uID,variable1,variable2,factor
1156,0.5,5,SameKiss
1159,0.3,7,SameKiss
1160,0.6,3,SameKiss
1162,0.5,4,SameKiss
1166,0.1,1,SameKiss
1168,0.5,5,SameKiss
1170,0.2,2,SameKiss
1171,0.6,2,SameKiss
1173,0.5,5,SameKiss
1174,0.3,2,SameKiss
1175,0.4,7,SameKiss
1176,0.5,4,SameKiss
1183,0.4,3,SameKiss
1185,0.8,1,SameKiss
1186,0.6,3,SameKiss
1187,0.7,2,SameKiss
1189,0.5,3,SameKiss
1190,0.8,3,SameKiss
1191,0.4,6,SameKiss
1192,0.7,1,SameKiss
1193,0.9,3,SameKiss
1195,0.5,3,SameKiss
1200,0.1,4,SameKiss
1203,0.5,3,SameKiss
1204,0.6,1,SameKiss
1205,0.4,6,SameKiss
1206,0.3,7,SameKiss
1213,0.4,1,SameKiss
1215,0.1,4,SameKiss
1218,0.8,1,SameKiss
1220,0.4,6,SameKiss
1222,0.5,7,SameKiss
1223,0.3,4,SameKiss
1225,0.3,1,SameKiss
1228,0.8,4,SameKiss
1233,0.7,1,SameKiss
1235,0.6,1,SameKiss
1236,0.5,6,SameKiss
1237,0.5,6,SameKiss
1242,0.6,3,SameKiss
1246,0.2,6,SameKiss
1248,0.4,5,SameKiss
1249,0.4,6,SameKiss
1252,0.9,7,SameKiss
1253,0.6,2,SameKiss
1257,0,2,SameKiss
1260,0.8,6,SameKiss
1263,0.2,6,SameKiss
1266,0.3,5,SameKiss
1268,0.2,7,SameKiss
1269,0.2,3,SameKiss
1270,0.6,4,SameKiss
1271,0.1,4,SameKiss
1273,0.2,1,SameKiss
1275,0.5,6,SameKiss
2419,1,6,SameKiss
2420,0.6,4,SameKiss
2422,0.5,7,SameKiss
2424,0.4,1,SameKiss
2428,0.5,6,SameKiss
2430,0.7,4,SameKiss
2432,1,4,SameKiss
2433,1,6,SameKiss
2436,0.7,4,SameKiss
2437,0.4,6,SameKiss
2439,0.4,1,SameKiss
2441,0.3,6,SameKiss
2443,0.4,7,SameKiss
2444,0.4,5,SameKiss
2445,0.9,2,SameKiss
2446,0.8,7,SameKiss
2450,1,6,SameKiss
2451,1,2,SameKiss
2454,0.6,4,SameKiss
2455,0.9,7,SameKiss
2457,0.5,5,SameKiss
2458,0.7,5,SameKiss
2459,0.9,4,SameKiss
2460,1,6,SameKiss
2464,1,4,SameKiss
2465,0.6,5,SameKiss
2472,0.7,2,SameKiss
2475,0.4,2,SameKiss
2477,0.9,6,SameKiss
2478,0.3,2,SameKiss
2479,0.4,4,SameKiss
2480,0.5,7,SameKiss
2482,0.8,7,SameKiss
2484,0.2,6,SameKiss
2486,0.3,2,SameKiss
2491,0.4,1,SameKiss
2492,0.6,1,SameKiss
2493,0.5,5,SameKiss
2495,0.9,7,SameKiss
2499,0.6,4,SameKiss
2500,0.3,5,SameKiss
2501,0.5,7,SameKiss
2503,0.3,4,SameKiss
2504,0.9,7,SameKiss
2505,0.8,4,SameKiss
2508,0.8,7,SameKiss
2510,0.5,7,SameKiss
2516,0.5,5,SameKiss
2518,0.3,3,SameKiss
2521,0.3,6,SameKiss
2526,0.6,7,SameKiss
2527,0.5,1,SameKiss
2530,0.8,7,SameKiss
2531,0.4,5,SameKiss
2532,0.6,5,SameKiss
2533,0.5,5,SameKiss
2535,0.1,2,SameKiss
2537,1,6,SameKiss
2538,0.3,7,SameKiss
2539,0.8,7,SameKiss
2540,0.8,6,SameKiss
2546,0.7,7,SameKiss
2547,0.7,7,SameKiss
2549,0.8,5,SameKiss
2557,0.8,7,SameKiss
2560,0.4,5,SameKiss
2562,0.6,6,SameKiss
2564,0.8,7,SameKiss
2565,0.3,5,SameKiss
2566,0.5,7,SameKiss
2568,0.6,5,SameKiss
2569,0.6,6,SameKiss
2572,0.7,5,SameKiss
2579,0.2,1,SameKiss
2581,0.2,5,SameKiss
2583,0.7,5,SameKiss
2584,0.6,5,SameKiss
2590,0.9,7,SameKiss
2593,0.7,6,SameKiss
2596,0.7,4,SameKiss
2598,0.4,6,SameKiss
2599,0.8,7,SameKiss
2600,0.9,6,SameKiss
2605,0.9,5,SameKiss
2609,0.6,7,SameKiss
2610,0.8,6,SameKiss
2611,0.3,7,SameKiss
2612,1,5,SameKiss
2614,0.7,7,SameKiss
2615,0.6,5,SameKiss
2616,0.9,7,SameKiss
2617,0.7,6,SameKiss
2619,0.8,5,SameKiss
2620,0.8,5,SameKiss
2621,0.8,6,SameKiss
2622,0.2,7,SameKiss
2624,0.2,4,SameKiss
2628,0.6,3,SameKiss
2632,0.8,7,SameKiss
2633,0.6,5,SameKiss
2634,0.6,6,SameKiss
2636,0.4,6,SameKiss
2640,0.7,6,SameKiss
2641,0.5,7,SameKiss
2642,0.7,3,SameKiss
2645,0.7,6,SameKiss
2646,0.9,3,SameKiss
2647,0.6,7,SameKiss
2649,1,5,SameKiss
2650,0.5,2,SameKiss
2652,0.6,2,SameKiss
2659,0.4,7,SameKiss
2660,0.5,7,SameKiss
2661,0.6,4,SameKiss
2666,0.4,5,SameKiss
2667,0.4,7,SameKiss
2668,0.2,3,SameKiss
2670,0.8,5,SameKiss
2673,0.5,4,SameKiss
2677,0.6,2,SameKiss
2678,0.6,6,SameKiss
2679,0.7,4,SameKiss
2681,0.3,4,SameKiss
2682,0.1,5,SameKiss
2686,0.5,5,SameKiss
2687,0.8,7,SameKiss
2688,0.9,5,SameKiss
2689,0.9,6,SameKiss
2690,0.7,7,SameKiss
2693,0.4,7,SameKiss
2696,0.4,7,SameKiss
2699,0.8,7,SameKiss
2700,0.5,7,SameKiss
2702,0.5,6,SameKiss
2703,0.8,5,SameKiss
2704,0.7,5,SameKiss
2706,0.8,5,SameKiss
2707,0.2,7,SameKiss
2709,0.4,5,SameKiss
2711,0.9,5,SameKiss
2714,0.7,1,SameKiss
2715,0,2,SameKiss
2716,1,6,SameKiss
2719,0.3,4,SameKiss
2720,0.4,1,SameKiss
2723,0.7,3,SameKiss
2725,0.8,2,SameKiss
2727,0.5,6,SameKiss
2728,0.5,7,SameKiss
2729,0.5,5,SameKiss
2730,0.7,4,SameKiss
2731,0.5,5,SameKiss
2732,0.2,5,SameKiss
2733,0.8,7,SameKiss
2734,0.2,3,SameKiss
2735,0.5,5,SameKiss
2736,0.5,6,SameKiss
2741,0.4,4,SameKiss
2745,0.1,7,SameKiss
2746,0.4,6,SameKiss
2748,0.7,4,SameKiss
2756,0.8,5,SameKiss
2759,0.6,3,SameKiss
2761,0.8,5,SameKiss
2762,0.5,3,SameKiss
2767,0.6,4,SameKiss
2768,0.2,3,SameKiss
2769,0.6,6,SameKiss
2771,0.6,2,SameKiss
2773,0.5,4,SameKiss
2777,0.9,6,SameKiss
2778,0.7,5,SameKiss
2921,0.4,6,SameKiss
2922,0.6,3,SameKiss
2925,0.6,4,SameKiss
2926,0.3,5,SameKiss
2927,0.5,3,SameKiss
2933,0.4,5,SameKiss
2934,0.5,4,SameKiss
2935,0.4,3,SameKiss
2938,0.7,1,SameKiss
2939,0.4,2,SameKiss
2940,0.2,5,SameKiss
2941,0.4,1,SameKiss
2951,0.7,5,SameKiss
2952,0.6,7,SameKiss
2960,0.3,2,SameKiss
2961,0.3,6,SameKiss
2965,0.9,2,SameKiss
2966,0.7,5,SameKiss
2967,0.5,6,SameKiss
2969,0.7,2,SameKiss
2971,0.2,3,SameKiss
2972,0.4,7,SameKiss
2977,0.3,5,SameKiss
2979,0.6,7,SameKiss
2982,0,1,SameKiss
2983,0.4,6,SameKiss
2984,0.3,1,SameKiss
2987,0.4,2,SameKiss
2992,0.1,6,SameKiss
2993,0.5,5,SameKiss
2994,0.4,3,SameKiss
2995,0.4,6,SameKiss
2996,0.5,5,SameKiss
2997,0.6,5,SameKiss
2998,0.5,4,SameKiss
2999,0.7,1,SameKiss
3001,0.3,3,SameKiss
3005,0.4,4,SameKiss
3012,0.1,2,SameKiss
3013,0.8,7,SameKiss
3016,0.4,3,SameKiss
3017,0.2,4,SameKiss
3018,0.7,3,SameKiss
3021,0.4,2,SameKiss
3022,0.4,5,SameKiss
3023,1,7,SameKiss
3024,0.5,5,SameKiss
3025,0.6,6,SameKiss
3027,0.4,3,SameKiss
3028,0.4,4,SameKiss
3030,0.6,5,SameKiss
3031,0.6,1,SameKiss
3033,0.3,2,SameKiss
3034,0.6,7,SameKiss
3409,0.5,6,SameKiss
3410,0.1,4,SameKiss
3412,0.3,4,SameKiss
3414,0.6,3,SameKiss
3416,0.7,2,SameKiss
3420,0.5,1,SameKiss
3421,0.4,5,SameKiss
3422,0.1,5,SameKiss
3424,0.3,3,SameKiss
3425,0.6,1,SameKiss
3426,0.3,5,SameKiss
3427,0.5,5,SameKiss
3428,0.4,5,SameKiss
3430,0.4,1,SameKiss
3431,0.5,2,SameKiss
3434,0.5,2,SameKiss
3436,0.4,6,SameKiss
3437,0.7,2,SameKiss
3440,0.4,2,SameKiss
3442,0.4,4,SameKiss
3443,0.9,2,SameKiss
3446,0.2,1,SameKiss
3447,0.1,2,SameKiss
3448,0.5,2,SameKiss
3451,0.6,5,SameKiss
3452,0.5,2,SameKiss
3454,0.5,6,SameKiss
3457,0.2,4,SameKiss
3460,0.4,2,SameKiss
3462,0.2,1,SameKiss
3466,0.6,1,SameKiss
3468,0.3,5,SameKiss
3469,0.4,5,SameKiss
3471,0.9,5,SameKiss
3480,0.7,3,SameKiss
3482,0.4,4,SameKiss
3485,0.1,2,SameKiss
3488,0.2,2,SameKiss
3489,0.4,5,SameKiss
3490,0.6,1,SameKiss
3495,0.2,7,SameKiss
3496,0.2,5,SameKiss
3498,0.5,1,SameKiss
3499,0.3,1,SameKiss
3501,0,1,SameKiss
3506,1,3,SameKiss
3510,0.7,4,SameKiss
3521,0.5,2,SameKiss
3522,0.9,4,SameKiss
3523,0.6,1,SameKiss
3524,0.3,1,SameKiss
3526,0.5,7,SameKiss
3527,0.7,5,SameKiss
3528,0,4,SameKiss
3529,0.1,4,SameKiss
3530,0.4,1,SameKiss
3535,0.6,7,SameKiss
3538,0.7,6,SameKiss
3544,0.1,5,SameKiss
3545,0.3,1,SameKiss
3547,0.4,7,SameKiss
3550,0.5,4,SameKiss
3551,0.6,5,SameKiss
3553,0.9,4,SameKiss
3554,0.8,7,SameKiss
3556,0.6,2,SameKiss
3557,0.2,4,SameKiss
3562,0.5,7,SameKiss
3565,0.2,4,SameKiss
3569,0.9,4,SameKiss
3571,0.6,3,SameKiss
3574,0.6,7,SameKiss
3575,0.4,1,SameKiss
3584,0.2,2,SameKiss
3585,0.3,5,SameKiss
3743,0.6,7,SameKiss
3745,0.5,4,SameKiss
3746,0.2,4,SameKiss
3747,0.8,2,SameKiss
3748,0.3,6,SameKiss
3754,0.5,1,SameKiss
3755,0.1,7,SameKiss
3756,0.5,7,SameKiss
3757,0.1,3,SameKiss
3758,0.5,4,SameKiss
3760,0.6,4,SameKiss
3761,0.7,7,SameKiss
3762,0.3,4,SameKiss
3766,0,4,SameKiss
3767,0.5,1,SameKiss
3768,0.3,4,SameKiss
3769,0.3,2,SameKiss
3772,0.3,3,SameKiss
3774,0.4,6,SameKiss
3776,0.1,7,SameKiss
3778,0.4,7,SameKiss
3779,0,5,SameKiss
3783,0.6,7,SameKiss
3786,0.5,4,SameKiss
3787,0.4,1,SameKiss
3788,0.2,6,SameKiss
3791,0.3,2,SameKiss
3794,0.1,1,SameKiss
3795,0.1,2,SameKiss
3796,0.1,5,SameKiss
3797,0.1,7,SameKiss
3798,0.7,4,SameKiss
3799,0.5,5,SameKiss
3801,0.5,5,SameKiss
3803,0.2,7,SameKiss
3805,0.5,4,SameKiss
3806,0.7,2,SameKiss
3807,1,3,SameKiss
3809,0.9,5,SameKiss
3810,0,1,SameKiss
3813,0.2,5,SameKiss
3815,0,1,SameKiss
3819,0.2,3,SameKiss
3824,0,5,SameKiss
3825,0.2,4,SameKiss
3826,0.8,1,SameKiss
3828,0.7,3,SameKiss
3830,0.1,2,SameKiss
3832,0.3,4,SameKiss
3833,0.2,2,SameKiss
3836,0.6,4,SameKiss
3837,0.8,5,SameKiss
3838,0.4,7,SameKiss
3840,0.6,4,SameKiss
3841,0.3,7,SameKiss
3843,0.3,5,SameKiss
3844,0.4,4,SameKiss
3848,0.3,5,SameKiss
3849,0.3,7,SameKiss
3850,0.1,2,SameKiss
3853,0.2,2,SameKiss
3854,0.5,7,SameKiss
3858,0.2,5,SameKiss
3859,0.4,1,SameKiss
3860,0.5,5,SameKiss
3861,0.5,6,SameKiss
3862,0.6,4,SameKiss
3864,0.1,7,SameKiss
3865,0.5,2,SameKiss
3866,0.3,7,SameKiss
3870,0.1,5,SameKiss
3871,0.3,1,SameKiss
3872,0.2,4,SameKiss
3873,0.1,1,SameKiss
3874,0.2,6,SameKiss
3876,0.3,6,SameKiss
3877,0.3,4,SameKiss
3878,0.3,1,SameKiss
3880,0.4,5,SameKiss
3882,0.5,5,SameKiss
3883,0.5,1,SameKiss
3887,0.4,1,SameKiss
3888,0,5,SameKiss
3890,0.2,7,SameKiss
3891,0.3,7,SameKiss
3892,0.2,7,SameKiss
3894,0.2,3,SameKiss
3896,0.4,4,SameKiss
3897,0.1,3,SameKiss
3898,0.5,7,SameKiss
3900,0.3,5,SameKiss
3901,0.2,3,SameKiss
3902,0.2,2,SameKiss
3903,0,7,SameKiss
3905,0.3,1,SameKiss
3906,0.1,1,SameKiss
3907,0.5,7,SameKiss
3908,0.1,3,SameKiss
3910,0.8,2,SameKiss
3911,0.3,5,SameKiss
3912,0.6,4,SameKiss
3915,0.2,7,SameKiss
3916,0.2,2,SameKiss
3918,0.7,4,SameKiss
3919,0.4,5,SameKiss
3922,0.6,1,SameKiss
3923,0.3,5,SameKiss
3926,0.6,5,SameKiss
3930,0.3,2,SameKiss
3931,0.2,4,SameKiss
3934,0.3,2,SameKiss
3935,0.3,1,SameKiss
3936,0.3,2,SameKiss
3938,0.1,3,SameKiss
3939,0.3,4,SameKiss
3941,0.1,7,SameKiss
3943,0.2,2,SameKiss
3945,0.3,7,SameKiss
3947,0.1,1,SameKiss
3948,0.5,7,SameKiss
3950,0.2,6,SameKiss
3952,0.1,4,SameKiss
3953,0.3,2,SameKiss
3954,0.5,2,SameKiss
3957,0.1,2,SameKiss
3959,0.4,1,SameKiss
3962,0.6,6,SameKiss
3963,0.4,4,SameKiss
3965,0.5,6,SameKiss
3966,0.4,6,SameKiss
3967,0.7,3,SameKiss
3977,0.5,4,SameKiss
3980,0.4,4,SameKiss
3982,0.2,2,SameKiss
3984,0.2,3,SameKiss
3988,0.1,5,SameKiss
3989,0.4,3,SameKiss
3994,0.4,4,SameKiss
3995,0.4,4,SameKiss
3997,0.6,2,SameKiss
3998,0,3,SameKiss
4003,0.3,1,SameKiss
4007,0.3,3,SameKiss
4009,0.3,6,SameKiss
4013,0.6,5,SameKiss
4016,0.2,6,SameKiss
4019,0.7,1,SameKiss
4025,0.5,1,SameKiss
4028,0.2,2,SameKiss
4032,0.4,7,SameKiss
4034,0,7,SameKiss
4036,0.4,2,SameKiss
4037,0.2,5,SameKiss
4038,0,1,SameKiss
4039,0,3,SameKiss
4041,0.5,4,SameKiss
4042,0.6,7,SameKiss
4044,0.3,1,SameKiss
4046,0.3,6,SameKiss
4047,0.4,1,SameKiss
4049,0.7,5,SameKiss
4050,0.4,3,SameKiss
4057,0,7,SameKiss
4058,0.2,6,SameKiss
4059,0.3,4,SameKiss
4061,0.3,2,SameKiss
4063,0.5,7,SameKiss
4065,0.5,4,SameKiss
4066,0.6,3,SameKiss
4067,0.3,6,SameKiss
4068,0.2,6,SameKiss
4069,0.4,2,SameKiss
4076,0.3,1,SameKiss
4192,0.3,5,SameKiss
4199,0.2,5,SameKiss
4203,0.3,5,SameKiss
4204,0.5,5,SameKiss
4205,0.2,1,SameKiss
4208,0.1,1,SameKiss
4209,0,3,SameKiss
4210,0.1,2,SameKiss
4211,0.4,3,SameKiss
4212,0.1,2,SameKiss
4214,0.5,3,SameKiss
4216,0.1,5,SameKiss
4217,0.2,4,SameKiss
4221,0.2,3,SameKiss
4223,0.2,2,SameKiss
4227,0.6,1,SameKiss
4231,0.5,2,SameKiss
4238,0.3,4,SameKiss
4240,0.3,4,SameKiss
4243,0.2,1,SameKiss
4247,0.3,2,SameKiss
4248,0.4,1,SameKiss
4251,0.1,2,SameKiss
4254,0.3,1,SameKiss
4255,0.4,4,SameKiss
4256,0.3,1,SameKiss
4257,0.8,4,SameKiss
4258,0.2,4,SameKiss
4259,0.1,3,SameKiss
4262,0,6,SameKiss
4263,0.1,2,SameKiss
4265,0.4,4,SameKiss
4267,0.3,2,SameKiss
4268,0.3,5,SameKiss
4269,0.5,2,SameKiss
4273,0.3,1,SameKiss
4275,0,3,SameKiss
4278,0.8,5,SameKiss
4279,0.7,2,SameKiss
4280,0.4,6,SameKiss
4282,0.4,3,SameKiss
4284,0.7,3,SameKiss
4285,0.2,1,SameKiss
4287,0.5,7,SameKiss
4288,1,3,SameKiss
4290,0.1,1,SameKiss
4291,0.4,1,SameKiss
4292,0.3,6,SameKiss
4293,0.6,3,SameKiss
4294,0.6,2,SameKiss
4295,0.3,2,SameKiss
4299,0.2,4,SameKiss
4304,0.1,5,SameKiss
4306,0.2,5,SameKiss
4307,0.2,7,SameKiss
4308,0.3,4,SameKiss
4312,0.2,2,SameKiss
4314,0.2,1,SameKiss
4316,0.5,5,SameKiss
4318,0.3,1,SameKiss
4320,0.1,1,SameKiss
4324,0.4,7,SameKiss
4325,0.5,2,SameKiss
4326,0.3,2,SameKiss
4327,0.4,3,SameKiss
4328,0.1,5,SameKiss
4329,0.5,3,SameKiss
4331,0.2,1,SameKiss
4333,0.6,2,SameKiss
4334,0.3,3,SameKiss
4336,0.7,3,SameKiss
4338,0.1,7,SameKiss
4340,0.5,5,SameKiss
4341,0.7,5,SameKiss
4342,0.6,5,SameKiss
4343,0.5,7,SameKiss
4345,0.1,2,SameKiss
4346,0.3,5,SameKiss
4350,0.6,5,SameKiss
4351,0.2,2,SameKiss
4352,0.3,5,SameKiss
4354,0.1,4,SameKiss
4357,0.1,2,SameKiss
4358,0.8,2,SameKiss
4361,0.7,3,SameKiss
4365,0,3,SameKiss
4370,0.3,7,SameKiss
4371,0.4,3,SameKiss
4373,0.5,4,SameKiss
4376,0.6,7,SameKiss
4381,0.5,1,SameKiss
4382,0.6,4,SameKiss
4383,0.6,5,SameKiss
4386,0.4,7,SameKiss
4388,0.5,6,SameKiss
4392,0.6,5,SameKiss
4393,0.2,6,SameKiss
4396,0.5,4,SameKiss
4398,0.8,4,SameKiss
4399,0.8,7,SameKiss
4402,0.2,3,SameKiss
4403,0.7,3,SameKiss
4404,0.7,3,SameKiss
4405,0.4,5,SameKiss
4409,0.3,5,SameKiss
4414,0.4,7,SameKiss
4417,0.4,6,SameKiss
4418,0.8,6,SameKiss
4420,0.3,3,SameKiss
4425,0.3,6,SameKiss
4432,0.8,3,SameKiss
4433,0.4,7,SameKiss
4434,0,3,SameKiss
4435,0.3,5,SameKiss
4438,0.5,5,SameKiss
4439,0.5,6,SameKiss
4440,0.4,7,SameKiss
4444,0.3,7,SameKiss
4445,0.4,2,SameKiss
4449,0.5,5,SameKiss
4453,0.4,4,SameKiss
4458,0.5,6,SameKiss
4460,0,5,SameKiss
4462,0.6,5,SameKiss
4466,0.4,1,SameKiss
4471,0.4,4,SameKiss
4472,0.4,2,SameKiss
4473,0.6,7,SameKiss
4478,0.9,2,SameKiss
4479,0.5,1,SameKiss
4483,0.1,2,SameKiss
4488,0.7,5,SameKiss
4489,0.6,6,SameKiss
4490,0.4,6,SameKiss
4491,0.5,6,SameKiss
4492,0.7,5,SameKiss
4493,0.5,6,SameKiss
4494,0.8,1,SameKiss
4495,0.5,4,SameKiss
4499,0,5,SameKiss
4501,0.2,1,SameKiss
4503,0.4,4,SameKiss
4504,0.4,4,SameKiss
4506,0,7,SameKiss
4507,0.6,4,SameKiss
4509,0.8,2,SameKiss
4510,0,4,SameKiss
4511,0.2,5,SameKiss
4512,0.6,5,SameKiss
4513,0.1,6,SameKiss
4514,0.4,1,SameKiss
