uID,variable1,variable2,factor
3041,0.3,5,SameKiss
3042,0.6,3,SameKiss
3043,0.8,3,SameKiss
3044,0.5,5,SameKiss
3045,0.1,7,SameKiss
3046,0.2,3,SameKiss
3048,0.2,2,SameKiss
3049,0.2,2,SameKiss
3050,0.5,5,SameKiss
3051,0.4,1,SameKiss
3053,0.3,4,SameKiss
3054,0.6,7,SameKiss
3055,0.3,4,SameKiss
3057,0.6,2,SameKiss
3058,0.5,3,SameKiss
3061,0.3,4,SameKiss
3065,0,1,SameKiss
3066,0.5,2,SameKiss
3067,0.1,3,SameKiss
3068,0.3,5,SameKiss
3070,0.3,2,SameKiss
3071,0.2,2,SameKiss
3072,0.2,3,SameKiss
3073,0.4,3,SameKiss
3076,0.4,1,SameKiss
3078,0,1,SameKiss
3079,0.2,6,SameKiss
3081,0.4,4,SameKiss
3082,0.7,2,SameKiss
3085,0.3,5,SameKiss
3090,0.3,1,SameKiss
3091,0.5,4,SameKiss
3092,0.3,5,SameKiss
3093,0.5,4,SameKiss
3094,0.6,5,SameKiss
3095,0.2,3,SameKiss
3096,0.6,1,SameKiss
3097,0.1,5,SameKiss
3098,0.2,3,SameKiss
3100,0,5,SameKiss
3101,0.4,5,SameKiss
3102,0,7,SameKiss
3106,0.2,4,SameKiss
3109,0,2,SameKiss
3110,0.4,2,SameKiss
3111,0,2,SameKiss
3124,0.2,3,SameKiss
3127,0.2,5,SameKiss
3128,0.4,3,SameKiss
3129,0.1,6,SameKiss
3130,0.4,4,SameKiss
3132,0.3,4,SameKiss
3133,0.3,4,SameKiss
3134,0.5,6,SameKiss
3136,0.1,2,SameKiss
3137,0.3,3,SameKiss
3139,0.2,2,SameKiss
3141,0.3,1,SameKiss
3142,0.3,6,SameKiss
3145,0.2,2,SameKiss
3149,0.3,5,SameKiss
3150,0.2,5,SameKiss
3151,0.4,5,SameKiss
3152,0.6,1,SameKiss
3153,0,5,SameKiss
3155,0.1,6,SameKiss
3156,0.5,2,SameKiss
3157,0.4,5,SameKiss
3158,0.4,2,SameKiss
3159,0.3,6,SameKiss
3161,0.1,2,SameKiss
3162,0.3,1,SameKiss
3168,0.3,2,SameKiss
3169,0,3,SameKiss
3176,0.9,3,SameKiss
3177,0.1,1,SameKiss
3179,0.2,3,SameKiss
3181,0.1,6,SameKiss
3182,0.2,3,SameKiss
3183,0.1,3,SameKiss
3186,0,2,SameKiss
3189,0.5,3,SameKiss
3191,0.8,5,SameKiss
3196,0,1,SameKiss
3197,0.8,2,SameKiss
3200,0.7,1,SameKiss
3202,0.5,5,SameKiss
3204,0.2,7,SameKiss
3205,0.6,7,SameKiss
3206,0.3,2,SameKiss
3208,0.5,5,SameKiss
3209,0.5,4,SameKiss
3210,0.6,2,SameKiss
3212,0.2,1,SameKiss
3216,0.4,2,SameKiss
3217,0.5,2,SameKiss
3218,0.7,2,SameKiss
3221,0.8,3,SameKiss
3226,0.3,2,SameKiss
3229,0.4,1,SameKiss
3231,0.5,4,SameKiss
3232,0.2,1,SameKiss
3237,0.2,4,SameKiss
3240,0.1,1,SameKiss
3246,0.5,5,SameKiss
3247,0.4,4,SameKiss
3249,0.2,3,SameKiss
3250,0.5,1,SameKiss
3254,0.6,4,SameKiss
3257,0.1,3,SameKiss
3261,0.2,5,SameKiss
3264,0.2,4,SameKiss
3265,0.5,4,SameKiss
3266,0.9,1,SameKiss
3268,0.1,2,SameKiss
3270,0.2,2,SameKiss
3271,0.5,7,SameKiss
3272,0.3,7,SameKiss
3274,0.5,3,SameKiss
3275,0.2,1,SameKiss
3276,0.2,2,SameKiss
3277,0.4,5,SameKiss
3283,0.2,2,SameKiss
3285,0.2,6,SameKiss
3287,0.6,2,SameKiss
3288,0.1,3,SameKiss
3289,0.2,2,SameKiss
3291,0,1,SameKiss
3292,0.1,2,SameKiss
3293,0.4,4,SameKiss
3294,0.3,3,SameKiss
3296,0.3,6,SameKiss
3300,0.3,2,SameKiss
3301,0.2,4,SameKiss
3304,0.5,2,SameKiss
3305,0.4,3,SameKiss
3306,0.4,1,SameKiss
3307,0.2,6,SameKiss
3310,0.1,4,SameKiss
3313,0.2,2,SameKiss
3314,0.1,2,SameKiss
3316,0.6,5,SameKiss
3319,0.8,7,SameKiss
3321,0.3,4,SameKiss
3325,0,1,SameKiss
3326,0.6,7,SameKiss
3328,0.2,1,SameKiss
3330,0.3,3,SameKiss
3334,0.6,1,SameKiss
3335,0.5,2,SameKiss
3337,0.7,1,SameKiss
3340,0.4,1,SameKiss
3341,0.4,7,SameKiss
3343,0.3,2,SameKiss
3345,0.4,7,SameKiss
3350,0.6,1,SameKiss
3351,0.5,4,SameKiss
3352,0.7,7,SameKiss
3353,0.3,4,SameKiss
3355,0.1,3,SameKiss
3359,0.1,4,SameKiss
3363,0.7,5,SameKiss
3364,0.3,4,SameKiss
3366,0.6,1,SameKiss
3367,0.3,2,SameKiss
3369,0.5,3,SameKiss
3371,0.4,3,SameKiss
3372,0.3,7,SameKiss
3374,0,2,SameKiss
3377,0.2,3,SameKiss
3378,0.3,3,SameKiss
3379,0.3,4,SameKiss
3382,0.3,4,SameKiss
3384,0.1,3,SameKiss
3386,0.3,4,SameKiss
3391,0.3,3,SameKiss
3392,0.5,1,SameKiss
3396,0.3,1,SameKiss
3401,0.1,5,SameKiss
3403,0.6,3,SameKiss
3588,0.3,5,SameKiss
3589,0.3,5,SameKiss
3592,0.7,5,SameKiss
3597,0.1,5,SameKiss
3599,0.2,6,SameKiss
3601,0.1,6,SameKiss
3604,0.1,4,SameKiss
3605,0.3,5,SameKiss
3607,0.3,7,SameKiss
3609,0.1,2,SameKiss
3610,0.1,2,SameKiss
3611,0.7,4,SameKiss
3618,0.2,2,SameKiss
3620,0.1,1,SameKiss
3623,0.2,2,SameKiss
3624,0.4,1,SameKiss
3633,0.6,4,SameKiss
3638,0.6,6,SameKiss
3639,0.4,5,SameKiss
3644,0.2,5,SameKiss
3645,0.1,1,SameKiss
3648,0.3,5,SameKiss
3652,0.1,1,SameKiss
3654,0.1,4,SameKiss
3655,0.3,1,SameKiss
3656,0.1,1,SameKiss
3658,0.2,5,SameKiss
3659,0.5,3,SameKiss
3660,0.1,5,SameKiss
3665,0.4,5,SameKiss
3670,0.7,2,SameKiss
3673,0.1,1,SameKiss
3675,0.6,1,SameKiss
3678,0.1,1,SameKiss
3681,0.3,4,SameKiss
3687,0.8,3,SameKiss
3690,0,3,SameKiss
3691,0.1,1,SameKiss
3692,0.1,3,SameKiss
3696,0.4,1,SameKiss
3698,0.3,5,SameKiss
3699,0.3,3,SameKiss
3700,0.1,1,SameKiss
3701,0,1,SameKiss
3706,0.1,6,SameKiss
3708,0.1,6,SameKiss
3711,0.3,4,SameKiss
3712,0.2,5,SameKiss
3715,0.5,4,SameKiss
3717,0.2,5,SameKiss
3718,0.5,7,SameKiss
3722,0.3,3,SameKiss
3723,0.4,6,SameKiss
3728,0.2,2,SameKiss
3729,0.3,1,SameKiss
3731,0.2,2,SameKiss
3734,0.1,2,SameKiss
3739,0.5,1,SameKiss
3742,0.6,2,SameKiss
4077,0.3,7,SameKiss
4078,0.2,7,SameKiss
4079,0,2,SameKiss
4081,0,3,SameKiss
4086,0.2,2,SameKiss
4090,0.1,2,SameKiss
4091,0.3,5,SameKiss
4092,0.2,4,SameKiss
4094,0.2,3,SameKiss
4095,0.5,7,SameKiss
4096,0,7,SameKiss
4099,0.2,7,SameKiss
4100,0.2,1,SameKiss
4102,0,7,SameKiss
4104,0.1,3,SameKiss
4106,0.3,5,SameKiss
4109,0.3,4,SameKiss
4110,0.2,2,SameKiss
4112,0.1,2,SameKiss
4113,0.6,5,SameKiss
4114,0,4,SameKiss
4115,0.2,1,SameKiss
4116,0.1,5,SameKiss
4118,0.5,6,SameKiss
4119,0.4,7,SameKiss
4126,0,7,SameKiss
4127,0.2,2,SameKiss
4128,0.5,2,SameKiss
4129,0.1,1,SameKiss
4130,0.4,3,SameKiss
4131,0.3,1,SameKiss
4135,0.1,1,SameKiss
4137,0.2,2,SameKiss
4138,0,6,SameKiss
4139,0.4,6,SameKiss
4142,0.2,5,SameKiss
4143,0.6,5,SameKiss
4144,0.5,7,SameKiss
4146,0.7,6,SameKiss
4150,0.3,5,SameKiss
4152,0,1,SameKiss
4153,0.1,6,SameKiss
4155,0.3,2,SameKiss
4157,0,1,SameKiss
4158,0.4,2,SameKiss
4160,0,4,SameKiss
4163,0.4,2,SameKiss
4164,0,2,SameKiss
4169,0.1,5,SameKiss
4171,0.2,5,SameKiss
4175,0.1,6,SameKiss
4177,0.2,2,SameKiss
4179,0.1,1,SameKiss
4180,0.1,7,SameKiss
4181,0,2,SameKiss
4182,0.6,2,SameKiss
4183,0.2,1,SameKiss
4184,0.1,1,SameKiss
4187,0,5,SameKiss
4662,0.9,2,SameKiss
4664,0.5,2,SameKiss
4665,0.5,7,SameKiss
4670,0.7,5,SameKiss
4671,0.4,5,SameKiss
4672,0.5,3,SameKiss
4677,0.5,3,SameKiss
4679,1,7,SameKiss
4681,0.8,2,SameKiss
4682,0.4,2,SameKiss
4684,0.1,1,SameKiss
4687,0.6,5,SameKiss
4688,0.7,4,SameKiss
4690,0.5,4,SameKiss
4694,0.1,4,SameKiss
4695,0.5,1,SameKiss
4698,0.3,3,SameKiss
4700,0,6,SameKiss
4702,0.3,1,SameKiss
4704,0.3,7,SameKiss
4706,0.3,2,SameKiss
4710,0.4,3,SameKiss
4711,0.6,4,SameKiss
4715,0.2,3,SameKiss
4716,0.8,5,SameKiss
4721,0.7,3,SameKiss
4722,0.4,7,SameKiss
4725,0.2,5,SameKiss
4729,0.6,4,SameKiss
4730,0.5,3,SameKiss
4732,0.2,1,SameKiss
4738,0.3,2,SameKiss
4740,0.5,7,SameKiss
4741,0.2,4,SameKiss
4742,0.4,4,SameKiss
4743,0.1,5,SameKiss
4745,0,5,SameKiss
4747,0.7,5,SameKiss
4748,0.5,1,SameKiss
4749,0.3,2,SameKiss
4750,0.7,3,SameKiss
4754,0.6,4,SameKiss
4759,0.7,1,SameKiss
4760,0.2,4,SameKiss
4761,0.2,5,SameKiss
4762,0.6,3,SameKiss
4763,0.2,3,SameKiss
4766,0.2,1,SameKiss
4767,0.2,5,SameKiss
4771,0.3,2,SameKiss
4776,0.4,2,SameKiss
4777,0,1,SameKiss
4781,0.3,6,SameKiss
4783,0.4,3,SameKiss
4788,0.9,6,SameKiss
4789,0.2,5,SameKiss
4790,0,7,SameKiss
4791,0.6,3,SameKiss
4794,0.5,1,SameKiss
4796,0.3,5,SameKiss
4799,0.7,5,SameKiss
4800,0.9,6,SameKiss
4801,0,1,SameKiss
4804,0.2,5,SameKiss
4809,0.4,2,SameKiss
4811,0.9,3,SameKiss
4813,0.7,2,SameKiss
4816,0.2,1,SameKiss
4819,0.7,1,SameKiss
4820,0.2,1,SameKiss
4822,0.3,3,SameKiss
4823,0.7,3,SameKiss
4824,0.4,5,SameKiss
4825,0.7,3,SameKiss
4828,0.4,5,SameKiss
4829,0,2,SameKiss
4830,0.4,4,SameKiss
4834,0,7,SameKiss
4836,0.4,1,SameKiss
4838,0.6,5,SameKiss
4839,0.7,2,SameKiss
4840,0.4,6,SameKiss
4843,0.1,5,SameKiss
4845,0.5,3,SameKiss
4846,0.3,1,SameKiss
4849,0,4,SameKiss
4850,0.3,1,SameKiss
4851,0.4,2,SameKiss
4853,0.4,2,SameKiss
4858,0.1,3,SameKiss
4859,0.4,2,SameKiss
4860,0.5,5,SameKiss
4864,0.3,5,SameKiss
4866,0.6,7,SameKiss
4867,0.2,4,SameKiss
4868,0.1,1,SameKiss
4872,0.5,6,SameKiss
4876,0.1,6,SameKiss
4880,0,1,SameKiss
4882,1,2,SameKiss
4883,0.6,2,SameKiss
4887,0.6,4,SameKiss
4891,0.5,3,SameKiss
4892,0,2,SameKiss
4894,0.4,3,SameKiss
4899,0.6,2,SameKiss
4904,0.3,1,SameKiss
4906,0.5,2,SameKiss
4907,0.1,1,SameKiss
4909,0.2,2,SameKiss
4910,0.2,5,SameKiss
4912,0.2,5,SameKiss
4916,0.5,1,SameKiss
4917,0,1,SameKiss
4920,0.5,2,SameKiss
4925,0.2,2,SameKiss
4927,0.2,2,SameKiss
4928,0,1,SameKiss
4932,0.4,1,SameKiss
4936,0.2,4,SameKiss
4938,0.4,1,SameKiss
4939,0,2,SameKiss
4940,0.3,2,SameKiss
4942,0.2,3,SameKiss
4943,0.5,1,SameKiss
4944,0.4,2,SameKiss
4947,0.2,4,SameKiss
4949,0.3,5,SameKiss
4954,0.3,5,SameKiss
4955,0.3,2,SameKiss
4956,0.8,5,SameKiss
4957,0.1,2,SameKiss
4958,0.9,1,SameKiss
4959,0.6,3,SameKiss
4964,0.5,6,SameKiss
4965,0.1,1,SameKiss
4966,0.4,1,SameKiss
4967,0.5,3,SameKiss
4968,0.3,2,SameKiss
4969,0.5,1,SameKiss
4973,0.3,6,SameKiss
4974,0.5,7,SameKiss
4975,0,3,SameKiss
4976,0.4,5,SameKiss
4977,0.2,1,SameKiss
4979,0.6,1,SameKiss
4981,0.5,4,SameKiss
4983,0.5,2,SameKiss
4985,0.6,5,SameKiss
4986,0,1,SameKiss
4988,0.5,3,SameKiss
4989,0.2,1,SameKiss
4991,0.4,4,SameKiss
4993,0.1,4,SameKiss
4994,0.4,2,SameKiss
4995,0.6,1,SameKiss
4998,0.4,1,SameKiss
5000,0.9,1,SameKiss
5001,0.5,3,SameKiss
5005,0.3,1,SameKiss
5006,0.5,2,SameKiss
5007,0.3,5,SameKiss
5008,0.4,2,SameKiss
5010,0.1,1,SameKiss
5011,0,1,SameKiss
5012,0.4,2,SameKiss
5013,0.6,4,SameKiss
5014,0,1,SameKiss
5016,0.5,1,SameKiss
5017,0.6,2,SameKiss
5018,0.4,4,SameKiss
5022,0.5,4,SameKiss
5023,0.8,1,SameKiss
5024,0.5,5,SameKiss
5026,0.5,5,SameKiss
5030,0.2,5,SameKiss
5032,0.6,4,SameKiss
5033,0.7,7,SameKiss
5037,0.7,2,SameKiss
5038,0.7,4,SameKiss
5040,0.3,3,SameKiss
5047,0.1,2,SameKiss
5048,0.4,2,SameKiss
5050,0.5,5,SameKiss
5051,0.3,1,SameKiss
5054,0.3,4,SameKiss
5055,0.7,3,SameKiss
5057,0.1,2,SameKiss
5058,0.3,6,SameKiss
5061,0.6,2,SameKiss
5063,0.5,6,SameKiss
5064,0.1,2,SameKiss
5067,0.5,2,SameKiss
5068,0.3,6,SameKiss
5069,0.3,3,SameKiss
5070,0.7,4,SameKiss
5073,0.7,5,SameKiss
5074,0.6,4,SameKiss
5075,0.8,3,SameKiss
5078,0.7,1,SameKiss
5080,0.3,5,SameKiss
5081,0.5,2,SameKiss
5083,0.4,5,SameKiss
5084,0.3,4,SameKiss
5090,0.7,6,SameKiss
5096,0.6,2,SameKiss
5099,0.8,1,SameKiss
5100,0.6,4,SameKiss
5101,0.3,1,SameKiss
5106,0.4,2,SameKiss
5108,0.2,3,SameKiss
5111,0.7,2,SameKiss
5112,0.2,4,SameKiss
5120,0.3,6,SameKiss
5122,0.4,5,SameKiss
5123,0.2,4,SameKiss
5125,0.5,4,SameKiss
5126,0.7,2,SameKiss
5128,0.7,1,SameKiss
5130,0.7,3,SameKiss
5132,0.7,5,SameKiss
5137,0.3,6,SameKiss
5139,0.4,4,SameKiss
5141,0.4,2,SameKiss
5142,0.2,5,SameKiss
5143,0.3,7,SameKiss
5144,0.1,6,SameKiss
5148,0.8,3,SameKiss
5150,0.6,1,SameKiss
5151,0.3,1,SameKiss
5152,0.6,1,SameKiss
5153,0.6,5,SameKiss
5155,0.1,5,SameKiss
5156,0.4,2,SameKiss
5157,0.4,5,SameKiss
5158,0.3,2,SameKiss
5160,0.8,6,SameKiss
5166,0.5,2,SameKiss
5167,0.1,1,SameKiss
5168,0.2,2,SameKiss
5169,0.5,6,SameKiss
5170,0.2,1,SameKiss
5172,0.6,5,SameKiss
5173,0.5,1,SameKiss
5176,0.9,1,SameKiss
5177,0.6,2,SameKiss
5178,0.6,1,SameKiss
5180,0.4,5,SameKiss
5183,0.3,3,SameKiss
5184,0.4,1,SameKiss
5185,0.3,2,SameKiss
5186,0.3,1,SameKiss
5187,0.3,3,SameKiss
5188,0.5,1,SameKiss
5189,0.7,5,SameKiss
5190,0.3,3,SameKiss
5192,0.8,1,SameKiss
5194,0.1,5,SameKiss
5195,0,2,SameKiss
5198,0.5,1,SameKiss
5199,0.2,2,SameKiss
5202,0.1,4,SameKiss
5203,0.7,3,SameKiss
5204,0.3,3,SameKiss
5207,0.5,4,SameKiss
5209,0.8,5,SameKiss
5210,0.6,1,SameKiss
5213,0.7,7,SameKiss
5216,0.2,2,SameKiss
5217,0.7,4,SameKiss
5219,0.4,2,SameKiss
5220,0.6,3,SameKiss
5221,0.6,2,SameKiss
5228,0.2,4,SameKiss
5229,0.4,2,SameKiss
5230,0.3,3,SameKiss
5231,0.9,3,SameKiss
5233,0.3,4,SameKiss
5234,0.5,3,SameKiss
5236,0.1,2,SameKiss
5237,0.4,5,SameKiss
5238,0.8,3,SameKiss
5240,0.2,5,SameKiss
5241,0.3,3,SameKiss
5246,0.2,3,SameKiss
5247,0.6,4,SameKiss
5248,0,3,SameKiss
5249,0.5,2,SameKiss
5250,0.6,2,SameKiss
5254,0.5,7,SameKiss
5258,0.3,1,SameKiss
5260,0.8,5,SameKiss
5261,1,2,SameKiss
5263,0.6,2,SameKiss
5264,0.4,6,SameKiss
5266,0.4,3,SameKiss
5268,0.2,7,SameKiss
5269,0.5,4,SameKiss
5272,0.3,2,SameKiss
5273,0.6,2,SameKiss
5274,0.8,3,SameKiss
5275,0.3,4,SameKiss
5277,0.3,3,SameKiss
5280,0.2,3,SameKiss
5281,0.1,3,SameKiss
5282,0.3,4,SameKiss
5284,0.4,4,SameKiss
5285,0,4,SameKiss
5286,0,2,SameKiss
5287,0.2,1,SameKiss
5290,0.1,4,SameKiss
5291,0.1,3,SameKiss
5293,0.5,5,SameKiss
5294,0.4,1,SameKiss
5295,0,1,SameKiss
5296,0.3,5,SameKiss
5298,0.7,2,SameKiss
5303,0,1,SameKiss
5304,0.6,1,SameKiss
5305,0.9,3,SameKiss
5309,0.2,4,SameKiss
5311,0.7,5,SameKiss
5313,0.4,3,SameKiss
5314,0.4,2,SameKiss
5315,0.1,2,SameKiss
5316,0.5,5,SameKiss
5317,0.5,2,SameKiss
5326,0.2,2,SameKiss
5327,0.3,4,SameKiss
5329,0.6,1,SameKiss
5330,0.2,4,SameKiss
5333,0.1,5,SameKiss
5335,0.3,2,SameKiss
5338,0.5,4,SameKiss
5339,0.1,3,SameKiss
5340,0.6,6,SameKiss
5342,0.3,2,SameKiss
5344,0.1,1,SameKiss
5346,0.3,3,SameKiss
5348,0.6,1,SameKiss
5349,0.8,3,SameKiss
5350,0.5,2,SameKiss
5354,0.2,2,SameKiss
5355,0.5,6,SameKiss
5360,0.3,4,SameKiss
5362,0.5,2,SameKiss
5364,0.4,5,SameKiss
5365,0.3,5,SameKiss
5366,0.3,5,SameKiss
5367,0.4,4,SameKiss
5368,0.1,2,SameKiss
5370,0,4,SameKiss
5372,0.4,2,SameKiss
5373,0.5,6,SameKiss
5375,0.7,7,SameKiss
5377,0.4,2,SameKiss
5383,0.2,5,SameKiss
5384,0.5,3,SameKiss
5385,0,1,SameKiss
5387,0.5,1,SameKiss
5390,0.4,3,SameKiss
5392,0.3,3,SameKiss
5397,0.5,2,SameKiss
5400,0.6,3,SameKiss
5405,0.7,5,SameKiss
5406,0.7,6,SameKiss
5407,0.3,2,SameKiss
5409,0.2,5,SameKiss
5410,0.6,3,SameKiss
5413,0.2,1,SameKiss
5414,0.4,3,SameKiss
5415,0.1,2,SameKiss
5416,0.1,1,SameKiss
5417,0.2,6,SameKiss
5418,0.4,7,SameKiss
5419,0.5,7,SameKiss
5420,0.6,1,SameKiss
5426,0.4,3,SameKiss
5427,0.4,1,SameKiss
5428,0.5,2,SameKiss
5429,0.5,5,SameKiss
5430,0.2,3,SameKiss
5432,0.7,2,SameKiss
5433,0.3,5,SameKiss
5434,0.7,1,SameKiss
5435,0,1,SameKiss
5437,0.4,1,SameKiss
5439,0.7,4,SameKiss
5441,0.3,1,SameKiss
5442,0,4,SameKiss
5443,0.5,4,SameKiss
5446,0.4,3,SameKiss
5448,0.1,3,SameKiss
5450,0.4,5,SameKiss
5452,0,4,SameKiss
5453,0.6,6,SameKiss
5454,0.1,1,SameKiss
5457,0.4,3,SameKiss
5458,0.1,3,SameKiss
5459,0.1,4,SameKiss
5462,0.3,3,SameKiss
5463,0.6,6,SameKiss
5464,0.7,5,SameKiss
5466,0.7,6,SameKiss
5470,0.1,1,SameKiss
5471,0.4,5,SameKiss
5472,0.4,1,SameKiss
5474,0.3,2,SameKiss
5475,0.5,5,SameKiss
5476,0.2,3,SameKiss
5477,0.1,6,SameKiss
5483,0.3,4,SameKiss
5484,0.7,1,SameKiss
5486,0.5,1,SameKiss
5487,0.7,3,SameKiss
5488,0.8,6,SameKiss
5489,0,1,SameKiss
5490,0.2,6,SameKiss
5491,0.4,1,SameKiss
5492,0,7,SameKiss
5493,0,3,SameKiss
5495,0.4,2,SameKiss
5497,0.3,6,SameKiss
5499,0.6,4,SameKiss
5500,0.3,3,SameKiss
5501,0.1,3,SameKiss
5503,0.4,6,SameKiss
5505,0.8,1,SameKiss
5506,0,3,SameKiss
5507,0.5,4,SameKiss
5511,0.2,3,SameKiss
5513,0.9,5,SameKiss
5514,0.5,6,SameKiss
5515,0.1,2,SameKiss
5517,0.4,2,SameKiss
5520,0.2,7,SameKiss
5521,0.5,3,SameKiss
5522,0.4,2,SameKiss
5523,0.7,2,SameKiss
5524,0.6,5,SameKiss
5525,0.5,1,SameKiss
5528,0.2,2,SameKiss
5529,0.6,3,SameKiss
5530,0.3,2,SameKiss
5531,0.2,2,SameKiss
5532,0.3,1,SameKiss
5535,0.2,1,SameKiss
5538,0.3,1,SameKiss
5543,0.1,3,SameKiss
5544,0.4,2,SameKiss
5547,0.2,5,SameKiss
5550,0.5,4,SameKiss
5551,0.9,5,SameKiss
5552,0.3,7,SameKiss
5554,0.5,4,SameKiss
5558,0.2,1,SameKiss
5559,0.7,3,SameKiss
5560,0.5,5,SameKiss
5561,0.3,4,SameKiss
5562,0.3,2,SameKiss
5563,0.4,5,SameKiss
5564,0.4,5,SameKiss
5565,0.2,6,SameKiss
5566,0.8,4,SameKiss
5567,0.4,4,SameKiss
5568,0,2,SameKiss
5570,0.2,2,SameKiss
5573,0.4,4,SameKiss
5574,0.7,4,SameKiss
5575,0.4,5,SameKiss
5576,0.4,2,SameKiss
5578,0.4,1,SameKiss
5579,0,2,SameKiss
5580,0.3,2,SameKiss
5582,0.4,7,SameKiss
5585,0.1,7,SameKiss
5587,0.3,5,SameKiss
5588,0.1,3,SameKiss
5591,0.3,1,SameKiss
5592,0.6,2,SameKiss
5594,0.4,4,SameKiss
5598,0.2,5,SameKiss
5599,0.2,4,SameKiss
5600,0.3,4,SameKiss
5601,0.5,1,SameKiss
5603,0.3,2,SameKiss
5608,0,7,SameKiss
5610,0,1,SameKiss
5613,0.3,5,SameKiss
5617,0.2,3,SameKiss
5619,0.5,3,SameKiss
5622,0,6,SameKiss
5625,0.1,5,SameKiss
5626,0,3,SameKiss
5629,0.2,7,SameKiss
5631,0.3,3,SameKiss
5632,0.6,3,SameKiss
5633,0.1,5,SameKiss
5637,0.7,7,SameKiss
5639,0.7,5,SameKiss
5641,0.1,5,SameKiss
5643,0.7,7,SameKiss
5644,0.2,2,SameKiss
5646,0.1,3,SameKiss
5647,0.3,2,SameKiss
5648,0.3,2,SameKiss
5649,0.4,4,SameKiss
5650,0,2,SameKiss
5652,0.6,4,SameKiss
5653,0.4,3,SameKiss
5655,0.2,3,SameKiss
5658,0.5,6,SameKiss
5659,0.2,2,SameKiss
5661,0.5,4,SameKiss
5662,0.1,1,SameKiss
5664,0.2,6,SameKiss
5665,0.7,3,SameKiss
5667,0.2,3,SameKiss
5668,0.4,2,SameKiss
5671,0.1,2,SameKiss
5673,0.1,6,SameKiss
5674,0.8,7,SameKiss
5675,0.2,1,SameKiss
5677,0,1,SameKiss
5680,0.6,3,SameKiss
5682,0.2,3,SameKiss
5684,0.4,3,SameKiss
5688,0,1,SameKiss
5689,0.4,3,SameKiss
5690,0.2,1,SameKiss
5692,0.3,4,SameKiss
5693,0.1,2,SameKiss
5700,0.4,5,SameKiss
5702,0.3,3,SameKiss
5706,0,1,SameKiss
5708,0.2,4,SameKiss
5715,0.3,2,SameKiss
5717,0.4,1,SameKiss
5718,0.2,3,SameKiss
5719,0,1,SameKiss
5720,0.6,2,SameKiss
5721,0.5,4,SameKiss
5722,0.5,4,SameKiss
5723,0.3,3,SameKiss
5725,0,7,SameKiss
5727,0,5,SameKiss
5728,0.5,5,SameKiss
5732,0.5,2,SameKiss
5733,0.3,3,SameKiss
5734,0.6,3,SameKiss
5735,0.3,5,SameKiss
5736,0,7,SameKiss
5737,0.3,3,SameKiss
5738,0.3,2,SameKiss
5739,0.7,2,SameKiss
5740,0.2,4,SameKiss
5743,0.7,3,SameKiss
5744,0,5,SameKiss
5748,0.3,3,SameKiss
5750,0.4,4,SameKiss
5751,0.3,4,SameKiss
5752,0.8,5,SameKiss
5754,0,2,SameKiss
5756,0.8,5,SameKiss
5757,0.9,7,SameKiss
5758,0,2,SameKiss
5759,0.3,4,SameKiss
5761,0,3,SameKiss
5762,0.3,2,SameKiss
5769,0.3,4,SameKiss
5770,0.2,3,SameKiss
5772,0.5,4,SameKiss
5774,0.3,5,SameKiss
5775,0.3,3,SameKiss
5781,0,3,SameKiss
5782,0.1,2,SameKiss
5785,0.8,5,SameKiss
5787,0,7,SameKiss
5788,0.4,3,SameKiss
5790,0,1,SameKiss
5792,0.2,3,SameKiss
5793,0.7,3,SameKiss
5797,0.9,4,SameKiss
5798,0.7,2,SameKiss
5800,0.4,5,SameKiss
5801,0.4,1,SameKiss
5808,0.3,2,SameKiss
5810,1,7,SameKiss
5811,0.2,3,SameKiss
5816,0.3,3,SameKiss
5822,0.2,4,SameKiss
5824,0.3,2,SameKiss
5825,0.4,3,SameKiss
5826,0.3,3,SameKiss
5827,0,4,SameKiss
5829,0.4,1,SameKiss
5830,0.3,3,SameKiss
5832,0,5,SameKiss
5836,0.1,5,SameKiss
5840,0.6,1,SameKiss
5841,0.2,2,SameKiss
5845,0.4,5,SameKiss
5846,0.1,1,SameKiss
5847,0.6,5,SameKiss
5848,0.3,7,SameKiss
5851,0.5,2,SameKiss
5854,0.4,2,SameKiss
5855,0.7,4,SameKiss
5858,0.6,2,SameKiss
5859,0.7,1,SameKiss
5861,0.2,1,SameKiss
5862,0.2,4,SameKiss
5865,0.5,5,SameKiss
5867,0.3,4,SameKiss
5868,0.5,1,SameKiss
5870,0.8,1,SameKiss
5871,0.7,7,SameKiss
5872,0.5,3,SameKiss
5873,0.6,3,SameKiss
5878,0.6,3,SameKiss
5879,0.4,6,SameKiss
5881,0.5,2,SameKiss
5890,0.9,7,SameKiss
5891,0.5,3,SameKiss
5892,1,6,SameKiss
5899,0.3,1,SameKiss
5901,0.6,6,SameKiss
5902,0.8,2,SameKiss
5903,0.9,3,SameKiss
5904,0.3,1,SameKiss
5905,0.4,7,SameKiss
5907,0.7,4,SameKiss
5908,0.7,1,SameKiss
5909,0.3,2,SameKiss
5910,0.6,2,SameKiss
5912,0.1,2,SameKiss
5916,0,3,SameKiss
5917,0.6,6,SameKiss
5918,0.3,6,SameKiss
5920,0.5,2,SameKiss
5921,0.5,1,SameKiss
5923,0.6,3,SameKiss
5924,0.1,5,SameKiss
5925,0.8,7,SameKiss
5928,0.4,3,SameKiss
5933,0.8,4,SameKiss
