"","session_id","referrer","sex","d_art","iat_exclude"
"5204",2479820,"tamuon","f",0.676361135562796,"Include"
"5205",2479821,"tamuon","f",0.906965402927229,"Include"
"5206",2479829,"tamuon","m",0.260960393108546,"Include"
"5207",2479834,"tamuon","f",0.249102554513323,"Include"
"5208",2479835,"tamuon","f",-0.241486359000971,"Include"
"5209",2479842,"tamuon","f",-0.402433673722398,"Include"
"5210",2479846,"tamuon","f",1.06405048928854,"Include"
"5211",2479847,"tamuon","m",-0.388364346860994,"Include"
"5213",2479877,"tamuon","m",0.513742779266716,"Include"
"5214",2479886,"tamuon","f",0.553077070868783,"Include"
"5215",2479892,"tamuon","f",0.795275121193853,"Include"
"5216",2479894,"tamuon","f",0.404285927826033,"Include"
"5217",2479895,"tamuon","f",0.783184336283801,"Include"
"5218",2480000,"tamuon","m",0.24683037296369,"Include"
"5219",2480132,"tamuon","f",-0.322540281991595,"Include"
"5220",2480144,"tamuon","m",-0.00403093390222239,"Include"
"5221",2480159,"tamuon","f",0.0524971057778045,"Include"
"5222",2480162,"tamuon","f",0.595619536536824,"Include"
"5223",2480177,"tamuon","m",1.07956077158241,"Include"
"5224",2480194,"tamuon","m",0.970708936111301,"Include"
"5225",2480201,"tamuon","f",0.916844257156304,"Include"
"5226",2480215,"tamuon","f",1.15755069466782,"Include"
"5227",2480220,"tamuon","f",-0.0988357277397102,"Include"
"5228",2480228,"tamuon","f",0.802923261342581,"Include"
"5229",2480236,"tamuon","f",-0.0336816894321805,"Include"
"5230",2480242,"tamuon","f",0.23545211873421,"Include"
"5231",2480266,"tamuon","f",0.0882129849759387,"Include"
"5232",2480280,"tamuon","m",-0.764848436588121,"Include"
"5233",2480283,"tamuon","f",0.254231055459659,"Include"
"5234",2480332,"tamuon","m",0.940222820182642,"Include"
"5235",2480343,"tamuon","m",1.37097626896374,"Include"
"5236",2480353,"tamuon","f",1.07674187190595,"Include"
"5237",2480356,"tamuon","f",0.883233389306106,"Include"
"5238",2480366,"tamuon","f",0.677283516730571,"Include"
"5239",2480372,"tamuon","f",1.15130419068983,"Include"
"5240",2480383,"tamuon","m",0.60782506649322,"Include"
"5241",2480385,"tamuon","f",-0.650875178080971,"Include"
"5242",2480422,"tamuon","f",0.109747109995001,"Include"
"5243",2480440,"tamuon","m",0.455518553567134,"Include"
"5244",2480462,"tamuon","m",-0.317371346359444,"Include"
"5245",2480467,"tamuon","f",0.426148706537145,"Include"
"5246",2480474,"tamuon","f",0.233175587385781,"Include"
"5247",2480477,"tamuon","f",0.205660470639262,"Include"
"5248",2480481,"tamuon","f",1.04644876019181,"Include"
"5249",2480490,"tamuon","f",0.421684967405392,"Include"
"5250",2480516,"tamuon","f",0.135838923302407,"Include"
"5251",2480518,"tamuon","m",-0.0264693026039357,"Include"
"5253",2480558,"tamuon","f",0.718504396530367,"Include"
"5255",2480567,"tamuon","m",0.0435250777294324,"Include"
"5256",2480574,"tamuon","f",0.479686120074677,"Include"
"5257",2480585,"tamuon","m",-0.386140690880136,"Include"
"5258",2480627,"tamuon","f",0.738916712860404,"Include"
"5259",2480628,"tamuon","m",-0.489112411181026,"Include"
"5260",2480632,"tamuon","f",1.03270520111851,"Include"
"5261",2480650,"tamuon","f",1.02638970306428,"Include"
"5262",2480672,"tamuon","f",-0.2647406132799,"Include"
"5263",2480675,"tamuon","f",0.378217205954381,"Include"
"5264",2480687,"tamuon","f",0.659972605865229,"Include"
"5266",2480693,"tamuon","m",0.152403596990135,"Include"
"5267",2480707,"tamuon","f",0.767478376898334,"Include"
"5268",2480720,"tamuon","f",0.565054490326134,"Include"
"5269",2480725,"tamuon","m",-0.472793599058059,"Include"
"5270",2480727,"tamuon","f",-0.0130054880735563,"Include"
"5271",2480728,"tamuon","f",0.0859592506047708,"Include"
"5272",2480731,"tamuon","f",0.975139976275281,"Include"
"5273",2480733,"tamuon","f",-0.214730692295199,"Include"
"5274",2480735,"tamuon","f",0.591720179295311,"Include"
"5275",2480811,"tamuon","m",-0.349588575929117,"Include"
"5276",2480827,"tamuon","m",1.06459210773051,"Include"
"5277",2480834,"tamuon","f",1.0035979862056,"Include"
"5278",2480836,"tamuon","f",1.03395900394141,"Include"
"5279",2480838,"tamuon","f",0.298099533130018,"Include"
"5280",2480841,"tamuon","f",0.130835367565878,"Include"
"5281",2480848,"tamuon","f",0.672291131873053,"Include"
"5282",2480849,"tamuon","m",-0.336616774374954,"Include"
"5283",2480851,"tamuon","f",-0.379462645493946,"Include"
"5284",2480855,"tamuon","m",0.425623080567893,"Include"
"5285",2480864,"tamuon","m",-0.398841582193779,"Include"
"5286",2480865,"tamuon","m",0.44393900029413,"Include"
"5287",2480867,"tamuon","f",0.553341392177236,"Include"
"5288",2480868,"tamuon","f",0.472001580171666,"Include"
"5289",2480869,"tamuon","m",0.222059147104235,"Include"
"5290",2480877,"tamuon","f",0.518870673971412,"Include"
"5292",2480889,"tamuon","f",0.355245146900022,"Include"
"5293",2480892,"tamuon","m",0.24462835768967,"Include"
"5294",2480895,"tamuon","f",-0.186401909516388,"Include"
"5295",2480909,"tamuon","f",0.648502156557973,"Include"
"5296",2480941,"tamuon","m",0.0122637998418177,"Include"
"5297",2480952,"tamuon","f",-0.0238820760842586,"Include"
"5298",2480957,"tamuon","f",0.0593169627146487,"Include"
"5299",2480959,"tamuon","f",0.78597787297127,"Include"
"5300",2480979,"tamuon","f",1.07026275213941,"Include"
"5302",2480994,"tamuon","f",1.07774549935497,"Include"
"5303",2481527,"tamuon","f",0.258839874080236,"Include"
"5304",2481543,"tamuon","f",-0.617341103818064,"Include"
"5305",2481597,"tamuon","f",0.267142872511397,"Include"
"5306",2481598,"tamuon","m",0.274151793318946,"Include"
"5307",2481643,"tamuon","f",0.451039032735848,"Include"
"5308",2481651,"tamuon","f",-0.00396006254217765,"Include"
"5309",2481702,"tamuon","m",0.808048875519409,"Include"
"5310",2481714,"tamuon","f",-0.010886532562629,"Include"
"5311",2481741,"tamuon","f",-0.218230341545939,"Include"
"5314",2481788,"tamuon","f",0.0886559077153207,"Include"
"5315",2481851,"tamuon","f",0.229446172431246,"Include"
"5316",2481868,"tamuon","f",-0.0272998449861396,"Include"
"5317",2481885,"tamuon","f",-0.132315055602868,"Include"
"5318",2481901,"tamuon","m",-1.03653507990524,"Include"
"5319",2481902,"tamuon","f",-0.26313056023612,"Include"
"5320",2481903,"tamuon","f",-1.01911592821223,"Include"
"5321",2481911,"tamuon","f",1.32789493027521,"Include"
"5322",2481912,"tamuon","f",0.685105780283527,"Include"
"5323",2481951,"tamuon","f",-0.604260658475163,"Include"
"5324",2481964,"tamuon","f",0.369615069665001,"Include"
"5325",2481965,"tamuon","f",0.225472797645156,"Include"
"5326",2482000,"tamuon","f",0.615039034580307,"Include"
"5327",2482018,"tamuon","f",-0.156206164422474,"Include"
"5328",2482061,"tamuon","f",1.07314022376549,"Include"
"5329",2482084,"tamuon","f",0.0193148669491559,"Include"
"5330",2482088,"tamuon","f",0.0348562725227618,"Include"
"5331",2482092,"tamuon","f",0.537608897243937,"Include"
"5332",2482098,"tamuon","f",-0.295832333152632,"Include"
"5333",2482108,"tamuon","m",0.141660700341446,"Include"
"5334",2482114,"tamuon","f",0.993339260458668,"Include"
"5335",2482143,"tamuon","f",-0.376750904352214,"Include"
"5336",2482158,"tamuon","f",0.40372591715733,"Include"
"5337",2482170,"tamuon","f",0.103677878868727,"Include"
"5338",2482186,"tamuon","f",0.271789569856352,"Include"
"5340",2482228,"tamuon","f",-0.00642321379181884,"Include"
"5341",2482235,"tamuon","f",-0.891556981739616,"Include"
"5342",2482264,"tamuon","f",0.879122257752248,"Include"
"5343",2482272,"tamuon","f",-0.619992036804936,"Include"
"5344",2482273,"tamuon","f",0.553598823311656,"Include"
"5345",2482289,"tamuon","f",1.11380776590177,"Include"
"5346",2482290,"tamuon","f",0.197063319994302,"Include"
"5348",2482324,"tamuon","f",0.400742507684455,"Include"
"5349",2482338,"tamuon","f",0.264614919117193,"Include"
"5350",2482356,"tamuon","f",-0.334742912784146,"Include"
"5351",2482358,"tamuon","m",0.752935399747503,"Include"
"5352",2482368,"tamuon","f",0.474470905567198,"Include"
"5353",2482387,"tamuon","f",1.09371080698692,"Include"
"5354",2482388,"tamuon","f",0.0483324681715164,"Include"
"5355",2482419,"tamuon","f",-1.01724943171324,"Include"
"5356",2482421,"tamuon","f",0.837989864718316,"Include"
"5357",2482471,"tamuon","m",0.774501039254691,"Include"
"5358",2482482,"tamuon","f",0.456809111333556,"Include"
"5359",2482508,"tamuon","f",-0.592200323979717,"Include"
