"","session_id","referrer","sex","d_art","iat_exclude"
"5117",2399681,"tamuc","f",0.778724218212458,"Include"
"5118",2399926,"tamuc","f",0.989174444941958,"Include"
"5119",2399928,"tamuc","f",1.17124576702791,"Include"
"5120",2403003,"tamuc","f",0.635428882220203,"Include"
"5121",2407135,"tamuc","f",0.322236784152775,"Include"
"5122",2407136,"tamuc","m",0.577730198071027,"Include"
"5123",2407234,"tamuc","f",0.286927406471491,"Include"
"5124",2407235,"tamuc","f",0.457207030815842,"Include"
"5125",2407299,"tamuc","m",1.02632272514828,"Include"
"5126",2407300,"tamuc","f",0.591676794455591,"Include"
"5127",2407336,"tamuc","f",0.394800466097315,"Include"
"5128",2407384,"tamuc","f",0.100001733616261,"Include"
"5130",2407447,"tamuc","f",0.324746959957915,"Include"
"5131",2407561,"tamuc","f",0.932431925335316,"Include"
"5132",2407741,"tamuc","m",-0.00432722587185162,"Include"
"5133",2407755,"tamuc","m",-0.315410713274954,"Include"
"5134",2407820,"tamuc","f",0.896359497366061,"Include"
"5136",2413487,"tamuc","f",0.836983783259345,"Include"
"5137",2413488,"tamuc","m",0.616718263569018,"Include"
"5138",2413530,"tamuc","m",-0.224560986958993,"Include"
"5139",2413538,"tamuc","f",0.879742213255365,"Include"
"5140",2413602,"tamuc","f",0.291097223277232,"Include"
"5141",2418551,"tamuc","m",-0.0964870697690331,"Include"
"5142",2418639,"tamuc","m",-0.0461390735477164,"Include"
"5143",2418798,"tamuc","f",-0.190461586988789,"Include"
"5144",2419124,"tamuc","f",0.273343127151247,"Include"
"5145",2419734,"tamuc","f",0.66159383587943,"Include"
"5146",2421330,"tamuc","f",0.2232095418725,"Include"
"5147",2421334,"tamuc","f",1.16159435191359,"Include"
"5148",2421597,"tamuc","f",-0.0331547221777069,"Include"
"5149",2421912,"tamuc","f",0.632384931825784,"Include"
"5150",2421973,"tamuc","f",0.759802415152601,"Include"
"5151",2422109,"tamuc","f",1.46506621340346,"Include"
"5152",2422197,"tamuc","f",1.11135221647206,"Include"
"5153",2431092,"tamuc","m",0.0820513869585039,"Include"
"5154",2431099,"tamuc","f",0.0901102170698562,"Include"
"5155",2431108,"tamuc","f",0.116359640146013,"Include"
"5156",2431295,"tamuc","f",0.491193233511858,"Include"
"5157",2431299,"tamuc","f",0.783714271658275,"Include"
"5158",2435426,"tamuc","f",0.354245634117953,"Include"
"5159",2435447,"tamuc","f",0.24296499831733,"Include"
"5160",2435535,"tamuc","f",-0.506898531321725,"Include"
"5161",2435536,"tamuc","f",0.276705288756601,"Include"
"5162",2435776,"tamuc","f",0.743954452908087,"Include"
"5163",2436000,"tamuc","f",0.454803226011594,"Include"
"5164",2439220,"tamuc","f",0.58587106862073,"Include"
"5165",2439240,"tamuc","f",1.16155454834688,"Include"
"5166",2439609,"tamuc","f",-0.552307522697413,"Include"
"5167",2439616,"tamuc","f",1.11018355850928,"Include"
"5168",2439786,"tamuc","f",0.601910221732304,"Include"
"5169",2439881,"tamuc","f",0.915236277009406,"Include"
"5170",2447652,"tamuc","f",1.01871607924029,"Include"
"5171",2447655,"tamuc","f",0.662151801388704,"Include"
"5172",2447659,"tamuc","m",1.0684622447748,"Include"
"5173",2447725,"tamuc","m",0.274105115426405,"Include"
"5174",2447884,"tamuc","f",0.969249119350254,"Include"
"5175",2447939,"tamuc","f",0.331443656780497,"Include"
"5176",2451690,"tamuc","f",0.232388805639917,"Include"
"5177",2451783,"tamuc","f",0.622794793025435,"Include"
"5179",2452210,"tamuc","f",0.80674967287945,"Include"
"5180",2453958,"tamuc","f",1.22056804068391,"Include"
"5181",2454051,"tamuc","f",1.20584593465107,"Include"
"5182",2454120,"tamuc","f",0.179419934836351,"Include"
"5183",2454221,"tamuc","f",0.397805951999057,"Include"
"5184",2454507,"tamuc","f",0.996456674745099,"Include"
"5185",2454552,"tamuc","f",0.82825288753491,"Include"
"5186",2462073,"tamuc","f",0.456517405756015,"Include"
"5187",2465510,"tamuc","f",0.541398693628086,"Include"
"5188",2465566,"tamuc","f",0.0761465375757692,"Include"
"5189",2465576,"tamuc","f",0.24118955575015,"Include"
"5190",2468144,"tamuc","f",0.943520510450214,"Include"
"5191",2468148,"tamuc","f",0.227535005991152,"Include"
"5192",2468150,"tamuc","f",0.851211470791739,"Include"
"5193",2469540,"tamuc","m",0.314940500866072,"Include"
"5194",2469559,"tamuc","f",0.0643018883001892,"Include"
"5195",2471966,"tamuc","f",-0.270280845588895,"Include"
"5196",2472110,"tamuc","f",0.745959118573384,"Include"
"5197",2472188,"tamuc","f",0.572193452425641,"Include"
"5198",2472191,"tamuc","m",0.411303650319544,"Include"
"5199",2472279,"tamuc","f",0.988865037542128,"Include"
"5200",2472316,"tamuc","m",-0.113803520626476,"Include"
"5201",2472362,"tamuc","f",0.8007474122137,"Include"
"5202",2472396,"tamuc","m",0.596673689415361,"Include"
"5203",2472517,"tamuc","f",0.0292409352148201,"Include"
