"","session_id","referrer","sex","d_art","iat_exclude"
"4930",2421401,"tamu","f",0.664041725111308,"Include"
"4931",2421408,"tamu","m",0.283308523993331,"Include"
"4932",2421415,"tamu","f",0.91158826941891,"Include"
"4933",2421419,"tamu","f",0.40696665529881,"Include"
"4934",2421535,"tamu","f",0.145321869058262,"Include"
"4935",2421543,"tamu","f",-0.0254773904848321,"Include"
"4936",2421547,"tamu","f",-0.598591703353325,"Include"
"4937",2421553,"tamu","f",-0.234003128597057,"Include"
"4938",2421557,"tamu","f",0.633038243273335,"Include"
"4939",2421562,"tamu","f",0.275850674604392,"Include"
"4940",2421667,"tamu","m",1.09332664233897,"Include"
"4941",2421669,"tamu","f",0.277646611988879,"Include"
"4942",2421671,"tamu","f",1.34602268533669,"Include"
"4943",2421672,"tamu","m",0.626694361312881,"Include"
"4944",2421674,"tamu","m",-0.258768743880597,"Include"
"4945",2421678,"tamu","f",-0.425970181744764,"Include"
"4946",2421853,"tamu","m",0.512523573588909,"Include"
"4947",2421858,"tamu","m",0.749689501142717,"Include"
"4948",2421859,"tamu","f",0.226278986130189,"Include"
"4949",2421862,"tamu","f",1.0737853548627,"Include"
"4950",2421868,"tamu","f",0.384224372593037,"Include"
"4951",2421869,"tamu","m",0.240880565160864,"Include"
"4952",2421991,"tamu","m",0.0120115124702996,"Include"
"4953",2421993,"tamu","m",0.256046565151293,"Include"
"4954",2421995,"tamu","f",-0.617205533837609,"Include"
"4955",2421999,"tamu","f",0.545694819426352,"Include"
"4956",2422000,"tamu","f",-0.0587325835921625,"Include"
"4957",2422002,"tamu","f",0.197578901840806,"Include"
"4958",2422125,"tamu","m",-0.992063143395508,"Include"
"4959",2422126,"tamu","m",-0.674785395852487,"Include"
"4960",2422127,"tamu","m",0.130744543555542,"Include"
"4961",2422128,"tamu","f",1.2310406321402,"Include"
"4962",2422131,"tamu","m",0.783933742025447,"Include"
"4963",2422135,"tamu","m",0.128625604082532,"Include"
