"","session_id","referrer","sex","d_art","iat_exclude"
"1469",2485217,"luc","f",0.834289957046929,"Include"
"1470",2485220,"luc","f",0.908000431007745,"Include"
"1471",2485330,"luc","f",0.897991464069414,"Include"
"1472",2485341,"luc","m",-0.569096450873549,"Include"
"1473",2485430,"luc","m",0.198162959032073,"Include"
"1474",2486251,"luc","m",0.347501038368354,"Include"
"1475",2486475,"luc","f",0.733267538565865,"Include"
"1476",2486827,"luc","m",0.184667506333921,"Include"
"1477",2487052,"luc","f",0.0390351792327144,"Include"
"1478",2487127,"luc","m",-0.033870602182843,"Include"
"1479",2490201,"luc","f",0.695511898666432,"Include"
"1480",2490205,"luc","f",-0.334769987007564,"Include"
"1481",2490444,"luc","f",1.0530871517338,"Include"
"1482",2490448,"luc","f",0.958359674104704,"Include"
"1483",2490694,"luc","f",0.137719660018501,"Include"
"1484",2490695,"luc","f",0.477223490335426,"Include"
"1485",2490700,"luc","m",-0.773202141160569,"Include"
"1486",2491069,"luc","f",1.15514624067473,"Include"
"1487",2492314,"luc","f",1.18725232118469,"Include"
"1488",2492445,"luc","f",0.0352496735492691,"Include"
"1489",2492459,"luc","f",-0.236773990750525,"Include"
"1490",2492856,"luc","f",0.488141606946736,"Include"
"1491",2492865,"luc","f",0.0376376587782075,"Include"
"1492",2492867,"luc","m",-0.117326495482333,"Include"
"1493",2492869,"luc","f",0.78474907472927,"Include"
