"","session_id","referrer","sex","d_art","iat_exclude"
"2907",2374915,"pi","m",0.410907261457122,"Include"
"2908",2374924,"pi","f",1.15079383137316,"Include"
"2909",2374971,"pi","m",0.104662348360925,"Include"
"2910",2375038,"pi","f",-0.492848764352907,"Include"
"2911",2375052,"pi","f",1.25836085267232,"Include"
"2912",2375054,"pi","f",0.764131714918917,"Include"
"2913",2375070,"pi","f",0.630030171631588,"Include"
"2914",2375084,"pi","f",0.958310905572392,"Include"
"2915",2375142,"pi","f",1.17990534359997,"Include"
"2916",2375144,"pi","f",0.408170716725825,"Include"
"2917",2375157,"pi","f",0.37983909771673,"Include"
"2918",2375168,"pi","f",0.876356502616133,"Include"
"2919",2375176,"pi","m",0.945332308539056,"Include"
"2920",2375182,"pi","m",1.00829752304746,"Include"
"2921",2375215,"pi","f",0.487736633726355,"Include"
"2922",2375225,"pi","f",1.01281945857734,"Include"
"2923",2375279,"pi","f",1.03126551837533,"Include"
"2925",2375322,"pi","f",0.609094631717176,"Include"
"2926",2375383,"pi","m",0.444710060565889,"Include"
"2927",2375443,"pi","f",1.22273929003047,"Include"
"2928",2375461,"pi","f",0.602387425697468,"Include"
"2929",2375465,"pi","f",0.69429841158836,"Include"
"2930",2375473,"pi","m",1.02853425831416,"Include"
"2931",2375480,"pi","m",-0.581731071722633,"Include"
"2932",2375482,"pi","f",0.364458176316594,"Include"
"2933",2375499,"pi","m",0.972941231016302,"Include"
"2934",2375682,"pi","f",0.450505446744137,"Include"
"2935",2375747,"pi","f",-0.426508915822239,"Include"
"2936",2375751,"pi","f",1.40264172044119,"Include"
"2938",2375787,"pi","f",0.372032166965901,"Include"
"2939",2375799,"pi","f",0.723660498499361,"Include"
"2940",2375811,"pi","m",0.437887406148536,"Include"
"2941",2375832,"pi","f",1.26159504289472,"Include"
"2942",2375851,"pi","f",0.923305799231291,"Include"
"2943",2375858,"pi","m",0.567373906729006,"Include"
"2944",2375902,"pi","f",0.0900823585721818,"Include"
"2945",2375912,"pi","f",0.141144992919654,"Include"
"2946",2375933,"pi","f",0.028536273550776,"Include"
"2947",2375936,"pi","f",0.866924579637908,"Include"
"2949",2375978,"pi","m",0.0375850009288341,"Include"
"2950",2375984,"pi","f",0.307055568044216,"Include"
"2951",2376014,"pi","m",-0.302241181195104,"Include"
"2952",2376133,"pi","f",1.36694131692493,"Include"
"2953",2376147,"pi","f",0.800074084425128,"Include"
"2954",2376170,"pi","f",0.845544990566942,"Include"
"2955",2376191,"pi","m",0.5940769497978,"Include"
"2956",2376237,"pi","f",0.517285974057237,"Include"
"2957",2376261,"pi","f",0.315816233041575,"Include"
"2958",2376264,"pi","f",0.708051062954055,"Include"
"2959",2376348,"pi","m",0.560828262284565,"Include"
"2960",2376351,"pi","f",0.653450414168635,"Include"
"2961",2376367,"pi","f",0.978983756311422,"Include"
"2962",2376368,"pi","m",0.450991594663754,"Include"
"2963",2376377,"pi","f",0.2280719992022,"Include"
"2964",2376383,"pi","m",0.131801824491326,"Include"
"2965",2376385,"pi","f",1.03070953486812,"Include"
"2966",2376436,"pi","f",0.753793175707746,"Include"
"2967",2376471,"pi","f",1.56807934539436,"Include"
"2968",2376485,"pi","f",0.808019251773914,"Include"
"2969",2376497,"pi","f",0.873422449146554,"Include"
"2970",2376498,"pi","f",0.610230083715518,"Include"
"2971",2376509,"pi","f",0.223126077762474,"Include"
"2972",2376533,"pi","m",0.723988862033486,"Include"
"2973",2376548,"pi","f",0.356381546169778,"Include"
"2974",2376570,"pi","f",0.910352715195424,"Include"
"2975",2376586,"pi","f",0.289971399970817,"Include"
"2976",2376661,"pi","m",-0.116911744752332,"Include"
"2977",2376686,"pi","m",0.13984466033495,"Include"
"2978",2376712,"pi","f",0.305344921989093,"Include"
"2979",2376752,"pi","m",-0.0567629810426242,"Include"
"2980",2376766,"pi","f",1.15029490722687,"Include"
"2981",2376818,"pi","f",0.0948834859809012,"Include"
"2982",2376819,"pi","f",0.480640743544337,"Include"
"2983",2376821,"pi","f",0.366510136096737,"Include"
"2984",2376845,"pi","f",0.655092690693934,"Include"
"2985",2376861,"pi","m",-0.38460186666604,"Include"
"2986",2376874,"pi","f",0.439220125126809,"Include"
"2987",2376893,"pi","f",0.897060930532121,"Include"
"2988",2376918,"pi","f",1.4050426612287,"Include"
"2989",2376933,"pi","f",1.17709056053609,"Include"
"2990",2376948,"pi","f",1.065093522702,"Include"
"2991",2376962,"pi","m",-0.686465076481068,"Include"
"2992",2376971,"pi","f",0.617253242349023,"Include"
"2993",2376973,"pi","f",0.87380812899123,"Include"
"2994",2376988,"pi","f",0.954305131897192,"Include"
"2995",2377002,"pi","f",0.241429429128109,"Include"
"2996",2377008,"pi","m",0.712459477711577,"Include"
"2997",2377060,"pi","f",1.32479125101675,"Include"
"2998",2377064,"pi","m",0.601968126345579,"Include"
"2999",2377090,"pi","m",0.536486833786484,"Include"
"3000",2377110,"pi","m",-0.161655121932516,"Include"
"3001",2377134,"pi","f",-0.083958921903448,"Include"
"3002",2377163,"pi","m",-0.596250926458519,"Include"
"3003",2377180,"pi","f",0.876716072811247,"Include"
"3004",2377193,"pi","f",-0.259213877237067,"Include"
"3005",2377213,"pi","f",-0.111076671605056,"Include"
"3006",2377216,"pi","m",1.1407260000045,"Include"
"3007",2377227,"pi","f",0.763117235694331,"Include"
"3008",2377235,"pi","f",1.01499391752748,"Include"
"3009",2377260,"pi","f",0.95898280753008,"Include"
"3010",2377266,"pi","m",-0.533436834350066,"Include"
"3011",2377338,"pi","f",0.628127775885888,"Include"
"3012",2377354,"pi","f",0.283683834786941,"Include"
"3013",2377407,"pi","f",1.1806947422002,"Include"
"3014",2377553,"pi","m",1.20363341100909,"Include"
"3016",2377933,"pi","f",-0.698507503465997,"Include"
"3017",2377957,"pi","m",0.315171845602203,"Include"
"3018",2377970,"pi","m",-0.345956504761037,"Include"
"3019",2377989,"pi","m",0.671415445436096,"Include"
"3020",2377997,"pi","f",1.06596710470311,"Include"
"3021",2378031,"pi","f",0.254658303632018,"Include"
"3022",2378061,"pi","m",0.670778523293325,"Include"
"3023",2378071,"pi","f",0.29347203882141,"Include"
"3024",2378073,"pi","f",0.499659382388536,"Include"
"3025",2378091,"pi","f",0.277837177680608,"Include"
"3026",2378098,"pi","f",0.242150209716651,"Include"
"3027",2378104,"pi","f",1.21397087454086,"Include"
"3028",2378107,"pi","f",0.508892949549779,"Include"
"3029",2378118,"pi","f",0.26606804199448,"Include"
"3030",2378148,"pi","f",0.459903210886446,"Include"
"3032",2378174,"pi","f",1.01830385646575,"Include"
"3033",2378182,"pi","m",0.633896298195585,"Include"
"3034",2378202,"pi","f",0.252876806314611,"Include"
"3035",2378213,"pi","m",0.728792603375298,"Include"
"3036",2378257,"pi","f",0.509450851558386,"Include"
"3037",2378277,"pi","m",0.433889299852184,"Include"
"3038",2378291,"pi","f",-0.233132597437714,"Include"
"3039",2378321,"pi","m",0.432438691774741,"Include"
"3040",2378337,"pi","f",0.0551548701682174,"Include"
"3041",2378340,"pi","f",0.42616008612986,"Include"
"3042",2378511,"pi","f",0.930248452210137,"Include"
"3043",2378525,"pi","f",0.60377742002766,"Include"
"3044",2378601,"pi","f",0.791064728343905,"Include"
"3045",2378622,"pi","m",0.349646628024174,"Include"
"3046",2378660,"pi","m",1.09732790262351,"Include"
"3047",2378696,"pi","f",0.621855606113274,"Include"
"3048",2378706,"pi","f",0.285421145706336,"Include"
"3049",2378727,"pi","m",0.806428687799046,"Include"
"3051",2378781,"pi","f",-0.0526113469233745,"Include"
"3052",2378786,"pi","m",-0.468432852928628,"Include"
"3053",2378805,"pi","f",0.598577189961758,"Include"
"3055",2378814,"pi","m",0.498143586328934,"Include"
"3056",2378846,"pi","f",0.35479709170646,"Include"
"3057",2378861,"pi","f",1.1377684840853,"Include"
"3058",2378868,"pi","f",-0.082208746078262,"Include"
"3059",2378920,"pi","m",0.554699600644038,"Include"
"3060",2378931,"pi","f",1.01195699432282,"Include"
"3061",2378957,"pi","m",-0.219295312604039,"Include"
"3062",2378972,"pi","m",0.546953617984842,"Include"
"3063",2378991,"pi","f",0.690890356593232,"Include"
"3064",2378998,"pi","m",0.526281794027021,"Include"
"3065",2379007,"pi","f",1.05469266955226,"Include"
"3066",2379029,"pi","f",0.103463100800008,"Include"
"3067",2379037,"pi","f",1.15556679794387,"Include"
"3068",2379044,"pi","f",0.874990447577148,"Include"
"3069",2379085,"pi","m",0.473737787340652,"Include"
"3070",2379090,"pi","f",0.115579477214135,"Include"
"3071",2379116,"pi","m",-0.259784859348224,"Include"
"3072",2379135,"pi","f",-0.895049780495266,"Include"
"3073",2379156,"pi","f",1.32865685983214,"Include"
"3074",2379183,"pi","f",0.889360730928445,"Include"
"3075",2379190,"pi","f",0.728333833235957,"Include"
"3077",2379227,"pi","m",0.364043899581608,"Include"
"3078",2379299,"pi","f",0.703270750235983,"Include"
"3079",2379333,"pi","m",-0.981505440273524,"Include"
"3080",2379335,"pi","m",0.858084943156723,"Include"
"3081",2379337,"pi","f",1.11166365631878,"Include"
"3082",2379342,"pi","m",0.88081147222444,"Include"
"3083",2379343,"pi","m",0.0230754412136867,"Include"
"3084",2379349,"pi","m",-0.668824559774515,"Include"
"3085",2379353,"pi","f",0.208549834561624,"Include"
"3086",2379369,"pi","f",0.791573112749158,"Include"
"3087",2379377,"pi","m",0.708321276458223,"Include"
"3088",2379416,"pi","f",0.908995721244127,"Include"
"3089",2379417,"pi","m",-0.170940574939153,"Include"
"3090",2379427,"pi","m",-0.000726457507330403,"Include"
"3091",2379471,"pi","f",0.558370787370676,"Include"
"3092",2379483,"pi","f",0.278143144123391,"Include"
"3093",2379551,"pi","m",0.308098674077588,"Include"
"3094",2379593,"pi","f",0.5480197239192,"Include"
"3095",2379625,"pi","f",0.283734537151512,"Include"
"3096",2379633,"pi","f",0.0251161022940215,"Include"
"3097",2379845,"pi","f",0.941053890747984,"Include"
"3098",2379848,"pi","f",0.749577722316753,"Include"
"3099",2379876,"pi","f",0.635760150040958,"Include"
"3100",2379898,"pi","m",-0.459344000992271,"Include"
"3101",2379952,"pi","f",0.605753088468942,"Include"
"3102",2379972,"pi","f",0.671440785795598,"Include"
"3103",2379979,"pi","f",0.481336969392817,"Include"
"3104",2379991,"pi","m",-0.282852821990486,"Include"
"3105",2379994,"pi","m",-0.189915424139245,"Include"
"3106",2380006,"pi","m",0.255266071641265,"Include"
"3107",2380054,"pi","f",0.201050962568282,"Include"
"3108",2380094,"pi","m",0.750617528492965,"Include"
"3109",2380160,"pi","f",1.30525090494694,"Include"
"3110",2380175,"pi","f",0.941900171769104,"Include"
"3111",2380176,"pi","m",0.740832354895016,"Include"
"3112",2380183,"pi","f",1.24450412447073,"Include"
"3113",2380194,"pi","f",1.27740533247207,"Include"
"3114",2380203,"pi","m",0.851628329603842,"Include"
