"","session_id","referrer","anch4group","anchoring4"
"5429",2489735,"tilburg","lowanchor",5000
"5430",2489737,"tilburg","lowanchor",200
"5431",2489745,"tilburg","highanchor",10000
"5432",2489754,"tilburg","highanchor",30000
"5433",2489757,"tilburg","lowanchor",144
"5434",2489759,"tilburg","lowanchor",500
"5435",2489763,"tilburg","highanchor",39712
"5436",2489764,"tilburg","lowanchor",351
"5437",2489765,"tilburg","lowanchor",10000
"5438",2489766,"tilburg","highanchor",30000
"5440",2489790,"tilburg","lowanchor",800
"5441",2489797,"tilburg","highanchor",45000
"5442",2489800,"tilburg","lowanchor",8000
"5443",2489804,"tilburg","lowanchor",20000
"5444",2489805,"tilburg","lowanchor",500
"5445",2489813,"tilburg","highanchor",10000
"5446",2489815,"tilburg","lowanchor",2000
"5447",2489819,"tilburg","highanchor",30000
"5448",2489821,"tilburg","highanchor",10000
"5449",2489838,"tilburg","highanchor",15000
"5450",2489840,"tilburg","highanchor",42000
"5451",2489841,"tilburg","lowanchor",3345
"5452",2489842,"tilburg","lowanchor",215
"5453",2489843,"tilburg","lowanchor",200
"5454",2489845,"tilburg","highanchor",38000
"5455",2489846,"tilburg","highanchor",40000
"5456",2489847,"tilburg","lowanchor",1050
"5457",2491621,"tilburg","highanchor",1500
"5458",2491639,"tilburg","lowanchor",143
"5459",2491640,"tilburg","lowanchor",698
"5460",2491659,"tilburg","lowanchor",1000
"5461",2491660,"tilburg","lowanchor",1000
"5464",2491675,"tilburg","lowanchor",450
"5465",2491681,"tilburg","highanchor",35000
"5466",2491682,"tilburg","lowanchor",2500
"5467",2491691,"tilburg","highanchor",5000
"5470",2491695,"tilburg","lowanchor",150
"5471",2491697,"tilburg","lowanchor",10000
"5472",2491699,"tilburg","lowanchor",200
"5473",2491701,"tilburg","highanchor",40000
"5474",2493370,"tilburg","highanchor",20000
"5475",2493371,"tilburg","lowanchor",5000
"5476",2493372,"tilburg","lowanchor",450
"5477",2493374,"tilburg","highanchor",20000
"5478",2493375,"tilburg","lowanchor",3000
"5481",2493618,"tilburg","lowanchor",1000
"5482",2493623,"tilburg","highanchor",24000
"5483",2493627,"tilburg","highanchor",10000
"5484",2493630,"tilburg","lowanchor",1000
"5485",2493632,"tilburg","lowanchor",150
"5487",2493639,"tilburg","lowanchor",5000
"5488",2493643,"tilburg","lowanchor",300
"5490",2495320,"tilburg","highanchor",2000
"5492",2495322,"tilburg","lowanchor",1000
"5493",2495352,"tilburg","lowanchor",900
"5494",2495425,"tilburg","lowanchor",350
"5495",2495427,"tilburg","lowanchor",2000
"5496",2495429,"tilburg","lowanchor",175
"5497",2495430,"tilburg","lowanchor",350
"5498",2495431,"tilburg","lowanchor",1000
"5499",2495433,"tilburg","highanchor",45000
"5500",2495435,"tilburg","lowanchor",2500
"5502",2495440,"tilburg","lowanchor",210
"5505",2495590,"tilburg","highanchor",45000
"5506",2497280,"tilburg","lowanchor",20000
"5507",2497308,"tilburg","lowanchor",500
