"","session_id","referrer","anch4group","anchoring4"
"5637",2481208,"unipd","lowanchor",1000
"5639",2481290,"unipd","lowanchor",500
"5640",2481300,"unipd","highanchor",30000
"5641",2481329,"unipd","highanchor",30000
"5642",2481381,"unipd","lowanchor",500
"5643",2481594,"unipd","lowanchor",253
"5646",2481666,"unipd","lowanchor",170
"5648",2481678,"unipd","lowanchor",450
"5650",2481705,"unipd","lowanchor",1500
"5653",2481756,"unipd","highanchor",40000
"5654",2481761,"unipd","highanchor",2000
"5655",2481762,"unipd","highanchor",30000
"5656",2481766,"unipd","lowanchor",5000
"5657",2481772,"unipd","lowanchor",500
"5659",2481795,"unipd","highanchor",2000
"5660",2481809,"unipd","lowanchor",200
"5662",2481863,"unipd","lowanchor",120
"5663",2481866,"unipd","highanchor",5000
"5665",2481915,"unipd","highanchor",45000
"5666",2481937,"unipd","lowanchor",200
"5668",2482157,"unipd","highanchor",37000
"5670",2482188,"unipd","lowanchor",250
"5672",2482247,"unipd","lowanchor",10000
"5675",2482438,"unipd","highanchor",25000
"5677",2482461,"unipd","lowanchor",500
"5678",2482476,"unipd","lowanchor",3000
"5681",2482626,"unipd","highanchor",40000
"5682",2482641,"unipd","lowanchor",110
"5684",2482864,"unipd","lowanchor",450
"5685",2483502,"unipd","lowanchor",10000
"5686",2483553,"unipd","highanchor",15000
"5689",2483629,"unipd","lowanchor",250
"5690",2483770,"unipd","highanchor",2000
"5691",2483791,"unipd","lowanchor",1500
"5692",2483792,"unipd","lowanchor",10000
"5694",2483932,"unipd","highanchor",25000
"5695",2483985,"unipd","lowanchor",300
"5697",2484059,"unipd","lowanchor",200
"5698",2484318,"unipd","lowanchor",250
"5699",2484326,"unipd","highanchor",1200
"5700",2484426,"unipd","lowanchor",5000
"5702",2484464,"unipd","lowanchor",3000
"5703",2484467,"unipd","lowanchor",1600
"5704",2484491,"unipd","highanchor",4000
"5705",2484505,"unipd","lowanchor",3000
"5707",2484702,"unipd","highanchor",5000
"5708",2484722,"unipd","highanchor",500
"5709",2484843,"unipd","lowanchor",1000
"5710",2484977,"unipd","highanchor",10000
"5711",2485013,"unipd","lowanchor",20000
"5712",2485029,"unipd","lowanchor",1000
"5714",2485107,"unipd","lowanchor",3000
"5716",2485979,"unipd","highanchor",30000
"5717",2485980,"unipd","highanchor",1000
"5719",2486001,"unipd","lowanchor",101
"5720",2486003,"unipd","highanchor",40000
"5721",2486015,"unipd","highanchor",10000
"5722",2486023,"unipd","lowanchor",1500
"5723",2486027,"unipd","highanchor",10000
"5724",2486037,"unipd","lowanchor",270
"5725",2486040,"unipd","highanchor",12000
"5726",2486108,"unipd","highanchor",35000
"5728",2486145,"unipd","lowanchor",200
"5729",2486157,"unipd","lowanchor",450
"5730",2486158,"unipd","highanchor",40000
"5731",2486167,"unipd","highanchor",27000
"5732",2486181,"unipd","highanchor",25000
"5733",2486191,"unipd","lowanchor",101
"5734",2486204,"unipd","highanchor",30000
"5735",2486230,"unipd","highanchor",20000
"5736",2486263,"unipd","lowanchor",250
"5737",2486285,"unipd","lowanchor",200
"5738",2486620,"unipd","lowanchor",500
"5739",2486678,"unipd","highanchor",25000
"5740",2486682,"unipd","highanchor",40000
"5741",2486702,"unipd","lowanchor",10000
"5743",2487020,"unipd","lowanchor",750
"5744",2487026,"unipd","highanchor",35000
"5745",2487058,"unipd","lowanchor",20000
"5747",2487183,"unipd","lowanchor",1000
"5749",2487591,"unipd","lowanchor",120
"5751",2487621,"unipd","lowanchor",350
"5753",2487624,"unipd","lowanchor",300
"5754",2487632,"unipd","lowanchor",7000
"5756",2487668,"unipd","lowanchor",500
"5757",2487815,"unipd","highanchor",15000
"5758",2487825,"unipd","lowanchor",1000
"5759",2487830,"unipd","lowanchor",300
"5761",2487978,"unipd","highanchor",1200
"5762",2488018,"unipd","lowanchor",200
"5763",2488497,"unipd","highanchor",5000
"5766",2488542,"unipd","highanchor",45000
"5767",2488545,"unipd","lowanchor",1500
"5768",2488556,"unipd","lowanchor",239
"5769",2488614,"unipd","lowanchor",1000
"5771",2488731,"unipd","lowanchor",2000
"5772",2488886,"unipd","highanchor",38000
"5773",2489769,"unipd","lowanchor",200
"5774",2489807,"unipd","lowanchor",11000
"5775",2489876,"unipd","lowanchor",1500
"5776",2490054,"unipd","lowanchor",1000
"5777",2490369,"unipd","highanchor",45000
"5778",2491671,"unipd","highanchor",35000
"5779",2493475,"unipd","lowanchor",230
