uID,CounterBalance,Prominent2nd,Prominent1st,Asymmetry
129,CBB,10.5454545454545,12.7,-2.15454545454545
131,CBA,10.2,7.45454545454545,2.74545454545455
132,CBB,6.18181818181818,8.9,-2.71818181818182
134,CBB,7.81818181818182,9.7,-1.88181818181818
139,CBB,9.09090909090909,10.2,-1.10909090909091
140,CBB,6.81818181818182,9.8,-2.98181818181818
145,CBA,11.3,5.27272727272727,6.02727272727273
147,CBA,4.8,3.09090909090909,1.70909090909091
148,CBA,11.2,9.27272727272727,1.92727272727273
149,CBA,10.6,9,1.6
152,CBB,7.27272727272727,8.1,-0.827272727272727
155,CBB,9.72727272727273,11.6,-1.87272727272727
161,CBA,10.3,9.45454545454546,0.845454545454546
165,CBB,8.81818181818182,13.4,-4.58181818181818
167,CBA,12.4,7.18181818181818,5.21818181818182
172,CBB,6.45454545454545,9.4,-2.94545454545455
174,CBB,10.1818181818182,10.5,-0.318181818181818
175,CBB,7.09090909090909,7.6,-0.509090909090909
177,CBA,2.9,1.81818181818182,1.08181818181818
180,CBB,8,9.9,-1.9
181,CBA,9.9,9.90909090909091,-0.00909090909090793
186,CBA,13,10,3
187,CBA,8.5,6.18181818181818,2.31818181818182
188,CBA,11,9.18181818181818,1.81818181818182
189,CBA,10,10.4545454545455,-0.454545454545455
191,CBB,11.9090909090909,13.6,-1.69090909090909
192,CBA,13.5,10.9090909090909,2.59090909090909
193,CBA,12.1,9.72727272727273,2.37272727272727
196,CBB,8.90909090909091,11.1,-2.19090909090909
198,CBB,10.9090909090909,10.1,0.809090909090909
199,CBB,7.45454545454545,9.3,-1.84545454545455
200,CBB,8.09090909090909,10.4,-2.30909090909091
204,CBB,9.09090909090909,9.7,-0.609090909090908
208,CBB,7,6.6,0.4
209,CBB,10.3636363636364,10,0.363636363636363
210,CBB,8.54545454545455,12.1,-3.55454545454545
211,CBA,10.4,10.5454545454545,-0.145454545454545
212,CBA,7.6,7.36363636363636,0.236363636363636
213,CBB,8.45454545454546,13.3,-4.84545454545455
216,CBB,5.54545454545455,7.7,-2.15454545454545
218,CBA,6.6,5.09090909090909,1.50909090909091
226,CBB,7.63636363636364,10.9,-3.26363636363636
227,CBB,11,11.8,-0.800000000000001
228,CBB,7.81818181818182,10.3,-2.48181818181818
229,CBB,8.72727272727273,9.9,-1.17272727272727
230,CBA,10.8,9.54545454545454,1.25454545454546
231,CBB,6.36363636363636,8.1,-1.73636363636364
237,CBA,10.6,8,2.6
239,CBA,9.6,9.90909090909091,-0.309090909090909
243,CBB,9.27272727272727,9.7,-0.427272727272726
245,CBA,8.5,6.81818181818182,1.68181818181818
246,CBB,8.90909090909091,9.5,-0.590909090909092
248,CBB,10.0909090909091,10.6,-0.509090909090908
250,CBB,12.2727272727273,12.2,0.0727272727272741
252,CBB,7.54545454545455,10,-2.45454545454545
254,CBA,10.6,8.63636363636364,1.96363636363636
258,CBB,6.81818181818182,10.5,-3.68181818181818
259,CBA,9.8,8.72727272727273,1.07272727272727
261,CBB,10.1818181818182,8.3,1.88181818181818
262,CBB,7.90909090909091,8.1,-0.19090909090909
264,CBA,11.1,7.63636363636364,3.46363636363636
267,CBB,11.1818181818182,11.5,-0.318181818181818
269,CBA,10.9,9.09090909090909,1.80909090909091
270,CBA,10.4,9.09090909090909,1.30909090909091
272,CBA,8.1,7.09090909090909,1.00909090909091
274,CBA,12.3,10.8181818181818,1.48181818181818
276,CBB,13.5454545454545,12.2,1.34545454545455
277,CBB,6.18181818181818,8.3,-2.11818181818182
279,CBB,11.7272727272727,12,-0.272727272727273
281,CBA,12.9,10.1818181818182,2.71818181818182
282,CBB,10,12.2,-2.2
283,CBB,11.4545454545455,13.2,-1.74545454545454
284,CBA,9.9,5.36363636363636,4.53636363636364
286,CBA,7.9,8.18181818181818,-0.281818181818181
287,CBA,11,11,0
288,CBB,12.0909090909091,12,0.0909090909090917
291,CBB,10.3636363636364,12.6,-2.23636363636364
292,CBB,11.8181818181818,12.7,-0.881818181818181
297,CBA,11.1,10.5454545454545,0.554545454545455
299,CBA,10.5,11.4545454545455,-0.954545454545455
304,CBB,11.7272727272727,12.9,-1.17272727272727
305,CBA,7.6,7.36363636363636,0.236363636363636
306,CBB,9.27272727272727,11.9,-2.62727272727273
307,CBA,8.5,8.63636363636364,-0.136363636363637
308,CBB,8.90909090909091,11.5,-2.59090909090909
310,CBA,9.5,9.18181818181818,0.318181818181818
311,CBA,9.3,9.54545454545454,-0.245454545454544
313,CBA,12.6,11.0909090909091,1.50909090909091
314,CBA,10,9.27272727272727,0.727272727272727
315,CBB,12.0909090909091,12.5,-0.409090909090908
316,CBB,7.54545454545455,9.5,-1.95454545454545
318,CBA,10.3,9,1.3
322,CBA,11.2,8.90909090909091,2.29090909090909
324,CBA,11.1,9.27272727272727,1.82727272727273
326,CBB,8.54545454545455,11.4,-2.85454545454546
328,CBA,9.5,8.72727272727273,0.772727272727273
329,CBA,10,9.45454545454546,0.545454545454545
330,CBB,10.3636363636364,11.5,-1.13636363636364
331,CBA,9.1,9.81818181818182,-0.718181818181819
332,CBB,5.72727272727273,8.8,-3.07272727272727
333,CBB,9.72727272727273,10.3,-0.572727272727274
335,CBA,7.2,7,0.2
341,CBA,9.4,8.63636363636364,0.763636363636364
342,CBB,8.81818181818182,8.8,0.0181818181818176
345,CBB,8.72727272727273,9.2,-0.472727272727273
346,CBA,8.3,8.27272727272727,0.0272727272727273
348,CBA,9.4,5.36363636363636,4.03636363636364
349,CBA,6,5.63636363636364,0.363636363636363
352,CBB,9.09090909090909,10.3,-1.20909090909091
353,CBB,10.7272727272727,13.3,-2.57272727272727
357,CBB,7.72727272727273,10.5,-2.77272727272727
358,CBB,7.36363636363636,8.4,-1.03636363636364
359,CBB,10.1818181818182,10.2,-0.0181818181818176
361,CBB,9.81818181818182,12.1,-2.28181818181818
363,CBB,11.1818181818182,11.9,-0.718181818181819
364,CBB,7.54545454545455,10.3,-2.75454545454546
365,CBB,7.54545454545455,7.4,0.145454545454546
366,CBA,8.4,7.09090909090909,1.30909090909091
368,CBA,15.3,15.0909090909091,0.209090909090909
372,CBB,9.81818181818182,11.3,-1.48181818181818
376,CBB,10.6363636363636,10.9,-0.263636363636364
377,CBA,11.5,10.0909090909091,1.40909090909091
379,CBA,10,6.81818181818182,3.18181818181818
382,CBA,15.4,13.4545454545455,1.94545454545455
383,CBA,12.7,12.6363636363636,0.0636363636363626
387,CBB,7.27272727272727,10.4,-3.12727272727273
391,CBB,7.09090909090909,9.5,-2.40909090909091
394,CBA,13.2,9.63636363636364,3.56363636363636
397,CBA,9.8,9.72727272727273,0.0727272727272741
409,CBA,11.4,10.0909090909091,1.30909090909091
410,CBA,10.9,8.45454545454546,2.44545454545455
411,CBB,9.90909090909091,9.9,0.00909090909090793
412,CBB,12.8181818181818,14.1,-1.28181818181818
414,CBA,13.1,10,3.1
422,CBA,12,9.27272727272727,2.72727272727273
423,CBB,11.4545454545455,12,-0.545454545454545
426,CBB,9.09090909090909,11.1,-2.00909090909091
428,CBA,7.6,6,1.6
429,CBB,3.90909090909091,9.4,-5.49090909090909
430,CBA,10,9.36363636363636,0.636363636363637
432,CBA,11.7,12.4545454545455,-0.754545454545456
433,CBB,8.45454545454546,11.9,-3.44545454545455
438,CBB,8.36363636363636,11.2,-2.83636363636364
439,CBB,5,5.7,-0.7
441,CBA,10,6.45454545454545,3.54545454545455
443,CBB,9.36363636363636,8.1,1.26363636363636
444,CBB,8.63636363636364,9.3,-0.663636363636364
446,CBA,7.1,6.81818181818182,0.281818181818181
448,CBA,8.1,8.54545454545455,-0.445454545454545
449,CBA,9.6,9.27272727272727,0.327272727272726
450,CBB,11.6363636363636,12.9,-1.26363636363636
451,CBA,6.2,4.18181818181818,2.01818181818182
452,CBB,12.9090909090909,11.2,1.70909090909091
458,CBA,9.4,10,-0.6
460,CBB,4.27272727272727,4.8,-0.527272727272727
462,CBB,10.5454545454545,10.3,0.245454545454544
464,CBA,11.4,9.72727272727273,1.67272727272727
465,CBB,1.72727272727273,2,-0.272727272727273
466,CBB,8.27272727272727,8.9,-0.627272727272727
468,CBB,12.8181818181818,15.8,-2.98181818181818
469,CBA,11.1,7.45454545454545,3.64545454545455
473,CBB,9.90909090909091,10.8,-0.890909090909092
474,CBA,11.7,8.90909090909091,2.79090909090909
475,CBA,12,10.1818181818182,1.81818181818182
476,CBA,8.1,8.36363636363636,-0.263636363636364
478,CBA,10.6,7.90909090909091,2.69090909090909
480,CBA,11.5,12.7272727272727,-1.22727272727273
483,CBB,11.6363636363636,8.2,3.43636363636364
484,CBB,7.09090909090909,9.4,-2.30909090909091
485,CBA,6.6,4.09090909090909,2.50909090909091
486,CBB,8.45454545454546,8.7,-0.245454545454544
489,CBB,7.27272727272727,9.4,-2.12727272727273
490,CBA,10.2,10.5454545454545,-0.345454545454546
491,CBA,6.6,5.72727272727273,0.872727272727272
493,CBA,9.7,6.18181818181818,3.51818181818182
494,CBB,6.81818181818182,10.4,-3.58181818181818
498,CBB,9,10.3,-1.3
500,CBB,8.36363636363636,11.2,-2.83636363636364
501,CBB,9.18181818181818,12.3,-3.11818181818182
505,CBB,9.36363636363636,10.5,-1.13636363636364
507,CBB,10,11.4,-1.4
509,CBB,7.90909090909091,10,-2.09090909090909
513,CBA,8.6,7.36363636363636,1.23636363636364
514,CBB,9,6.7,2.3
518,CBB,9.81818181818182,9.8,0.0181818181818176
520,CBA,13.5,9.54545454545454,3.95454545454546
524,CBA,11.6,8.18181818181818,3.41818181818182
525,CBB,10.5454545454545,13.3,-2.75454545454546
526,CBA,10.6,7.81818181818182,2.78181818181818
528,CBB,7.18181818181818,8,-0.818181818181818
529,CBA,12.9,11.2727272727273,1.62727272727273
534,CBA,10.5,8,2.5
537,CBA,9.3,8.27272727272727,1.02727272727273
540,CBA,12.3,11.0909090909091,1.20909090909091
543,CBA,10.1,8.90909090909091,1.19090909090909
544,CBA,11.9,10.5454545454545,1.35454545454546
549,CBA,11.2,10,1.2
550,CBA,9,8.18181818181818,0.818181818181818
553,CBB,11.8181818181818,11.9,-0.081818181818182
555,CBB,10,10.7,-0.699999999999999
556,CBB,5.18181818181818,10,-4.81818181818182
558,CBA,12.1,9.90909090909091,2.19090909090909
562,CBA,11.5,7,4.5
564,CBB,7.09090909090909,10.3,-3.20909090909091
566,CBB,8.09090909090909,10.1,-2.00909090909091
567,CBA,11.2,6.36363636363636,4.83636363636364
568,CBA,12.4,13.8181818181818,-1.41818181818182
569,CBB,9.18181818181818,9.6,-0.418181818181818
572,CBA,14.4,11.6363636363636,2.76363636363636
573,CBB,9.81818181818182,12.5,-2.68181818181818
574,CBB,8.81818181818182,10.3,-1.48181818181818
575,CBB,8.45454545454546,10.8,-2.34545454545455
578,CBB,4.90909090909091,6.8,-1.89090909090909
580,CBB,8.09090909090909,9.3,-1.20909090909091
582,CBA,11.2,9.18181818181818,2.01818181818182
584,CBA,10.7,8.90909090909091,1.79090909090909
585,CBA,9.2,5.63636363636364,3.56363636363636
586,CBB,9,13.5,-4.5
587,CBB,9.81818181818182,12.1,-2.28181818181818
591,CBB,5.27272727272727,9.9,-4.62727272727273
592,CBA,9.7,8.72727272727273,0.972727272727273
593,CBA,10.1,9.45454545454546,0.645454545454545
596,CBA,15.2,12.3636363636364,2.83636363636364
598,CBB,6.54545454545455,8.7,-2.15454545454545
602,CBB,9,10.8,-1.8
603,CBA,6.4,6,0.4
606,CBB,4.36363636363636,6.9,-2.53636363636364
607,CBA,9.9,9.81818181818182,0.081818181818182
608,CBB,7.90909090909091,10.6,-2.69090909090909
609,CBB,8.36363636363636,9,-0.636363636363637
611,CBB,8,10.8,-2.8
616,CBB,7.81818181818182,8.7,-0.881818181818181
618,CBB,6.81818181818182,11.5,-4.68181818181818
620,CBA,8.5,5.90909090909091,2.59090909090909
621,CBA,10.5,9.36363636363636,1.13636363636364
626,CBB,6.36363636363636,9.2,-2.83636363636364
809,CBA,7.9,6.09090909090909,1.80909090909091
810,CBA,10.9,8.54545454545455,2.35454545454546
811,CBA,10.8,9.90909090909091,0.890909090909092
813,CBA,7.2,6.18181818181818,1.01818181818182
814,CBA,12.8,11,1.8
820,CBA,6.1,7.36363636363636,-1.26363636363636
826,CBB,9.63636363636364,11,-1.36363636363636
827,CBB,3.63636363636364,8.8,-5.16363636363636
829,CBB,7.27272727272727,8.5,-1.22727272727273
830,CBA,7.9,7.63636363636364,0.263636363636364
833,CBB,10.2727272727273,7.4,2.87272727272727
835,CBA,8,10.3636363636364,-2.36363636363636
837,CBB,7.90909090909091,10.3,-2.39090909090909
839,CBA,12.1,11.2727272727273,0.827272727272726
840,CBB,10.0909090909091,8.1,1.99090909090909
848,CBB,8.54545454545455,10.1,-1.55454545454545
849,CBB,9.81818181818182,7.8,2.01818181818182
852,CBA,10.9,6.63636363636364,4.26363636363636
853,CBA,13.8,10.5454545454545,3.25454545454546
854,CBA,10.4,10.3636363636364,0.036363636363637
857,CBB,6.54545454545455,3.9,2.64545454545455
858,CBA,4,6.63636363636364,-2.63636363636364
859,CBB,9.72727272727273,10.3,-0.572727272727274
861,CBA,5.7,11.2727272727273,-5.57272727272727
868,CBA,13.1,7.27272727272727,5.82727272727273
869,CBA,12.5,11.2727272727273,1.22727272727273
871,CBA,12.2,11.2727272727273,0.927272727272726
874,CBA,5.7,6.27272727272727,-0.572727272727272
876,CBB,7,9.5,-2.5
877,CBB,6.36363636363636,7.5,-1.13636363636364
878,CBA,9.9,10.2727272727273,-0.372727272727273
884,CBA,5.8,2.18181818181818,3.61818181818182
886,CBB,10.1818181818182,10.3,-0.118181818181819
892,CBB,8.63636363636364,9.7,-1.06363636363636
894,CBB,7.27272727272727,10.2,-2.92727272727273
895,CBB,5.63636363636364,6.2,-0.563636363636364
896,CBA,9.5,7.63636363636364,1.86363636363636
897,CBA,7.7,6.18181818181818,1.51818181818182
902,CBB,6.54545454545455,6.5,0.0454545454545459
903,CBA,9.6,10.9090909090909,-1.30909090909091
906,CBB,8.81818181818182,9.5,-0.681818181818182
908,CBB,9.27272727272727,8.7,0.572727272727274
912,CBA,10.4,11.9090909090909,-1.50909090909091
914,CBA,6,3.36363636363636,2.63636363636364
916,CBA,5.2,5,0.2
917,CBA,7.8,7.27272727272727,0.527272727272727
918,CBA,10.2,8.45454545454546,1.74545454545454
919,CBA,12,9.27272727272727,2.72727272727273
927,CBA,5.9,6.81818181818182,-0.918181818181818
928,CBA,8.6,8.09090909090909,0.509090909090908
929,CBA,9,10.2727272727273,-1.27272727272727
930,CBA,6.8,5.45454545454545,1.34545454545455
931,CBA,8.8,6.09090909090909,2.70909090909091
932,CBA,8.2,8.63636363636364,-0.436363636363637
934,CBB,7,8.7,-1.7
935,CBB,9.27272727272727,12.3,-3.02727272727273
937,CBB,10.0909090909091,11.5,-1.40909090909091
941,CBB,8.81818181818182,7.3,1.51818181818182
942,CBB,9,11,-2
943,CBA,11.5,11.7272727272727,-0.227272727272727
947,CBA,8.9,8,0.9
949,CBA,9.8,6.90909090909091,2.89090909090909
950,CBB,11.7272727272727,10.4,1.32727272727273
953,CBA,7,8,-1
954,CBA,8.5,7.54545454545455,0.954545454545454
955,CBA,4.5,7.18181818181818,-2.68181818181818
956,CBA,8.6,7.54545454545455,1.05454545454545
959,CBB,9.36363636363636,10.5,-1.13636363636364
960,CBA,10.9,8.18181818181818,2.71818181818182
961,CBA,9.3,8.81818181818182,0.481818181818182
969,CBB,7.36363636363636,9,-1.63636363636364
973,CBB,9.54545454545454,7.4,2.14545454545454
974,CBB,6,8.7,-2.7
982,CBA,12.3,9.81818181818182,2.48181818181818
985,CBA,5.5,6.81818181818182,-1.31818181818182
987,CBA,6.4,3.72727272727273,2.67272727272727
988,CBB,6.63636363636364,9.1,-2.46363636363636
989,CBA,11.8,9,2.8
992,CBB,8.09090909090909,12,-3.90909090909091
994,CBB,4.72727272727273,6.1,-1.37272727272727
995,CBB,4.81818181818182,5.6,-0.781818181818181
1000,CBA,7.2,7.18181818181818,0.0181818181818185
1005,CBA,9.8,7.09090909090909,2.70909090909091
1006,CBA,10.4,7.81818181818182,2.58181818181818
1008,CBB,11.5454545454545,11.4,0.145454545454545
1009,CBB,6.54545454545455,9,-2.45454545454545
1010,CBB,9.18181818181818,10.6,-1.41818181818182
1011,CBB,9.54545454545454,11.7,-2.15454545454545
1014,CBB,8.27272727272727,8.4,-0.127272727272727
1015,CBB,7.45454545454545,10.3,-2.84545454545455
1016,CBB,7.18181818181818,8.5,-1.31818181818182
1017,CBA,11.4,8.36363636363636,3.03636363636364
1018,CBA,11.4,11.7272727272727,-0.327272727272726
1019,CBA,7.4,6.63636363636364,0.763636363636364
1021,CBA,8.9,7.36363636363636,1.53636363636364
1023,CBA,13.7,12.1818181818182,1.51818181818182
1027,CBA,9,6.63636363636364,2.36363636363636
1029,CBB,6.72727272727273,13,-6.27272727272727
1030,CBB,5.18181818181818,11,-5.81818181818182
1032,CBB,9.54545454545454,9,0.545454545454545
1034,CBA,6.6,5.81818181818182,0.781818181818181
1035,CBA,8.1,7.81818181818182,0.281818181818181
1037,CBB,7.45454545454545,9.8,-2.34545454545455
1038,CBB,10.2727272727273,12.2,-1.92727272727273
1039,CBB,5.72727272727273,6.6,-0.872727272727272
1043,CBB,1.90909090909091,2.4,-0.490909090909091
1044,CBB,6.18181818181818,9.9,-3.71818181818182
1045,CBA,9.4,8.45454545454546,0.945454545454545
1046,CBB,8.72727272727273,9.7,-0.972727272727273
1050,CBA,10.9,5.72727272727273,5.17272727272727
1051,CBB,8.45454545454546,9.4,-0.945454545454545
1056,CBA,8.4,6.36363636363636,2.03636363636364
1058,CBB,8.72727272727273,11.2,-2.47272727272727
1059,CBA,10,10.7272727272727,-0.727272727272727
1063,CBB,1.63636363636364,1.6,0.0363636363636364
1067,CBB,8.18181818181818,12.2,-4.01818181818182
1069,CBA,7.9,3.63636363636364,4.26363636363636
1070,CBB,6,9.1,-3.1
1076,CBB,9.45454545454546,10.1,-0.645454545454545
1077,CBA,10,8.90909090909091,1.09090909090909
1078,CBB,9.90909090909091,11,-1.09090909090909
1081,CBB,7.27272727272727,7,0.272727272727273
1084,CBA,9.8,12.1818181818182,-2.38181818181818
1085,CBA,11.4,10.5454545454545,0.854545454545455
1088,CBB,9.36363636363636,9.7,-0.336363636363636
1847,CBB,6.90909090909091,8.6,-1.69090909090909
1850,CBB,9.09090909090909,9.6,-0.509090909090908
1851,CBA,12.1,9.18181818181818,2.91818181818182
1857,CBA,10.9,8.27272727272727,2.62727272727273
1861,CBB,5.72727272727273,8.6,-2.87272727272727
1862,CBA,4.4,3.72727272727273,0.672727272727273
1866,CBA,9,7.27272727272727,1.72727272727273
1871,CBA,10.6,7.81818181818182,2.78181818181818
1872,CBA,14.5,9.63636363636364,4.86363636363636
1873,CBA,4.7,4.18181818181818,0.518181818181819
1874,CBA,11.4,11.2727272727273,0.127272727272727
1875,CBB,4.81818181818182,6.5,-1.68181818181818
1878,CBB,11,14.9,-3.9
1884,CBB,10.6363636363636,13.2,-2.56363636363636
1888,CBB,6.54545454545455,7.4,-0.854545454545455
1889,CBA,11.5,6.90909090909091,4.59090909090909
1891,CBA,4.5,3,1.5
1895,CBA,9.4,8.09090909090909,1.30909090909091
1897,CBA,7.7,2.54545454545455,5.15454545454545
1898,CBA,6.3,9.27272727272727,-2.97272727272727
1899,CBA,8.7,6.27272727272727,2.42727272727273
1903,CBB,6.45454545454545,8.9,-2.44545454545455
1905,CBB,8.09090909090909,10.6,-2.50909090909091
1906,CBA,10.2,9.54545454545454,0.654545454545454
1909,CBA,9.4,8.09090909090909,1.30909090909091
1915,CBA,8.5,8.63636363636364,-0.136363636363637
1916,CBB,2.18181818181818,5.1,-2.91818181818182
1917,CBB,7.36363636363636,9.5,-2.13636363636364
1918,CBB,6.54545454545455,8.5,-1.95454545454545
1921,CBB,8.63636363636364,9.5,-0.863636363636363
1922,CBA,8.4,7.09090909090909,1.30909090909091
1924,CBA,6.3,5.72727272727273,0.572727272727272
2016,CBB,8.36363636363636,9.9,-1.53636363636364
2020,CBB,9.81818181818182,9.2,0.618181818181819
2022,CBA,11.3,9.90909090909091,1.39090909090909
2028,CBB,10.8181818181818,11.7,-0.881818181818181
2030,CBB,6.27272727272727,7.9,-1.62727272727273
2031,CBB,7.90909090909091,8.2,-0.29090909090909
2032,CBA,3.2,2.18181818181818,1.01818181818182
2035,CBB,6.36363636363636,8.2,-1.83636363636364
2038,CBA,10.2,9,1.2
2039,CBB,7.72727272727273,8.8,-1.07272727272727
2042,CBB,11.9090909090909,13.4,-1.49090909090909
2044,CBA,10.8,11.7272727272727,-0.927272727272726
2045,CBB,8.72727272727273,8.9,-0.172727272727274
2048,CBB,6.27272727272727,7.9,-1.62727272727273
2052,CBA,3.1,2.81818181818182,0.281818181818182
2053,CBA,9.3,8.18181818181818,1.11818181818182
2058,CBA,11.6,8.54545454545455,3.05454545454545
2059,CBB,7.45454545454545,10.7,-3.24545454545455
2060,CBA,9.1,9.45454545454546,-0.354545454545455
2062,CBB,5.72727272727273,4.8,0.927272727272728
2063,CBB,7.81818181818182,8.4,-0.581818181818182
2065,CBB,5.36363636363636,9.4,-4.03636363636364
2066,CBB,5.36363636363636,5.6,-0.236363636363636
2069,CBA,12.3,7.72727272727273,4.57272727272727
2070,CBA,8.9,7.90909090909091,0.990909090909091
2074,CBB,7.81818181818182,8.3,-0.481818181818182
2075,CBB,11.3636363636364,11,0.363636363636363
2076,CBA,11.5,8.81818181818182,2.68181818181818
2077,CBA,12.4,8.45454545454546,3.94545454545455
2083,CBB,6.72727272727273,9.9,-3.17272727272727
2084,CBB,5.27272727272727,7,-1.72727272727273
2085,CBA,6.9,6.63636363636364,0.263636363636364
2087,CBB,10.4545454545455,11.7,-1.24545454545454
2091,CBA,7.3,6.45454545454545,0.845454545454546
2095,CBB,5.18181818181818,8.9,-3.71818181818182
2096,CBB,11.5454545454545,14,-2.45454545454546
2098,CBA,14.9,13.8181818181818,1.08181818181818
2099,CBA,12.2,9.90909090909091,2.29090909090909
2102,CBB,7.63636363636364,10.4,-2.76363636363636
2103,CBB,10.6363636363636,10.3,0.336363636363636
2104,CBA,7.5,5.45454545454545,2.04545454545455
2108,CBA,8.6,6.81818181818182,1.78181818181818
2114,CBB,7.90909090909091,10.6,-2.69090909090909
2115,CBB,4.63636363636364,6.6,-1.96363636363636
2116,CBA,9.7,9.36363636363636,0.336363636363636
2117,CBA,12.7,12.1818181818182,0.518181818181818
2121,CBB,4.54545454545455,7.2,-2.65454545454545
2122,CBB,9.81818181818182,11.9,-2.08181818181818
2123,CBA,9,5.36363636363636,3.63636363636364
2125,CBA,9.7,9.09090909090909,0.609090909090908
2127,CBB,10,10.6,-0.6
2130,CBA,10.3,8.18181818181818,2.11818181818182
2132,CBB,12.4545454545455,14,-1.54545454545455
2133,CBA,12.7,11.7272727272727,0.972727272727273
2135,CBA,10.7,8.18181818181818,2.51818181818182
2138,CBA,14.4,10.7272727272727,3.67272727272727
2140,CBA,10.3,7.63636363636364,2.66363636363636
2150,CBA,8.6,10.1818181818182,-1.58181818181818
2151,CBA,8.8,8.90909090909091,-0.109090909090908
2154,CBB,7.09090909090909,9.9,-2.80909090909091
2156,CBA,7.4,8.09090909090909,-0.690909090909091
2157,CBB,8.90909090909091,12.1,-3.19090909090909
2160,CBB,7,8.2,-1.2
2161,CBB,10.7272727272727,12.4,-1.67272727272727
2162,CBB,7.81818181818182,10.9,-3.08181818181818
2166,CBA,11.4,9.09090909090909,2.30909090909091
2167,CBA,9.4,8.45454545454546,0.945454545454545
2169,CBA,12.5,10.9090909090909,1.59090909090909
2173,CBA,10.2,7.45454545454545,2.74545454545455
2174,CBA,10,10,0
2179,CBA,9.2,9.54545454545454,-0.345454545454546
2183,CBA,11.6,9.27272727272727,2.32727272727273
2185,CBA,14.1,11.9090909090909,2.19090909090909
2189,CBA,10.4,10.0909090909091,0.309090909090909
2191,CBB,10.4545454545455,11.9,-1.44545454545455
2289,CBA,10.9,7.18181818181818,3.71818181818182
2298,CBA,16.3,7.45454545454545,8.84545454545455
2301,CBA,13.9,13.6363636363636,0.263636363636364
2303,CBA,7.5,6.72727272727273,0.772727272727273
2304,CBB,8.45454545454546,11.8,-3.34545454545455
2305,CBB,10,10,0
2307,CBB,4.45454545454545,7.6,-3.14545454545455
2309,CBB,3.45454545454545,6,-2.54545454545455
2310,CBA,2.6,2.27272727272727,0.327272727272727
2318,CBA,11.3,7.27272727272727,4.02727272727273
2320,CBB,7.27272727272727,8.3,-1.02727272727273
2321,CBB,7,7.7,-0.7
2325,CBA,11.7,6.81818181818182,4.88181818181818
