"","session_id","referrer","quoteGroup","quote"
"5509",2410996,"ufl","liked source",9
"5510",2411208,"ufl","liked source",7
"5511",2411213,"ufl","disliked source",3
"5512",2413016,"ufl","liked source",5
"5513",2413017,"ufl","disliked source",4
"5514",2413018,"ufl","liked source",7
"5515",2413210,"ufl","disliked source",4
"5516",2413452,"ufl","disliked source",8
"5517",2413453,"ufl","liked source",6
"5518",2413454,"ufl","disliked source",7
"5519",2413537,"ufl","liked source",5
"5520",2413539,"ufl","liked source",5
"5521",2413641,"ufl","disliked source",5
"5522",2413648,"ufl","liked source",9
"5523",2413652,"ufl","liked source",7
"5524",2413747,"ufl","liked source",9
"5525",2413749,"ufl","liked source",5
"5526",2413752,"ufl","liked source",4
"5527",2413870,"ufl","liked source",5
"5528",2413873,"ufl","liked source",4
"5529",2413874,"ufl","disliked source",5
"5530",2413875,"ufl","liked source",9
"5531",2413936,"ufl","liked source",8
"5532",2413938,"ufl","disliked source",9
"5533",2413939,"ufl","disliked source",9
"5534",2418384,"ufl","disliked source",5
"5535",2418388,"ufl","liked source",7
"5536",2418461,"ufl","liked source",6
"5537",2418506,"ufl","liked source",9
"5538",2419239,"ufl","disliked source",6
"5539",2419353,"ufl","liked source",8
"5540",2421339,"ufl","disliked source",9
"5541",2421344,"ufl","liked source",8
"5542",2421349,"ufl","liked source",7
"5543",2421352,"ufl","disliked source",3
"5544",2421503,"ufl","liked source",6
"5545",2421843,"ufl","disliked source",6
"5546",2422266,"ufl","liked source",3
"5547",2422270,"ufl","disliked source",5
"5548",2422294,"ufl","liked source",4
"5549",2422898,"ufl","disliked source",5
"5550",2422904,"ufl","disliked source",6
"5551",2422910,"ufl","liked source",7
"5552",2422918,"ufl","disliked source",7
"5553",2423191,"ufl","disliked source",5
"5554",2425333,"ufl","liked source",5
"5555",2425334,"ufl","liked source",9
"5556",2425598,"ufl","disliked source",5
"5557",2425912,"ufl","liked source",7
"5558",2425928,"ufl","disliked source",6
"5559",2428447,"ufl","disliked source",7
"5560",2428449,"ufl","disliked source",7
"5561",2428541,"ufl","liked source",6
"5562",2428543,"ufl","liked source",3
"5563",2428704,"ufl","disliked source",5
"5564",2428708,"ufl","liked source",5
"5565",2428710,"ufl","disliked source",5
"5566",2428715,"ufl","disliked source",1
"5567",2428834,"ufl","disliked source",9
"5568",2428836,"ufl","disliked source",6
"5569",2428840,"ufl","disliked source",3
"5570",2428987,"ufl","disliked source",5
"5571",2429136,"ufl","disliked source",5
"5572",2429145,"ufl","liked source",9
"5573",2429146,"ufl","disliked source",1
"5574",2429236,"ufl","liked source",8
"5575",2429239,"ufl","liked source",5
"5576",2429247,"ufl","disliked source",1
"5577",2429263,"ufl","disliked source",3
"5578",2430730,"ufl","liked source",8
"5579",2430732,"ufl","disliked source",9
"5580",2430736,"ufl","liked source",7
"5581",2430737,"ufl","liked source",3
"5582",2430738,"ufl","liked source",7
"5583",2430747,"ufl","liked source",5
"5584",2430899,"ufl","liked source",7
"5585",2430901,"ufl","disliked source",5
"5586",2431049,"ufl","disliked source",8
"5587",2431050,"ufl","disliked source",5
"5588",2431155,"ufl","disliked source",9
"5589",2431158,"ufl","disliked source",6
"5590",2431163,"ufl","disliked source",5
"5591",2431164,"ufl","liked source",9
"5592",2431438,"ufl","liked source",9
"5593",2431545,"ufl","liked source",6
"5594",2431549,"ufl","disliked source",9
"5595",2431635,"ufl","disliked source",6
"5596",2431639,"ufl","liked source",5
"5597",2431659,"ufl","disliked source",5
"5598",2431729,"ufl","liked source",6
"5599",2435972,"ufl","liked source",6
"5600",2442762,"ufl","liked source",7
"5601",2442764,"ufl","liked source",8
"5602",2445943,"ufl","liked source",8
"5603",2445949,"ufl","liked source",5
"5604",2446062,"ufl","disliked source",1
"5605",2446209,"ufl","disliked source",6
"5606",2446210,"ufl","disliked source",8
"5607",2447576,"ufl","disliked source",6
"5608",2447837,"ufl","liked source",5
"5609",2452135,"ufl","liked source",7
"5610",2454008,"ufl","liked source",8
"5611",2456516,"ufl","disliked source",5
"5612",2461360,"ufl","disliked source",5
"5613",2461362,"ufl","disliked source",2
"5614",2461364,"ufl","liked source",9
"5615",2461578,"ufl","liked source",3
"5616",2461844,"ufl","liked source",6
"5617",2461847,"ufl","liked source",9
"5618",2461857,"ufl","liked source",9
"5619",2461933,"ufl","liked source",9
"5620",2465977,"ufl","disliked source",3
"5621",2465982,"ufl","liked source",3
"5622",2466010,"ufl","disliked source",5
"5623",2467321,"ufl","liked source",9
"5624",2467493,"ufl","liked source",3
"5625",2470455,"ufl","disliked source",5
"5626",2473477,"ufl","liked source",4
"5627",2473617,"ufl","disliked source",5
"5628",2473673,"ufl","liked source",4
"5629",2473798,"ufl","liked source",5
"5630",2479109,"ufl","liked source",5
"5631",2479343,"ufl","disliked source",8
"5632",2484771,"ufl","disliked source",7
"5633",2484856,"ufl","disliked source",3
"5634",2486607,"ufl","liked source",9
"5635",2486610,"ufl","liked source",7
