"","session_id","referrer","anch2group","anchoring2"
"5969",2451755,"wisc","lowanchor",6e+05
"5970",2451756,"wisc","highanchor",3500000
"5971",2451762,"wisc","highanchor",3e+06
"5972",2451763,"wisc","highanchor",3e+06
"5973",2451765,"wisc","highanchor",2e+06
"5974",2451768,"wisc","lowanchor",3e+05
"5975",2451769,"wisc","lowanchor",1e+06
"5976",2451773,"wisc","lowanchor",350000
"5977",2451775,"wisc","highanchor",4e+06
"5978",2451782,"wisc","highanchor",3e+06
"5979",2451811,"wisc","lowanchor",1e+06
"5980",2451854,"wisc","highanchor",2500000
"5981",2451914,"wisc","highanchor",4500000
"5982",2451915,"wisc","highanchor",3500000
"5983",2451917,"wisc","highanchor",4395000
"5985",2451920,"wisc","lowanchor",650000
"5986",2451921,"wisc","highanchor",3e+06
"5987",2451924,"wisc","lowanchor",6e+05
"5988",2451926,"wisc","lowanchor",2e+06
"5989",2451927,"wisc","highanchor",3e+06
"5991",2451942,"wisc","highanchor",3876000
"5992",2451979,"wisc","lowanchor",6e+05
"5993",2451983,"wisc","lowanchor",5e+05
"5994",2461615,"wisc","lowanchor",8e+05
"5995",2461618,"wisc","highanchor",4e+06
"5996",2461619,"wisc","highanchor",2500000
"5997",2461623,"wisc","lowanchor",250000
"5998",2461641,"wisc","lowanchor",2400000
"5999",2461643,"wisc","highanchor",3e+06
"6000",2461658,"wisc","highanchor",3500000
"6001",2461749,"wisc","highanchor",5e+05
"6002",2461756,"wisc","lowanchor",3e+06
"6003",2461765,"wisc","lowanchor",5e+05
"6004",2461774,"wisc","highanchor",3480000
"6005",2461788,"wisc","lowanchor",556764
"6006",2461790,"wisc","lowanchor",260000
"6007",2461792,"wisc","highanchor",4500000
"6008",2461806,"wisc","highanchor",2500000
"6010",2461899,"wisc","lowanchor",4e+06
"6011",2461906,"wisc","highanchor",2e+06
"6012",2461911,"wisc","lowanchor",8e+05
"6013",2461913,"wisc","lowanchor",2800000
"6014",2461915,"wisc","highanchor",3500000
"6015",2461918,"wisc","highanchor",8e+05
"6016",2461920,"wisc","highanchor",3850459
"6019",2461974,"wisc","lowanchor",1200000
"6020",2461982,"wisc","lowanchor",6e+05
"6021",2461986,"wisc","lowanchor",6e+05
"6022",2461988,"wisc","highanchor",3e+06
"6023",2461994,"wisc","lowanchor",350000
"6024",2462000,"wisc","lowanchor",950000
"6027",2462009,"wisc","highanchor",4800000
"6028",2462013,"wisc","lowanchor",4e+05
"6029",2462014,"wisc","lowanchor",5e+05
"6030",2462063,"wisc","highanchor",4700000
"6031",2462080,"wisc","lowanchor",1400000
"6032",2462088,"wisc","lowanchor",250000
"6033",2462094,"wisc","lowanchor",350000
"6034",2462102,"wisc","lowanchor",1e+06
"6035",2462104,"wisc","highanchor",3e+05
"6036",2462128,"wisc","lowanchor",8e+05
"6037",2462132,"wisc","highanchor",3e+06
"6038",2462133,"wisc","lowanchor",3e+06
"6039",2462137,"wisc","lowanchor",1e+06
"6040",2462152,"wisc","lowanchor",260000
"6041",2462184,"wisc","lowanchor",7e+05
"6042",2462186,"wisc","highanchor",3500000
"6043",2462187,"wisc","lowanchor",1e+06
"6044",2462188,"wisc","lowanchor",250000
"6045",2462194,"wisc","lowanchor",1e+06
"6046",2465656,"wisc","highanchor",1e+06
"6047",2465659,"wisc","lowanchor",5e+05
"6048",2465663,"wisc","highanchor",4e+06
"6049",2465664,"wisc","lowanchor",250000
"6050",2465666,"wisc","lowanchor",350000
"6051",2465667,"wisc","highanchor",8e+05
"6052",2465671,"wisc","lowanchor",900650
"6053",2465672,"wisc","highanchor",3e+06
"6054",2465677,"wisc","highanchor",3500000
"6055",2465714,"wisc","highanchor",2e+06
"6057",2477361,"wisc","lowanchor",3e+05
"6058",2477363,"wisc","lowanchor",2e+06
"6059",2477365,"wisc","lowanchor",5e+05
"6060",2477368,"wisc","lowanchor",1e+06
"6061",2477371,"wisc","lowanchor",4e+05
"6062",2477374,"wisc","highanchor",3e+06
"6063",2477375,"wisc","lowanchor",2e+06
"6064",2477418,"wisc","lowanchor",850000
