"","session_id","referrer","anch2group","anchoring2"
"1",2400853,"abington","highanchor",9e+05
"3",2400860,"abington","lowanchor",4e+05
"4",2400868,"abington","lowanchor",3e+05
"5",2400872,"abington","highanchor",3500000
"6",2400914,"abington","lowanchor",3e+05
"8",2400925,"abington","highanchor",4900000
"10",2407192,"abington","lowanchor",250000
"11",2407222,"abington","highanchor",3e+06
"12",2407225,"abington","lowanchor",1e+06
"13",2407227,"abington","lowanchor",850000
"14",2407268,"abington","highanchor",3e+06
"15",2407271,"abington","lowanchor",5e+05
"16",2407288,"abington","lowanchor",3e+05
"17",2407289,"abington","lowanchor",200500
"18",2407335,"abington","highanchor",4200000
"19",2407367,"abington","highanchor",2e+06
"20",2407368,"abington","lowanchor",300500
"22",2407370,"abington","lowanchor",7e+05
"24",2407395,"abington","highanchor",780000
"25",2407403,"abington","lowanchor",250000
"26",2407404,"abington","highanchor",2e+06
"27",2407405,"abington","highanchor",425600
"28",2407407,"abington","highanchor",3e+06
"29",2407412,"abington","lowanchor",350000
"30",2407864,"abington","highanchor",4e+06
"31",2407866,"abington","highanchor",4500000
"32",2407983,"abington","highanchor",9e+05
"33",2407987,"abington","highanchor",3200000
"34",2408017,"abington","lowanchor",250000
"35",2408033,"abington","lowanchor",450000
"36",2408059,"abington","highanchor",2e+06
"37",2408084,"abington","highanchor",2e+06
"38",2409135,"abington","lowanchor",4e+05
"39",2409137,"abington","lowanchor",450000
"40",2409138,"abington","highanchor",4e+06
"41",2409144,"abington","highanchor",3e+05
"43",2409147,"abington","lowanchor",3e+05
"44",2409150,"abington","lowanchor",350000
"45",2409203,"abington","lowanchor",5e+05
"46",2409204,"abington","lowanchor",7e+05
"47",2409209,"abington","highanchor",3e+06
"48",2409214,"abington","lowanchor",275000
"49",2409217,"abington","highanchor",3e+06
"50",2409255,"abington","lowanchor",256895
"51",2409256,"abington","lowanchor",4e+05
"52",2409259,"abington","lowanchor",200012
"53",2409260,"abington","highanchor",3e+06
"55",2409552,"abington","lowanchor",236745
"56",2409555,"abington","highanchor",3e+06
"57",2409556,"abington","highanchor",3500000
"58",2409603,"abington","lowanchor",4e+05
"59",2409605,"abington","lowanchor",250000
"61",2409607,"abington","highanchor",4e+06
"62",2410995,"abington","lowanchor",1e+06
"63",2410997,"abington","highanchor",4500000
"64",2411137,"abington","lowanchor",3e+05
"65",2411191,"abington","lowanchor",250000
"67",2411195,"abington","highanchor",4500000
"68",2411198,"abington","highanchor",4000001
"69",2411199,"abington","lowanchor",1e+06
"70",2411202,"abington","lowanchor",250000
"71",2411203,"abington","highanchor",1500000
"72",2411204,"abington","highanchor",3e+06
"73",2411205,"abington","lowanchor",350000
"74",2411301,"abington","lowanchor",6e+05
"75",2411308,"abington","lowanchor",7e+05
"76",2411379,"abington","highanchor",2e+06
"77",2411382,"abington","highanchor",4250000
"78",2411384,"abington","highanchor",2e+06
"79",2411385,"abington","lowanchor",250000
"80",2411395,"abington","highanchor",4500000
"81",2411401,"abington","highanchor",4885679
"82",2411402,"abington","lowanchor",365680
"83",2411443,"abington","highanchor",4500000
"84",2411445,"abington","lowanchor",200001
