"","session_id","referrer","anch2group","anchoring2"
"88",2401249,"brasilia","lowanchor",3e+05
"90",2401251,"brasilia","highanchor",4e+06
"91",2401252,"brasilia","highanchor",4502000
"92",2401255,"brasilia","highanchor",3600000
"93",2401257,"brasilia","highanchor",4978000
"94",2401258,"brasilia","highanchor",4e+06
"100",2401308,"brasilia","lowanchor",1200000
"104",2401319,"brasilia","lowanchor",8e+05
"105",2401320,"brasilia","highanchor",4e+06
"107",2401325,"brasilia","highanchor",4750000
"108",2401328,"brasilia","lowanchor",2e+06
"110",2401335,"brasilia","highanchor",2e+06
"112",2401341,"brasilia","lowanchor",382000
"113",2401343,"brasilia","lowanchor",1945000
"114",2401352,"brasilia","highanchor",4e+06
"115",2401368,"brasilia","lowanchor",250000
"118",2401382,"brasilia","lowanchor",235000
"119",2401385,"brasilia","highanchor",1e+06
"121",2401389,"brasilia","lowanchor",200050
"123",2401391,"brasilia","highanchor",3500000
"124",2401393,"brasilia","lowanchor",2e+06
"126",2401398,"brasilia","highanchor",5e+05
"127",2401399,"brasilia","lowanchor",5e+05
"129",2401402,"brasilia","highanchor",4900000
"135",2401464,"brasilia","highanchor",2500000
"136",2401466,"brasilia","lowanchor",9e+05
"137",2401472,"brasilia","lowanchor",1e+06
"138",2401476,"brasilia","highanchor",2700000
"139",2401485,"brasilia","lowanchor",200020
"140",2401488,"brasilia","highanchor",3500000
"141",2401489,"brasilia","highanchor",2e+06
"149",2406260,"brasilia","lowanchor",9e+05
"153",2422422,"brasilia","lowanchor",1e+06
"154",2422639,"brasilia","highanchor",3500000
"155",2426482,"brasilia","highanchor",3745000
"157",2428937,"brasilia","lowanchor",1500000
"158",2429105,"brasilia","lowanchor",1e+06
"159",2429257,"brasilia","highanchor",2500000
"161",2442313,"brasilia","lowanchor",5e+05
"163",2442751,"brasilia","highanchor",2e+06
"168",2452326,"brasilia","highanchor",4e+06
"169",2453867,"brasilia","lowanchor",3e+06
"170",2457082,"brasilia","lowanchor",201000
"171",2457236,"brasilia","lowanchor",3e+06
"173",2458796,"brasilia","lowanchor",2e+06
"178",2465905,"brasilia","lowanchor",5e+05
"180",2466133,"brasilia","highanchor",4500000
"182",2467639,"brasilia","highanchor",4e+06
"183",2467777,"brasilia","highanchor",3e+06
"185",2468111,"brasilia","lowanchor",200400
"186",2469707,"brasilia","lowanchor",5e+05
"189",2470010,"brasilia","lowanchor",630000
"190",2470140,"brasilia","lowanchor",1e+06
"195",2477425,"brasilia","lowanchor",2e+06
"196",2477613,"brasilia","highanchor",4600000
"198",2477847,"brasilia","highanchor",4e+06
"201",2479656,"brasilia","highanchor",4999999
"202",2479774,"brasilia","lowanchor",250000
