"","session_id","referrer","anch2group","anchoring2"
"4683",2476915,"swps","highanchor",3e+05
"4684",2476916,"swps","lowanchor",3e+05
"4686",2476923,"swps","highanchor",3500000
"4687",2476927,"swps","lowanchor",201000
"4689",2476939,"swps","highanchor",3600000
"4690",2476940,"swps","lowanchor",210000
"4691",2476942,"swps","highanchor",3e+06
"4692",2476946,"swps","lowanchor",3e+05
"4693",2476962,"swps","highanchor",4999999
"4694",2476971,"swps","highanchor",3e+06
"4695",2476974,"swps","highanchor",2e+06
"4696",2476978,"swps","highanchor",4450000
"4697",2476979,"swps","lowanchor",250000
"4698",2476985,"swps","lowanchor",220000
"4699",2476986,"swps","lowanchor",2300000
"4700",2476996,"swps","lowanchor",250000
"4701",2480988,"swps","highanchor",2e+06
"4703",2480993,"swps","lowanchor",1e+06
"4704",2480997,"swps","lowanchor",250000
"4705",2481010,"swps","highanchor",2e+06
"4706",2481026,"swps","lowanchor",210000
"4709",2481068,"swps","highanchor",4500000
"4710",2481072,"swps","highanchor",3e+06
"4711",2481073,"swps","highanchor",4450000
"4712",2481082,"swps","highanchor",4450000
"4714",2481084,"swps","lowanchor",268000
"4715",2481085,"swps","lowanchor",3e+05
"4716",2481094,"swps","highanchor",4400123
"4717",2481095,"swps","lowanchor",8e+05
"4718",2481096,"swps","highanchor",2300000
"4719",2481100,"swps","lowanchor",5e+05
"4721",2481148,"swps","highanchor",3e+06
"4722",2481219,"swps","lowanchor",3e+05
"4723",2481221,"swps","highanchor",1500000
"4724",2481223,"swps","lowanchor",250000
"4727",2481246,"swps","highanchor",2e+06
"4728",2481248,"swps","highanchor",4e+06
"4729",2481291,"swps","highanchor",2e+06
"4730",2481292,"swps","highanchor",3500000
"4732",2481333,"swps","lowanchor",250000
"4733",2481383,"swps","highanchor",3500000
"4734",2481435,"swps","highanchor",2e+06
"4735",2481437,"swps","highanchor",4e+06
"4736",2481439,"swps","lowanchor",250000
"4737",2481474,"swps","highanchor",4e+06
"4738",2481478,"swps","highanchor",4500000
"4740",2481498,"swps","highanchor",4450000
"4741",2483562,"swps","highanchor",3e+06
"4742",2483564,"swps","lowanchor",240000
"4743",2483580,"swps","highanchor",4900000
"4744",2483603,"swps","highanchor",3e+06
"4745",2483618,"swps","highanchor",3e+06
"4746",2483620,"swps","highanchor",4560000
"4747",2483622,"swps","highanchor",4475000
"4748",2483645,"swps","lowanchor",250000
"4749",2483646,"swps","highanchor",4800000
"4752",2483709,"swps","highanchor",350000
"4753",2483716,"swps","lowanchor",210000
"4754",2483729,"swps","highanchor",3e+06
"4755",2483731,"swps","highanchor",3200000
"4756",2483761,"swps","lowanchor",245000
"4759",2483788,"swps","lowanchor",1e+06
