"","Participant_ID","referrer","ClipboardWeight","IIResponse","CBReject","age","year","Genderfactor","ethnicity","AttentionCheck"
"2280","82","PennStateAbington","Heavy Clipboard",7,"Include",NA,NA,NA,NA,NA
"2281","83","PennStateAbington","Light Clipboard",7,"Include",NA,NA,NA,NA,NA
"2282","84","PennStateAbington","Heavy Clipboard",6,"Include",NA,NA,NA,NA,NA
"2283","85","PennStateAbington","Heavy Clipboard",7,"Include","18","First-year","Female","African-American","Fail"
"2284","86","PennStateAbington","Light Clipboard",6,"Include","19","First-year","Male","White, non-Hispanic or latino","Pass"
"2285","87","PennStateAbington","Heavy Clipboard",6,"Include","18","First-year","Male","Asian-American","Pass"
"2286","88","PennStateAbington","Light Clipboard",7,"Include",NA,NA,NA,NA,NA
"2287","89","PennStateAbington","Heavy Clipboard",6,"Include","18","First-year","Male","White, non-Hispanic or latino","Fail"
"2288","9","PennStateAbington","Light Clipboard",7,"Include","18","First-year","Male","Other","Pass"
"2289","90","PennStateAbington","Light Clipboard",6,"Include","19","First-year","Male","African-American","Fail"
"2291","91","PennStateAbington","Heavy Clipboard",7,"Include",NA,NA,NA,NA,NA
"2292","92","PennStateAbington","Light Clipboard",6,"Include",NA,NA,NA,NA,NA
"2293","93","PennStateAbington","Heavy Clipboard",6,"Include",NA,NA,NA,NA,NA
"2294","94","PennStateAbington","Light Clipboard",6,"Include",NA,NA,NA,NA,NA
"2295","95","PennStateAbington","Heavy Clipboard",7,"Include","18","First-year","Female","White, non-Hispanic or latino","Pass"
"2297","96","PennStateAbington","Light Clipboard",6,"Include","18","First-year","Female","White, non-Hispanic or latino","Pass"
"2298","97","PennStateAbington","Heavy Clipboard",6,"Include","30","First-year","Female","White, non-Hispanic or latino","Pass"
"2300","99","PennStateAbington","Heavy Clipboard",4,"Include","18","First-year","Female","Other","Fail"
