"","session_id","referrer","sunkgroup","sunkDV"
"2514",2421848,"mturk","paid",9
"2515",2421849,"mturk","paid",8
"2516",2421850,"mturk","paid",9
"2517",2421851,"mturk","paid",5
"2518",2421870,"mturk","free",7
"2519",2421876,"mturk","paid",9
"2520",2421884,"mturk","paid",3
"2521",2421946,"mturk","paid",1
"2522",2421972,"mturk","paid",9
"2523",2421974,"mturk","free",9
"2524",2422132,"mturk","paid",1
"2525",2422150,"mturk","free",6
"2526",2422160,"mturk","free",6
"2527",2422181,"mturk","free",1
"2528",2422209,"mturk","paid",7
"2529",2422212,"mturk","paid",9
"2530",2422220,"mturk","free",6
"2531",2422271,"mturk","free",9
"2532",2422288,"mturk","paid",9
"2533",2422413,"mturk","free",9
"2534",2422455,"mturk","paid",9
"2535",2422458,"mturk","paid",9
"2536",2422478,"mturk","paid",9
"2537",2422537,"mturk","paid",8
"2538",2422590,"mturk","free",9
"2539",2422614,"mturk","paid",1
"2540",2422637,"mturk","free",8
"2541",2422659,"mturk","free",3
"2542",2422708,"mturk","free",8
"2543",2422743,"mturk","paid",9
"2544",2422744,"mturk","free",6
"2545",2422790,"mturk","paid",6
"2546",2422799,"mturk","free",9
"2547",2422809,"mturk","free",8
"2548",2422827,"mturk","free",4
"2549",2422872,"mturk","free",7
"2550",2422888,"mturk","paid",9
"2551",2422890,"mturk","free",7
"2552",2422915,"mturk","free",9
"2553",2422940,"mturk","paid",1
"2554",2422943,"mturk","free",9
"2555",2422951,"mturk","paid",9
"2556",2422953,"mturk","free",9
"2557",2422959,"mturk","paid",8
"2558",2423035,"mturk","free",6
"2559",2423054,"mturk","paid",9
"2560",2423074,"mturk","paid",8
"2561",2423125,"mturk","free",9
"2562",2423144,"mturk","free",9
"2563",2423149,"mturk","paid",9
"2564",2423164,"mturk","free",8
"2565",2423186,"mturk","paid",4
"2566",2423201,"mturk","free",8
"2567",2423213,"mturk","free",9
"2568",2423234,"mturk","paid",9
"2569",2423271,"mturk","free",9
"2570",2423283,"mturk","free",9
"2571",2423290,"mturk","free",1
"2572",2423305,"mturk","free",9
"2573",2423351,"mturk","free",9
"2574",2423366,"mturk","free",1
"2575",2423390,"mturk","paid",9
"2576",2425646,"mturk","free",7
"2577",2425650,"mturk","paid",8
"2578",2425659,"mturk","free",5
"2579",2425662,"mturk","paid",5
"2580",2425667,"mturk","paid",7
"2581",2425672,"mturk","free",7
"2582",2425679,"mturk","paid",9
"2583",2425683,"mturk","free",7
"2584",2425685,"mturk","paid",8
"2585",2425688,"mturk","free",8
"2586",2425697,"mturk","paid",1
"2587",2425701,"mturk","paid",9
"2588",2425704,"mturk","paid",9
"2589",2425753,"mturk","free",6
"2590",2425755,"mturk","free",9
"2591",2425763,"mturk","paid",7
"2592",2425778,"mturk","paid",9
"2593",2425800,"mturk","free",3
"2594",2425825,"mturk","free",9
"2595",2425826,"mturk","free",4
"2596",2425832,"mturk","free",9
"2597",2425837,"mturk","paid",8
"2598",2425851,"mturk","paid",8
"2599",2425945,"mturk","free",8
"2600",2425953,"mturk","free",9
"2601",2425971,"mturk","paid",7
"2602",2426053,"mturk","free",5
"2603",2426089,"mturk","free",7
"2604",2426127,"mturk","free",7
"2605",2426138,"mturk","paid",8
"2606",2426158,"mturk","paid",7
"2607",2426164,"mturk","free",1
"2608",2426199,"mturk","paid",4
"2609",2426201,"mturk","paid",4
"2610",2426203,"mturk","paid",8
"2611",2426234,"mturk","paid",5
"2612",2426240,"mturk","paid",9
"2613",2426249,"mturk","free",1
"2614",2426257,"mturk","paid",7
"2615",2426297,"mturk","paid",9
"2616",2426306,"mturk","free",1
"2617",2426342,"mturk","free",9
"2618",2426355,"mturk","free",9
"2619",2426375,"mturk","free",9
"2620",2426378,"mturk","free",6
"2621",2426382,"mturk","free",7
"2622",2426383,"mturk","free",7
"2623",2426399,"mturk","free",9
"2624",2426431,"mturk","free",1
"2625",2426437,"mturk","paid",9
"2626",2426439,"mturk","free",9
"2627",2426470,"mturk","paid",9
"2628",2426472,"mturk","free",7
"2629",2426476,"mturk","free",9
"2630",2426496,"mturk","paid",7
"2631",2426498,"mturk","paid",3
"2632",2426503,"mturk","paid",9
"2633",2426534,"mturk","free",6
"2634",2426540,"mturk","free",5
"2635",2426557,"mturk","free",5
"2636",2426575,"mturk","paid",9
"2637",2426577,"mturk","paid",7
"2638",2426579,"mturk","free",8
"2639",2426581,"mturk","paid",5
"2640",2426582,"mturk","paid",7
"2641",2426583,"mturk","free",9
"2642",2426589,"mturk","free",8
"2643",2426593,"mturk","paid",8
"2644",2426595,"mturk","paid",9
"2645",2426596,"mturk","free",9
"2646",2426599,"mturk","paid",7
"2647",2426603,"mturk","paid",9
"2648",2426607,"mturk","free",9
"2649",2426610,"mturk","paid",9
"2650",2426612,"mturk","paid",9
"2651",2426613,"mturk","free",6
"2652",2426620,"mturk","paid",9
"2653",2426625,"mturk","paid",7
"2654",2426641,"mturk","paid",6
"2655",2426651,"mturk","free",8
"2656",2426672,"mturk","paid",9
"2657",2426678,"mturk","paid",9
"2658",2426683,"mturk","paid",1
"2659",2426687,"mturk","paid",8
"2660",2426700,"mturk","paid",5
"2661",2426713,"mturk","paid",7
"2662",2426728,"mturk","free",7
"2663",2426729,"mturk","paid",9
"2664",2426730,"mturk","free",7
"2665",2426734,"mturk","paid",7
"2666",2426744,"mturk","paid",9
"2667",2426780,"mturk","paid",8
"2668",2426830,"mturk","paid",9
"2669",2426845,"mturk","free",1
"2670",2426878,"mturk","paid",8
"2671",2426879,"mturk","free",8
"2672",2426883,"mturk","free",9
"2673",2426921,"mturk","free",9
"2674",2426922,"mturk","free",8
"2675",2426927,"mturk","paid",9
"2676",2426957,"mturk","free",7
