"","session_id","referrer","gambfalgroup","gambfalDV"
"6258",2454344,"wpi","two6",1.4142135623731
"6259",2454353,"wpi","two6",2
"6260",2454385,"wpi","two6",1.4142135623731
"6262",2456576,"wpi","two6",1
"6263",2458809,"wpi","two6",1
"6264",2458813,"wpi","two6",1.73205080756888
"6265",2458816,"wpi","two6",2.23606797749979
"6266",2458872,"wpi","two6",0
"6267",2458893,"wpi","two6",3
"6268",2458967,"wpi","three6",1.73205080756888
"6269",2458970,"wpi","two6",0
"6270",2458987,"wpi","two6",1.73205080756888
"6271",2459014,"wpi","three6",2
"6272",2461595,"wpi","three6",2
"6273",2467812,"wpi","two6",4.47213595499958
"6274",2472292,"wpi","three6",1
"6275",2472304,"wpi","two6",0
"6276",2472376,"wpi","two6",3.16227766016838
"6277",2472395,"wpi","two6",3.16227766016838
"6278",2474017,"wpi","two6",0
"6279",2474025,"wpi","two6",1.4142135623731
"6280",2474095,"wpi","three6",13.6381816969859
"6281",2474102,"wpi","three6",4.47213595499958
"6282",2477627,"wpi","two6",2
"6283",2477634,"wpi","three6",10
"6284",2477719,"wpi","two6",1
"6285",2477729,"wpi","two6",2.23606797749979
"6286",2477731,"wpi","three6",4.47213595499958
"6287",2477736,"wpi","three6",1
"6288",2477756,"wpi","three6",2.23606797749979
"6289",2477766,"wpi","three6",3.16227766016838
"6290",2477773,"wpi","three6",1
"6291",2477776,"wpi","two6",2.82842712474619
"6292",2481938,"wpi","two6",1.4142135623731
"6293",2481944,"wpi","three6",14.6969384566991
"6294",2482004,"wpi","two6",0
"6295",2482043,"wpi","two6",3.46410161513775
"6296",2482055,"wpi","two6",4.47213595499958
"6297",2482067,"wpi","three6",2
"6298",2482078,"wpi","two6",0
"6299",2484324,"wpi","three6",2.23606797749979
"6300",2484327,"wpi","two6",3
"6302",2484570,"wpi","two6",1.73205080756888
"6303",2484574,"wpi","two6",3.16227766016838
"6304",2484654,"wpi","three6",3.46410161513775
"6305",2484679,"wpi","three6",2.23606797749979
"6306",2484690,"wpi","three6",5.47722557505166
"6307",2484696,"wpi","three6",1
"6308",2484748,"wpi","two6",0
"6309",2484783,"wpi","three6",2
"6310",2484805,"wpi","three6",14.142135623731
"6311",2484862,"wpi","three6",2
"6312",2484863,"wpi","two6",0
"6313",2484876,"wpi","two6",2.23606797749979
"6314",2484887,"wpi","three6",3.87298334620742
"6315",2484890,"wpi","three6",4.47213595499958
"6316",2484896,"wpi","two6",2.23606797749979
"6317",2484969,"wpi","two6",1.4142135623731
"6318",2484972,"wpi","two6",2.23606797749979
"6319",2484973,"wpi","two6",2.64575131106459
"6320",2486492,"wpi","three6",1.4142135623731
"6321",2490381,"wpi","three6",1.73205080756888
"6322",2490384,"wpi","two6",2.82842712474619
"6323",2492391,"wpi","three6",3.60555127546399
"6324",2492394,"wpi","two6",3.87298334620742
"6325",2493944,"wpi","two6",1.4142135623731
"6327",2493959,"wpi","three6",14
"6328",2493964,"wpi","two6",0
"6329",2493970,"wpi","two6",1
"6330",2493974,"wpi","three6",3.16227766016838
"6331",2494028,"wpi","three6",14.7309198626562
"6332",2494032,"wpi","three6",3.16227766016838
"6333",2494074,"wpi","three6",6
"6334",2494078,"wpi","three6",2.44948974278318
"6335",2494402,"wpi","two6",1.4142135623731
"6336",2494404,"wpi","two6",0
"6337",2494405,"wpi","two6",3.16227766016838
"6338",2494407,"wpi","two6",1.73205080756888
"6339",2495930,"wpi","three6",3.16227766016838
"6340",2495934,"wpi","three6",4.24264068711928
"6341",2496017,"wpi","two6",0
"6342",2496023,"wpi","three6",1.73205080756888
"6343",2496026,"wpi","three6",14.6628782986152
"6344",2496226,"wpi","two6",0
