"","session_id","referrer","gambfalgroup","gambfalDV"
"1348",2451767,"luc","two6",1
"1349",2451771,"luc","three6",6
"1350",2451779,"luc","two6",0
"1351",2451792,"luc","three6",3.87298334620742
"1352",2452088,"luc","three6",4.24264068711928
"1353",2452090,"luc","two6",1.73205080756888
"1354",2452092,"luc","three6",3.46410161513775
"1355",2452094,"luc","two6",4.12310562561766
"1356",2452100,"luc","three6",4.24264068711928
"1357",2452275,"luc","two6",1.73205080756888
"1358",2452282,"luc","two6",2.64575131106459
"1359",2452290,"luc","two6",1.73205080756888
"1360",2452295,"luc","two6",0
"1361",2452386,"luc","two6",1.73205080756888
"1362",2452390,"luc","three6",2.23606797749979
"1363",2452391,"luc","two6",1.73205080756888
"1364",2452392,"luc","two6",0
"1365",2452399,"luc","two6",1
"1366",2452769,"luc","three6",3.46410161513775
"1368",2452776,"luc","two6",2.23606797749979
"1370",2452782,"luc","three6",1.73205080756888
"1371",2452877,"luc","two6",0
"1372",2452890,"luc","three6",1
"1373",2456872,"luc","two6",2.23606797749979
"1374",2456978,"luc","three6",12.8062484748657
"1375",2457300,"luc","three6",17.2046505340853
"1376",2457542,"luc","two6",1
"1377",2458634,"luc","two6",1.73205080756888
"1378",2458720,"luc","three6",2.23606797749979
"1379",2459183,"luc","two6",1.73205080756888
"1380",2459311,"luc","three6",2.44948974278318
"1381",2459317,"luc","two6",1
"1382",2459322,"luc","two6",3.46410161513775
"1383",2461808,"luc","three6",4.24264068711928
"1384",2462172,"luc","three6",1.73205080756888
"1385",2462453,"luc","two6",1.73205080756888
"1386",2462479,"luc","three6",1.73205080756888
"1387",2465954,"luc","three6",3
"1388",2466179,"luc","two6",2.23606797749979
"1389",2466185,"luc","two6",2.23606797749979
"1390",2466187,"luc","two6",5
"1391",2466456,"luc","three6",1.73205080756888
"1392",2466507,"luc","three6",3.46410161513775
"1393",2466516,"luc","three6",4.47213595499958
"1394",2466518,"luc","three6",1.73205080756888
"1395",2466528,"luc","two6",1.4142135623731
"1396",2466602,"luc","two6",1.73205080756888
"1397",2466617,"luc","two6",0
"1398",2466618,"luc","three6",3.16227766016838
"1399",2467661,"luc","two6",1
"1400",2467761,"luc","three6",7.07106781186548
"1401",2467845,"luc","three6",3.60555127546399
"1402",2467850,"luc","two6",14.142135623731
"1403",2467851,"luc","two6",2.23606797749979
"1404",2467880,"luc","two6",0
"1405",2468035,"luc","two6",1.73205080756888
"1406",2468400,"luc","three6",1.4142135623731
"1407",2468404,"luc","three6",2
"1408",2468405,"luc","two6",2.23606797749979
"1409",2468407,"luc","two6",1
"1410",2468495,"luc","two6",2
"1411",2468500,"luc","two6",1
"1412",2468578,"luc","two6",1.4142135623731
"1413",2468580,"luc","two6",2.23606797749979
"1414",2469734,"luc","two6",0
"1415",2469736,"luc","three6",1.4142135623731
"1416",2470219,"luc","three6",2.44948974278318
"1417",2470513,"luc","two6",1.4142135623731
"1418",2470516,"luc","two6",1
"1419",2470529,"luc","three6",3.87298334620742
"1420",2470662,"luc","two6",1.73205080756888
"1421",2470667,"luc","three6",3.16227766016838
"1422",2470690,"luc","three6",4.47213595499958
"1423",2470838,"luc","three6",1.4142135623731
"1424",2470917,"luc","two6",3.46410161513775
"1425",2471871,"luc","two6",2.23606797749979
"1426",2472160,"luc","two6",1.73205080756888
"1427",2472634,"luc","two6",7.07106781186548
"1428",2472639,"luc","three6",10
"1429",2472648,"luc","three6",3.16227766016838
"1430",2472651,"luc","three6",1
