"","participantnum","referrer","ms_condition","pro_minus_anti","race","countryofbirth"
"767",NA,"ufl","ms",0,NA,1
"768",NA,"ufl","ms",1.33333333333333,NA,1
"769",NA,"ufl","ms",-0.333333333333333,NA,1
"770",NA,"ufl","tv",-0.333333333333333,NA,1
"771",NA,"ufl","ms",2,NA,1
"772",NA,"ufl","tv",0.666666666666667,NA,1
"773",NA,"ufl","ms",1.33333333333333,NA,1
"775",NA,"ufl","tv",1,NA,1
"776",NA,"ufl","tv",1.33333333333333,NA,1
"777",NA,"ufl","ms",1.66666666666667,NA,1
"778",NA,"ufl","tv",2,NA,1
"779",NA,"ufl","tv",1.33333333333333,NA,1
"780",NA,"ufl","ms",1.66666666666667,NA,1
"781",NA,"ufl","ms",1,NA,1
"782",NA,"ufl","tv",2.66666666666667,NA,1
"783",NA,"ufl","tv",0,NA,1
"784",NA,"ufl","ms",-0.333333333333333,NA,1
"786",NA,"ufl","ms",1.66666666666667,NA,1
"787",NA,"ufl","ms",2.66666666666667,NA,1
"788",NA,"ufl","ms",1,NA,1
"791",NA,"ufl","tv",3.33333333333333,NA,1
"792",NA,"ufl","ms",2.33333333333333,NA,1
"793",NA,"ufl","ms",1,NA,1
"794",NA,"ufl","tv",2.66666666666667,NA,1
"796",NA,"ufl","tv",0.333333333333333,NA,1
"797",NA,"ufl","ms",-0.666666666666667,NA,1
"798",NA,"ufl","tv",0.666666666666667,NA,1
"799",NA,"ufl","tv",1.33333333333333,NA,1
"800",NA,"ufl","tv",1,NA,1
"801",NA,"ufl","ms",0,NA,1
"802",NA,"ufl","tv",-0.333333333333333,NA,1
"803",NA,"ufl","ms",0.666666666666667,NA,1
"804",NA,"ufl","ms",1,NA,1
"805",NA,"ufl","ms",-0.333333333333333,NA,1
"807",NA,"ufl","ms",-1.66666666666667,NA,1
"809",NA,"ufl","tv",4,NA,1
"810",NA,"ufl","ms",-0.333333333333333,NA,1
"811",NA,"ufl","ms",-0.666666666666667,NA,1
