"","participantnum","referrer","ms_condition","pro_minus_anti","race","countryofbirth"
"1730","1","plu","ms",-0.333333333333333,NA,NA
"1731","2","plu","tv",-0.333333333333333,1,NA
"1732","3","plu","tv",0,NA,NA
"1733","4","plu","ms",1,1,NA
"1734","5","plu","ms",3.66666666666667,4,NA
"1735","6","plu","tv",-0.333333333333333,1,NA
"1736","7","plu","tv",1,1,NA
"1737","8","plu","tv",0.333333333333333,NA,NA
"1738","9","plu","ms",0.333333333333333,1,NA
"1739","10","plu","tv",0.333333333333333,2,NA
"1740","11","plu","tv",2,2,NA
"1741","12","plu","ms",3.66666666666667,1,NA
"1742","13","plu","tv",-1.66666666666667,1,NA
"1743","14","plu","tv",-1.33333333333333,4,NA
"1744","15","plu","ms",0,1,NA
"1745","16","plu","tv",-5,1,NA
"1746","17","plu","ms",0.333333333333334,1,NA
"1747","18","plu","tv",-0.333333333333334,1,NA
"1748","19","plu","ms",3.66666666666667,1,NA
"1749","20","plu","ms",1,4,NA
"1750","21","plu","tv",-0.666666666666667,1,NA
"1751","22","plu","ms",-1.66666666666667,1,NA
"1752","23","plu","tv",-1.33333333333333,1,NA
"1753","24","plu","ms",4,1,NA
"1754","25","plu","tv",-1.33333333333333,4,NA
"1755","26","plu","ms",4,4,NA
"1756","27","plu","tv",0.666666666666667,2,NA
"1757","28","plu","tv",3,NA,NA
"1758","29","plu","ms",-1.66666666666667,1,NA
"1759","30","plu","ms",-1,2,NA
"1760","31","plu","ms",1.66666666666667,4,NA
"1761","32","plu","tv",3.33333333333333,1,NA
"1762","33","plu","tv",2.66666666666667,NA,NA
"1763","34","plu","ms",0.666666666666666,4,NA
"1764","35","plu","tv",0,4,NA
"1765","36","plu","tv",0,1,NA
"1766","37","plu","tv",-2,4,NA
"1767","38","plu","ms",-0.333333333333334,NA,NA
"1768","39","plu","ms",1,4,NA
"1769","40","plu","tv",0,1,NA
"1770","41","plu","ms",0.666666666666667,1,NA
"1771","42","plu","tv",1.66666666666667,1,NA
"1772","43","plu","ms",-0.333333333333333,6,NA
"1773","44","plu","ms",1.33333333333333,4,NA
"1774","45","plu","tv",5,1,NA
"1775","46","plu","ms",4.66666666666667,1,NA
"1776","47","plu","ms",-0.666666666666666,NA,NA
"1777","48","plu","tv",3,1,NA
"1778","49","plu","ms",0.333333333333333,1,NA
"1779","50","plu","tv",4,1,NA
"1780","51","plu","ms",0,2,NA
"1781","52","plu","ms",-0.666666666666667,1,NA
"1782","53","plu","tv",-0.666666666666667,1,NA
"1783","54","plu","tv",0.333333333333333,1,NA
"1784","55","plu","tv",-1.33333333333333,1,NA
"1785","56","plu","ms",-0.666666666666667,1,NA
