uID,variable1,variable2,factor
810,8,6,SpecificFirst
811,7,9,SpecificFirst
812,7,8,SpecificFirst
816,5,7,SpecificFirst
817,7,10,SpecificFirst
820,11,8,SpecificFirst
825,10,6,SpecificFirst
828,6,9,SpecificFirst
831,6,8,SpecificFirst
832,8,7,SpecificFirst
835,11,11,SpecificFirst
837,1,3,SpecificFirst
838,10,9,SpecificFirst
842,9,9,SpecificFirst
845,7,9,SpecificFirst
846,1,8,SpecificFirst
848,9,9,SpecificFirst
850,8,8,SpecificFirst
853,4,2,SpecificFirst
855,8,9,SpecificFirst
856,9,9,SpecificFirst
857,3,5,SpecificFirst
858,8,9,SpecificFirst
860,10,10,SpecificFirst
861,6,4,SpecificFirst
863,10,9,SpecificFirst
865,9,9,SpecificFirst
866,6,11,SpecificFirst
867,3,10,SpecificFirst
868,8,9,SpecificFirst
869,9,5,SpecificFirst
870,6,5,SpecificFirst
872,8,4,SpecificFirst
875,9,10,SpecificFirst
882,5,9,SpecificFirst
887,8,7,SpecificFirst
888,6,8,SpecificFirst
889,1,6,SpecificFirst
890,10,8,SpecificFirst
891,7,9,SpecificFirst
892,6,8,SpecificFirst
895,8,8,SpecificFirst
896,8,9,SpecificFirst
897,9,8,SpecificFirst
898,11,9,SpecificFirst
899,10,9,SpecificFirst
903,7,8,SpecificFirst
905,10,10,SpecificFirst
911,8,9,SpecificFirst
912,11,8,SpecificFirst
914,10,11,SpecificFirst
917,1,10,SpecificFirst
919,9,8,SpecificFirst
920,8,10,SpecificFirst
923,8,8,SpecificFirst
924,10,9,SpecificFirst
925,6,6,SpecificFirst
926,9,9,SpecificFirst
932,11,11,SpecificFirst
934,10,4,SpecificFirst
936,8,6,SpecificFirst
939,11,9,SpecificFirst
941,5,6,SpecificFirst
949,11,10,SpecificFirst
951,9,8,SpecificFirst
952,11,7,SpecificFirst
956,8,9,SpecificFirst
957,10,10,SpecificFirst
960,3,7,SpecificFirst
961,10,5,SpecificFirst
964,10,6,SpecificFirst
965,10,4,SpecificFirst
966,7,9,SpecificFirst
967,10,8,SpecificFirst
968,7,4,SpecificFirst
971,8,10,SpecificFirst
973,8,6,SpecificFirst
974,11,10,SpecificFirst
975,9,3,SpecificFirst
977,10,7,SpecificFirst
979,6,5,SpecificFirst
982,8,5,SpecificFirst
984,10,11,SpecificFirst
985,11,11,SpecificFirst
987,3,9,SpecificFirst
988,11,10,SpecificFirst
991,5,6,SpecificFirst
995,6,7,SpecificFirst
997,9,9,SpecificFirst
1001,10,5,SpecificFirst
1004,9,10,SpecificFirst
1005,9,6,SpecificFirst
1007,5,8,SpecificFirst
1009,9,4,SpecificFirst
1011,10,11,SpecificFirst
1012,10,5,SpecificFirst
1015,8,9,SpecificFirst
1019,11,8,SpecificFirst
1022,9,6,SpecificFirst
1023,10,7,SpecificFirst
1024,10,7,SpecificFirst
1025,11,7,SpecificFirst
1026,9,5,SpecificFirst
1028,9,9,SpecificFirst
1032,3,5,SpecificFirst
1035,7,9,SpecificFirst
1036,1,10,SpecificFirst
1037,8,6,SpecificFirst
1039,11,10,SpecificFirst
1040,11,11,SpecificFirst
1041,10,7,SpecificFirst
1047,11,11,SpecificFirst
1048,8,10,SpecificFirst
1049,11,8,SpecificFirst
1050,1,4,SpecificFirst
1051,5,7,SpecificFirst
1053,7,5,SpecificFirst
1056,10,4,SpecificFirst
1059,10,7,SpecificFirst
1063,10,7,SpecificFirst
1067,1,9,SpecificFirst
1068,6,5,SpecificFirst
1070,9,9,SpecificFirst
1071,1,7,SpecificFirst
1073,1,6,SpecificFirst
1077,2,6,SpecificFirst
1078,8,9,SpecificFirst
1079,10,9,SpecificFirst
1080,5,2,SpecificFirst
1081,11,8,SpecificFirst
1082,10,7,SpecificFirst
1085,10,9,SpecificFirst
1087,9,7,SpecificFirst
1088,6,7,SpecificFirst
1847,5,6,SpecificFirst
1848,6,8,SpecificFirst
1849,11,7,SpecificFirst
1850,9,9,SpecificFirst
1858,9,9,SpecificFirst
1859,5,6,SpecificFirst
1861,10,7,SpecificFirst
1862,9,10,SpecificFirst
1863,11,9,SpecificFirst
1864,8,6,SpecificFirst
1866,8,7,SpecificFirst
1870,11,7,SpecificFirst
1871,11,6,SpecificFirst
1877,10,10,SpecificFirst
1881,10,9,SpecificFirst
1882,4,8,SpecificFirst
1883,4,7,SpecificFirst
1884,5,8,SpecificFirst
1885,10,10,SpecificFirst
1888,7,9,SpecificFirst
1891,5,7,SpecificFirst
1897,9,8,SpecificFirst
1898,9,6,SpecificFirst
1903,7,6,SpecificFirst
1904,9,9,SpecificFirst
1905,10,9,SpecificFirst
1906,8,8,SpecificFirst
1907,11,10,SpecificFirst
1908,11,10,SpecificFirst
1916,6,9,SpecificFirst
1923,7,7,SpecificFirst
1925,7,6,SpecificFirst
2018,6,8,SpecificFirst
2019,10,9,SpecificFirst
2024,11,7,SpecificFirst
2025,7,9,SpecificFirst
2026,9,10,SpecificFirst
2030,10,8,SpecificFirst
2032,1,6,SpecificFirst
2033,9,7,SpecificFirst
2036,9,10,SpecificFirst
2038,11,8,SpecificFirst
2040,10,9,SpecificFirst
2042,10,8,SpecificFirst
2045,6,8,SpecificFirst
2046,9,9,SpecificFirst
2047,11,6,SpecificFirst
2048,10,9,SpecificFirst
2051,8,8,SpecificFirst
2052,8,8,SpecificFirst
2053,8,7,SpecificFirst
2055,5,11,SpecificFirst
2056,10,10,SpecificFirst
2058,4,10,SpecificFirst
2060,11,10,SpecificFirst
2061,10,9,SpecificFirst
2064,3,6,SpecificFirst
2066,9,5,SpecificFirst
2067,1,7,SpecificFirst
2068,5,7,SpecificFirst
2074,4,6,SpecificFirst
2075,11,9,SpecificFirst
2078,9,10,SpecificFirst
2080,6,8,SpecificFirst
2081,5,8,SpecificFirst
2082,7,9,SpecificFirst
2083,11,11,SpecificFirst
2084,8,7,SpecificFirst
2088,8,10,SpecificFirst
2089,1,9,SpecificFirst
2091,11,10,SpecificFirst
2095,6,8,SpecificFirst
2097,5,7,SpecificFirst
2098,1,5,SpecificFirst
2099,7,7,SpecificFirst
2100,11,11,SpecificFirst
2101,11,11,SpecificFirst
2102,11,9,SpecificFirst
2103,9,8,SpecificFirst
2106,5,7,SpecificFirst
2109,2,8,SpecificFirst
2110,1,7,SpecificFirst
2111,5,8,SpecificFirst
2114,1,7,SpecificFirst
2117,8,8,SpecificFirst
2118,8,7,SpecificFirst
2121,5,5,SpecificFirst
2122,4,10,SpecificFirst
2123,5,7,SpecificFirst
2125,11,9,SpecificFirst
2128,3,7,SpecificFirst
2130,10,7,SpecificFirst
2134,8,9,SpecificFirst
2136,10,11,SpecificFirst
2137,4,8,SpecificFirst
2138,10,9,SpecificFirst
2139,11,10,SpecificFirst
2141,8,7,SpecificFirst
2142,1,5,SpecificFirst
2143,10,9,SpecificFirst
2150,9,10,SpecificFirst
2151,8,8,SpecificFirst
2152,7,7,SpecificFirst
2153,11,11,SpecificFirst
2155,8,9,SpecificFirst
2160,11,9,SpecificFirst
2161,11,9,SpecificFirst
2164,11,6,SpecificFirst
2165,10,7,SpecificFirst
2166,8,7,SpecificFirst
2167,11,11,SpecificFirst
2168,6,7,SpecificFirst
2169,9,9,SpecificFirst
2171,6,7,SpecificFirst
2172,2,4,SpecificFirst
2173,3,3,SpecificFirst
2179,9,9,SpecificFirst
2186,5,10,SpecificFirst
2187,8,8,SpecificFirst
2188,4,3,SpecificFirst
2189,5,4,SpecificFirst
2191,10,10,SpecificFirst
2192,4,6,SpecificFirst
2288,10,9,SpecificFirst
2289,10,8,SpecificFirst
2295,5,6,SpecificFirst
2301,7,8,SpecificFirst
2302,10,9,SpecificFirst
2304,5,9,SpecificFirst
2305,9,7,SpecificFirst
2311,9,9,SpecificFirst
2313,5,7,SpecificFirst
2314,6,7,SpecificFirst
2316,11,8,SpecificFirst
2319,8,1,SpecificFirst
2322,7,7,SpecificFirst
2323,9,8,SpecificFirst
2324,1,8,SpecificFirst
2326,1,4,SpecificFirst
2330,8,9,SpecificFirst
2331,7,5,SpecificFirst
2333,6,8,SpecificFirst
2334,9,7,SpecificFirst
2337,9,11,SpecificFirst
2341,1,10,SpecificFirst
2350,2,4,SpecificFirst
2351,8,7,SpecificFirst
2354,7,8,SpecificFirst
2357,10,8,SpecificFirst
2358,1,6,SpecificFirst
2361,11,9,SpecificFirst
2362,10,9,SpecificFirst
2363,11,9,SpecificFirst
2364,8,6,SpecificFirst
2365,11,8,SpecificFirst
2366,10,8,SpecificFirst
2368,11,7,SpecificFirst
2374,11,11,SpecificFirst
2375,1,10,SpecificFirst
2376,11,8,SpecificFirst
2377,6,10,SpecificFirst
2379,10,9,SpecificFirst
2380,8,9,SpecificFirst
2381,6,7,SpecificFirst
2385,10,8,SpecificFirst
2387,9,9,SpecificFirst
2388,6,9,SpecificFirst
2390,2,8,SpecificFirst
2391,11,11,SpecificFirst
2393,10,10,SpecificFirst
2394,5,9,SpecificFirst
2396,6,3,SpecificFirst
2398,8,11,SpecificFirst
2399,11,10,SpecificFirst
2400,6,7,SpecificFirst
2402,8,10,SpecificFirst
2405,8,6,SpecificFirst
2406,8,8,SpecificFirst
2407,5,4,SpecificFirst
2408,1,9,SpecificFirst
2409,11,4,SpecificFirst
2412,6,6,SpecificFirst
2413,6,9,SpecificFirst
2420,5,8,SpecificFirst
2422,2,3,SpecificFirst
2427,11,9,SpecificFirst
2429,4,6,SpecificFirst
2432,1,4,SpecificFirst
2434,1,4,SpecificFirst
2436,10,7,SpecificFirst
2441,8,8,SpecificFirst
2445,11,8,SpecificFirst
2447,4,6,SpecificFirst
2448,2,5,SpecificFirst
2449,1,6,SpecificFirst
2450,7,10,SpecificFirst
2451,1,2,SpecificFirst
2453,10,8,SpecificFirst
2454,11,9,SpecificFirst
2456,5,6,SpecificFirst
2458,2,6,SpecificFirst
2462,1,9,SpecificFirst
2464,1,3,SpecificFirst
2466,6,8,SpecificFirst
2467,5,6,SpecificFirst
2468,11,10,SpecificFirst
2469,9,9,SpecificFirst
2472,6,9,SpecificFirst
2473,11,10,SpecificFirst
2478,8,7,SpecificFirst
2480,11,7,SpecificFirst
2481,10,9,SpecificFirst
2483,11,10,SpecificFirst
2484,11,7,SpecificFirst
2489,1,8,SpecificFirst
2492,1,5,SpecificFirst
2493,8,8,SpecificFirst
2496,5,7,SpecificFirst
2497,1,9,SpecificFirst
2498,6,8,SpecificFirst
2501,9,8,SpecificFirst
2502,3,6,SpecificFirst
2503,9,10,SpecificFirst
2504,7,8,SpecificFirst
2506,9,10,SpecificFirst
2508,9,9,SpecificFirst
2510,6,9,SpecificFirst
2511,1,6,SpecificFirst
2514,3,3,SpecificFirst
2515,10,10,SpecificFirst
2516,1,5,SpecificFirst
2517,7,9,SpecificFirst
2518,4,7,SpecificFirst
2749,8,7,SpecificFirst
2752,8,11,SpecificFirst
2760,1,5,SpecificFirst
2762,7,10,SpecificFirst
2765,8,8,SpecificFirst
2766,6,2,SpecificFirst
2767,8,9,SpecificFirst
2768,9,9,SpecificFirst
2769,7,8,SpecificFirst
2771,2,6,SpecificFirst
2774,9,9,SpecificFirst
2775,1,8,SpecificFirst
2778,7,7,SpecificFirst
2780,11,10,SpecificFirst
2783,11,7,SpecificFirst
2784,5,8,SpecificFirst
2785,7,6,SpecificFirst
2786,11,9,SpecificFirst
2788,11,7,SpecificFirst
2793,11,7,SpecificFirst
2798,1,6,SpecificFirst
2799,5,4,SpecificFirst
2802,9,8,SpecificFirst
2803,10,7,SpecificFirst
2806,10,7,SpecificFirst
2808,6,7,SpecificFirst
2811,1,1,SpecificFirst
2812,10,10,SpecificFirst
2815,6,11,SpecificFirst
2820,10,9,SpecificFirst
2821,6,8,SpecificFirst
2824,5,9,SpecificFirst
2826,11,8,SpecificFirst
2827,11,10,SpecificFirst
2828,11,3,SpecificFirst
2829,7,7,SpecificFirst
3148,9,9,SpecificFirst
3150,8,5,SpecificFirst
3152,7,7,SpecificFirst
3155,9,6,SpecificFirst
3164,9,9,SpecificFirst
3168,11,9,SpecificFirst
3169,10,9,SpecificFirst
3174,4,3,SpecificFirst
3178,8,9,SpecificFirst
3180,10,8,SpecificFirst
3181,8,9,SpecificFirst
3182,9,8,SpecificFirst
3184,1,4,SpecificFirst
3186,6,10,SpecificFirst
3188,10,9,SpecificFirst
3189,5,2,SpecificFirst
3190,6,8,SpecificFirst
3193,5,7,SpecificFirst
3196,8,8,SpecificFirst
3202,11,11,SpecificFirst
3204,9,6,SpecificFirst
3205,9,10,SpecificFirst
3208,7,5,SpecificFirst
3212,6,9,SpecificFirst
3214,10,9,SpecificFirst
3216,2,9,SpecificFirst
3217,3,5,SpecificFirst
3223,7,8,SpecificFirst
3224,8,10,SpecificFirst
3225,10,10,SpecificFirst
3228,1,9,SpecificFirst
3230,9,10,SpecificFirst
3232,6,4,SpecificFirst
3517,8,9,SpecificFirst
3519,2,6,SpecificFirst
3521,10,10,SpecificFirst
3522,8,7,SpecificFirst
3528,10,8,SpecificFirst
3531,11,8,SpecificFirst
3532,10,11,SpecificFirst
3534,1,4,SpecificFirst
3541,6,10,SpecificFirst
3542,8,3,SpecificFirst
3543,10,9,SpecificFirst
3544,10,7,SpecificFirst
3545,10,7,SpecificFirst
3546,5,3,SpecificFirst
3548,6,9,SpecificFirst
3549,8,8,SpecificFirst
3550,7,9,SpecificFirst
3551,8,9,SpecificFirst
3553,9,10,SpecificFirst
3555,6,5,SpecificFirst
3556,3,6,SpecificFirst
3557,1,4,SpecificFirst
3570,9,9,SpecificFirst
3571,9,7,SpecificFirst
3573,5,10,SpecificFirst
3574,8,7,SpecificFirst
3575,11,4,SpecificFirst
3579,1,8,SpecificFirst
3580,11,10,SpecificFirst
3583,5,9,SpecificFirst
3587,4,9,SpecificFirst
3590,5,5,SpecificFirst
3591,11,8,SpecificFirst
3593,1,3,SpecificFirst
3594,6,8,SpecificFirst
3596,6,8,SpecificFirst
3598,11,10,SpecificFirst
3599,9,9,SpecificFirst
3600,11,9,SpecificFirst
3603,9,8,SpecificFirst
3605,11,11,SpecificFirst
3606,10,10,SpecificFirst
3607,3,5,SpecificFirst
3610,11,7,SpecificFirst
3614,10,11,SpecificFirst
3615,10,9,SpecificFirst
3616,8,9,SpecificFirst
3618,10,9,SpecificFirst
3619,10,10,SpecificFirst
3620,8,10,SpecificFirst
3621,10,6,SpecificFirst
3622,11,7,SpecificFirst
3623,8,11,SpecificFirst
3625,1,4,SpecificFirst
3626,11,7,SpecificFirst
3627,11,10,SpecificFirst
3629,9,5,SpecificFirst
3630,10,11,SpecificFirst
3631,8,9,SpecificFirst
3639,8,8,SpecificFirst
3643,4,10,SpecificFirst
3645,6,9,SpecificFirst
3646,8,9,SpecificFirst
3648,6,7,SpecificFirst
3649,5,8,SpecificFirst
3650,10,10,SpecificFirst
3651,9,6,SpecificFirst
3652,8,10,SpecificFirst
3653,1,8,SpecificFirst
3654,9,7,SpecificFirst
3657,5,6,SpecificFirst
3658,5,9,SpecificFirst
3664,7,8,SpecificFirst
3665,11,9,SpecificFirst
3666,10,8,SpecificFirst
3667,6,10,SpecificFirst
3668,3,5,SpecificFirst
3669,1,7,SpecificFirst
3675,6,9,SpecificFirst
3676,5,8,SpecificFirst
3678,3,8,SpecificFirst
3681,1,8,SpecificFirst
3683,10,9,SpecificFirst
3688,2,9,SpecificFirst
3692,9,8,SpecificFirst
3694,3,7,SpecificFirst
3695,7,5,SpecificFirst
3696,1,11,SpecificFirst
3699,9,6,SpecificFirst
3700,5,8,SpecificFirst
3704,7,9,SpecificFirst
3706,8,9,SpecificFirst
3707,8,8,SpecificFirst
3709,2,8,SpecificFirst
3712,2,8,SpecificFirst
3715,11,8,SpecificFirst
3717,4,4,SpecificFirst
3720,6,8,SpecificFirst
3725,6,10,SpecificFirst
3727,9,9,SpecificFirst
3728,3,6,SpecificFirst
3729,3,9,SpecificFirst
3730,11,8,SpecificFirst
3731,9,7,SpecificFirst
3732,6,6,SpecificFirst
3733,9,7,SpecificFirst
3737,8,4,SpecificFirst
3738,4,7,SpecificFirst
3740,1,8,SpecificFirst
3741,7,8,SpecificFirst
3747,10,9,SpecificFirst
3752,8,6,SpecificFirst
3753,1,9,SpecificFirst
3755,10,4,SpecificFirst
3759,3,3,SpecificFirst
3761,2,8,SpecificFirst
3763,6,8,SpecificFirst
3764,10,9,SpecificFirst
3765,9,8,SpecificFirst
3771,8,10,SpecificFirst
3775,6,3,SpecificFirst
3776,5,8,SpecificFirst
3777,11,9,SpecificFirst
3778,10,9,SpecificFirst
3779,4,3,SpecificFirst
3781,7,6,SpecificFirst
3783,5,2,SpecificFirst
3785,6,3,SpecificFirst
3786,11,7,SpecificFirst
3789,6,11,SpecificFirst
3790,10,9,SpecificFirst
3791,11,8,SpecificFirst
3792,6,8,SpecificFirst
3793,1,5,SpecificFirst
3795,5,10,SpecificFirst
3796,10,7,SpecificFirst
3799,11,11,SpecificFirst
3801,6,3,SpecificFirst
3802,1,5,SpecificFirst
3803,6,6,SpecificFirst
3807,11,8,SpecificFirst
3817,9,7,SpecificFirst
3819,7,6,SpecificFirst
3826,6,6,SpecificFirst
3827,6,3,SpecificFirst
3828,9,9,SpecificFirst
3829,7,8,SpecificFirst
3831,9,9,SpecificFirst
3832,9,9,SpecificFirst
3836,6,8,SpecificFirst
3837,7,8,SpecificFirst
3838,6,7,SpecificFirst
3839,9,10,SpecificFirst
3840,3,6,SpecificFirst
3843,7,6,SpecificFirst
3845,9,10,SpecificFirst
3847,10,7,SpecificFirst
3848,6,7,SpecificFirst
3850,7,9,SpecificFirst
3853,11,8,SpecificFirst
3854,5,4,SpecificFirst
3855,8,6,SpecificFirst
3862,11,4,SpecificFirst
3869,9,8,SpecificFirst
3870,8,9,SpecificFirst
3871,10,9,SpecificFirst
3874,6,7,SpecificFirst
3877,9,6,SpecificFirst
3882,8,9,SpecificFirst
3883,11,9,SpecificFirst
3885,7,11,SpecificFirst
3886,3,5,SpecificFirst
3888,7,6,SpecificFirst
3890,4,9,SpecificFirst
3893,3,6,SpecificFirst
3896,6,10,SpecificFirst
3899,11,10,SpecificFirst
3902,10,9,SpecificFirst
3903,11,10,SpecificFirst
3907,9,7,SpecificFirst
3909,5,11,SpecificFirst
3917,11,10,SpecificFirst
3918,5,7,SpecificFirst
3921,7,6,SpecificFirst
3923,11,10,SpecificFirst
3927,11,7,SpecificFirst
3931,4,11,SpecificFirst
3932,2,8,SpecificFirst
3936,11,9,SpecificFirst
3937,11,9,SpecificFirst
3943,11,10,SpecificFirst
3947,7,6,SpecificFirst
3948,11,8,SpecificFirst
3950,6,6,SpecificFirst
3952,10,9,SpecificFirst
3960,8,11,SpecificFirst
3961,8,8,SpecificFirst
3963,9,9,SpecificFirst
3964,4,2,SpecificFirst
3965,4,8,SpecificFirst
3966,6,7,SpecificFirst
3967,8,8,SpecificFirst
3969,6,9,SpecificFirst
3970,5,8,SpecificFirst
3975,7,4,SpecificFirst
3976,10,7,SpecificFirst
3977,7,10,SpecificFirst
3978,4,4,SpecificFirst
3980,5,7,SpecificFirst
3981,2,9,SpecificFirst
3983,6,7,SpecificFirst
3984,4,3,SpecificFirst
3987,8,9,SpecificFirst
3988,11,11,SpecificFirst
3989,8,9,SpecificFirst
3993,4,2,SpecificFirst
3996,6,1,SpecificFirst
3997,6,5,SpecificFirst
4001,11,6,SpecificFirst
4002,2,2,SpecificFirst
4003,9,7,SpecificFirst
4008,9,7,SpecificFirst
4010,6,6,SpecificFirst
4011,6,8,SpecificFirst
4013,3,5,SpecificFirst
4014,11,7,SpecificFirst
4028,3,9,SpecificFirst
4032,11,9,SpecificFirst
4036,8,8,SpecificFirst
4038,7,7,SpecificFirst
4044,9,9,SpecificFirst
4046,4,9,SpecificFirst
4047,7,10,SpecificFirst
4049,9,2,SpecificFirst
4052,5,9,SpecificFirst
4053,6,4,SpecificFirst
