"","session_id","referrer","anch1group","anchoring1"
"960",2456205,"laurier","highanchor",4970.96
"962",2456209,"laurier","lowanchor",3728.22
"964",2456214,"laurier","lowanchor",3277.10538
"969",2456225,"laurier","highanchor",5281.645
"971",2456229,"laurier","highanchor",3106.85
"972",2456230,"laurier","lowanchor",1553.425
"973",2456232,"laurier","highanchor",4970.96
"975",2456283,"laurier","highanchor",4983.3874
"977",2456287,"laurier","highanchor",4349.59
"979",2456292,"laurier","lowanchor",2485.48
"980",2456297,"laurier","lowanchor",3479.672
"982",2456299,"laurier","lowanchor",3728.22
"983",2456300,"laurier","lowanchor",1670.86393
"984",2456302,"laurier","highanchor",4777.71393
"987",2456308,"laurier","highanchor",3728.22
"988",2456310,"laurier","lowanchor",1593.19268
"989",2456345,"laurier","lowanchor",1864.11
"990",2456354,"laurier","lowanchor",2982.576
"991",2456356,"laurier","highanchor",3728.22
"992",2456357,"laurier","highanchor",2174.795
"993",2456358,"laurier","lowanchor",2174.795
"995",2456361,"laurier","lowanchor",2485.48
"996",2456362,"laurier","highanchor",1553.425
"997",2456364,"laurier","highanchor",4660.275
"1001",2456370,"laurier","highanchor",4349.59
"1003",2456375,"laurier","highanchor",4349.59
"1004",2456378,"laurier","lowanchor",1864.11
"1005",2456383,"laurier","lowanchor",2149.9402
"1006",2456386,"laurier","highanchor",5592.33
"1007",2456493,"laurier","lowanchor",1677.699
"1011",2456502,"laurier","lowanchor",2796.165
"1013",2456504,"laurier","highanchor",3106.85
"1014",2456505,"laurier","highanchor",4970.96
"1015",2456507,"laurier","lowanchor",1553.425
"1016",2456508,"laurier","highanchor",4691.96487
"1017",2456509,"laurier","highanchor",3088.2089
"1019",2456513,"laurier","lowanchor",2485.48
"1023",2456536,"laurier","highanchor",2485.48
"1024",2456583,"laurier","highanchor",4970.96
"1026",2456590,"laurier","highanchor",5592.33
"1027",2456591,"laurier","highanchor",3261.57113
"1029",2456593,"laurier","highanchor",4598.138
"1033",2456601,"laurier","lowanchor",2982.576
"1036",2456605,"laurier","lowanchor",1553.425
"1037",2456606,"laurier","lowanchor",1739.836
"1038",2456612,"laurier","lowanchor",2174.795
"1041",2456685,"laurier","highanchor",4970.96
"1042",2456686,"laurier","highanchor",5903.015
"1043",2456687,"laurier","highanchor",4970.96
"1044",2456689,"laurier","highanchor",2174.795
"1045",2456692,"laurier","highanchor",5592.33
"1046",2456697,"laurier","highanchor",2796.165
"1048",2456701,"laurier","highanchor",4349.59
"1050",2456703,"laurier","highanchor",3728.22
"1051",2456711,"laurier","highanchor",4736.08214
"1052",2456715,"laurier","lowanchor",3728.22
"1054",2456718,"laurier","highanchor",3106.85
"1055",2456757,"laurier","lowanchor",4349.59
"1059",2456768,"laurier","lowanchor",1864.11
"1060",2456770,"laurier","lowanchor",1864.11
"1061",2456772,"laurier","lowanchor",1864.11
"1062",2456776,"laurier","lowanchor",1864.11
"1065",2456783,"laurier","highanchor",4660.275
"1066",2456787,"laurier","highanchor",3231.124
"1067",2456790,"laurier","lowanchor",1864.11
"1068",2456797,"laurier","lowanchor",1864.11
"1070",2456807,"laurier","highanchor",4970.96
