"","session_id","referrer","anch1group","anchoring1"
"6065",2401013,"wku","lowanchor",3000
"6068",2401275,"wku","lowanchor",3000
"6069",2401277,"wku","highanchor",5876
"6070",2401278,"wku","lowanchor",2100
"6072",2401426,"wku","highanchor",3000
"6073",2411348,"wku","lowanchor",2000
"6074",2411349,"wku","lowanchor",4000
"6075",2411350,"wku","lowanchor",1989
"6076",2411352,"wku","lowanchor",2500
"6077",2411472,"wku","lowanchor",3000
"6078",2411473,"wku","highanchor",2000
"6079",2411474,"wku","highanchor",2500
"6080",2411475,"wku","lowanchor",3000
"6081",2411479,"wku","highanchor",3500
"6082",2411560,"wku","highanchor",4500
"6084",2411562,"wku","lowanchor",3200
"6085",2411564,"wku","highanchor",3000
"6086",2411568,"wku","lowanchor",2000
"6087",2411569,"wku","highanchor",4300
"6088",2411724,"wku","lowanchor",5200
"6089",2411727,"wku","highanchor",2000
"6090",2411854,"wku","lowanchor",3000
"6092",2411860,"wku","lowanchor",2000
"6095",2411946,"wku","highanchor",5875
"6096",2411947,"wku","lowanchor",3200
"6097",2411954,"wku","highanchor",5000
"6099",2412032,"wku","lowanchor",3000
"6100",2412033,"wku","highanchor",5000
"6101",2412035,"wku","lowanchor",3000
"6102",2412037,"wku","highanchor",5500
"6103",2412071,"wku","highanchor",5000
"6104",2412072,"wku","lowanchor",4000
"6105",2412075,"wku","lowanchor",3000
"6106",2412084,"wku","highanchor",4000
"6107",2412085,"wku","highanchor",5500
"6108",2426096,"wku","highanchor",4862
"6109",2426218,"wku","highanchor",4500
"6110",2426308,"wku","highanchor",4000
"6111",2426586,"wku","highanchor",2500
"6112",2442947,"wku","lowanchor",2500
"6113",2442959,"wku","lowanchor",2000
"6114",2443365,"wku","lowanchor",2500
"6115",2443463,"wku","lowanchor",2000
"6117",2443468,"wku","lowanchor",2050
"6118",2443632,"wku","lowanchor",3000
"6120",2456929,"wku","lowanchor",2000
"6122",2467295,"wku","lowanchor",5000
"6123",2469962,"wku","lowanchor",1501
"6124",2469972,"wku","highanchor",5876
"6125",2470019,"wku","lowanchor",2500
"6126",2470021,"wku","lowanchor",1900
"6127",2470108,"wku","highanchor",5000
"6128",2470118,"wku","lowanchor",1750
"6129",2470120,"wku","highanchor",3500
"6130",2470122,"wku","lowanchor",2000
"6132",2470289,"wku","highanchor",5000
"6133",2470353,"wku","lowanchor",1600
"6134",2470356,"wku","lowanchor",2000
"6135",2470433,"wku","highanchor",4800
"6137",2470510,"wku","lowanchor",3500
"6138",2477199,"wku","lowanchor",5000
"6140",2481988,"wku","lowanchor",3500
"6141",2482008,"wku","highanchor",4000
"6142",2482011,"wku","highanchor",5500
"6143",2482012,"wku","lowanchor",5000
"6144",2482013,"wku","lowanchor",2000
"6145",2482014,"wku","lowanchor",2100
"6146",2482015,"wku","lowanchor",3000
"6147",2482103,"wku","lowanchor",4500
"6148",2482104,"wku","highanchor",3000
"6149",2482117,"wku","lowanchor",3000
"6150",2482123,"wku","highanchor",4800
"6151",2482124,"wku","highanchor",2400
"6152",2482149,"wku","highanchor",3000
"6153",2482150,"wku","highanchor",5000
"6156",2482275,"wku","lowanchor",2500
"6157",2482278,"wku","highanchor",3000
"6158",2482280,"wku","highanchor",3000
"6159",2482481,"wku","highanchor",3000
"6160",2482485,"wku","highanchor",5000
"6161",2482487,"wku","lowanchor",1900
"6163",2482576,"wku","highanchor",5875
"6164",2482577,"wku","lowanchor",4200
"6167",2482610,"wku","lowanchor",2000
