"","session_id","referrer","anch1group","anchoring1"
"5780",2443384,"uva","highanchor",2000
"5781",2443392,"uva","lowanchor",1506
"5782",2443401,"uva","lowanchor",3000
"5783",2443436,"uva","lowanchor",2000
"5785",2443449,"uva","lowanchor",3000
"5787",2443494,"uva","highanchor",3500
"5788",2443583,"uva","highanchor",5559
"5789",2443625,"uva","lowanchor",3000
"5790",2443643,"uva","highanchor",5000
"5791",2443646,"uva","highanchor",3000
"5792",2443669,"uva","highanchor",4500
"5793",2456535,"uva","lowanchor",3500
"5794",2456539,"uva","lowanchor",2800
"5795",2456541,"uva","highanchor",5500
"5796",2456550,"uva","highanchor",2000
"5797",2456616,"uva","highanchor",4000
"5798",2456620,"uva","lowanchor",2400
"5799",2456621,"uva","highanchor",3000
"5800",2456649,"uva","highanchor",5000
"5801",2456690,"uva","lowanchor",1780
"5802",2456696,"uva","highanchor",5700
"5803",2456699,"uva","lowanchor",2000
"5804",2456709,"uva","lowanchor",2100
"5805",2456741,"uva","highanchor",4500
"5806",2456758,"uva","lowanchor",3000
"5807",2456762,"uva","lowanchor",5000
"5808",2456767,"uva","lowanchor",3000
"5809",2461896,"uva","lowanchor",3200
"5810",2461900,"uva","lowanchor",2100
"5811",2461901,"uva","lowanchor",2000
"5812",2461905,"uva","highanchor",2500
"5813",2461947,"uva","highanchor",3000
"5814",2461950,"uva","lowanchor",2500
"5815",2461952,"uva","highanchor",5500
"5816",2461953,"uva","lowanchor",4000
"5817",2462040,"uva","highanchor",5500
"5818",2462051,"uva","highanchor",2000
"5819",2462060,"uva","lowanchor",3000
"5820",2462122,"uva","highanchor",5500
"5821",2493673,"uva","highanchor",2000
"5822",2493676,"uva","lowanchor",2600
"5823",2493677,"uva","highanchor",3500
"5824",2493724,"uva","lowanchor",3000
"5825",2493743,"uva","lowanchor",1800
"5826",2493783,"uva","highanchor",4000
"5827",2493784,"uva","highanchor",4500
"5828",2493797,"uva","lowanchor",3000
"5829",2493804,"uva","highanchor",5900
"5830",2493811,"uva","lowanchor",3000
"5831",2493823,"uva","highanchor",4000
"5832",2493824,"uva","lowanchor",3200
"5833",2493825,"uva","lowanchor",5000
"5834",2495929,"uva","lowanchor",5000
"5835",2495938,"uva","lowanchor",4000
"5836",2495940,"uva","lowanchor",3000
"5837",2495995,"uva","highanchor",4000
"5838",2495998,"uva","highanchor",5256
"5839",2496022,"uva","lowanchor",2400
"5840",2496027,"uva","highanchor",3000
"5841",2497527,"uva","highanchor",3000
"5842",2497532,"uva","lowanchor",4000
"5843",2497560,"uva","highanchor",5820
"5844",2497563,"uva","highanchor",3000
"5845",2497591,"uva","highanchor",4000
"5847",2497602,"uva","lowanchor",2600
"5848",2497609,"uva","highanchor",4000
"5850",2497633,"uva","highanchor",3000
"5851",2497655,"uva","highanchor",4600
"5852",2497672,"uva","lowanchor",3000
"5853",2503816,"uva","lowanchor",3000
"5854",2503817,"uva","lowanchor",5000
"5855",2503820,"uva","lowanchor",3600
"5856",2503821,"uva","highanchor",1900
"5857",2503900,"uva","highanchor",4500
"5858",2503903,"uva","lowanchor",2000
"5859",2503904,"uva","lowanchor",3200
"5860",2503907,"uva","lowanchor",5000
