"","session_id","referrer","anch1group","anchoring1"
"2784",2462516,"oxy","highanchor",5000
"2785",2466207,"oxy","lowanchor",2450
"2786",2467505,"oxy","lowanchor",5000
"2787",2468479,"oxy","lowanchor",3300
"2788",2468498,"oxy","highanchor",3500
"2789",2468526,"oxy","highanchor",3500
"2790",2468562,"oxy","highanchor",3750
"2791",2470610,"oxy","highanchor",3000
"2794",2473837,"oxy","highanchor",5300
"2795",2474014,"oxy","lowanchor",2300
"2796",2474020,"oxy","highanchor",3500
"2797",2474056,"oxy","highanchor",5700
"2798",2474176,"oxy","lowanchor",2500
"2799",2474177,"oxy","highanchor",4300
"2800",2474189,"oxy","highanchor",3500
"2801",2474252,"oxy","highanchor",4500
"2803",2477323,"oxy","lowanchor",5000
"2804",2477855,"oxy","highanchor",4000
"2805",2477933,"oxy","highanchor",5000
"2806",2477938,"oxy","lowanchor",3000
"2807",2478303,"oxy","highanchor",3500
"2808",2478307,"oxy","lowanchor",3500
"2809",2478344,"oxy","highanchor",3750
"2810",2478349,"oxy","highanchor",3500
"2811",2479320,"oxy","lowanchor",2000
"2812",2479506,"oxy","lowanchor",2900
"2813",2479520,"oxy","highanchor",2600
"2814",2479543,"oxy","lowanchor",3000
"2815",2479549,"oxy","lowanchor",3000
"2817",2479599,"oxy","lowanchor",2000
"2819",2480069,"oxy","highanchor",5550
"2820",2480096,"oxy","highanchor",3000
"2821",2480103,"oxy","highanchor",3500
"2823",2480203,"oxy","highanchor",2000
"2824",2480294,"oxy","lowanchor",4000
"2825",2480312,"oxy","lowanchor",3000
"2826",2480351,"oxy","lowanchor",2700
"2827",2480368,"oxy","highanchor",4000
"2828",2480423,"oxy","lowanchor",3000
"2829",2480898,"oxy","lowanchor",3000
"2830",2482032,"oxy","highanchor",5500
"2831",2482046,"oxy","highanchor",5990
"2832",2482113,"oxy","lowanchor",3000
"2834",2482713,"oxy","lowanchor",1541
"2835",2482718,"oxy","lowanchor",4000
"2836",2482744,"oxy","highanchor",2000
"2837",2482764,"oxy","lowanchor",2800
"2838",2482785,"oxy","highanchor",3000
"2839",2482886,"oxy","highanchor",3000
"2840",2482887,"oxy","highanchor",3100
"2841",2482889,"oxy","highanchor",3000
"2842",2483043,"oxy","highanchor",3000
"2843",2483379,"oxy","highanchor",5000
"2844",2483385,"oxy","lowanchor",3000
"2845",2484212,"oxy","lowanchor",2500
"2846",2484256,"oxy","lowanchor",3000
"2847",2484273,"oxy","lowanchor",3500
"2848",2484301,"oxy","lowanchor",3600
"2849",2484312,"oxy","lowanchor",2500
"2850",2484316,"oxy","lowanchor",3000
"2851",2484345,"oxy","lowanchor",2500
"2852",2484429,"oxy","lowanchor",3000
"2853",2484440,"oxy","lowanchor",5000
"2854",2484486,"oxy","lowanchor",3500
"2855",2484488,"oxy","highanchor",3000
"2856",2484532,"oxy","highanchor",5320
"2857",2484632,"oxy","lowanchor",2000
"2858",2484634,"oxy","lowanchor",2500
"2859",2484656,"oxy","highanchor",3500
"2860",2484661,"oxy","lowanchor",3300
"2861",2484737,"oxy","highanchor",5000
"2862",2484741,"oxy","highanchor",3000
"2863",2484870,"oxy","lowanchor",3000
"2864",2484875,"oxy","lowanchor",2750
"2865",2485179,"oxy","highanchor",3800
"2866",2485308,"oxy","highanchor",3000
"2867",2485317,"oxy","lowanchor",3000
"2868",2485321,"oxy","lowanchor",1510
"2869",2485328,"oxy","lowanchor",3000
"2870",2485335,"oxy","highanchor",4500
"2871",2485350,"oxy","highanchor",2600
"2872",2485352,"oxy","highanchor",5436
"2873",2485378,"oxy","lowanchor",3200
"2874",2485381,"oxy","highanchor",3000
"2875",2485408,"oxy","highanchor",2500
"2876",2485423,"oxy","highanchor",3000
"2877",2485616,"oxy","lowanchor",2500
"2878",2486362,"oxy","lowanchor",2000
"2880",2486468,"oxy","lowanchor",3000
"2881",2486681,"oxy","lowanchor",2600
"2882",2486686,"oxy","highanchor",3000
"2883",2486705,"oxy","lowanchor",3000
"2884",2486762,"oxy","highanchor",5800
"2885",2487006,"oxy","lowanchor",3000
"2886",2487036,"oxy","highanchor",3500
"2887",2487040,"oxy","lowanchor",2300
"2888",2487042,"oxy","lowanchor",1800
"2889",2487072,"oxy","highanchor",5300
"2890",2487074,"oxy","highanchor",3000
"2891",2487113,"oxy","lowanchor",2500
"2892",2487115,"oxy","lowanchor",3000
"2893",2487152,"oxy","lowanchor",3600
"2894",2487187,"oxy","lowanchor",2300
"2895",2487188,"oxy","lowanchor",3500
"2896",2487191,"oxy","highanchor",4533
"2897",2487196,"oxy","lowanchor",1550
"2898",2487219,"oxy","lowanchor",5000
"2899",2487225,"oxy","lowanchor",3000
"2900",2487227,"oxy","lowanchor",3800
"2901",2487255,"oxy","lowanchor",1800
"2903",2487268,"oxy","lowanchor",2600
"2904",2487272,"oxy","lowanchor",1800
"2906",2496938,"oxy","highanchor",2500
