"","session_id","referrer","anch1group","anchoring1"
"2677",2461191,"osu","highanchor",2000
"2678",2461193,"osu","highanchor",5600
"2679",2461194,"osu","highanchor",5000
"2680",2461196,"osu","lowanchor",3000
"2681",2461197,"osu","highanchor",4500
"2683",2461201,"osu","lowanchor",4250
"2684",2461202,"osu","lowanchor",3000
"2686",2461207,"osu","highanchor",5450
"2688",2461212,"osu","lowanchor",3500
"2689",2461217,"osu","lowanchor",1865
"2690",2461218,"osu","lowanchor",2500
"2691",2461224,"osu","lowanchor",1800
"2692",2461225,"osu","highanchor",4500
"2693",2461226,"osu","highanchor",5280
"2694",2461231,"osu","lowanchor",2000
"2695",2461235,"osu","highanchor",3000
"2696",2461236,"osu","highanchor",4000
"2697",2461292,"osu","lowanchor",2000
"2698",2461298,"osu","lowanchor",2000
"2699",2461299,"osu","lowanchor",2000
"2700",2461308,"osu","lowanchor",3500
"2701",2461309,"osu","highanchor",5693
"2702",2461310,"osu","lowanchor",4000
"2704",2461316,"osu","highanchor",3000
"2705",2461319,"osu","lowanchor",2300
"2706",2461321,"osu","highanchor",5780
"2707",2461327,"osu","lowanchor",5000
"2708",2461330,"osu","highanchor",5883
"2709",2461333,"osu","highanchor",4700
"2710",2461334,"osu","lowanchor",3500
"2711",2461335,"osu","highanchor",5000
"2712",2461338,"osu","lowanchor",3900
"2713",2461340,"osu","lowanchor",2300
"2715",2461342,"osu","lowanchor",2000
"2716",2461343,"osu","lowanchor",3000
"2717",2461476,"osu","lowanchor",2000
"2718",2461477,"osu","lowanchor",2000
"2720",2461481,"osu","lowanchor",4000
"2721",2461487,"osu","lowanchor",2000
"2725",2461492,"osu","highanchor",4500
"2726",2461495,"osu","lowanchor",5000
"2727",2461497,"osu","lowanchor",2200
"2728",2461499,"osu","lowanchor",2500
"2729",2461500,"osu","highanchor",3500
"2730",2461503,"osu","highanchor",3500
"2731",2461504,"osu","lowanchor",1800
"2732",2461505,"osu","lowanchor",2000
"2733",2461510,"osu","highanchor",5890
"2734",2461512,"osu","lowanchor",3500
"2736",2461518,"osu","highanchor",3980
"2737",2461521,"osu","lowanchor",1530
"2738",2461524,"osu","highanchor",3500
"2739",2461532,"osu","highanchor",4000
"2741",2461650,"osu","lowanchor",3200
"2742",2461652,"osu","lowanchor",2100
"2743",2461656,"osu","lowanchor",3000
"2744",2461657,"osu","highanchor",5400
"2745",2461659,"osu","lowanchor",3000
"2746",2461661,"osu","lowanchor",1800
"2747",2461663,"osu","lowanchor",2000
"2749",2461666,"osu","lowanchor",1800
"2750",2461668,"osu","highanchor",5000
"2751",2461672,"osu","highanchor",3000
"2752",2461673,"osu","highanchor",5900
"2753",2461674,"osu","lowanchor",3500
"2754",2461676,"osu","highanchor",2000
"2755",2461685,"osu","lowanchor",1600
"2756",2461689,"osu","lowanchor",2500
"2757",2461690,"osu","highanchor",5500
"2758",2461693,"osu","highanchor",5464
"2759",2461706,"osu","lowanchor",2400
"2761",2461710,"osu","lowanchor",3000
"2762",2461828,"osu","highanchor",5800
"2763",2461831,"osu","lowanchor",2000
"2764",2461832,"osu","lowanchor",3000
"2765",2461834,"osu","highanchor",4000
"2766",2461837,"osu","highanchor",5750
"2767",2461841,"osu","lowanchor",1800
"2768",2461848,"osu","highanchor",3500
"2769",2461849,"osu","highanchor",3500
"2770",2461852,"osu","lowanchor",4000
"2771",2461855,"osu","highanchor",5000
"2772",2461856,"osu","highanchor",3000
"2773",2461858,"osu","highanchor",4500
"2774",2461860,"osu","lowanchor",2200
"2775",2461861,"osu","highanchor",5500
"2776",2461864,"osu","highanchor",4200
"2778",2461867,"osu","highanchor",1600
"2779",2461868,"osu","highanchor",5950
"2780",2461870,"osu","lowanchor",4000
"2782",2461880,"osu","highanchor",2500
"2783",2461925,"osu","highanchor",4000
