"","session_id","referrer","anch1group","anchoring1"
"5861",2448165,"vcu","highanchor",4500
"5863",2451903,"vcu","highanchor",1700
"5865",2457829,"vcu","lowanchor",2500
"5866",2458789,"vcu","highanchor",4800
"5867",2458795,"vcu","highanchor",3800
"5868",2458799,"vcu","lowanchor",3000
"5869",2458838,"vcu","highanchor",5729
"5870",2458840,"vcu","highanchor",2284
"5871",2458846,"vcu","lowanchor",3000
"5872",2458891,"vcu","highanchor",4500
"5873",2458896,"vcu","lowanchor",1550
"5874",2458907,"vcu","lowanchor",4500
"5876",2458939,"vcu","lowanchor",3000
"5877",2458963,"vcu","highanchor",5300
"5879",2459055,"vcu","lowanchor",3000
"5880",2459062,"vcu","highanchor",4500
"5881",2459110,"vcu","highanchor",3500
"5882",2461604,"vcu","lowanchor",3000
"5883",2461607,"vcu","highanchor",4528
"5884",2461614,"vcu","highanchor",3800
"5886",2461716,"vcu","highanchor",5500
"5887",2465635,"vcu","highanchor",4500
"5888",2465638,"vcu","highanchor",5500
"5889",2465639,"vcu","lowanchor",3500
"5891",2465711,"vcu","highanchor",5200
"5892",2465713,"vcu","highanchor",4500
"5893",2465756,"vcu","highanchor",4500
"5894",2465758,"vcu","highanchor",4500
"5895",2465793,"vcu","lowanchor",2000
"5896",2465826,"vcu","lowanchor",3000
"5897",2465946,"vcu","highanchor",2236
"5898",2467333,"vcu","highanchor",3000
"5899",2467427,"vcu","lowanchor",2200
"5900",2467490,"vcu","lowanchor",2500
"5901",2472268,"vcu","lowanchor",2700
"5905",2472314,"vcu","lowanchor",4000
"5906",2472424,"vcu","lowanchor",2500
"5908",2472461,"vcu","highanchor",5200
"5909",2472484,"vcu","lowanchor",2500
"5910",2472527,"vcu","highanchor",4000
"5911",2472533,"vcu","lowanchor",2500
"5912",2473443,"vcu","highanchor",4500
"5913",2473491,"vcu","highanchor",4500
"5914",2473628,"vcu","highanchor",5000
"5915",2473629,"vcu","lowanchor",2000
"5917",2477381,"vcu","highanchor",5000
"5918",2477384,"vcu","highanchor",5500
"5919",2477392,"vcu","highanchor",4500
"5920",2477407,"vcu","lowanchor",3000
"5922",2477481,"vcu","lowanchor",3000
"5923",2477552,"vcu","highanchor",5000
"5924",2477553,"vcu","highanchor",3000
"5925",2477608,"vcu","lowanchor",2000
"5926",2479419,"vcu","highanchor",3000
"5927",2479456,"vcu","lowanchor",3000
"5928",2479459,"vcu","lowanchor",3000
"5929",2479461,"vcu","lowanchor",2650
"5930",2479491,"vcu","highanchor",5000
"5931",2479492,"vcu","highanchor",3000
"5932",2479551,"vcu","lowanchor",2000
"5934",2479556,"vcu","highanchor",4500
"5935",2479606,"vcu","highanchor",1780
"5936",2479607,"vcu","lowanchor",3000
"5939",2484394,"vcu","lowanchor",5000
"5940",2484409,"vcu","highanchor",3000
"5941",2484479,"vcu","lowanchor",3500
"5942",2484583,"vcu","highanchor",2800
"5943",2484584,"vcu","lowanchor",3000
"5944",2484605,"vcu","highanchor",3000
"5945",2484731,"vcu","highanchor",3500
"5946",2484821,"vcu","highanchor",5579
"5947",2484823,"vcu","highanchor",5200
"5948",2486359,"vcu","lowanchor",3500
"5949",2486360,"vcu","lowanchor",3000
"5950",2486471,"vcu","lowanchor",1700
"5951",2486800,"vcu","highanchor",3000
"5952",2486813,"vcu","lowanchor",2500
"5953",2486820,"vcu","lowanchor",5000
"5955",2486843,"vcu","lowanchor",3500
"5956",2490264,"vcu","highanchor",5000
"5957",2490265,"vcu","highanchor",5500
"5959",2490275,"vcu","highanchor",4500
"5960",2490276,"vcu","lowanchor",3000
"5961",2490281,"vcu","lowanchor",1739
"5962",2490326,"vcu","highanchor",5000
"5963",2490327,"vcu","lowanchor",4000
"5964",2490328,"vcu","highanchor",3900
"5965",2490371,"vcu","highanchor",2000
"5966",2490398,"vcu","highanchor",5250
"5967",2492269,"vcu","lowanchor",2600
"5968",2492270,"vcu","highanchor",4500
