"","session_id","referrer","anch1group","anchoring1"
"850",2483825,"ku","highanchor",3728.22
"851",2483870,"ku","lowanchor",3106.85
"853",2484027,"ku","lowanchor",2972.01271
"854",2484223,"ku","lowanchor",4349.59
"855",2484248,"ku","lowanchor",3106.85
"856",2484282,"ku","lowanchor",1553.425
"858",2484495,"ku","highanchor",2796.165
"859",2484518,"ku","highanchor",5219.508
"861",2484655,"ku","lowanchor",2174.795
"863",2484763,"ku","lowanchor",2485.48
"864",2484839,"ku","lowanchor",2796.165
"865",2484935,"ku","lowanchor",2174.795
"867",2484991,"ku","highanchor",5592.33
"868",2484998,"ku","highanchor",1864.11
"869",2485106,"ku","lowanchor",1864.11
"870",2485128,"ku","highanchor",2796.165
"871",2485343,"ku","highanchor",5592.33
"872",2485384,"ku","lowanchor",2485.48
"873",2486014,"ku","lowanchor",1553.425
"874",2486033,"ku","highanchor",3728.22
"876",2486120,"ku","highanchor",3106.85
"878",2486139,"ku","highanchor",5592.33
"879",2486189,"ku","lowanchor",1677.699
"881",2486297,"ku","highanchor",5592.33
"882",2486389,"ku","highanchor",4349.59
"883",2486683,"ku","lowanchor",1677.699
"886",2487969,"ku","highanchor",3106.85
"887",2487986,"ku","highanchor",4349.59
"888",2488624,"ku","highanchor",2485.48
"889",2489799,"ku","highanchor",5592.33
"890",2489978,"ku","highanchor",4970.96
"891",2490370,"ku","highanchor",4038.905
"895",2493467,"ku","lowanchor",1864.11
"896",2497422,"ku","highanchor",1553.425
"898",2498540,"ku","lowanchor",3106.85
"899",2500646,"ku","lowanchor",3106.85
"903",2500701,"ku","lowanchor",2609.754
"905",2500735,"ku","highanchor",4970.96
"907",2500814,"ku","lowanchor",1864.11
"908",2500872,"ku","highanchor",4282.48204
"913",2501006,"ku","highanchor",4349.59
"915",2501191,"ku","highanchor",1553.425
"916",2501212,"ku","lowanchor",1864.11
"918",2501392,"ku","highanchor",5592.33
"919",2501462,"ku","lowanchor",2361.206
"920",2501531,"ku","lowanchor",4163.179
"922",2501785,"ku","highanchor",3728.22
"924",2502030,"ku","highanchor",3410.69993
"928",2503046,"ku","lowanchor",3106.85
"929",2503127,"ku","highanchor",4970.96
"931",2503211,"ku","lowanchor",3728.22
"932",2503400,"ku","lowanchor",2174.795
"935",2503687,"ku","lowanchor",3106.85
"938",2504151,"ku","lowanchor",2796.165
"940",2504918,"ku","highanchor",2485.48
"942",2505085,"ku","lowanchor",3106.85
"943",2505329,"ku","lowanchor",2174.795
"945",2505529,"ku","lowanchor",3106.85
"946",2505548,"ku","highanchor",3106.85
"947",2505570,"ku","highanchor",1864.11
"948",2506806,"ku","highanchor",3728.22
"949",2506845,"ku","lowanchor",4660.275
"953",2509148,"ku","lowanchor",1864.11
"954",2510451,"ku","highanchor",4810.02517
"956",2510938,"ku","highanchor",4970.96
"957",2511223,"ku","lowanchor",2174.795
