"","session_id","referrer","anch1group","anchoring1"
"6258",2454344,"wpi","lowanchor",3500
"6259",2454353,"wpi","lowanchor",5000
"6260",2454385,"wpi","highanchor",4000
"6261",2456569,"wpi","lowanchor",2000
"6262",2456576,"wpi","lowanchor",3000
"6263",2458809,"wpi","lowanchor",2500
"6264",2458813,"wpi","highanchor",4600
"6265",2458816,"wpi","highanchor",4500
"6267",2458893,"wpi","lowanchor",1680
"6268",2458967,"wpi","lowanchor",3000
"6269",2458970,"wpi","highanchor",3500
"6270",2458987,"wpi","highanchor",3000
"6271",2459014,"wpi","lowanchor",3000
"6272",2461595,"wpi","lowanchor",3000
"6273",2467812,"wpi","highanchor",5500
"6274",2472292,"wpi","lowanchor",1700
"6275",2472304,"wpi","highanchor",4500
"6276",2472376,"wpi","highanchor",3500
"6277",2472395,"wpi","lowanchor",3000
"6278",2474017,"wpi","highanchor",2500
"6279",2474025,"wpi","highanchor",5000
"6280",2474095,"wpi","highanchor",3000
"6281",2474102,"wpi","highanchor",4500
"6282",2477627,"wpi","lowanchor",1501
"6283",2477634,"wpi","highanchor",2100
"6284",2477719,"wpi","lowanchor",2000
"6286",2477731,"wpi","highanchor",4000
"6287",2477736,"wpi","highanchor",3000
"6288",2477756,"wpi","lowanchor",2000
"6289",2477766,"wpi","lowanchor",2000
"6290",2477773,"wpi","lowanchor",4000
"6291",2477776,"wpi","highanchor",4000
"6292",2481938,"wpi","highanchor",4500
"6293",2481944,"wpi","lowanchor",3600
"6294",2482004,"wpi","highanchor",5000
"6295",2482043,"wpi","highanchor",2500
"6296",2482055,"wpi","highanchor",4500
"6297",2482067,"wpi","highanchor",4300
"6298",2482078,"wpi","lowanchor",2500
"6300",2484327,"wpi","lowanchor",5000
"6301",2484328,"wpi","lowanchor",2500
"6302",2484570,"wpi","lowanchor",3000
"6305",2484679,"wpi","lowanchor",3000
"6306",2484690,"wpi","lowanchor",3000
"6307",2484696,"wpi","lowanchor",2000
"6308",2484748,"wpi","highanchor",4000
"6309",2484783,"wpi","highanchor",4500
"6310",2484805,"wpi","lowanchor",3000
"6311",2484862,"wpi","lowanchor",2300
"6312",2484863,"wpi","lowanchor",3000
"6313",2484876,"wpi","highanchor",4500
"6314",2484887,"wpi","highanchor",4000
"6315",2484890,"wpi","lowanchor",3000
"6316",2484896,"wpi","highanchor",4000
"6317",2484969,"wpi","lowanchor",1700
"6318",2484972,"wpi","highanchor",2500
"6319",2484973,"wpi","lowanchor",1774
"6320",2486492,"wpi","highanchor",2800
"6321",2490381,"wpi","highanchor",4790
"6322",2490384,"wpi","lowanchor",3000
"6323",2492391,"wpi","lowanchor",4700
"6324",2492394,"wpi","highanchor",4500
"6325",2493944,"wpi","highanchor",5000
"6326",2493955,"wpi","lowanchor",2400
"6327",2493959,"wpi","highanchor",5000
"6328",2493964,"wpi","lowanchor",2400
"6329",2493970,"wpi","lowanchor",3200
"6330",2493974,"wpi","lowanchor",3500
"6331",2494028,"wpi","lowanchor",2700
"6332",2494032,"wpi","highanchor",3500
"6335",2494402,"wpi","lowanchor",3000
"6336",2494404,"wpi","lowanchor",3000
"6338",2494407,"wpi","highanchor",3000
"6339",2495930,"wpi","highanchor",2800
"6340",2495934,"wpi","lowanchor",3000
"6341",2496017,"wpi","highanchor",2500
"6342",2496023,"wpi","lowanchor",3000
"6343",2496026,"wpi","highanchor",3500
"6344",2496226,"wpi","lowanchor",2500
