"","session_id","referrer","anch1group","anchoring1"
"583",2442646,"ithaca","lowanchor",2000
"584",2442662,"ithaca","lowanchor",5000
"585",2442673,"ithaca","highanchor",4000
"586",2442680,"ithaca","highanchor",3000
"587",2442692,"ithaca","highanchor",3000
"588",2442700,"ithaca","lowanchor",3200
"589",2442711,"ithaca","lowanchor",3500
"590",2442718,"ithaca","highanchor",4000
"592",2442906,"ithaca","highanchor",5000
"593",2442910,"ithaca","lowanchor",3000
"594",2443194,"ithaca","highanchor",4500
"595",2443210,"ithaca","lowanchor",3000
"596",2443211,"ithaca","highanchor",4000
"597",2443215,"ithaca","highanchor",4000
"598",2443407,"ithaca","highanchor",4000
"599",2443413,"ithaca","highanchor",4500
"600",2443419,"ithaca","lowanchor",2000
"601",2451795,"ithaca","highanchor",3300
"602",2451900,"ithaca","lowanchor",3000
"603",2451905,"ithaca","lowanchor",2500
"604",2451911,"ithaca","lowanchor",2500
"605",2451919,"ithaca","lowanchor",3000
"606",2451922,"ithaca","highanchor",4500
"607",2451925,"ithaca","lowanchor",3000
"608",2451932,"ithaca","lowanchor",3400
"609",2453957,"ithaca","highanchor",4000
"610",2453961,"ithaca","highanchor",5430
"611",2454068,"ithaca","highanchor",2000
"612",2454073,"ithaca","highanchor",4500
"613",2454074,"ithaca","highanchor",2000
"615",2454080,"ithaca","lowanchor",2400
"617",2454086,"ithaca","highanchor",3000
"618",2454088,"ithaca","lowanchor",2050
"620",2454090,"ithaca","highanchor",4000
"622",2454461,"ithaca","lowanchor",1600
"623",2454494,"ithaca","lowanchor",2500
"624",2454600,"ithaca","lowanchor",2000
"626",2456450,"ithaca","highanchor",5000
"629",2456460,"ithaca","highanchor",5500
"630",2456463,"ithaca","lowanchor",2500
"632",2456811,"ithaca","highanchor",1800
"633",2456933,"ithaca","lowanchor",2300
"634",2456936,"ithaca","highanchor",4500
"636",2465686,"ithaca","highanchor",2000
"637",2465689,"ithaca","highanchor",5600
"638",2465799,"ithaca","lowanchor",2000
"639",2465800,"ithaca","highanchor",3000
"640",2465802,"ithaca","lowanchor",3000
"641",2465803,"ithaca","lowanchor",1753
"642",2465808,"ithaca","lowanchor",3500
"644",2467466,"ithaca","lowanchor",2750
"645",2467471,"ithaca","lowanchor",3300
"647",2467622,"ithaca","highanchor",4000
"648",2467625,"ithaca","lowanchor",5000
"650",2467632,"ithaca","lowanchor",2100
"651",2467930,"ithaca","highanchor",4200
"652",2467935,"ithaca","highanchor",3500
"653",2467937,"ithaca","highanchor",3500
"654",2468023,"ithaca","highanchor",4000
"656",2469961,"ithaca","lowanchor",3000
"657",2470134,"ithaca","lowanchor",3000
"658",2470138,"ithaca","lowanchor",3000
"659",2470304,"ithaca","lowanchor",3000
"660",2470307,"ithaca","lowanchor",3500
"661",2470311,"ithaca","highanchor",3000
"662",2477383,"ithaca","lowanchor",3000
"663",2477497,"ithaca","highanchor",4000
"666",2477502,"ithaca","highanchor",3000
"668",2477506,"ithaca","lowanchor",2500
"669",2477509,"ithaca","lowanchor",1700
"671",2477516,"ithaca","lowanchor",3000
