"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"1043",2456687,"laurier","forbidden","does not support banning anti-democratic speeches"
"1044",2456689,"laurier","forbidden","does not support banning anti-democratic speeches"
"1045",2456692,"laurier","allowed","does not support banning anti-democratic speeches"
"1046",2456697,"laurier","forbidden","does not support banning anti-democratic speeches"
"1047",2456700,"laurier","forbidden","does not support banning anti-democratic speeches"
"1048",2456701,"laurier","allowed","support banning anti-democratic speeches"
"1049",2456702,"laurier","forbidden","does not support banning anti-democratic speeches"
"1050",2456703,"laurier","allowed","support banning anti-democratic speeches"
"1051",2456711,"laurier","allowed","support banning anti-democratic speeches"
"1052",2456715,"laurier","forbidden","does not support banning anti-democratic speeches"
"1053",2456717,"laurier","forbidden","does not support banning anti-democratic speeches"
"1054",2456718,"laurier","allowed","support banning anti-democratic speeches"
"1055",2456757,"laurier","allowed","support banning anti-democratic speeches"
"1056",2456759,"laurier","forbidden","does not support banning anti-democratic speeches"
"1057",2456760,"laurier","allowed","support banning anti-democratic speeches"
"1058",2456763,"laurier","allowed","does not support banning anti-democratic speeches"
"1059",2456768,"laurier","forbidden","does not support banning anti-democratic speeches"
"1060",2456770,"laurier","allowed","support banning anti-democratic speeches"
"1061",2456772,"laurier","forbidden","does not support banning anti-democratic speeches"
"1062",2456776,"laurier","allowed","support banning anti-democratic speeches"
"1063",2456779,"laurier","forbidden","does not support banning anti-democratic speeches"
"1064",2456781,"laurier","forbidden","does not support banning anti-democratic speeches"
"1065",2456783,"laurier","forbidden","does not support banning anti-democratic speeches"
"1066",2456787,"laurier","allowed","does not support banning anti-democratic speeches"
"1067",2456790,"laurier","allowed","does not support banning anti-democratic speeches"
"1068",2456797,"laurier","forbidden","does not support banning anti-democratic speeches"
"1069",2456805,"laurier","forbidden","does not support banning anti-democratic speeches"
"1070",2456807,"laurier","forbidden","does not support banning anti-democratic speeches"
