"","label","effect.size","ci.low","ci.high","p.value","diamond.ratio","dr.low","dr.high","I2","I2.low","I2.high"
"1","Overall",0.18103454227558,0.153253072493339,0.208816012057821,2.35444447695044e-37,1.69557580883752,1.2351834442794,2.54597779352179,53.5542601044802,26.8383190136695,75.5751082587746
