uID,CounterBalance,Prominent2nd,Prominent1st,Asymmetry
2676,CBA,12.8,11.7272727272727,1.07272727272727
2723,CBA,10.6,10.6363636363636,-0.036363636363637
2752,CBB,15.0909090909091,14.7,0.390909090909092
2761,CBA,9.7,10.3636363636364,-0.663636363636364
2785,CBB,9.09090909090909,11.3,-2.20909090909091
2846,CBA,13.1,13.8181818181818,-0.718181818181819
2887,CBA,10.4,7.81818181818182,2.58181818181818
2911,CBA,8.4,6.90909090909091,1.49090909090909
2916,CBA,10.7,10.4545454545455,0.245454545454544
2950,CBA,9.1,7.54545454545455,1.55454545454545
2953,CBB,9.72727272727273,10.6,-0.872727272727273
3001,CBB,7.09090909090909,11.8,-4.70909090909091
3029,CBA,9.4,8.72727272727273,0.672727272727274
3078,CBB,5.18181818181818,5.2,-0.0181818181818185
3079,CBA,10,10,0
3130,CBA,11.8,8.27272727272727,3.52727272727273
3231,CBB,8.72727272727273,12.4,-3.67272727272727
3273,CBB,7.09090909090909,8.9,-1.80909090909091
3379,CBA,9.9,9.54545454545454,0.354545454545455
3392,CBA,3.5,3.81818181818182,-0.318181818181818
3451,CBB,8.63636363636364,7.8,0.836363636363637
3464,CBB,9.36363636363636,7.2,2.16363636363636
3515,CBB,10.3636363636364,11.5,-1.13636363636364
3534,CBB,8.36363636363636,11.1,-2.73636363636364
3536,CBA,8.2,8,0.199999999999999
3589,CBA,11.7,9.45454545454546,2.24545454545454
3596,CBA,10.5,8.27272727272727,2.22727272727273
3615,CBB,9.27272727272727,11.8,-2.52727272727273
3635,CBB,7.54545454545455,10.5,-2.95454545454545
3648,CBA,14.3,7,7.3
3686,CBA,10.8,8.81818181818182,1.98181818181818
3699,CBA,12,12.1818181818182,-0.181818181818182
3719,CBB,8.72727272727273,10.4,-1.67272727272727
3721,CBA,10.8,10.6363636363636,0.163636363636364
3753,CBA,10.4,11.2727272727273,-0.872727272727273
3775,CBA,9.9,8.09090909090909,1.80909090909091
3799,CBA,13.3,12.2727272727273,1.02727272727273
3844,CBA,10.3,9.63636363636364,0.663636363636364
3944,CBB,9.09090909090909,10,-0.909090909090908
4027,CBA,7.2,4.45454545454545,2.74545454545455
4036,CBA,10.6,11.5454545454545,-0.945454545454545
4051,CBB,4.09090909090909,4.5,-0.409090909090909
4052,CBA,12.4,8.45454545454546,3.94545454545455
4110,CBA,8.6,8.09090909090909,0.509090909090908
4196,CBA,11.1,8.36363636363636,2.73636363636364
4323,CBA,6.3,4.63636363636364,1.66363636363636
4408,CBB,7,8.2,-1.2
4430,CBA,6.6,7.27272727272727,-0.672727272727273
4448,CBA,8.7,8.09090909090909,0.609090909090908
4472,CBB,9.18181818181818,9.9,-0.718181818181819
4507,CBB,9.90909090909091,11.3,-1.39090909090909
4542,CBA,10.2,9,1.2
4624,CBA,14.2,11.1818181818182,3.01818181818182
4632,CBB,4.45454545454545,4.4,0.0545454545454538
4679,CBA,10,10,0
4746,CBB,10.0909090909091,10.1,-0.00909090909090793
4755,CBA,13.1,10.7272727272727,2.37272727272727
4944,CBA,12.4,10,2.4
4969,CBA,9.3,10.7272727272727,-1.42727272727273
4997,CBB,7.36363636363636,8.6,-1.23636363636364
5014,CBA,7.9,5.90909090909091,1.99090909090909
5029,CBA,10.6,10.2727272727273,0.327272727272726
5052,CBB,6.72727272727273,6.3,0.427272727272728
5066,CBA,12.2,11.6363636363636,0.563636363636363
5080,CBB,11.1818181818182,13.3,-2.11818181818182
5104,CBA,13.5,13.6363636363636,-0.136363636363637
5118,CBB,8,9.2,-1.2
5151,CBA,5.6,3.81818181818182,1.78181818181818
5235,CBA,13.3,8.54545454545455,4.75454545454546
5246,CBA,11.6,12.2727272727273,-0.672727272727274
5256,CBA,12,10.3636363636364,1.63636363636364
5284,CBB,8.72727272727273,11.5,-2.77272727272727
5334,CBB,9,13.3,-4.3
5361,CBB,9.36363636363636,10.7,-1.33636363636364
5381,CBB,6.63636363636364,8,-1.36363636363636
5385,CBB,9.36363636363636,10.1,-0.736363636363636
5407,CBB,8.63636363636364,12.9,-4.26363636363636
5436,CBA,7.1,8.09090909090909,-0.990909090909092
5440,CBA,8.8,9.54545454545454,-0.745454545454544
5454,CBA,9.3,9.36363636363636,-0.0636363636363626
5476,CBB,5.36363636363636,5.7,-0.336363636363637
5480,CBA,9.8,8.54545454545455,1.25454545454546
5529,CBA,11.5,7.63636363636364,3.86363636363636
5532,CBB,13.2727272727273,14.3,-1.02727272727273
5534,CBA,11.5,10.9090909090909,0.590909090909092
5574,CBB,9.36363636363636,14.6,-5.23636363636364
5580,CBB,5,4.9,0.0999999999999996
5638,CBA,9.8,10.2727272727273,-0.472727272727273
5649,CBA,7.8,8.72727272727273,-0.927272727272727
5664,CBB,7.81818181818182,12.4,-4.58181818181818
5690,CBA,8.5,9.54545454545454,-1.04545454545455
5703,CBA,12.9,9.27272727272727,3.62727272727273
5707,CBA,13.4,12.3636363636364,1.03636363636364
5747,CBB,6.81818181818182,7.6,-0.781818181818181
5767,CBA,10.2,8.63636363636364,1.56363636363636
5779,CBA,9.5,6.81818181818182,2.68181818181818
5784,CBB,10,9.3,0.699999999999999
5792,CBA,11.3,7.90909090909091,3.39090909090909
5888,CBB,10.3636363636364,12.1,-1.73636363636364
5895,CBB,4.18181818181818,4,0.181818181818182
5925,CBB,10.8181818181818,11.2,-0.381818181818181
5941,CBA,10.2,6.27272727272727,3.92727272727273
5951,CBA,10.9,10.6363636363636,0.263636363636364
6017,CBA,10.9,11.9090909090909,-1.00909090909091
6055,CBA,12.7,10.5454545454545,2.15454545454545
6071,CBB,5.27272727272727,5.6,-0.327272727272727
6103,CBB,6.09090909090909,8.1,-2.00909090909091
6140,CBB,7.90909090909091,10.6,-2.69090909090909
6167,CBA,14,12.6363636363636,1.36363636363636
6236,CBA,2.7,2.81818181818182,-0.118181818181818
6269,CBA,12.9,11.3636363636364,1.53636363636364
6303,CBB,7.36363636363636,9.8,-2.43636363636364
6330,CBB,10.2727272727273,11.4,-1.12727272727273
6379,CBB,9.90909090909091,11.3,-1.39090909090909
6481,CBB,9.27272727272727,9.2,0.0727272727272741
6506,CBB,10.1818181818182,14.3,-4.11818181818182
6569,CBB,10.2727272727273,10.1,0.172727272727274
6629,CBA,13.3,12,1.3
6639,CBB,5.63636363636364,6.9,-1.26363636363636
6665,CBB,8.09090909090909,8.9,-0.809090909090909
6676,CBB,8.81818181818182,11.6,-2.78181818181818
6694,CBB,9.36363636363636,9.4,-0.036363636363637
6707,CBA,10.1,5.45454545454545,4.64545454545455
6796,CBB,5.63636363636364,7.1,-1.46363636363636
6797,CBB,9.63636363636364,11.7,-2.06363636363636
6898,CBA,7.3,6.90909090909091,0.390909090909091
6935,CBA,12.5,11.0909090909091,1.40909090909091
7003,CBB,10.7272727272727,11,-0.272727272727273
7007,CBB,9,10.5,-1.5
7041,CBA,12.4,11.3636363636364,1.03636363636364
7072,CBB,8.90909090909091,11.7,-2.79090909090909
7087,CBA,13.8,9.45454545454546,4.34545454545455
7234,CBB,9.81818181818182,12.2,-2.38181818181818
7237,CBA,10.5,9,1.5
7247,CBA,5.8,4.81818181818182,0.981818181818181
7252,CBA,12.9,12.3636363636364,0.536363636363637
7260,CBA,11.1,9.09090909090909,2.00909090909091
7262,CBB,8.27272727272727,11.9,-3.62727272727273
7289,CBB,9.18181818181818,10.4,-1.21818181818182
7334,CBB,13.8181818181818,12.9,0.918181818181818
7362,CBA,11.9,10.0909090909091,1.80909090909091
7368,CBA,11.3,8.45454545454546,2.84545454545455
7394,CBB,5.54545454545455,8.3,-2.75454545454546
7401,CBB,8.81818181818182,10.9,-2.08181818181818
7432,CBA,8.1,6.54545454545455,1.55454545454545
7485,CBA,13,9.09090909090909,3.90909090909091
7591,CBA,11.3,10.3636363636364,0.936363636363637
7626,CBB,6.54545454545455,10.2,-3.65454545454545
7646,CBA,9.7,8.72727272727273,0.972727272727273
7670,CBB,5.09090909090909,4.2,0.890909090909091
7695,CBA,12.4,10.2727272727273,2.12727272727273
7757,CBA,9.9,10.1818181818182,-0.281818181818181
7762,CBB,10.0909090909091,10.5,-0.409090909090908
7764,CBA,10.5,8.81818181818182,1.68181818181818
7813,CBA,8.8,8.09090909090909,0.709090909090909
7820,CBB,10.2727272727273,12.1,-1.82727272727273
7838,CBA,11,9.54545454545454,1.45454545454546
7872,CBA,9.5,7,2.5
7914,CBA,9.9,8.72727272727273,1.17272727272727
7958,CBA,10.7,9.18181818181818,1.51818181818182
7979,CBA,9.5,8.90909090909091,0.590909090909092
7985,CBA,12,8.90909090909091,3.09090909090909
7997,CBB,9.90909090909091,12,-2.09090909090909
28,CBB,9.54545454545454,12.3,-2.75454545454546
31,CBB,9.09090909090909,10.5,-1.40909090909091
45,CBB,7.81818181818182,11.1,-3.28181818181818
73,CBB,8.18181818181818,10,-1.81818181818182
78,CBB,8.45454545454546,12,-3.54545454545455
86,CBB,10.9090909090909,9.7,1.20909090909091
98,CBA,12.3,11.7272727272727,0.572727272727274
110,CBA,8.4,9.27272727272727,-0.872727272727273
115,CBA,10.5,10.0909090909091,0.409090909090908
131,CBA,10.2,7.45454545454545,2.74545454545455
140,CBB,6.81818181818182,9.8,-2.98181818181818
218,CBA,6.6,5.09090909090909,1.50909090909091
227,CBB,11,11.8,-0.800000000000001
261,CBB,10.1818181818182,8.3,1.88181818181818
287,CBA,11,11,0
311,CBA,9.3,9.54545454545454,-0.245454545454544
313,CBA,12.6,11.0909090909091,1.50909090909091
326,CBB,8.54545454545455,11.4,-2.85454545454546
352,CBB,9.09090909090909,10.3,-1.20909090909091
438,CBB,8.36363636363636,11.2,-2.83636363636364
524,CBA,11.6,8.18181818181818,3.41818181818182
526,CBA,10.6,7.81818181818182,2.78181818181818
584,CBA,10.7,8.90909090909091,1.79090909090909
591,CBB,5.27272727272727,9.9,-4.62727272727273
592,CBA,9.7,8.72727272727273,0.972727272727273
621,CBA,10.5,9.36363636363636,1.13636363636364
666,CBA,9.7,7.72727272727273,1.97272727272727
725,CBA,10,7.72727272727273,2.27272727272727
727,CBA,7.8,6.18181818181818,1.61818181818182
754,CBA,11,8.72727272727273,2.27272727272727
772,CBA,12.8,11.3636363636364,1.43636363636364
783,CBA,9.8,8,1.8
820,CBA,6.1,7.36363636363636,-1.26363636363636
852,CBA,10.9,6.63636363636364,4.26363636363636
895,CBB,5.63636363636364,6.2,-0.563636363636364
943,CBA,11.5,11.7272727272727,-0.227272727272727
992,CBB,8.09090909090909,12,-3.90909090909091
1006,CBA,10.4,7.81818181818182,2.58181818181818
1019,CBA,7.4,6.63636363636364,0.763636363636364
1038,CBB,10.2727272727273,12.2,-1.92727272727273
1058,CBB,8.72727272727273,11.2,-2.47272727272727
1076,CBB,9.45454545454546,10.1,-0.645454545454545
1084,CBA,9.8,12.1818181818182,-2.38181818181818
1121,CBA,10.8,11,-0.199999999999999
1137,CBB,7.27272727272727,6.8,0.472727272727273
1153,CBA,7.3,6.54545454545455,0.754545454545454
1170,CBA,4.9,5.72727272727273,-0.827272727272727
1174,CBB,7,5.5,1.5
1201,CBB,9.27272727272727,11.3,-2.02727272727273
1252,CBA,10,10,0
1293,CBB,1.72727272727273,1,0.727272727272727
1313,CBB,9.27272727272727,9,0.272727272727273
1355,CBA,10.2,7,3.2
1413,CBA,11.8,11.8181818181818,-0.0181818181818176
1427,CBB,9.72727272727273,8.2,1.52727272727273
1639,CBB,9.18181818181818,9.1,0.081818181818182
1653,CBA,14.5,14.3636363636364,0.136363636363637
1675,CBA,9,10.8181818181818,-1.81818181818182
1713,CBB,11.9090909090909,11.9,0.00909090909090793
1789,CBA,11.2,9.72727272727273,1.47272727272727
1792,CBA,11.3,10.9090909090909,0.390909090909092
1821,CBA,9.1,8.45454545454546,0.645454545454545
1834,CBA,7,6.90909090909091,0.0909090909090908
1884,CBB,10.6363636363636,13.2,-2.56363636363636
1899,CBA,8.7,6.27272727272727,2.42727272727273
1921,CBB,8.63636363636364,9.5,-0.863636363636363
1949,CBB,10.1818181818182,11.5,-1.31818181818182
1961,CBB,9.09090909090909,10,-0.909090909090908
2002,CBA,12.1,7.27272727272727,4.82727272727273
2083,CBB,6.72727272727273,9.9,-3.17272727272727
2123,CBA,9,5.36363636363636,3.63636363636364
2328,CBB,8.09090909090909,11.9,-3.80909090909091
2351,CBA,11,9.18181818181818,1.81818181818182
2361,CBB,6.63636363636364,9,-2.36363636363636
2385,CBA,9.1,6.45454545454545,2.64545454545455
2400,CBA,12.7,11.6363636363636,1.06363636363636
2428,CBA,10.3,9.90909090909091,0.390909090909092
2459,CBA,9.6,7.18181818181818,2.41818181818182
2477,CBB,9.45454545454546,10,-0.545454545454545
2528,CBA,9,9,0
2592,CBA,9.7,5.45454545454545,4.24545454545455
2597,CBA,6.1,4.18181818181818,1.91818181818182
2648,CBB,5.63636363636364,6.2,-0.563636363636364
2679,CBB,8.72727272727273,7.7,1.02727272727273
2702,CBB,10.2727272727273,11.3,-1.02727272727273
2714,CBA,13.6,11.7272727272727,1.87272727272727
2746,CBA,11.6,11.4545454545455,0.145454545454545
2782,CBB,8.54545454545455,11,-2.45454545454546
2786,CBB,8.63636363636364,8.4,0.236363636363636
2797,CBA,10.6,8.36363636363636,2.23636363636364
2837,CBB,5.27272727272727,8,-2.72727272727273
2882,CBA,11.1,11.1818181818182,-0.081818181818182
2884,CBA,5.5,3.45454545454545,2.04545454545455
2913,CBB,9.81818181818182,12.1,-2.28181818181818
3008,CBB,8.72727272727273,11.4,-2.67272727272727
3036,CBA,10.2,9.36363636363636,0.836363636363636
3072,CBB,11.0909090909091,12,-0.909090909090908
3099,CBA,10,10,0
3120,CBB,10.1818181818182,8.5,1.68181818181818
3159,CBA,7.9,5.90909090909091,1.99090909090909
3290,CBB,9.63636363636364,8.6,1.03636363636364
3308,CBB,14.6363636363636,14.2,0.436363636363637
3321,CBB,12,9.1,2.9
3411,CBB,12.5454545454545,10.8,1.74545454545454
3416,CBA,7.9,7.72727272727273,0.172727272727273
3438,CBB,9.90909090909091,10.1,-0.190909090909091
3480,CBA,6.7,11.3636363636364,-4.66363636363636
3528,CBA,7.4,7,0.4
3593,CBB,11.6363636363636,12.5,-0.863636363636363
3599,CBA,7.9,7.63636363636364,0.263636363636364
3612,CBA,10.3,10.9090909090909,-0.609090909090908
3639,CBB,8.27272727272727,11.5,-3.22727272727273
3643,CBA,14,12.5454545454545,1.45454545454546
3676,CBA,11.2,6.63636363636364,4.56363636363636
3687,CBB,9.63636363636364,12.3,-2.66363636363636
3696,CBB,9.27272727272727,11.5,-2.22727272727273
3700,CBA,10.5,10.1818181818182,0.318181818181818
3821,CBB,7.81818181818182,7.5,0.318181818181818
3924,CBB,10.7272727272727,10.3,0.427272727272726
3954,CBB,6.45454545454545,6.8,-0.345454545454546
3957,CBA,6.4,12.7272727272727,-6.32727272727273
3969,CBB,5.81818181818182,8.3,-2.48181818181818
3977,CBA,5.9,3.27272727272727,2.62727272727273
3993,CBB,5.18181818181818,8.7,-3.51818181818182
4034,CBA,8.3,6.63636363636364,1.66363636363636
4050,CBA,12.7,10.8181818181818,1.88181818181818
4053,CBA,11.3,10.6363636363636,0.663636363636364
4057,CBA,9.6,8.45454545454546,1.14545454545454
4065,CBA,9.4,7.36363636363636,2.03636363636364
4089,CBA,12,9.81818181818182,2.18181818181818
4092,CBA,3.8,4.72727272727273,-0.927272727272728
4134,CBB,9.45454545454546,11.7,-2.24545454545454
4201,CBB,10.2727272727273,11.1,-0.827272727272726
4215,CBA,8.9,8.63636363636364,0.263636363636364
4259,CBA,13.6,10.6363636363636,2.96363636363636
4264,CBB,6.72727272727273,8.7,-1.97272727272727
4286,CBB,9.54545454545454,9.8,-0.254545454545456
4300,CBB,8.90909090909091,10.7,-1.79090909090909
4353,CBB,10.8181818181818,12.5,-1.68181818181818
4397,CBB,12.1818181818182,11.8,0.381818181818181
4433,CBA,8.2,5.81818181818182,2.38181818181818
4446,CBB,7.54545454545455,10,-2.45454545454545
4506,CBB,8.72727272727273,9.7,-0.972727272727273
4537,CBB,11,11.6,-0.6
4574,CBB,7.45454545454545,9.1,-1.64545454545455
4637,CBB,8.63636363636364,10.9,-2.26363636363636
4735,CBA,13.1,12.6363636363636,0.463636363636363
4761,CBA,9.1,9.72727272727273,-0.627272727272727
4763,CBB,11.7272727272727,10.8,0.927272727272726
4785,CBB,8.54545454545455,11,-2.45454545454546
4797,CBB,10.1818181818182,11.3,-1.11818181818182
4803,CBA,8.4,5.81818181818182,2.58181818181818
4901,CBB,6.81818181818182,7.8,-0.981818181818181
4905,CBA,10.6,9.81818181818182,0.781818181818181
4911,CBA,6.8,5.36363636363636,1.43636363636364
4991,CBB,9.27272727272727,8.8,0.472727272727273
5025,CBA,8.1,5.81818181818182,2.28181818181818
5059,CBB,10.7272727272727,12.8,-2.07272727272727
5062,CBB,9.09090909090909,9.2,-0.109090909090908
5074,CBA,13,10.8181818181818,2.18181818181818
5106,CBA,9.9,10.2727272727273,-0.372727272727273
5123,CBA,13.4,9.90909090909091,3.49090909090909
5134,CBA,12.6,12.9090909090909,-0.309090909090909
5175,CBA,13.5,10.7272727272727,2.77272727272727
5178,CBA,10.8,8.36363636363636,2.43636363636364
5188,CBB,7.36363636363636,8.1,-0.736363636363636
5204,CBA,6.9,4.27272727272727,2.62727272727273
5207,CBB,10.0909090909091,9.8,0.290909090909091
5210,CBA,9.5,11.2727272727273,-1.77272727272727
5214,CBB,6,9.8,-3.8
5226,CBA,11.4,10.4545454545455,0.945454545454545
5244,CBA,10.2,9.90909090909091,0.290909090909091
5278,CBA,11.7,9,2.7
5282,CBB,13,14.2,-1.2
5302,CBB,6.72727272727273,8.7,-1.97272727272727
5351,CBB,9.72727272727273,11,-1.27272727272727
5365,CBA,14.2,13.0909090909091,1.10909090909091
5377,CBA,11.8,12.2727272727273,-0.472727272727273
5425,CBB,5.09090909090909,7.8,-2.70909090909091
5433,CBA,13.2,9.72727272727273,3.47272727272727
5442,CBB,10.1818181818182,11.9,-1.71818181818182
5443,CBA,12.8,11.9090909090909,0.890909090909092
5451,CBB,8.90909090909091,11.8,-2.89090909090909
5464,CBB,10,9.5,0.5
5470,CBA,12.5,11.4545454545455,1.04545454545455
5471,CBA,7.9,6.63636363636364,1.26363636363636
5501,CBB,10.2727272727273,11,-0.727272727272727
5522,CBB,9.72727272727273,10.3,-0.572727272727274
5544,CBA,14.4,11.5454545454545,2.85454545454546
5604,CBB,9,11.4,-2.4
5622,CBA,10.4,7.27272727272727,3.12727272727273
5641,CBB,7.36363636363636,10.4,-3.03636363636364
5769,CBB,9.54545454545454,10.9,-1.35454545454546
5782,CBB,8.27272727272727,9,-0.727272727272727
5804,CBB,7.90909090909091,9.5,-1.59090909090909
5829,CBB,6.90909090909091,8.9,-1.99090909090909
5933,CBA,7.1,7.90909090909091,-0.80909090909091
5936,CBB,10.4545454545455,12.9,-2.44545454545455
5937,CBB,8.09090909090909,8.3,-0.209090909090909
5975,CBA,9.5,8.27272727272727,1.22727272727273
6009,CBB,8.90909090909091,9.3,-0.390909090909092
6011,CBA,10.7,8.09090909090909,2.60909090909091
6019,CBB,9.54545454545454,10.7,-1.15454545454545
6033,CBA,12.2,10.4545454545455,1.74545454545454
6077,CBA,13,10.4545454545455,2.54545454545455
6078,CBA,12.5,12.7272727272727,-0.227272727272727
6079,CBB,9.09090909090909,11.1,-2.00909090909091
6099,CBA,7.2,6.90909090909091,0.290909090909091
6100,CBB,11.5454545454545,13.9,-2.35454545454546
6123,CBB,6.36363636363636,10.2,-3.83636363636364
6136,CBB,8.18181818181818,9.6,-1.41818181818182
6147,CBA,12.6,9.36363636363636,3.23636363636364
6194,CBA,7.9,9.36363636363636,-1.46363636363636
6224,CBA,12.6,6,6.6
6234,CBB,7,9.6,-2.6
6240,CBA,9.9,7.45454545454545,2.44545454545455
6277,CBB,7.45454545454545,10.6,-3.14545454545455
6327,CBB,8.63636363636364,10.7,-2.06363636363636
6360,CBA,12.6,11.8181818181818,0.781818181818181
6371,CBB,9.09090909090909,11.7,-2.60909090909091
6406,CBB,5.18181818181818,5.9,-0.718181818181819
6409,CBB,11.6363636363636,13.4,-1.76363636363636
6471,CBB,6,7.2,-1.2
6513,CBB,10.3636363636364,8.5,1.86363636363636
6521,CBA,12.2,9.63636363636364,2.56363636363636
6681,CBB,8,9.1,-1.1
6686,CBA,12.4,10.9090909090909,1.49090909090909
6708,CBA,9.9,7.45454545454545,2.44545454545455
6715,CBA,4.6,6.90909090909091,-2.30909090909091
6736,CBB,7.72727272727273,10.8,-3.07272727272727
6802,CBB,6.09090909090909,9,-2.90909090909091
6918,CBA,8.8,9.36363636363636,-0.563636363636363
6943,CBB,10.4545454545455,10.7,-0.245454545454544
6973,CBA,12.2,10,2.2
6999,CBA,9.2,9.09090909090909,0.109090909090908
7009,CBB,7.72727272727273,7.6,0.127272727272728
7015,CBA,12.7,11.2727272727273,1.42727272727273
7022,CBA,10,9.27272727272727,0.727272727272727
7054,CBA,10.2,8.54545454545455,1.65454545454545
7055,CBA,13,9.72727272727273,3.27272727272727
7102,CBB,8,9.1,-1.1
7250,CBB,4.63636363636364,5.9,-1.26363636363636
7291,CBB,11.2727272727273,11.9,-0.627272727272727
7298,CBA,10.7,5.90909090909091,4.79090909090909
7375,CBB,6.90909090909091,8.3,-1.39090909090909
7384,CBA,13,12.2727272727273,0.727272727272727
7391,CBB,8.36363636363636,10.3,-1.93636363636364
7398,CBB,11,11.5,-0.5
7424,CBA,12.6,10.0909090909091,2.50909090909091
7430,CBA,7.3,5.54545454545455,1.75454545454545
7433,CBB,8.63636363636364,11.2,-2.56363636363636
7486,CBB,8.09090909090909,10.8,-2.70909090909091
7505,CBB,9.54545454545454,13,-3.45454545454546
7512,CBB,6.72727272727273,7.8,-1.07272727272727
7516,CBA,9.7,7.36363636363636,2.33636363636364
7569,CBB,13.9090909090909,14.2,-0.290909090909091
7604,CBB,5.45454545454545,9.9,-4.44545454545455
7614,CBA,7.2,6.63636363636364,0.563636363636364
7649,CBA,9.2,7.90909090909091,1.29090909090909
7677,CBA,8.3,7.36363636363636,0.936363636363637
7686,CBA,12.5,10.1818181818182,2.31818181818182
7696,CBA,9.6,7.72727272727273,1.87272727272727
7724,CBB,11.5454545454545,10.9,0.645454545454545
7727,CBA,9.5,6.81818181818182,2.68181818181818
7777,CBB,8.81818181818182,10.1,-1.28181818181818
7828,CBA,7.6,7.63636363636364,-0.036363636363637
7866,CBA,11.6,12.4545454545455,-0.854545454545455
7955,CBA,11.2,8.72727272727273,2.47272727272727
226,CBB,7.63636363636364,10.9,-3.26363636363636
267,CBB,11.1818181818182,11.5,-0.318181818181818
288,CBB,12.0909090909091,12,0.0909090909090917
292,CBB,11.8181818181818,12.7,-0.881818181818181
308,CBB,8.90909090909091,11.5,-2.59090909090909
332,CBB,5.72727272727273,8.8,-3.07272727272727
358,CBB,7.36363636363636,8.4,-1.03636363636364
372,CBB,9.81818181818182,11.3,-1.48181818181818
409,CBA,11.4,10.0909090909091,1.30909090909091
412,CBB,12.8181818181818,14.1,-1.28181818181818
426,CBB,9.09090909090909,11.1,-2.00909090909091
432,CBA,11.7,12.4545454545455,-0.754545454545456
460,CBB,4.27272727272727,4.8,-0.527272727272727
462,CBB,10.5454545454545,10.3,0.245454545454544
468,CBB,12.8181818181818,15.8,-2.98181818181818
483,CBB,11.6363636363636,8.2,3.43636363636364
485,CBA,6.6,4.09090909090909,2.50909090909091
505,CBB,9.36363636363636,10.5,-1.13636363636364
537,CBA,9.3,8.27272727272727,1.02727272727273
562,CBA,11.5,7,4.5
704,CBB,9.63636363636364,7.2,2.43636363636364
746,CBA,12.6,12.0909090909091,0.509090909090908
751,CBA,7,9.45454545454546,-2.45454545454546
755,CBB,11.7272727272727,12.1,-0.372727272727273
768,CBB,8.54545454545455,7.2,1.34545454545454
830,CBA,7.9,7.63636363636364,0.263636363636364
857,CBB,6.54545454545455,3.9,2.64545454545455
858,CBA,4,6.63636363636364,-2.63636363636364
861,CBA,5.7,11.2727272727273,-5.57272727272727
914,CBA,6,3.36363636363636,2.63636363636364
916,CBA,5.2,5,0.2
930,CBA,6.8,5.45454545454545,1.34545454545455
950,CBB,11.7272727272727,10.4,1.32727272727273
988,CBB,6.63636363636364,9.1,-2.46363636363636
989,CBA,11.8,9,2.8
995,CBB,4.81818181818182,5.6,-0.781818181818181
1015,CBB,7.45454545454545,10.3,-2.84545454545455
