"","label","effect.size","ci.low","ci.high","p.value","diamond.ratio","dr.low","dr.high","I2","I2.low","I2.high"
"1","Overall",2.26075997994837,2.13864217589542,2.38287778400131,2.82006147241101e-288,1.83333571077337,1.32514591157412,2.76673323677324,62.9718638914751,56.6198378512194,86.7541074098167
