"","session_id","referrer","anch4group","anchoring4"
"2677",2461191,"osu","highanchor",3000
"2678",2461193,"osu","lowanchor",145
"2679",2461194,"osu","highanchor",2500
"2681",2461197,"osu","highanchor",38560
"2682",2461198,"osu","lowanchor",150
"2683",2461201,"osu","highanchor",35000
"2684",2461202,"osu","highanchor",25000
"2685",2461204,"osu","lowanchor",14440
"2686",2461207,"osu","lowanchor",10000
"2687",2461208,"osu","highanchor",20000
"2688",2461212,"osu","highanchor",25000
"2689",2461217,"osu","highanchor",27000
"2690",2461218,"osu","highanchor",10000
"2691",2461224,"osu","highanchor",40000
"2692",2461225,"osu","lowanchor",1000
"2693",2461226,"osu","lowanchor",40000
"2694",2461231,"osu","lowanchor",130
"2695",2461235,"osu","highanchor",35000
"2696",2461236,"osu","lowanchor",165
"2697",2461292,"osu","lowanchor",300
"2698",2461298,"osu","lowanchor",150
"2700",2461308,"osu","lowanchor",800
"2701",2461309,"osu","lowanchor",1005
"2702",2461310,"osu","lowanchor",300
"2704",2461316,"osu","highanchor",47000
"2705",2461319,"osu","lowanchor",160
"2706",2461321,"osu","lowanchor",125
"2707",2461327,"osu","lowanchor",600
"2708",2461330,"osu","lowanchor",135
"2709",2461333,"osu","highanchor",10000
"2710",2461334,"osu","highanchor",20000
"2711",2461335,"osu","lowanchor",10000
"2712",2461338,"osu","lowanchor",300
"2713",2461340,"osu","lowanchor",1000
"2714",2461341,"osu","highanchor",40000
"2715",2461342,"osu","lowanchor",450
"2716",2461343,"osu","highanchor",30000
"2717",2461476,"osu","lowanchor",500
"2719",2461479,"osu","lowanchor",500
"2720",2461481,"osu","highanchor",8000
"2722",2461488,"osu","highanchor",30000
"2723",2461489,"osu","highanchor",25000
"2724",2461491,"osu","highanchor",46000
"2725",2461492,"osu","lowanchor",10000
"2726",2461495,"osu","highanchor",25000
"2727",2461497,"osu","lowanchor",1000
"2730",2461503,"osu","lowanchor",3300
"2731",2461504,"osu","highanchor",48000
"2732",2461505,"osu","lowanchor",200
"2733",2461510,"osu","highanchor",47000
"2734",2461512,"osu","lowanchor",2000
"2735",2461513,"osu","lowanchor",5000
"2736",2461518,"osu","lowanchor",600
"2737",2461521,"osu","lowanchor",110
"2738",2461524,"osu","lowanchor",2000
"2739",2461532,"osu","lowanchor",500
"2740",2461645,"osu","highanchor",35000
"2741",2461650,"osu","lowanchor",250
"2742",2461652,"osu","lowanchor",300
"2743",2461656,"osu","highanchor",30000
"2744",2461657,"osu","highanchor",38222
"2745",2461659,"osu","lowanchor",350
"2746",2461661,"osu","highanchor",5000
"2747",2461663,"osu","lowanchor",7000
"2748",2461664,"osu","highanchor",2000
"2749",2461666,"osu","highanchor",30000
"2750",2461668,"osu","lowanchor",1000
"2751",2461672,"osu","lowanchor",1000
"2753",2461674,"osu","highanchor",20000
"2754",2461676,"osu","highanchor",3000
"2756",2461689,"osu","highanchor",35000
"2757",2461690,"osu","lowanchor",300
"2759",2461706,"osu","highanchor",30000
"2760",2461707,"osu","highanchor",36352
"2761",2461710,"osu","highanchor",10000
"2762",2461828,"osu","highanchor",45000
"2764",2461832,"osu","highanchor",300
"2766",2461837,"osu","lowanchor",190
"2767",2461841,"osu","highanchor",42000
"2769",2461849,"osu","highanchor",1500
"2770",2461852,"osu","highanchor",20000
"2771",2461855,"osu","lowanchor",1000
"2772",2461856,"osu","highanchor",30000
"2773",2461858,"osu","highanchor",25000
"2774",2461860,"osu","highanchor",30000
"2775",2461861,"osu","highanchor",49000
"2776",2461864,"osu","lowanchor",800
"2777",2461865,"osu","lowanchor",500
"2779",2461868,"osu","lowanchor",110
"2780",2461870,"osu","lowanchor",475
"2781",2461876,"osu","highanchor",45000
"2782",2461880,"osu","highanchor",10000
"2783",2461925,"osu","lowanchor",500
