"","session_id","referrer","ContactGroup","Imagineddv"
"5969",2451755,"wisc","Contact group",4
"5970",2451756,"wisc","Contact group",3.75
"5971",2451762,"wisc","Contact group",4.5
"5972",2451763,"wisc","Control group",4.5
"5973",2451765,"wisc","Control group",6.75
"5974",2451768,"wisc","Control group",6.5
"5975",2451769,"wisc","Control group",3.25
"5976",2451773,"wisc","Contact group",5
"5977",2451775,"wisc","Contact group",5.25
"5978",2451782,"wisc","Contact group",4.5
"5979",2451811,"wisc","Control group",3.25
"5980",2451854,"wisc","Control group",2.25
"5981",2451914,"wisc","Control group",2.75
"5982",2451915,"wisc","Control group",8.25
"5983",2451917,"wisc","Control group",5.75
"5984",2451918,"wisc","Contact group",4.5
"5985",2451920,"wisc","Contact group",1.75
"5986",2451921,"wisc","Contact group",4.5
"5987",2451924,"wisc","Contact group",4.25
"5988",2451926,"wisc","Control group",6
"5989",2451927,"wisc","Contact group",4.25
"5990",2451929,"wisc","Contact group",3.25
"5991",2451942,"wisc","Contact group",3.75
"5992",2451979,"wisc","Control group",2.75
"5993",2451983,"wisc","Control group",6
"5994",2461615,"wisc","Control group",4.25
"5995",2461618,"wisc","Contact group",6
"5996",2461619,"wisc","Contact group",5
"5997",2461623,"wisc","Control group",7.5
"5998",2461641,"wisc","Control group",4
"5999",2461643,"wisc","Control group",4.5
"6000",2461658,"wisc","Contact group",1.75
"6001",2461749,"wisc","Control group",1.25
"6002",2461756,"wisc","Control group",5.75
"6003",2461765,"wisc","Contact group",4
"6004",2461774,"wisc","Contact group",6.25
"6005",2461788,"wisc","Control group",6
"6006",2461790,"wisc","Contact group",5
"6007",2461792,"wisc","Contact group",6
"6008",2461806,"wisc","Control group",4
"6009",2461810,"wisc","Control group",4.5
"6010",2461899,"wisc","Contact group",6.5
"6011",2461906,"wisc","Control group",2.25
"6012",2461911,"wisc","Contact group",6
"6013",2461913,"wisc","Contact group",4
"6014",2461915,"wisc","Control group",1.5
"6015",2461918,"wisc","Contact group",2.5
"6016",2461920,"wisc","Control group",5.5
"6017",2461921,"wisc","Contact group",4
"6018",2461924,"wisc","Control group",4
"6019",2461974,"wisc","Control group",2.25
"6020",2461982,"wisc","Contact group",3.5
"6021",2461986,"wisc","Contact group",5.75
"6022",2461988,"wisc","Contact group",3
"6023",2461994,"wisc","Contact group",2.25
"6024",2462000,"wisc","Control group",5
"6025",2462005,"wisc","Control group",3
"6026",2462007,"wisc","Control group",4.75
"6027",2462009,"wisc","Contact group",5.5
"6028",2462013,"wisc","Control group",2.5
"6029",2462014,"wisc","Control group",5.5
"6030",2462063,"wisc","Contact group",2.75
"6031",2462080,"wisc","Contact group",2.75
"6032",2462088,"wisc","Contact group",4.5
"6033",2462094,"wisc","Contact group",8
"6034",2462102,"wisc","Control group",6.5
"6035",2462104,"wisc","Control group",5.25
"6036",2462128,"wisc","Control group",4.25
"6037",2462132,"wisc","Control group",1
"6038",2462133,"wisc","Contact group",5.75
"6039",2462137,"wisc","Contact group",2
"6040",2462152,"wisc","Control group",4.75
"6041",2462184,"wisc","Control group",2.25
"6042",2462186,"wisc","Contact group",6.5
"6043",2462187,"wisc","Control group",3.75
"6044",2462188,"wisc","Control group",3.5
"6045",2462194,"wisc","Control group",5.5
"6046",2465656,"wisc","Control group",3.75
"6047",2465659,"wisc","Control group",2
"6048",2465663,"wisc","Contact group",7
"6049",2465664,"wisc","Contact group",3.5
"6050",2465666,"wisc","Contact group",3.25
"6051",2465667,"wisc","Contact group",6
"6052",2465671,"wisc","Contact group",6.75
"6053",2465672,"wisc","Contact group",5.75
"6054",2465677,"wisc","Contact group",4.25
"6055",2465714,"wisc","Control group",5.5
"6056",2465716,"wisc","Control group",9
"6057",2477361,"wisc","Control group",3.75
"6058",2477363,"wisc","Control group",5.25
"6059",2477365,"wisc","Control group",5
"6060",2477368,"wisc","Control group",4
"6061",2477371,"wisc","Contact group",4.5
"6062",2477374,"wisc","Contact group",4
"6063",2477375,"wisc","Control group",6
"6064",2477418,"wisc","Contact group",7
