"","session_id","referrer","sunkgroup","sunkDV"
"4520",2436706,"sdsu","paid",9
"4521",2436967,"sdsu","paid",8
"4522",2440429,"sdsu","free",9
"4523",2440430,"sdsu","paid",9
"4524",2440431,"sdsu","paid",9
"4525",2440596,"sdsu","paid",9
"4526",2440598,"sdsu","free",9
"4527",2440621,"sdsu","paid",9
"4528",2440623,"sdsu","free",9
"4529",2440733,"sdsu","paid",9
"4530",2440734,"sdsu","free",9
"4531",2440737,"sdsu","free",9
"4532",2440740,"sdsu","paid",9
"4533",2440881,"sdsu","free",9
"4534",2440883,"sdsu","paid",9
"4535",2440885,"sdsu","paid",3
"4536",2443108,"sdsu","paid",9
"4537",2443109,"sdsu","paid",9
"4538",2443110,"sdsu","free",9
"4539",2443367,"sdsu","paid",9
"4540",2443371,"sdsu","paid",9
"4541",2443373,"sdsu","free",7
"4542",2443376,"sdsu","paid",9
"4543",2443761,"sdsu","paid",8
"4544",2443763,"sdsu","free",5
"4545",2443765,"sdsu","paid",9
"4546",2443767,"sdsu","paid",9
"4547",2443879,"sdsu","paid",9
"4548",2443882,"sdsu","free",9
"4549",2443886,"sdsu","free",9
"4550",2443887,"sdsu","paid",9
"4551",2445906,"sdsu","free",9
"4552",2445908,"sdsu","free",9
"4553",2445912,"sdsu","paid",8
"4554",2445951,"sdsu","paid",7
"4555",2446069,"sdsu","paid",9
"4556",2446072,"sdsu","free",6
"4557",2446074,"sdsu","paid",5
"4558",2446076,"sdsu","paid",9
"4559",2447580,"sdsu","free",7
"4560",2447581,"sdsu","paid",9
"4561",2447582,"sdsu","free",8
"4562",2447591,"sdsu","free",6
"4563",2447692,"sdsu","paid",8
"4564",2447693,"sdsu","paid",9
"4565",2447744,"sdsu","paid",9
"4566",2447904,"sdsu","free",7
"4567",2447907,"sdsu","free",9
"4568",2448199,"sdsu","paid",9
"4569",2448201,"sdsu","paid",9
"4570",2448202,"sdsu","paid",9
"4571",2448203,"sdsu","free",9
"4572",2448352,"sdsu","paid",7
"4573",2448354,"sdsu","paid",6
"4574",2448355,"sdsu","free",9
"4575",2448359,"sdsu","free",9
"4576",2448429,"sdsu","free",9
"4577",2448430,"sdsu","paid",9
"4578",2448433,"sdsu","free",9
"4579",2452411,"sdsu","paid",8
"4580",2452413,"sdsu","paid",9
"4581",2452422,"sdsu","free",9
"4582",2452479,"sdsu","paid",8
"4583",2452480,"sdsu","free",9
"4584",2452481,"sdsu","free",1
"4585",2452747,"sdsu","free",9
"4586",2452749,"sdsu","free",9
"4587",2452750,"sdsu","paid",8
"4588",2452842,"sdsu","free",9
"4589",2452844,"sdsu","paid",9
"4590",2452845,"sdsu","paid",9
"4591",2452849,"sdsu","free",8
"4592",2452928,"sdsu","free",5
"4593",2452930,"sdsu","free",9
"4594",2452931,"sdsu","free",9
"4595",2452932,"sdsu","paid",9
"4596",2454751,"sdsu","free",9
"4597",2454752,"sdsu","paid",9
"4598",2454753,"sdsu","free",7
"4599",2455017,"sdsu","free",6
"4600",2455019,"sdsu","free",9
"4601",2455106,"sdsu","paid",9
"4602",2455109,"sdsu","paid",9
"4603",2455110,"sdsu","paid",9
"4604",2455111,"sdsu","free",9
"4605",2456774,"sdsu","paid",9
"4606",2456780,"sdsu","free",9
"4607",2456782,"sdsu","paid",9
"4608",2456795,"sdsu","free",7
"4609",2456913,"sdsu","paid",9
"4610",2456914,"sdsu","paid",9
"4611",2456915,"sdsu","free",7
"4612",2456917,"sdsu","free",7
"4613",2457079,"sdsu","free",9
"4614",2457081,"sdsu","free",6
"4615",2457083,"sdsu","paid",9
"4616",2457192,"sdsu","paid",6
"4617",2457193,"sdsu","free",9
"4618",2457195,"sdsu","paid",9
"4619",2457197,"sdsu","free",9
"4620",2457342,"sdsu","paid",9
"4621",2457345,"sdsu","paid",9
"4622",2457348,"sdsu","paid",9
"4623",2457350,"sdsu","paid",7
"4624",2458806,"sdsu","paid",9
"4625",2458808,"sdsu","paid",8
"4626",2458811,"sdsu","paid",9
"4627",2458812,"sdsu","paid",9
"4628",2458913,"sdsu","paid",9
"4629",2458914,"sdsu","paid",9
"4630",2458915,"sdsu","free",9
"4631",2458916,"sdsu","paid",9
"4632",2461397,"sdsu","free",6
"4633",2461398,"sdsu","paid",7
"4634",2461402,"sdsu","paid",9
"4635",2461621,"sdsu","paid",7
"4636",2461625,"sdsu","free",9
"4637",2461629,"sdsu","paid",8
"4638",2461892,"sdsu","free",8
"4639",2461893,"sdsu","paid",9
"4640",2461894,"sdsu","paid",9
"4641",2461895,"sdsu","free",7
"4642",2462430,"sdsu","free",9
"4643",2462431,"sdsu","free",9
"4644",2462432,"sdsu","paid",7
"4645",2462434,"sdsu","paid",9
"4646",2462501,"sdsu","paid",9
"4647",2462503,"sdsu","free",9
"4648",2462505,"sdsu","paid",9
"4649",2462572,"sdsu","free",9
"4650",2462573,"sdsu","free",9
"4651",2462574,"sdsu","free",1
"4652",2462575,"sdsu","paid",9
"4653",2466137,"sdsu","free",9
"4654",2466138,"sdsu","paid",9
"4655",2466142,"sdsu","free",7
"4656",2466152,"sdsu","free",9
"4657",2466236,"sdsu","paid",9
"4658",2466240,"sdsu","paid",9
"4659",2466241,"sdsu","paid",9
"4660",2466441,"sdsu","free",9
"4661",2466442,"sdsu","free",7
"4662",2466443,"sdsu","free",9
"4663",2466547,"sdsu","free",9
"4664",2466548,"sdsu","free",9
"4665",2466549,"sdsu","free",9
"4666",2466635,"sdsu","paid",9
"4667",2466638,"sdsu","free",9
"4668",2468204,"sdsu","paid",9
"4669",2468205,"sdsu","paid",9
