"","session_id","referrer","sunkgroup","sunkDV"
"5861",2448165,"vcu","paid",9
"5862",2451793,"vcu","paid",5
"5863",2451903,"vcu","paid",9
"5864",2451987,"vcu","free",8
"5865",2457829,"vcu","paid",9
"5866",2458789,"vcu","paid",9
"5867",2458795,"vcu","free",9
"5868",2458799,"vcu","paid",9
"5869",2458838,"vcu","paid",9
"5870",2458840,"vcu","free",9
"5871",2458846,"vcu","paid",9
"5872",2458891,"vcu","paid",9
"5873",2458896,"vcu","paid",9
"5874",2458907,"vcu","free",9
"5875",2458917,"vcu","free",5
"5876",2458939,"vcu","paid",9
"5877",2458963,"vcu","paid",9
"5878",2458993,"vcu","paid",9
"5879",2459055,"vcu","free",6
"5880",2459062,"vcu","free",9
"5881",2459110,"vcu","free",7
"5882",2461604,"vcu","paid",8
"5883",2461607,"vcu","paid",9
"5884",2461614,"vcu","paid",9
"5885",2461714,"vcu","free",5
"5886",2461716,"vcu","free",7
"5887",2465635,"vcu","free",9
"5888",2465638,"vcu","free",8
"5889",2465639,"vcu","free",6
"5890",2465710,"vcu","free",1
"5891",2465711,"vcu","paid",9
"5892",2465713,"vcu","paid",9
"5893",2465756,"vcu","paid",9
"5894",2465758,"vcu","free",9
"5895",2465793,"vcu","paid",8
"5896",2465826,"vcu","free",7
"5897",2465946,"vcu","paid",9
"5898",2467333,"vcu","free",7
"5899",2467427,"vcu","paid",9
"5900",2467490,"vcu","paid",9
"5901",2472268,"vcu","paid",9
"5902",2472270,"vcu","free",6
"5903",2472311,"vcu","free",8
"5904",2472313,"vcu","paid",6
"5905",2472314,"vcu","free",9
"5906",2472424,"vcu","paid",9
"5907",2472454,"vcu","paid",9
"5908",2472461,"vcu","paid",9
"5909",2472484,"vcu","free",8
"5910",2472527,"vcu","free",8
"5911",2472533,"vcu","paid",9
"5912",2473443,"vcu","free",9
"5913",2473491,"vcu","free",9
"5914",2473628,"vcu","free",9
"5915",2473629,"vcu","paid",9
"5916",2473630,"vcu","free",9
"5917",2477381,"vcu","free",8
"5918",2477384,"vcu","paid",8
"5919",2477392,"vcu","paid",9
"5920",2477407,"vcu","free",9
"5921",2477432,"vcu","free",9
"5922",2477481,"vcu","free",6
"5923",2477552,"vcu","paid",7
"5924",2477553,"vcu","paid",9
"5925",2477608,"vcu","free",9
"5926",2479419,"vcu","free",5
"5927",2479456,"vcu","free",9
"5928",2479459,"vcu","free",6
"5929",2479461,"vcu","paid",9
"5930",2479491,"vcu","paid",1
"5931",2479492,"vcu","free",9
"5932",2479551,"vcu","free",8
"5933",2479552,"vcu","paid",3
"5934",2479556,"vcu","paid",9
"5935",2479606,"vcu","free",9
"5936",2479607,"vcu","paid",9
"5937",2479610,"vcu","free",7
"5938",2484393,"vcu","free",9
"5939",2484394,"vcu","paid",9
"5940",2484409,"vcu","free",5
"5941",2484479,"vcu","free",9
"5942",2484583,"vcu","paid",9
"5943",2484584,"vcu","paid",9
"5944",2484605,"vcu","paid",9
"5945",2484731,"vcu","paid",9
"5946",2484821,"vcu","paid",7
"5947",2484823,"vcu","free",9
"5948",2486359,"vcu","free",9
"5949",2486360,"vcu","paid",9
"5950",2486471,"vcu","free",7
"5951",2486800,"vcu","free",9
"5952",2486813,"vcu","paid",7
"5953",2486820,"vcu","free",9
"5954",2486838,"vcu","paid",9
"5955",2486843,"vcu","free",9
"5956",2490264,"vcu","free",9
"5957",2490265,"vcu","paid",9
"5958",2490268,"vcu","paid",9
"5959",2490275,"vcu","paid",9
"5960",2490276,"vcu","free",9
"5961",2490281,"vcu","free",9
"5962",2490326,"vcu","free",9
"5963",2490327,"vcu","paid",9
"5964",2490328,"vcu","free",9
"5965",2490371,"vcu","free",9
"5966",2490398,"vcu","paid",9
"5967",2492269,"vcu","free",7
"5968",2492270,"vcu","paid",7
