"","session_id","referrer","sunkgroup","sunkDV"
"5204",2479820,"tamuon","free",8
"5205",2479821,"tamuon","paid",8
"5206",2479829,"tamuon","paid",9
"5207",2479834,"tamuon","free",7
"5208",2479835,"tamuon","free",7
"5209",2479842,"tamuon","free",9
"5210",2479846,"tamuon","paid",9
"5211",2479847,"tamuon","paid",9
"5212",2479864,"tamuon","paid",9
"5213",2479877,"tamuon","paid",6
"5214",2479886,"tamuon","paid",9
"5215",2479892,"tamuon","paid",9
"5216",2479894,"tamuon","free",5
"5217",2479895,"tamuon","free",6
"5218",2480000,"tamuon","paid",9
"5219",2480132,"tamuon","paid",9
"5220",2480144,"tamuon","paid",9
"5221",2480159,"tamuon","paid",9
"5222",2480162,"tamuon","paid",9
"5223",2480177,"tamuon","paid",9
"5224",2480194,"tamuon","free",9
"5225",2480201,"tamuon","free",9
"5226",2480215,"tamuon","paid",9
"5227",2480220,"tamuon","paid",9
"5228",2480228,"tamuon","paid",6
"5229",2480236,"tamuon","free",9
"5230",2480242,"tamuon","free",9
"5231",2480266,"tamuon","paid",7
"5232",2480280,"tamuon","free",9
"5233",2480283,"tamuon","free",7
"5234",2480332,"tamuon","paid",8
"5235",2480343,"tamuon","free",8
"5236",2480353,"tamuon","paid",9
"5237",2480356,"tamuon","free",9
"5238",2480366,"tamuon","paid",9
"5239",2480372,"tamuon","paid",9
"5240",2480383,"tamuon","free",8
"5241",2480385,"tamuon","paid",9
"5242",2480422,"tamuon","free",6
"5243",2480440,"tamuon","free",9
"5244",2480462,"tamuon","free",9
"5245",2480467,"tamuon","paid",9
"5246",2480474,"tamuon","free",9
"5247",2480477,"tamuon","free",6
"5248",2480481,"tamuon","free",9
"5249",2480490,"tamuon","paid",9
"5250",2480516,"tamuon","free",7
"5251",2480518,"tamuon","free",3
"5252",2480541,"tamuon","free",7
"5253",2480558,"tamuon","free",9
"5254",2480566,"tamuon","paid",8
"5255",2480567,"tamuon","paid",9
"5256",2480574,"tamuon","free",8
"5257",2480585,"tamuon","paid",9
"5258",2480627,"tamuon","paid",8
"5259",2480628,"tamuon","free",5
"5260",2480632,"tamuon","free",9
"5261",2480650,"tamuon","paid",9
"5262",2480672,"tamuon","paid",9
"5263",2480675,"tamuon","free",9
"5264",2480687,"tamuon","paid",7
"5265",2480690,"tamuon","paid",7
"5266",2480693,"tamuon","paid",9
"5267",2480707,"tamuon","free",7
"5268",2480720,"tamuon","paid",7
"5269",2480725,"tamuon","paid",9
"5270",2480727,"tamuon","paid",9
"5271",2480728,"tamuon","paid",8
"5272",2480731,"tamuon","paid",9
"5273",2480733,"tamuon","paid",9
"5274",2480735,"tamuon","free",9
"5275",2480811,"tamuon","free",9
"5276",2480827,"tamuon","paid",8
"5277",2480834,"tamuon","free",9
"5278",2480836,"tamuon","paid",9
"5279",2480838,"tamuon","free",4
"5280",2480841,"tamuon","paid",9
"5281",2480848,"tamuon","paid",9
"5282",2480849,"tamuon","free",9
"5283",2480851,"tamuon","paid",9
"5284",2480855,"tamuon","paid",8
"5285",2480864,"tamuon","paid",9
"5286",2480865,"tamuon","paid",9
"5287",2480867,"tamuon","free",9
"5288",2480868,"tamuon","free",6
"5289",2480869,"tamuon","paid",9
"5290",2480877,"tamuon","free",9
"5291",2480882,"tamuon","paid",9
