"","session_id","referrer","sunkgroup","sunkDV"
"1262",2481264,"lse","paid",7
"1263",2481268,"lse","free",8
"1264",2481271,"lse","free",7
"1265",2481273,"lse","free",5
"1266",2481283,"lse","paid",9
"1267",2481305,"lse","paid",8
"1268",2481309,"lse","free",9
"1269",2481310,"lse","paid",9
"1270",2481311,"lse","free",3
"1271",2481312,"lse","free",5
"1272",2481316,"lse","paid",9
"1273",2481320,"lse","paid",9
"1274",2481323,"lse","paid",6
"1275",2481326,"lse","paid",9
"1276",2481328,"lse","free",9
"1277",2481330,"lse","paid",9
"1278",2481337,"lse","paid",9
"1279",2481341,"lse","paid",7
"1280",2481348,"lse","free",9
"1281",2481353,"lse","paid",7
"1282",2481354,"lse","free",9
"1283",2481356,"lse","paid",9
"1284",2481359,"lse","paid",8
"1285",2481360,"lse","paid",7
"1286",2481364,"lse","paid",7
"1287",2481369,"lse","paid",9
"1288",2481389,"lse","paid",9
"1289",2481393,"lse","paid",9
"1290",2481420,"lse","paid",9
"1291",2481422,"lse","paid",8
"1292",2481425,"lse","paid",9
"1293",2481427,"lse","free",9
"1294",2481431,"lse","paid",9
"1295",2481438,"lse","free",4
"1296",2481448,"lse","free",7
"1297",2481454,"lse","free",9
"1298",2481456,"lse","paid",9
"1299",2481458,"lse","free",7
"1300",2481463,"lse","free",7
"1301",2481467,"lse","paid",9
"1302",2481493,"lse","free",8
"1304",2481500,"lse","paid",1
"1305",2481502,"lse","free",4
"1306",2481505,"lse","paid",9
"1307",2481509,"lse","paid",9
"1308",2481514,"lse","free",9
"1309",2481517,"lse","free",9
"1310",2481528,"lse","paid",9
"1311",2481530,"lse","paid",1
"1312",2481531,"lse","free",9
"1313",2481539,"lse","free",7
"1314",2481577,"lse","free",8
"1315",2481589,"lse","paid",9
"1316",2481595,"lse","paid",9
"1317",2481604,"lse","paid",9
"1318",2481606,"lse","paid",9
"1319",2481608,"lse","free",9
"1320",2481613,"lse","paid",9
"1321",2481617,"lse","paid",9
"1322",2481620,"lse","free",9
"1323",2481624,"lse","free",9
"1324",2481627,"lse","paid",1
"1325",2481630,"lse","paid",9
"1326",2481670,"lse","paid",9
"1327",2481679,"lse","free",8
"1328",2481682,"lse","free",9
"1329",2481700,"lse","paid",9
"1330",2481703,"lse","paid",7
"1331",2481711,"lse","free",9
"1332",2481715,"lse","free",7
"1333",2481719,"lse","paid",9
"1334",2481720,"lse","free",9
"1335",2481723,"lse","paid",7
"1336",2481732,"lse","paid",9
"1337",2481752,"lse","free",5
"1338",2481755,"lse","free",9
"1339",2481757,"lse","paid",9
"1340",2481769,"lse","paid",7
"1341",2481770,"lse","paid",9
"1342",2481775,"lse","free",9
"1343",2481777,"lse","free",4
"1344",2481779,"lse","paid",9
"1345",2481781,"lse","paid",9
"1346",2481783,"lse","paid",7
"1347",2481790,"lse","paid",9
