"","session_id","referrer","sunkgroup","sunkDV"
"2677",2461191,"osu","free",9
"2678",2461193,"osu","free",9
"2679",2461194,"osu","free",4
"2680",2461196,"osu","paid",7
"2681",2461197,"osu","free",3
"2682",2461198,"osu","paid",8
"2683",2461201,"osu","paid",9
"2684",2461202,"osu","free",9
"2685",2461204,"osu","free",9
"2686",2461207,"osu","free",6
"2687",2461208,"osu","paid",9
"2688",2461212,"osu","paid",9
"2689",2461217,"osu","free",9
"2690",2461218,"osu","paid",9
"2691",2461224,"osu","paid",7
"2692",2461225,"osu","free",7
"2693",2461226,"osu","free",7
"2694",2461231,"osu","paid",6
"2695",2461235,"osu","paid",9
"2696",2461236,"osu","paid",9
"2697",2461292,"osu","paid",1
"2698",2461298,"osu","free",6
"2699",2461299,"osu","paid",9
"2700",2461308,"osu","paid",8
"2701",2461309,"osu","paid",8
"2702",2461310,"osu","free",7
"2703",2461311,"osu","free",1
"2704",2461316,"osu","free",2
"2705",2461319,"osu","free",9
"2706",2461321,"osu","paid",9
"2707",2461327,"osu","free",9
"2708",2461330,"osu","free",3
"2709",2461333,"osu","paid",7
"2710",2461334,"osu","paid",9
"2711",2461335,"osu","free",9
"2712",2461338,"osu","paid",9
"2713",2461340,"osu","paid",6
"2714",2461341,"osu","paid",7
"2715",2461342,"osu","free",6
"2716",2461343,"osu","free",7
"2717",2461476,"osu","paid",9
"2718",2461477,"osu","free",5
"2719",2461479,"osu","paid",9
"2720",2461481,"osu","free",4
"2721",2461487,"osu","paid",9
"2722",2461488,"osu","free",8
"2723",2461489,"osu","free",8
"2724",2461491,"osu","paid",8
"2725",2461492,"osu","free",9
"2726",2461495,"osu","free",1
"2727",2461497,"osu","paid",9
"2728",2461499,"osu","free",9
"2729",2461500,"osu","free",9
"2730",2461503,"osu","free",9
"2731",2461504,"osu","free",7
"2732",2461505,"osu","free",4
"2733",2461510,"osu","free",6
"2734",2461512,"osu","free",7
"2735",2461513,"osu","free",9
"2736",2461518,"osu","free",8
"2737",2461521,"osu","paid",9
"2738",2461524,"osu","free",4
"2739",2461532,"osu","free",5
"2740",2461645,"osu","free",9
"2741",2461650,"osu","free",9
"2742",2461652,"osu","free",6
"2743",2461656,"osu","free",8
"2744",2461657,"osu","paid",5
"2745",2461659,"osu","paid",9
"2746",2461661,"osu","paid",9
"2747",2461663,"osu","free",8
"2748",2461664,"osu","free",8
"2749",2461666,"osu","paid",9
"2750",2461668,"osu","paid",9
"2751",2461672,"osu","paid",9
"2752",2461673,"osu","free",5
"2753",2461674,"osu","free",9
"2754",2461676,"osu","paid",7
"2755",2461685,"osu","free",9
"2756",2461689,"osu","paid",7
"2757",2461690,"osu","free",9
"2758",2461693,"osu","free",3
"2759",2461706,"osu","free",5
"2760",2461707,"osu","paid",9
"2761",2461710,"osu","free",7
"2762",2461828,"osu","paid",9
"2763",2461831,"osu","paid",5
"2764",2461832,"osu","paid",7
"2765",2461834,"osu","paid",5
"2766",2461837,"osu","paid",5
"2767",2461841,"osu","paid",7
"2768",2461848,"osu","free",9
"2769",2461849,"osu","free",9
"2770",2461852,"osu","paid",7
"2771",2461855,"osu","free",9
"2772",2461856,"osu","free",1
"2773",2461858,"osu","paid",9
"2774",2461860,"osu","free",9
"2775",2461861,"osu","paid",9
"2776",2461864,"osu","paid",9
"2777",2461865,"osu","free",8
"2778",2461867,"osu","free",7
"2779",2461868,"osu","paid",7
"2780",2461870,"osu","paid",6
"2781",2461876,"osu","free",4
"2782",2461880,"osu","free",9
"2783",2461925,"osu","free",6
