"","session_id","referrer","d_art","IATexp.overall","IATEXPfilter"
"2677",2461191,"osu",0.526950903624768,4.91666666666667,"Include"
"2678",2461193,"osu",0.356911574878519,5.91666666666667,"Include"
"2679",2461194,"osu",0.713271037782482,5.75,"Include"
"2680",2461196,"osu",0.696982292656723,5.25,"Include"
"2683",2461201,"osu",-0.24790388275386,6,"Include"
"2684",2461202,"osu",-0.225116612327247,4.83333333333333,"Include"
"2685",2461204,"osu",-0.471121572341902,2.58333333333333,"Include"
"2686",2461207,"osu",0.281402441279147,3,"Include"
"2687",2461208,"osu",-0.0114729563966787,4.08333333333333,"Include"
"2688",2461212,"osu",0.533718579234554,5.75,"Include"
"2689",2461217,"osu",-0.220088730616908,3.41666666666667,"Include"
"2692",2461225,"osu",0.00445315864255291,5.08333333333333,"Include"
"2694",2461231,"osu",0.548303747357125,4.66666666666667,"Include"
"2695",2461235,"osu",0.82398520094096,4.08333333333333,"Include"
"2696",2461236,"osu",0.672508764459422,5.58333333333333,"Include"
"2697",2461292,"osu",0.0279799640606537,4.75,"Include"
"2698",2461298,"osu",-0.5536436419612,3.5,"Include"
"2699",2461299,"osu",-0.0442370554697958,4.33333333333333,"Include"
"2700",2461308,"osu",-0.12771577302777,5.58333333333333,"Include"
"2701",2461309,"osu",-0.305615247907352,4.08333333333333,"Include"
"2703",2461311,"osu",0.220075097667782,4.5,"Include"
"2706",2461321,"osu",0.813572201231787,5,"Include"
"2707",2461327,"osu",1.05510224457892,5.16666666666667,"Include"
"2708",2461330,"osu",0.104057278269853,4.25,"Include"
"2709",2461333,"osu",1.09681081170997,5.41666666666667,"Include"
"2710",2461334,"osu",1.00095110831581,5,"Include"
"2711",2461335,"osu",0.300746146535955,4.91666666666667,"Include"
"2712",2461338,"osu",0.925132121741127,4.58333333333333,"Include"
"2713",2461340,"osu",0.0690682973211025,4.58333333333333,"Include"
"2715",2461342,"osu",0.880926190265958,5.41666666666667,"Include"
"2716",2461343,"osu",0.483471952597626,5.33333333333333,"Include"
"2717",2461476,"osu",0.621971342832267,6.08333333333333,"Include"
"2719",2461479,"osu",-0.264928390470706,4.16666666666667,"Include"
"2720",2461481,"osu",0.478399431782328,4,"Include"
"2722",2461488,"osu",-0.0511598885211466,4.91666666666667,"Include"
"2723",2461489,"osu",0.70207252996753,4.25,"Include"
"2725",2461492,"osu",-0.103932259435144,4.33333333333333,"Include"
"2726",2461495,"osu",0.0414358495845184,4.25,"Include"
"2727",2461497,"osu",-0.0619588329067053,5.25,"Include"
"2728",2461499,"osu",0.381232247777812,3.58333333333333,"Include"
"2729",2461500,"osu",-0.276111653304864,4,"Include"
"2730",2461503,"osu",0.5386759922338,3.66666666666667,"Include"
"2731",2461504,"osu",0.424681466578498,4.41666666666667,"Include"
"2732",2461505,"osu",0.134225952061532,3.91666666666667,"Include"
"2733",2461510,"osu",-0.108340146830706,5.16666666666667,"Include"
"2734",2461512,"osu",0.893123544088393,3.91666666666667,"Include"
"2735",2461513,"osu",-0.400433297865137,6.33333333333333,"Include"
"2736",2461518,"osu",0.163084243262323,4.58333333333333,"Include"
"2737",2461521,"osu",-0.388857516430148,2.08333333333333,"Include"
"2738",2461524,"osu",1.24587397294895,5,"Include"
"2739",2461532,"osu",0.021323163161583,4.5,"Include"
"2740",2461645,"osu",-0.299902288353132,3.16666666666667,"Include"
"2741",2461650,"osu",0.622999504868665,4.41666666666667,"Include"
"2742",2461652,"osu",0.0843217664814699,5.16666666666667,"Include"
"2743",2461656,"osu",0.319298955983914,4.75,"Include"
"2745",2461659,"osu",0.545319030686848,4.25,"Include"
"2747",2461663,"osu",0.466286005300942,5,"Include"
"2748",2461664,"osu",0.118630390725427,4,"Include"
"2749",2461666,"osu",-0.0766901559284042,5.41666666666667,"Include"
"2750",2461668,"osu",0.402788660056929,3,"Include"
"2751",2461672,"osu",0.458362863694403,4.66666666666667,"Include"
"2752",2461673,"osu",0.109585552393611,4.16666666666667,"Include"
"2753",2461674,"osu",0.500298080955845,5.58333333333333,"Include"
"2754",2461676,"osu",-0.394924852050384,4.25,"Include"
"2755",2461685,"osu",0.449576392401882,3.58333333333333,"Include"
"2757",2461690,"osu",-0.385884391399869,3.08333333333333,"Include"
"2759",2461706,"osu",0.444590111473397,5.16666666666667,"Include"
"2760",2461707,"osu",-0.0615020850131979,4.75,"Include"
"2761",2461710,"osu",0.402701618855216,5.08333333333333,"Include"
"2762",2461828,"osu",0.199591785310982,5.25,"Include"
"2764",2461832,"osu",0.496517066338907,4.08333333333333,"Include"
"2765",2461834,"osu",0.813270913664638,3.08333333333333,"Include"
"2767",2461841,"osu",0.360481028293161,4.41666666666667,"Include"
"2768",2461848,"osu",0.596625329361875,4.58333333333333,"Include"
"2769",2461849,"osu",0.335187160836357,4.5,"Include"
"2770",2461852,"osu",0.696214108984737,4,"Include"
"2771",2461855,"osu",-0.344248467733928,3.58333333333333,"Include"
"2773",2461858,"osu",0.0388115344883236,5.58333333333333,"Include"
"2774",2461860,"osu",0.805082379976289,3.91666666666667,"Include"
"2775",2461861,"osu",0.201186080000246,3.91666666666667,"Include"
"2776",2461864,"osu",0.214402400386502,4.08333333333333,"Include"
"2777",2461865,"osu",-0.283986872421406,4.91666666666667,"Include"
"2779",2461868,"osu",0.477825310624296,5.66666666666667,"Include"
"2780",2461870,"osu",0.42234507025296,4,"Include"
"2781",2461876,"osu",0.963066052400038,5.41666666666667,"Include"
"2782",2461880,"osu",-0.282968586055019,4.5,"Include"
"2783",2461925,"osu",0.0537325897561917,4.75,"Include"
