"","session_id","referrer","d_art","IATexp.overall","IATEXPfilter"
"290",2457211,"conncoll",1.06851620082868,6.16666666666667,"Include"
"292",2457217,"conncoll",0.623502443245691,4.33333333333333,"Include"
"293",2457219,"conncoll",0.690717256300681,4.33333333333333,"Include"
"294",2457222,"conncoll",-0.196065976628323,3.75,"Include"
"295",2457223,"conncoll",1.07445912904428,6,"Include"
"296",2457225,"conncoll",0.770580235527018,4.58333333333333,"Include"
"297",2457226,"conncoll",-0.139988987090032,3.33333333333333,"Include"
"298",2457230,"conncoll",0.175821991492787,5.75,"Include"
"299",2457231,"conncoll",0.669287516832985,2.91666666666667,"Include"
"300",2457233,"conncoll",0.26860226820376,5.83333333333333,"Include"
"301",2457237,"conncoll",1.0399964282422,4.25,"Include"
"302",2457239,"conncoll",0.887452341161109,3.83333333333333,"Include"
"303",2457241,"conncoll",0.854643622249017,4,"Include"
"305",2457247,"conncoll",-0.0221217052588661,5.58333333333333,"Include"
"306",2457266,"conncoll",0.343610099560279,5.41666666666667,"Include"
"307",2457376,"conncoll",0.80031546942758,5.08333333333333,"Include"
"309",2457395,"conncoll",0.552207467219209,5.16666666666667,"Include"
"310",2457410,"conncoll",-0.338847474245394,4,"Include"
"311",2457483,"conncoll",0.403199528079655,4.91666666666667,"Include"
"312",2457484,"conncoll",0.173953750779145,5.16666666666667,"Include"
"313",2457485,"conncoll",1.03345222300814,5.83333333333333,"Include"
"314",2457486,"conncoll",0.978632849155327,5.66666666666667,"Include"
"315",2457487,"conncoll",0.580800957797576,3.83333333333333,"Include"
"316",2457489,"conncoll",0.449069637143581,6.16666666666667,"Include"
"317",2457490,"conncoll",1.34699247782596,6,"Include"
"318",2457492,"conncoll",-0.00249609221044293,4.33333333333333,"Include"
"319",2457497,"conncoll",0.0770139117826525,3.66666666666667,"Include"
"320",2457498,"conncoll",0.772132387311483,5.83333333333333,"Include"
"321",2457706,"conncoll",0.408233309578448,4.75,"Include"
"322",2457712,"conncoll",0.395305247339388,4,"Include"
"324",2457723,"conncoll",0.0943721004518642,3.75,"Include"
"327",2457726,"conncoll",0.421134459622595,4.33333333333333,"Include"
"328",2457727,"conncoll",-0.079177844739579,4.5,"Include"
"329",2457728,"conncoll",0.681466094661395,4.75,"Include"
"330",2457730,"conncoll",0.336459443080476,3.75,"Include"
"331",2457731,"conncoll",1.09572576031881,5.58333333333333,"Include"
"332",2457732,"conncoll",-0.258444323486864,4.41666666666667,"Include"
"333",2457733,"conncoll",1.2874210788384,6.16666666666667,"Include"
"334",2457734,"conncoll",0.201706350221566,3.75,"Include"
"335",2457735,"conncoll",0.521056663029143,5.16666666666667,"Include"
"336",2457736,"conncoll",0.735306924289628,5.41666666666667,"Include"
"337",2457737,"conncoll",0.159667837327193,5.16666666666667,"Include"
"338",2457738,"conncoll",1.00619378686376,5.16666666666667,"Include"
"339",2459368,"conncoll",0.658716244290007,5.16666666666667,"Include"
"340",2459414,"conncoll",-0.169720540612705,4.08333333333333,"Include"
"341",2459417,"conncoll",1.25775674948867,4.5,"Include"
"342",2459418,"conncoll",1.11338721383429,5.75,"Include"
"343",2459420,"conncoll",0.112384648859954,4.41666666666667,"Include"
"344",2459421,"conncoll",0.640415230006688,5.66666666666667,"Include"
"346",2459423,"conncoll",-0.309686452940818,3.75,"Include"
"347",2459425,"conncoll",0.322301108696331,4.83333333333333,"Include"
"348",2459427,"conncoll",0.908061340318091,4.5,"Include"
"349",2459429,"conncoll",0.172227715908722,5.16666666666667,"Include"
"350",2459430,"conncoll",1.10264193952035,6.25,"Include"
"351",2459434,"conncoll",-0.0170905883209541,4.08333333333333,"Include"
"352",2459436,"conncoll",0.835606239500932,5.33333333333333,"Include"
"353",2459439,"conncoll",1.44933615748982,5.75,"Include"
"354",2459458,"conncoll",0.312045315656095,4.91666666666667,"Include"
"355",2459547,"conncoll",-0.280692182651983,4.58333333333333,"Include"
"356",2459550,"conncoll",0.913949926644703,4.66666666666667,"Include"
"357",2459551,"conncoll",0.843578017417072,4.75,"Include"
"358",2459553,"conncoll",0.400748431127756,3.41666666666667,"Include"
"359",2459554,"conncoll",1.07801812115101,5.75,"Include"
"361",2459556,"conncoll",1.20092106205705,4.66666666666667,"Include"
"363",2459558,"conncoll",0.323829597658941,5.83333333333333,"Include"
"364",2459560,"conncoll",0.575877676247133,5,"Include"
"365",2459562,"conncoll",0.354793287118758,4.16666666666667,"Include"
"366",2459567,"conncoll",0.393461492092347,5.5,"Include"
"367",2459568,"conncoll",-0.293230687950996,4.08333333333333,"Include"
"368",2459575,"conncoll",0.414095852301844,5.66666666666667,"Include"
"369",2459709,"conncoll",0.726675127010233,6,"Include"
"370",2459710,"conncoll",-0.0396538557120292,3,"Include"
"371",2459711,"conncoll",0.693859728840514,4.41666666666667,"Include"
"372",2459712,"conncoll",1.14715092606115,5.5,"Include"
"373",2459714,"conncoll",0.455037201704887,5.33333333333333,"Include"
"374",2459715,"conncoll",0.983903662016317,6.08333333333333,"Include"
"375",2459716,"conncoll",0.444217168437402,4.83333333333333,"Include"
"376",2459718,"conncoll",0.202718524927586,5.83333333333333,"Include"
"377",2459720,"conncoll",-0.482703131868982,2.91666666666667,"Include"
"378",2459721,"conncoll",0.64010776171247,4.66666666666667,"Include"
"380",2459723,"conncoll",0.103242382620177,5.08333333333333,"Include"
"381",2459724,"conncoll",0.447256527839785,3.5,"Include"
"382",2459727,"conncoll",1.131609006331,4.66666666666667,"Include"
"383",2459730,"conncoll",0.275758708932721,3.66666666666667,"Include"
