"","session_id","referrer","anch2group","anchoring2"
"2678",2461193,"osu","highanchor",4500000
"2679",2461194,"osu","highanchor",3e+06
"2680",2461196,"osu","lowanchor",250000
"2681",2461197,"osu","lowanchor",360000
"2682",2461198,"osu","lowanchor",250000
"2683",2461201,"osu","highanchor",2950000
"2684",2461202,"osu","lowanchor",1e+06
"2685",2461204,"osu","highanchor",1650000
"2686",2461207,"osu","highanchor",3500000
"2687",2461208,"osu","lowanchor",2e+06
"2688",2461212,"osu","lowanchor",9e+05
"2689",2461217,"osu","lowanchor",325000
"2690",2461218,"osu","highanchor",3500000
"2691",2461224,"osu","highanchor",4e+06
"2692",2461225,"osu","highanchor",3e+06
"2693",2461226,"osu","lowanchor",1256000
"2694",2461231,"osu","lowanchor",5e+05
"2695",2461235,"osu","highanchor",3500000
"2696",2461236,"osu","highanchor",3500000
"2697",2461292,"osu","lowanchor",250000
"2698",2461298,"osu","highanchor",3500000
"2700",2461308,"osu","highanchor",3e+06
"2701",2461309,"osu","lowanchor",1400000
"2702",2461310,"osu","highanchor",2500000
"2704",2461316,"osu","highanchor",4e+06
"2705",2461319,"osu","highanchor",2e+06
"2706",2461321,"osu","lowanchor",205250
"2707",2461327,"osu","lowanchor",5e+05
"2708",2461330,"osu","lowanchor",210000
"2709",2461333,"osu","lowanchor",3e+05
"2710",2461334,"osu","highanchor",2500000
"2711",2461335,"osu","lowanchor",260000
"2712",2461338,"osu","lowanchor",3e+05
"2713",2461340,"osu","lowanchor",5e+05
"2714",2461341,"osu","lowanchor",210000
"2715",2461342,"osu","lowanchor",250000
"2716",2461343,"osu","lowanchor",5e+05
"2717",2461476,"osu","lowanchor",5e+05
"2718",2461477,"osu","highanchor",4300000
"2719",2461479,"osu","highanchor",4e+06
"2721",2461487,"osu","lowanchor",1e+06
"2723",2461489,"osu","highanchor",1500000
"2724",2461491,"osu","highanchor",4800000
"2725",2461492,"osu","lowanchor",2e+06
"2726",2461495,"osu","lowanchor",8e+05
"2727",2461497,"osu","lowanchor",480000
"2728",2461499,"osu","lowanchor",2e+06
"2731",2461504,"osu","lowanchor",5e+05
"2732",2461505,"osu","highanchor",4500000
"2733",2461510,"osu","highanchor",4800000
"2735",2461513,"osu","lowanchor",1e+06
"2736",2461518,"osu","lowanchor",6e+05
"2737",2461521,"osu","highanchor",4900000
"2738",2461524,"osu","highanchor",4e+06
"2739",2461532,"osu","highanchor",2e+06
"2740",2461645,"osu","lowanchor",4e+06
"2741",2461650,"osu","lowanchor",350000
"2742",2461652,"osu","lowanchor",3e+05
"2743",2461656,"osu","lowanchor",8e+05
"2744",2461657,"osu","lowanchor",3e+05
"2745",2461659,"osu","lowanchor",6e+05
"2746",2461661,"osu","highanchor",480000
"2747",2461663,"osu","highanchor",1e+06
"2749",2461666,"osu","lowanchor",315000
"2750",2461668,"osu","lowanchor",4e+05
"2751",2461672,"osu","highanchor",8e+05
"2752",2461673,"osu","highanchor",4500000
"2753",2461674,"osu","lowanchor",8e+05
"2754",2461676,"osu","highanchor",4e+06
"2755",2461685,"osu","highanchor",3500000
"2756",2461689,"osu","highanchor",3500000
"2757",2461690,"osu","highanchor",4e+06
"2758",2461693,"osu","highanchor",467778
"2759",2461706,"osu","lowanchor",670000
"2761",2461710,"osu","lowanchor",1e+06
"2762",2461828,"osu","highanchor",4500000
"2763",2461831,"osu","lowanchor",5e+05
"2764",2461832,"osu","highanchor",4e+06
"2765",2461834,"osu","lowanchor",3e+05
"2766",2461837,"osu","lowanchor",4e+05
"2767",2461841,"osu","lowanchor",246000
"2768",2461848,"osu","highanchor",3500000
"2769",2461849,"osu","highanchor",4e+06
"2771",2461855,"osu","highanchor",3500000
"2772",2461856,"osu","lowanchor",8e+05
"2773",2461858,"osu","lowanchor",3e+06
"2774",2461860,"osu","lowanchor",1500000
"2775",2461861,"osu","highanchor",4800000
"2776",2461864,"osu","lowanchor",1500000
"2777",2461865,"osu","highanchor",3e+06
"2778",2461867,"osu","highanchor",3e+06
"2779",2461868,"osu","lowanchor",220000
"2780",2461870,"osu","lowanchor",4e+05
"2781",2461876,"osu","lowanchor",2e+06
