"","Participant_ID","referrer","PowerCond","Sincerity","age","year","Genderfactor","ethnicity","AttentionCheck"
"1546","574","mTurk","HighPower",4,"29","Senior","Male","Asian-American","Pass"
"1547","575","mTurk","LowPower",5,"34",NA,"Female","Asian-American","Pass"
"1550","578","mTurk","LowPower",2,"26","Senior","Male","Asian-American","Fail"
"1551","579","mTurk","HighPower",6,"34",NA,"Female","White, non-Hispanic or latino","Fail"
"1552","58","mTurk","HighPower",5,"29","Other","Female","White, non-Hispanic or latino","Pass"
"1553","580","mTurk","HighPower",5,"38","Other","Male","White, non-Hispanic or latino","Pass"
"1554","581","mTurk","HighPower",3,"34",NA,"Female","Asian-American","Pass"
"1555","582","mTurk","LowPower",4,"42",NA,"Female","White, non-Hispanic or latino","Pass"
"1556","583","mTurk","HighPower",2,"25","Other","Female","African-American","Pass"
"1558","585","mTurk","HighPower",1,"30","Other","Female","White, non-Hispanic or latino","Pass"
"1559","586","mTurk","HighPower",2,"41","Other","Male","White, non-Hispanic or latino","Pass"
"1560","587","mTurk","LowPower",3,"25",NA,"Female","African-American","Pass"
"1561","588","mTurk","LowPower",4,"24",NA,NA,"White, non-Hispanic or latino","Pass"
"1562","589","mTurk","HighPower",4,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1566","592","mTurk","LowPower",2,"31","First-year","Female","White, non-Hispanic or latino","Pass"
"1567","593","mTurk","LowPower",4,NA,NA,NA,NA,NA
"1568","594","mTurk","HighPower",5,"47","Other","Male","White, non-Hispanic or latino","Pass"
"1571","597","mTurk","HighPower",5,"29","Other","Male","White, non-Hispanic or latino","Pass"
"1572","598","mTurk","HighPower",4,"39",NA,"Female","White, non-Hispanic or latino","Pass"
"1573","599","mTurk","LowPower",4,"36","Other","Female","White, non-Hispanic or latino","Pass"
"1574","6","mTurk","HighPower",5,NA,NA,NA,NA,NA
"1575","60","mTurk","LowPower",2,"26","Junior","Female","White, non-Hispanic or latino","Pass"
"1576","600","mTurk","HighPower",3,"44","Junior","Female","African-American","Pass"
"1577","601","mTurk","HighPower",5,"42",NA,"Female","Native Hawaiian and other Pacific Islander","Pass"
"1578","602","mTurk","LowPower",6,"39",NA,"Female","African-American","Pass"
"1581","605","mTurk","HighPower",5,"28","Other","Female","White, non-Hispanic or latino","Pass"
"1582","606","mTurk","HighPower",5,"39","Other","Male","White, non-Hispanic or latino","Pass"
"1584","608","mTurk","LowPower",5,"26","Other","Male","White, non-Hispanic or latino","Pass"
"1585","609","mTurk","LowPower",5,NA,NA,NA,NA,NA
"1587","610","mTurk","HighPower",2,"19","First-year","Male","Latino or Hispanic","Pass"
"1589","612","mTurk","LowPower",3,"31","Senior","Male","White, non-Hispanic or latino","Pass"
"1590","613","mTurk","HighPower",3,"44","Junior","Female","African-American","Pass"
"1593","616","mTurk","HighPower",5,"56",NA,"Male","White, non-Hispanic or latino","Pass"
"1594","617","mTurk","HighPower",1,"47","Other","Female","White, non-Hispanic or latino","Pass"
"1597","62","mTurk","LowPower",5,"29","Other","Female","African-American","Pass"
"1599","621","mTurk","LowPower",2,"31",NA,"Female","White, non-Hispanic or latino","Pass"
"1600","622","mTurk","HighPower",1,"27","Other",NA,"White, non-Hispanic or latino","Pass"
"1602","624","mTurk","LowPower",3,"23","Other","Male","White, non-Hispanic or latino","Pass"
"1604","626","mTurk","LowPower",5,NA,NA,NA,NA,NA
"1605","627","mTurk","LowPower",5,"39",NA,"Female","White, non-Hispanic or latino","Pass"
"1606","628","mTurk","LowPower",3,"39",NA,"Female","White, non-Hispanic or latino","Pass"
"1607","629","mTurk","HighPower",5,"28","Junior","Female","African-American","Pass"
"1608","63","mTurk","HighPower",5,"65",NA,"Female","White, non-Hispanic or latino","Pass"
"1609","630","mTurk","HighPower",3,"26",NA,"Male","Latino or Hispanic","Pass"
"1612","633","mTurk","HighPower",2,"29","Other","Male","White, non-Hispanic or latino","Pass"
"1613","634","mTurk","HighPower",4,"29","Other","Male","White, non-Hispanic or latino","Fail"
"1614","635","mTurk","LowPower",4,"31","Other","Male","White, non-Hispanic or latino","Pass"
"1616","637","mTurk","HighPower",1,"23","Other","Male","White, non-Hispanic or latino","Pass"
"1617","638","mTurk","LowPower",1,"57","Other","Female","Multiracial","Pass"
"1618","639","mTurk","HighPower",4,"28","Other","Male","White, non-Hispanic or latino","Pass"
"1619","64","mTurk","LowPower",1,"35","Other","Female","White, non-Hispanic or latino","Pass"
"1620","640","mTurk","LowPower",2,NA,NA,NA,NA,NA
"1621","641","mTurk","LowPower",2,"21",NA,"Female","Latino or Hispanic","Pass"
"1623","643","mTurk","LowPower",2,"27","Other","Female","African-American","Pass"
"1624","644","mTurk","LowPower",4,NA,"Junior","Male","White, non-Hispanic or latino","Pass"
"1626","646","mTurk","LowPower",5,"27","Other","Female","White, non-Hispanic or latino","Pass"
"1627","647","mTurk","LowPower",5,"50","Other","Male","White, non-Hispanic or latino","Pass"
"1628","648","mTurk","HighPower",4,NA,NA,NA,NA,NA
"1630","65","mTurk","HighPower",5,"59",NA,"Female","White, non-Hispanic or latino","Pass"
"1631","650","mTurk","LowPower",1,"34","Other","Male","White, non-Hispanic or latino","Pass"
"1632","651","mTurk","HighPower",4,"45",NA,"Female","White, non-Hispanic or latino","Pass"
"1633","652","mTurk","HighPower",6,"37","Other","Female","White, non-Hispanic or latino","Pass"
"1636","655","mTurk","HighPower",2,"26",NA,"Male","Asian-American","Pass"
"1637","656","mTurk","LowPower",3,"49",NA,"Female","White, non-Hispanic or latino","Pass"
"1638","657","mTurk","LowPower",3,"27","Other","Male","White, non-Hispanic or latino","Pass"
"1639","658","mTurk","LowPower",4,"43","Other","Male","White, non-Hispanic or latino","Pass"
"1640","659","mTurk","HighPower",1,"23","Other","Male","Asian-American","Pass"
"1641","66","mTurk","HighPower",3,"29","Other","Female","Asian-American","Pass"
"1642","660","mTurk","LowPower",5,"43","Other","Male","White, non-Hispanic or latino","Pass"
"1644","662","mTurk","HighPower",5,"28","Other","Female","African-American","Pass"
"1645","663","mTurk","HighPower",1,"25",NA,"Male","White, non-Hispanic or latino","Fail"
"1646","664","mTurk","HighPower",4,"20","Junior","Female","White, non-Hispanic or latino","Pass"
"1648","666","mTurk","LowPower",3,NA,NA,NA,NA,NA
"1649","667","mTurk","LowPower",4,"38","Other","Male","African-American","Pass"
"1650","668","mTurk","LowPower",5,"44","Other","Female","White, non-Hispanic or latino","Pass"
"1651","669","mTurk","HighPower",6,"36","Senior","Female","Asian-American","Fail"
"1653","670","mTurk","LowPower",4,NA,NA,NA,NA,NA
"1654","671","mTurk","HighPower",5,"48","Other","Female","White, non-Hispanic or latino","Pass"
"1655","672","mTurk","HighPower",5,"49",NA,"Female","White, non-Hispanic or latino","Pass"
"1657","674","mTurk","LowPower",2,"69","Other","Male","White, non-Hispanic or latino","Pass"
"1658","675","mTurk","LowPower",4,"35",NA,"Male","White, non-Hispanic or latino","Pass"
"1659","676","mTurk","HighPower",6,"28","Senior","Male","Native American and Alaska Native","Fail"
"1660","677","mTurk","HighPower",4,"30",NA,"Male","Multiracial","Pass"
"1661","678","mTurk","HighPower",6,"50","Other","Female","White, non-Hispanic or latino","Pass"
"1662","679","mTurk","HighPower",2,"28","Junior","Male","Native American and Alaska Native","Fail"
"1664","680","mTurk","HighPower",5,"24","Senior","Male","White, non-Hispanic or latino","Pass"
"1665","681","mTurk","HighPower",1,"50","Other","Male","White, non-Hispanic or latino","Pass"
"1666","682","mTurk","HighPower",2,"29","Senior","Male","Asian-American","Fail"
"1667","683","mTurk","HighPower",2,"34",NA,"Male","White, non-Hispanic or latino","Pass"
"1668","684","mTurk","HighPower",2,"59",NA,"Male","White, non-Hispanic or latino","Pass"
"1669","685","mTurk","LowPower",4,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1670","686","mTurk","LowPower",2,"35","Other","Female","Asian-American","Pass"
"1671","687","mTurk","HighPower",5,"38",NA,"Male","White, non-Hispanic or latino","Pass"
"1672","688","mTurk","HighPower",3,"61","Other","Male","White, non-Hispanic or latino","Pass"
"1673","689","mTurk","LowPower",1,"35",NA,"Male","Asian-American","Pass"
"1674","69","mTurk","HighPower",1,"33",NA,"Female","White, non-Hispanic or latino","Pass"
"1675","690","mTurk","LowPower",5,"59","Other","Male","White, non-Hispanic or latino","Pass"
"1676","691","mTurk","LowPower",3,"36",NA,"Female","White, non-Hispanic or latino","Pass"
"1677","692","mTurk","LowPower",5,"52",NA,"Female","White, non-Hispanic or latino","Pass"
"1678","693","mTurk","HighPower",1,"49","Other","Female","White, non-Hispanic or latino","Pass"
"1680","695","mTurk","HighPower",3,"28",NA,"Female","Asian-American","Pass"
"1681","696","mTurk","LowPower",3,"32",NA,"Male",NA,"Pass"
"1682","697","mTurk","LowPower",5,"36",NA,"Female","White, non-Hispanic or latino","Pass"
"1683","698","mTurk","HighPower",3,NA,NA,NA,NA,NA
"1684","699","mTurk","HighPower",3,"22","Other","Male","White, non-Hispanic or latino","Pass"
"1685","7","mTurk","LowPower",5,"46","Other","Female","White, non-Hispanic or latino","Pass"
"1686","70","mTurk","HighPower",5,"41","Other","Male","White, non-Hispanic or latino","Pass"
"1688","701","mTurk","LowPower",2,"33","Other","Female","White, non-Hispanic or latino","Pass"
"1689","702","mTurk","HighPower",5,"33","Other","Female","White, non-Hispanic or latino","Pass"
"1690","703","mTurk","HighPower",2,"39","Other","Male","White, non-Hispanic or latino","Pass"
"1691","704","mTurk","LowPower",6,"41","Other","Female","White, non-Hispanic or latino","Pass"
"1692","705","mTurk","HighPower",2,"26",NA,"Male","Asian-American","Pass"
"1693","706","mTurk","HighPower",3,"36",NA,"Male","Asian-American","Pass"
"1695","708","mTurk","LowPower",4,"24",NA,"Male","White, non-Hispanic or latino","Pass"
"1696","709","mTurk","HighPower",1,"30",NA,"Female","Asian-American","Pass"
"1697","71","mTurk","LowPower",5,"38",NA,"Female","White, non-Hispanic or latino","Pass"
"1698","710","mTurk","HighPower",4,"44","Other","Male","White, non-Hispanic or latino","Pass"
"1699","711","mTurk","LowPower",5,"53","Other","Female","White, non-Hispanic or latino","Pass"
"1700","712","mTurk","HighPower",6,"22","Other","Female","Latino or Hispanic","Pass"
"1701","713","mTurk","HighPower",5,"36",NA,"Male","White, non-Hispanic or latino","Pass"
"1703","715","mTurk","LowPower",3,"32","Other","Male","White, non-Hispanic or latino","Pass"
"1704","716","mTurk","HighPower",4,"31","Other","Female","White, non-Hispanic or latino","Pass"
"1705","717","mTurk","LowPower",1,"33",NA,"Female","White, non-Hispanic or latino","Pass"
"1706","718","mTurk","LowPower",1,"45","Other","Female","White, non-Hispanic or latino","Pass"
"1708","72","mTurk","LowPower",1,"37",NA,"Male","White, non-Hispanic or latino","Pass"
"1710","721","mTurk","LowPower",3,"32","Other","Male","Other","Pass"
"1711","722","mTurk","HighPower",2,"21","Junior","Male","White, non-Hispanic or latino","Pass"
"1712","723","mTurk","LowPower",1,"30","Other","Female","White, non-Hispanic or latino","Pass"
"1713","724","mTurk","LowPower",1,"24","Other","Female","White, non-Hispanic or latino","Pass"
"1714","725","mTurk","HighPower",4,"26",NA,"Male","White, non-Hispanic or latino","Pass"
"1715","726","mTurk","HighPower",5,NA,NA,NA,NA,NA
"1717","728","mTurk","HighPower",4,"26","Other","Female","Asian-American","Pass"
"1719","73","mTurk","HighPower",5,"42",NA,"Female","White, non-Hispanic or latino","Pass"
"1720","730","mTurk","LowPower",5,"29","Other","Male","Asian-American",NA
"1721","731","mTurk","LowPower",3,"33",NA,"Male","Asian-American","Pass"
"1722","732","mTurk","HighPower",5,"55","Other","Male","White, non-Hispanic or latino","Pass"
"1723","733","mTurk","LowPower",3,"32","Other","Male","Latino or Hispanic","Pass"
"1724","734","mTurk","LowPower",5,"30","Other","Female","White, non-Hispanic or latino","Pass"
"1726","736","mTurk","LowPower",3,NA,NA,NA,NA,NA
"1728","74","mTurk","LowPower",2,"28","Other","Male","White, non-Hispanic or latino","Fail"
"1729","75","mTurk","LowPower",6,"34","Other","Female","African-American","Pass"
"1731","77","mTurk","LowPower",6,"52",NA,"Male","White, non-Hispanic or latino","Pass"
"1732","78","mTurk","LowPower",2,"24","Other","Male","Asian-American","Pass"
"1733","79","mTurk","HighPower",4,"28","Other","Male","White, non-Hispanic or latino","Pass"
"1734","8","mTurk","HighPower",5,"46","Other","Male","Other","Pass"
"1735","80","mTurk","HighPower",5,"37",NA,"Male","White, non-Hispanic or latino","Pass"
"1736","81","mTurk","LowPower",2,"38","Sophomore","Female","White, non-Hispanic or latino","Pass"
"1737","82","mTurk","LowPower",5,"44","Other","Male","Latino or Hispanic","Pass"
"1741","86","mTurk","LowPower",3,"25","Other","Male","White, non-Hispanic or latino","Pass"
"1742","87","mTurk","LowPower",5,"42","Other","Male","White, non-Hispanic or latino","Pass"
"1744","89","mTurk","HighPower",2,"35","Other","Male","White, non-Hispanic or latino","Pass"
"1745","9","mTurk","HighPower",3,"53","Other","Female","White, non-Hispanic or latino","Pass"
"1746","90","mTurk","LowPower",2,"25",NA,"Female","White, non-Hispanic or latino","Pass"
"1749","93","mTurk","HighPower",5,"58","Other","Male","White, non-Hispanic or latino","Pass"
"1750","94","mTurk","HighPower",5,"32","Other","Female","White, non-Hispanic or latino","Pass"
"1751","95","mTurk","LowPower",4,"30","Other","Female","White, non-Hispanic or latino","Pass"
"1752","96","mTurk","LowPower",5,NA,NA,NA,NA,NA
"1753","97","mTurk","HighPower",4,"28","Other","Female","White, non-Hispanic or latino","Pass"
"1755","99","mTurk","LowPower",2,"25","Other","Male","White, non-Hispanic or latino","Pass"
