"","session_id","referrer","anch3group","anchoring3"
"2784",2462516,"oxy","lowanchor",4000
"2785",2466207,"oxy","lowanchor",28000
"2786",2467505,"oxy","lowanchor",18000
"2787",2468479,"oxy","highanchor",30000
"2788",2468498,"oxy","lowanchor",10400
"2789",2468526,"oxy","lowanchor",32000
"2790",2468562,"oxy","lowanchor",2500
"2791",2470610,"oxy","highanchor",24000
"2792",2472850,"oxy","highanchor",43000
"2793",2472858,"oxy","lowanchor",10000
"2794",2473837,"oxy","highanchor",45000
"2795",2474014,"oxy","highanchor",40000
"2796",2474020,"oxy","highanchor",43000
"2797",2474056,"oxy","lowanchor",2200
"2798",2474176,"oxy","highanchor",40000
"2799",2474177,"oxy","highanchor",35000
"2801",2474252,"oxy","highanchor",35000
"2804",2477855,"oxy","lowanchor",3000
"2805",2477933,"oxy","highanchor",32000
"2806",2477938,"oxy","highanchor",38000
"2807",2478303,"oxy","lowanchor",2435
"2808",2478307,"oxy","lowanchor",30000
"2809",2478344,"oxy","lowanchor",4500
"2810",2478349,"oxy","highanchor",39000
"2811",2479320,"oxy","highanchor",40000
"2812",2479506,"oxy","lowanchor",30000
"2813",2479520,"oxy","lowanchor",11200
"2814",2479543,"oxy","highanchor",43000
"2815",2479549,"oxy","lowanchor",15000
"2816",2479567,"oxy","lowanchor",5000
"2817",2479599,"oxy","highanchor",40000
"2819",2480069,"oxy","highanchor",43000
"2821",2480103,"oxy","highanchor",28000
"2822",2480200,"oxy","highanchor",38000
"2823",2480203,"oxy","highanchor",45000
"2824",2480294,"oxy","highanchor",20000
"2825",2480312,"oxy","highanchor",40000
"2826",2480351,"oxy","lowanchor",27000
"2827",2480368,"oxy","lowanchor",4500
"2828",2480423,"oxy","highanchor",40000
"2829",2480898,"oxy","lowanchor",4500
"2830",2482032,"oxy","highanchor",15000
"2831",2482046,"oxy","lowanchor",2020
"2832",2482113,"oxy","highanchor",28000
"2833",2482637,"oxy","lowanchor",3500
"2834",2482713,"oxy","lowanchor",2780
"2835",2482718,"oxy","lowanchor",3000
"2837",2482764,"oxy","highanchor",42500
"2839",2482886,"oxy","lowanchor",26000
"2841",2482889,"oxy","highanchor",26000
"2842",2483043,"oxy","highanchor",42000
"2843",2483379,"oxy","lowanchor",5500
"2844",2483385,"oxy","highanchor",38000
"2845",2484212,"oxy","highanchor",40000
"2846",2484256,"oxy","highanchor",45000
"2847",2484273,"oxy","highanchor",40000
"2848",2484301,"oxy","lowanchor",2700
"2849",2484312,"oxy","lowanchor",3000
"2850",2484316,"oxy","highanchor",30000
"2851",2484345,"oxy","lowanchor",7000
"2852",2484429,"oxy","lowanchor",20000
"2853",2484440,"oxy","highanchor",23000
"2854",2484486,"oxy","lowanchor",8000
"2855",2484488,"oxy","highanchor",25000
"2856",2484532,"oxy","highanchor",42256
"2858",2484634,"oxy","highanchor",26004
"2859",2484656,"oxy","highanchor",35000
"2860",2484661,"oxy","lowanchor",6000
"2861",2484737,"oxy","highanchor",30000
"2862",2484741,"oxy","highanchor",35000
"2864",2484875,"oxy","highanchor",29980
"2865",2485179,"oxy","highanchor",25000
"2866",2485308,"oxy","lowanchor",40000
"2867",2485317,"oxy","highanchor",30000
"2869",2485328,"oxy","highanchor",40000
"2871",2485350,"oxy","highanchor",26000
"2872",2485352,"oxy","highanchor",42000
"2873",2485378,"oxy","highanchor",42000
"2874",2485381,"oxy","highanchor",32000
"2875",2485408,"oxy","highanchor",26600
"2876",2485423,"oxy","lowanchor",20000
"2877",2485616,"oxy","lowanchor",28500
"2878",2486362,"oxy","highanchor",45000
"2879",2486467,"oxy","lowanchor",5000
"2880",2486468,"oxy","highanchor",10000
"2881",2486681,"oxy","highanchor",30800
"2882",2486686,"oxy","highanchor",20000
"2884",2486762,"oxy","highanchor",45000
"2885",2487006,"oxy","lowanchor",25000
"2886",2487036,"oxy","lowanchor",20000
"2887",2487040,"oxy","highanchor",41900
"2888",2487042,"oxy","lowanchor",8000
"2889",2487072,"oxy","highanchor",45000
"2890",2487074,"oxy","lowanchor",16000
"2892",2487115,"oxy","highanchor",37000
"2893",2487152,"oxy","highanchor",35000
"2894",2487187,"oxy","lowanchor",3200
"2895",2487188,"oxy","highanchor",29500
"2896",2487191,"oxy","highanchor",36000
"2897",2487196,"oxy","highanchor",8000
"2898",2487219,"oxy","highanchor",42000
"2899",2487225,"oxy","lowanchor",10000
"2900",2487227,"oxy","lowanchor",18000
"2902",2487257,"oxy","lowanchor",5800
"2903",2487268,"oxy","lowanchor",7000
"2905",2487330,"oxy","lowanchor",7000
"2906",2496938,"oxy","highanchor",5500
