"","session_id","referrer","anch3group","anchoring3"
"205",2430718,"charles","lowanchor",28871.04
"206",2430722,"charles","highanchor",26574.48
"207",2430809,"charles","highanchor",27230.64
"208",2430815,"charles","highanchor",29028.5184
"209",2430817,"charles","lowanchor",27886.8
"210",2458124,"charles","highanchor",28542.96
"211",2458125,"charles","highanchor",43962.72
"212",2458127,"charles","lowanchor",27886.8
"213",2458128,"charles","highanchor",26246.4
"214",2458129,"charles","highanchor",26902.56
"215",2458130,"charles","lowanchor",27886.8
"216",2458136,"charles","lowanchor",27312.66
"217",2458138,"charles","highanchor",28510.152
"218",2458139,"charles","lowanchor",19684.8
"219",2458156,"charles","lowanchor",26246.4
"220",2458158,"charles","lowanchor",28871.04
"221",2458159,"charles","lowanchor",29094.1344
"222",2458160,"charles","highanchor",36452.9688
"223",2458161,"charles","highanchor",42322.32
"224",2458162,"charles","lowanchor",29028.5184
"225",2458165,"charles","lowanchor",26246.4
"226",2458168,"charles","lowanchor",27230.64
"227",2458193,"charles","lowanchor",29028.5184
"228",2458195,"charles","highanchor",29028.5184
"229",2458197,"charles","lowanchor",29031.7992
"230",2458198,"charles","highanchor",27680.1096
"231",2458200,"charles","highanchor",28871.04
"232",2458202,"charles","highanchor",28378.92
"233",2467052,"charles","lowanchor",21325.2
"234",2467053,"charles","lowanchor",2362.176
"235",2467054,"charles","highanchor",26246.4
"236",2467055,"charles","highanchor",29527.2
"237",2467057,"charles","highanchor",29028.5184
"238",2467058,"charles","lowanchor",28871.04
"239",2467059,"charles","lowanchor",3936.96
"240",2469642,"charles","lowanchor",29028.5184
"241",2469646,"charles","lowanchor",29028.5184
"242",2469648,"charles","lowanchor",13123.2
"243",2469799,"charles","highanchor",29527.2
"244",2469803,"charles","lowanchor",29035.08
"245",2469810,"charles","highanchor",29028.5184
"246",2469814,"charles","lowanchor",8202
"247",2469821,"charles","lowanchor",16404
"248",2469823,"charles","highanchor",28214.88
"249",2469829,"charles","lowanchor",26574.48
"250",2469833,"charles","highanchor",29028.5184
"251",2471619,"charles","lowanchor",28398.6048
"252",2471620,"charles","highanchor",27634.1784
"253",2471621,"charles","lowanchor",26246.4
"254",2471623,"charles","lowanchor",27886.8
"255",2471626,"charles","lowanchor",22965.6
"256",2471628,"charles","lowanchor",15616.608
"257",2478671,"charles","highanchor",29527.2
"258",2478675,"charles","lowanchor",27729.3216
"259",2478695,"charles","lowanchor",29094.1344
"260",2478696,"charles","lowanchor",9842.4
"261",2478697,"charles","lowanchor",21062.736
"262",2481659,"charles","lowanchor",16404
"263",2481660,"charles","highanchor",26246.4
"264",2481672,"charles","highanchor",27663.7056
"265",2481673,"charles","lowanchor",28326.4272
"266",2481674,"charles","lowanchor",29002.272
"267",2481677,"charles","lowanchor",27834.3072
"268",2481691,"charles","lowanchor",25744.4376
"269",2481697,"charles","highanchor",18372.48
"270",2481698,"charles","highanchor",28408.4472
"271",2481708,"charles","highanchor",27673.548
"272",2481827,"charles","lowanchor",19684.8
"273",2481828,"charles","highanchor",29028.5184
"274",2481830,"charles","lowanchor",27033.792
"275",2481831,"charles","highanchor",26902.56
"276",2481833,"charles","highanchor",29028.5184
"277",2481834,"charles","highanchor",29192.5584
"278",2483864,"charles","lowanchor",26246.4
"279",2483865,"charles","highanchor",24359.94
"280",2483867,"charles","highanchor",26246.4
"281",2483869,"charles","highanchor",26246.4
"282",2483875,"charles","lowanchor",26246.4
"284",2484010,"charles","highanchor",28477.344
"285",2484011,"charles","highanchor",28510.152
"286",2484012,"charles","highanchor",29028.5184
"287",2484013,"charles","highanchor",45275.04
"288",2484014,"charles","highanchor",21325.2
