"","session_id","referrer","anch3group","anchoring3"
"1592",2431130,"msvu","lowanchor",6561.6
"1593",2431131,"msvu","lowanchor",3280.8
"1595",2431133,"msvu","lowanchor",4921.2
"1597",2431135,"msvu","highanchor",39369.6
"1598",2431136,"msvu","highanchor",36088.8
"1600",2431142,"msvu","highanchor",42650.4
"1601",2431144,"msvu","lowanchor",2624.64
"1602",2431145,"msvu","lowanchor",3280.8
"1603",2431146,"msvu","lowanchor",3280.8
"1605",2431149,"msvu","lowanchor",12138.96
"1609",2431153,"msvu","lowanchor",6561.6
"1610",2431157,"msvu","lowanchor",2624.64
"1612",2443533,"msvu","lowanchor",6561.6
"1615",2443536,"msvu","lowanchor",2296.56
"1617",2443538,"msvu","lowanchor",2952.72
"1618",2443539,"msvu","lowanchor",6561.6
"1619",2443540,"msvu","highanchor",43306.56
"1620",2443541,"msvu","highanchor",36088.8
"1622",2443543,"msvu","lowanchor",9842.4
"1625",2443546,"msvu","lowanchor",3280.8
"1626",2443547,"msvu","highanchor",32808
"1628",2443549,"msvu","lowanchor",3280.8
"1629",2443550,"msvu","lowanchor",3280.8
"1630",2443551,"msvu","lowanchor",6561.6
"1631",2443552,"msvu","highanchor",32808
"1632",2443553,"msvu","lowanchor",2952.72
"1633",2443554,"msvu","highanchor",39369.6
"1635",2443612,"msvu","lowanchor",3936.96
"1637",2456029,"msvu","lowanchor",6561.6
"1639",2456051,"msvu","lowanchor",3280.8
"1640",2456053,"msvu","lowanchor",3936.96
"1642",2456125,"msvu","highanchor",36088.8
"1643",2456199,"msvu","highanchor",42650.4
"1645",2456623,"msvu","lowanchor",4921.2
"1646",2458273,"msvu","lowanchor",2952.72
"1647",2458274,"msvu","highanchor",29527.2
"1652",2458686,"msvu","highanchor",45275.04
"1653",2458741,"msvu","highanchor",39369.6
"1654",2465446,"msvu","highanchor",41010
"1655",2465449,"msvu","lowanchor",5905.44
"1656",2465450,"msvu","lowanchor",3936.96
"1657",2465687,"msvu","lowanchor",5905.44
"1660",2465781,"msvu","highanchor",29527.2
"1665",2467478,"msvu","lowanchor",2230.944
"1666",2467496,"msvu","lowanchor",3280.8
"1669",2467798,"msvu","highanchor",39369.6
"1670",2469512,"msvu","highanchor",32808
"1671",2469516,"msvu","lowanchor",5905.44
"1675",2495942,"msvu","highanchor",4265.04
