"","session_id","referrer","anch3group","anchoring3"
"290",2457211,"conncoll","highanchor",40000
"291",2457212,"conncoll","lowanchor",8848
"292",2457217,"conncoll","lowanchor",38000
"294",2457222,"conncoll","highanchor",40000
"295",2457223,"conncoll","lowanchor",5000
"296",2457225,"conncoll","highanchor",30000
"297",2457226,"conncoll","lowanchor",7000
"298",2457230,"conncoll","highanchor",35000
"299",2457231,"conncoll","lowanchor",11000
"300",2457233,"conncoll","lowanchor",32000
"302",2457239,"conncoll","lowanchor",6000
"303",2457241,"conncoll","highanchor",30000
"305",2457247,"conncoll","highanchor",4500
"306",2457266,"conncoll","lowanchor",45000
"307",2457376,"conncoll","lowanchor",5500
"309",2457395,"conncoll","highanchor",40000
"310",2457410,"conncoll","highanchor",40000
"311",2457483,"conncoll","lowanchor",30000
"312",2457484,"conncoll","highanchor",29035
"313",2457485,"conncoll","highanchor",35000
"314",2457486,"conncoll","lowanchor",10000
"315",2457487,"conncoll","highanchor",35000
"316",2457489,"conncoll","lowanchor",4000
"318",2457492,"conncoll","lowanchor",3500
"319",2457497,"conncoll","highanchor",36000
"320",2457498,"conncoll","highanchor",30000
"321",2457706,"conncoll","highanchor",30000
"322",2457712,"conncoll","lowanchor",3000
"323",2457722,"conncoll","lowanchor",6000
"324",2457723,"conncoll","highanchor",45350
"325",2457724,"conncoll","lowanchor",10000
"326",2457725,"conncoll","lowanchor",30000
"327",2457726,"conncoll","highanchor",30000
"328",2457727,"conncoll","lowanchor",7000
"329",2457728,"conncoll","lowanchor",2500
"330",2457730,"conncoll","highanchor",43000
"332",2457732,"conncoll","lowanchor",18000
"333",2457733,"conncoll","highanchor",30000
"334",2457734,"conncoll","lowanchor",20000
"335",2457735,"conncoll","highanchor",30000
"336",2457736,"conncoll","highanchor",35000
"337",2457737,"conncoll","highanchor",40000
"338",2457738,"conncoll","highanchor",30000
"339",2459368,"conncoll","highanchor",43700
"340",2459414,"conncoll","lowanchor",29000
"341",2459417,"conncoll","highanchor",30000
"343",2459420,"conncoll","lowanchor",3000
"344",2459421,"conncoll","lowanchor",6000
"345",2459422,"conncoll","highanchor",40000
"346",2459423,"conncoll","lowanchor",2786
"347",2459425,"conncoll","lowanchor",5000
"348",2459427,"conncoll","highanchor",40000
"349",2459429,"conncoll","lowanchor",29000
"350",2459430,"conncoll","highanchor",37000
"351",2459434,"conncoll","highanchor",40000
"352",2459436,"conncoll","highanchor",22500
"353",2459439,"conncoll","highanchor",42000
"354",2459458,"conncoll","highanchor",35000
"355",2459547,"conncoll","highanchor",28400
"356",2459550,"conncoll","highanchor",45000
"357",2459551,"conncoll","highanchor",44995
"358",2459553,"conncoll","highanchor",36000
"360",2459555,"conncoll","highanchor",45000
"361",2459556,"conncoll","highanchor",40000
"362",2459557,"conncoll","highanchor",44000
"363",2459558,"conncoll","lowanchor",6000
"364",2459560,"conncoll","lowanchor",2500
"366",2459567,"conncoll","lowanchor",5000
"367",2459568,"conncoll","highanchor",40000
"368",2459575,"conncoll","lowanchor",8674
"369",2459709,"conncoll","highanchor",40000
"370",2459710,"conncoll","lowanchor",2400
"371",2459711,"conncoll","highanchor",40000
"372",2459712,"conncoll","highanchor",30000
"373",2459714,"conncoll","highanchor",43000
"374",2459715,"conncoll","lowanchor",20000
"375",2459716,"conncoll","highanchor",25000
"376",2459718,"conncoll","highanchor",42000
"377",2459720,"conncoll","highanchor",40000
"378",2459721,"conncoll","lowanchor",2600
"379",2459722,"conncoll","lowanchor",30000
"380",2459723,"conncoll","lowanchor",40000
"382",2459727,"conncoll","highanchor",36000
"383",2459730,"conncoll","lowanchor",20000
