"","session_id","referrer","anch3group","anchoring3"
"5637",2481208,"unipd","lowanchor",28871.04
"5639",2481290,"unipd","lowanchor",26246.4
"5640",2481300,"unipd","lowanchor",9842.4
"5641",2481329,"unipd","lowanchor",28871.04
"5642",2481381,"unipd","highanchor",44290.8
"5643",2481594,"unipd","lowanchor",7545.84
"5644",2481642,"unipd","highanchor",28871.04
"5645",2481650,"unipd","lowanchor",28214.88
"5646",2481666,"unipd","lowanchor",3936.96
"5647",2481669,"unipd","lowanchor",22965.6
"5648",2481678,"unipd","highanchor",26902.56
"5649",2481688,"unipd","lowanchor",2066.904
"5650",2481705,"unipd","lowanchor",28871.04
"5651",2481724,"unipd","highanchor",29527.2
"5652",2481736,"unipd","lowanchor",26246.4
"5653",2481756,"unipd","lowanchor",32808
"5654",2481761,"unipd","lowanchor",19684.8
"5655",2481762,"unipd","highanchor",27886.8
"5656",2481766,"unipd","lowanchor",13123.2
"5659",2481795,"unipd","highanchor",26246.4
"5660",2481809,"unipd","lowanchor",29028.5184
"5662",2481863,"unipd","lowanchor",26246.4
"5663",2481866,"unipd","highanchor",29199.12
"5665",2481915,"unipd","lowanchor",29133.504
"5666",2481937,"unipd","highanchor",26246.4
"5669",2482162,"unipd","lowanchor",29028.5184
"5671",2482220,"unipd","highanchor",26246.4
"5675",2482438,"unipd","highanchor",26574.48
"5678",2482476,"unipd","highanchor",26246.4
"5679",2482519,"unipd","lowanchor",26246.4
"5681",2482626,"unipd","highanchor",26246.4
"5684",2482864,"unipd","lowanchor",29035.08
"5685",2483502,"unipd","highanchor",26246.4
"5686",2483553,"unipd","lowanchor",26246.4
"5688",2483612,"unipd","highanchor",32808
"5689",2483629,"unipd","lowanchor",8202
"5690",2483770,"unipd","highanchor",42584.784
"5691",2483791,"unipd","lowanchor",26246.4
"5692",2483792,"unipd","highanchor",26207.0304
"5694",2483932,"unipd","highanchor",27722.76
"5695",2483985,"unipd","lowanchor",2624.64
"5696",2484019,"unipd","highanchor",13123.2
"5699",2484326,"unipd","lowanchor",19684.8
"5701",2484434,"unipd","highanchor",26902.56
"5702",2484464,"unipd","highanchor",38385.36
"5703",2484467,"unipd","lowanchor",28907.1288
"5704",2484491,"unipd","lowanchor",22965.6
"5705",2484505,"unipd","lowanchor",13123.2
"5706",2484642,"unipd","lowanchor",27886.8
"5707",2484702,"unipd","lowanchor",28871.04
"5708",2484722,"unipd","lowanchor",3156.1296
"5709",2484843,"unipd","highanchor",37729.2
"5710",2484977,"unipd","lowanchor",22965.6
"5711",2485013,"unipd","lowanchor",3936.96
"5713",2485084,"unipd","highanchor",29199.12
"5714",2485107,"unipd","lowanchor",28871.04
"5716",2485979,"unipd","highanchor",29527.2
"5717",2485980,"unipd","highanchor",36088.8
"5720",2486003,"unipd","highanchor",28871.04
"5721",2486015,"unipd","highanchor",29028.5184
"5722",2486023,"unipd","highanchor",29028.5184
"5723",2486027,"unipd","lowanchor",31167.6
"5725",2486040,"unipd","highanchor",26574.48
"5726",2486108,"unipd","lowanchor",29028.5184
"5727",2486115,"unipd","highanchor",28214.88
"5728",2486145,"unipd","lowanchor",28542.96
"5729",2486157,"unipd","highanchor",29418.9336
"5730",2486158,"unipd","lowanchor",28871.04
"5731",2486167,"unipd","highanchor",39369.6
"5732",2486181,"unipd","highanchor",26246.4
"5733",2486191,"unipd","highanchor",42650.4
"5734",2486204,"unipd","lowanchor",13123.2
"5735",2486230,"unipd","lowanchor",15905.3184
"5736",2486263,"unipd","lowanchor",28871.04
"5738",2486620,"unipd","highanchor",29028.5184
"5739",2486678,"unipd","highanchor",29353.3176
"5740",2486682,"unipd","lowanchor",26902.56
"5741",2486702,"unipd","lowanchor",28871.04
"5744",2487026,"unipd","highanchor",41666.16
"5747",2487183,"unipd","lowanchor",26246.4
"5748",2487244,"unipd","lowanchor",2460.6
"5754",2487632,"unipd","lowanchor",26246.4
"5757",2487815,"unipd","lowanchor",29090.8536
"5758",2487825,"unipd","highanchor",27558.72
"5760",2487891,"unipd","lowanchor",16404
"5761",2487978,"unipd","highanchor",29199.12
"5762",2488018,"unipd","highanchor",26672.904
"5763",2488497,"unipd","highanchor",32808
"5764",2488508,"unipd","lowanchor",25918.32
"5766",2488542,"unipd","lowanchor",16404
"5767",2488545,"unipd","highanchor",29025.2376
"5768",2488556,"unipd","highanchor",41229.8136
"5769",2488614,"unipd","lowanchor",29028.5184
"5770",2488655,"unipd","lowanchor",27558.72
"5771",2488731,"unipd","lowanchor",26246.4
"5772",2488886,"unipd","lowanchor",29028.5184
"5774",2489807,"unipd","lowanchor",29028.5184
"5775",2489876,"unipd","highanchor",28871.04
"5776",2490054,"unipd","highanchor",27886.8
"5777",2490369,"unipd","highanchor",28903.848
"5778",2491671,"unipd","highanchor",28542.96
"5779",2493475,"unipd","lowanchor",4855.584
