"","session_id","referrer","anch3group","anchoring3"
"4761",2435230,"swpson","lowanchor",26246.4
"4762",2435236,"swpson","highanchor",29199.12
"4763",2435237,"swpson","highanchor",27883.5192
"4764",2435239,"swpson","highanchor",32322.4416
"4765",2435240,"swpson","lowanchor",9842.4
"4767",2435245,"swpson","lowanchor",27886.8
"4769",2435249,"swpson","highanchor",26246.4
"4770",2435256,"swpson","lowanchor",29028.5184
"4771",2435258,"swpson","lowanchor",16404
"4772",2435262,"swpson","lowanchor",29172.8736
"4773",2435274,"swpson","lowanchor",28871.04
"4774",2435279,"swpson","highanchor",28930.0944
"4776",2435301,"swpson","lowanchor",26902.56
"4777",2435303,"swpson","highanchor",29028.5184
"4780",2435320,"swpson","highanchor",26246.4
"4781",2435371,"swpson","highanchor",29120.3808
"4782",2435417,"swpson","lowanchor",16404
"4783",2435424,"swpson","highanchor",29199.12
"4784",2435430,"swpson","highanchor",28214.88
"4787",2435464,"swpson","highanchor",28355.9544
"4788",2435472,"swpson","lowanchor",29028.5184
"4789",2435540,"swpson","lowanchor",8398.848
"4790",2435554,"swpson","highanchor",14763.6
"4791",2435619,"swpson","highanchor",29028.5184
"4792",2435653,"swpson","lowanchor",29028.5184
"4793",2435695,"swpson","highanchor",26246.4
"4794",2435842,"swpson","highanchor",29028.5184
"4795",2435851,"swpson","highanchor",26246.4
"4796",2435854,"swpson","highanchor",29028.5184
"4797",2435895,"swpson","lowanchor",26246.4
"4798",2435947,"swpson","highanchor",29035.08
"4799",2435961,"swpson","lowanchor",29028.5184
"4800",2435964,"swpson","highanchor",29031.7992
"4802",2436403,"swpson","highanchor",26246.4
"4803",2436426,"swpson","highanchor",29035.08
"4804",2436504,"swpson","lowanchor",24606
"4805",2436551,"swpson","highanchor",29527.2
"4807",2438839,"swpson","highanchor",28214.88
"4808",2438844,"swpson","lowanchor",29028.5184
"4809",2438847,"swpson","highanchor",29153.1888
"4811",2439453,"swpson","highanchor",29796.2256
"4812",2439491,"swpson","highanchor",29028.5184
"4813",2439602,"swpson","highanchor",28871.04
"4814",2439734,"swpson","highanchor",29028.5184
"4817",2439810,"swpson","lowanchor",19684.8
"4818",2439812,"swpson","highanchor",29031.7992
"4819",2440011,"swpson","lowanchor",5905.44
"4820",2440042,"swpson","highanchor",12795.12
"4821",2440045,"swpson","highanchor",26246.4
"4822",2440083,"swpson","highanchor",29028.5184
"4823",2440139,"swpson","highanchor",28871.04
"4825",2440371,"swpson","highanchor",29028.5184
"4826",2441860,"swpson","highanchor",26377.632
"4827",2441985,"swpson","highanchor",26246.4
"4828",2442005,"swpson","lowanchor",26246.4
"4829",2442014,"swpson","lowanchor",28871.04
"4830",2442029,"swpson","lowanchor",26246.4
"4831",2442034,"swpson","lowanchor",26246.4
"4832",2442091,"swpson","lowanchor",40875.4872
"4833",2442112,"swpson","lowanchor",29527.2
"4835",2442182,"swpson","lowanchor",14711.1072
"4837",2442193,"swpson","lowanchor",13123.2
"4839",2442205,"swpson","lowanchor",27886.8
"4840",2442973,"swpson","lowanchor",27821.184
"4841",2443181,"swpson","lowanchor",28871.04
"4843",2443603,"swpson","highanchor",26246.4
"4844",2443849,"swpson","highanchor",42650.4
"4845",2445068,"swpson","highanchor",26246.4
"4846",2445072,"swpson","lowanchor",29035.08
"4847",2445074,"swpson","lowanchor",5249.28
"4848",2445081,"swpson","lowanchor",29021.9568
"4850",2445092,"swpson","highanchor",21325.2
"4851",2445093,"swpson","highanchor",28871.04
"4852",2445094,"swpson","highanchor",29199.12
"4853",2445097,"swpson","highanchor",27886.8
"4854",2445099,"swpson","lowanchor",36088.8
"4855",2445104,"swpson","lowanchor",26390.7552
"4856",2445107,"swpson","lowanchor",27558.72
"4857",2445108,"swpson","highanchor",28182.072
"4858",2445110,"swpson","highanchor",28336.2696
"4860",2445118,"swpson","lowanchor",2185.0128
"4861",2445125,"swpson","lowanchor",26246.4
"4863",2445133,"swpson","lowanchor",27847.4304
"4864",2445166,"swpson","highanchor",28214.88
"4865",2445167,"swpson","lowanchor",17388.24
"4866",2445174,"swpson","lowanchor",26948.4912
"4867",2445175,"swpson","lowanchor",29028.5184
"4868",2445227,"swpson","lowanchor",29035.08
"4869",2445305,"swpson","lowanchor",28490.4672
"4870",2445310,"swpson","lowanchor",24606
"4871",2445430,"swpson","lowanchor",29005.5528
"4874",2445556,"swpson","highanchor",27824.4648
"4876",2445887,"swpson","lowanchor",28871.04
"4877",2445978,"swpson","lowanchor",26738.52
"4878",2446055,"swpson","highanchor",29035.08
"4879",2446120,"swpson","lowanchor",26246.4
"4880",2446193,"swpson","highanchor",32086.224
"4881",2446227,"swpson","highanchor",29028.5184
"4882",2446238,"swpson","lowanchor",29028.5184
"4883",2446242,"swpson","lowanchor",3500.6136
"4884",2446282,"swpson","highanchor",26246.4
"4885",2446391,"swpson","highanchor",27883.5192
"4886",2447225,"swpson","highanchor",27847.4304
"4887",2447283,"swpson","highanchor",45494.8536
"4888",2447284,"swpson","lowanchor",29028.5184
"4890",2447294,"swpson","lowanchor",8202
"4891",2447315,"swpson","lowanchor",29031.7992
"4893",2447552,"swpson","lowanchor",16404
"4894",2447645,"swpson","highanchor",29015.3952
"4895",2447933,"swpson","lowanchor",28542.96
"4896",2447963,"swpson","lowanchor",27886.8
"4897",2448839,"swpson","highanchor",29527.2
"4898",2448845,"swpson","highanchor",29028.5184
"4899",2448846,"swpson","highanchor",26574.48
"4900",2448871,"swpson","highanchor",26902.56
"4901",2448877,"swpson","lowanchor",19684.8
"4902",2448999,"swpson","highanchor",27558.72
"4906",2451643,"swpson","lowanchor",29028.5184
"4907",2453735,"swpson","highanchor",42650.4
"4908",2453921,"swpson","lowanchor",9186.24
"4910",2454351,"swpson","highanchor",29527.2
"4911",2454508,"swpson","lowanchor",29028.5184
"4913",2454696,"swpson","highanchor",26574.48
"4914",2454700,"swpson","lowanchor",29035.08
"4916",2454790,"swpson","lowanchor",29028.5184
"4917",2454819,"swpson","lowanchor",26246.4
"4918",2455781,"swpson","lowanchor",29028.5184
"4919",2455855,"swpson","highanchor",27886.8
"4920",2455874,"swpson","lowanchor",26246.4
"4921",2455921,"swpson","highanchor",39369.6
"4922",2455929,"swpson","lowanchor",27886.8
"4923",2456015,"swpson","lowanchor",26246.4
"4924",2456500,"swpson","lowanchor",2132.52
"4925",2457057,"swpson","lowanchor",19192.68
"4926",2461353,"swpson","lowanchor",18372.48
"4927",2473645,"swpson","lowanchor",29028.5184
"4928",2475122,"swpson","lowanchor",26246.4
"4929",2479038,"swpson","lowanchor",29028.5184
