"","session_id","referrer","anch1group","anchoring1"
"1592",2431130,"msvu","lowanchor",2951.5075
"1593",2431131,"msvu","highanchor",4970.96
"1596",2431134,"msvu","lowanchor",1864.11
"1597",2431135,"msvu","lowanchor",1629.23214
"1598",2431136,"msvu","lowanchor",1677.699
"1600",2431142,"msvu","highanchor",3106.85
"1601",2431144,"msvu","lowanchor",1864.11
"1602",2431145,"msvu","lowanchor",1677.699
"1605",2431149,"msvu","highanchor",2796.165
"1607",2431151,"msvu","lowanchor",2151.80431
"1608",2431152,"msvu","highanchor",4970.96
"1609",2431153,"msvu","lowanchor",5592.33
"1610",2431157,"msvu","lowanchor",1553.425
"1612",2443533,"msvu","lowanchor",2796.165
"1615",2443536,"msvu","highanchor",5592.33
"1617",2443538,"msvu","highanchor",4970.96
"1618",2443539,"msvu","lowanchor",2796.165
"1620",2443541,"msvu","highanchor",4349.59
"1622",2443543,"msvu","highanchor",4970.96
"1625",2443546,"msvu","lowanchor",2485.48
"1626",2443547,"msvu","highanchor",4225.316
"1628",2443549,"msvu","highanchor",4349.59
"1629",2443550,"msvu","highanchor",3728.22
"1630",2443551,"msvu","lowanchor",5281.645
"1631",2443552,"msvu","lowanchor",1864.11
"1633",2443554,"msvu","highanchor",4970.96
"1637",2456029,"msvu","highanchor",3728.22
"1638",2456030,"msvu","lowanchor",3976.768
"1642",2456125,"msvu","lowanchor",2174.795
"1643",2456199,"msvu","highanchor",3106.85
"1645",2456623,"msvu","lowanchor",3106.85
"1646",2458273,"msvu","lowanchor",2485.48
"1651",2458684,"msvu","highanchor",5592.33
"1652",2458686,"msvu","lowanchor",2485.48
"1653",2458741,"msvu","lowanchor",1988.384
"1655",2465449,"msvu","highanchor",2485.48
"1656",2465450,"msvu","lowanchor",1864.11
"1657",2465687,"msvu","highanchor",5530.193
"1659",2465709,"msvu","highanchor",4349.59
"1660",2465781,"msvu","lowanchor",3728.22
"1666",2467496,"msvu","lowanchor",3106.85
"1667",2467650,"msvu","lowanchor",4970.96
"1668",2467689,"msvu","lowanchor",2030.63716
"1670",2469512,"msvu","lowanchor",1864.11
"1675",2495942,"msvu","highanchor",3106.85
