"","session_id","referrer","anch1group","anchoring1"
"289",2457210,"conncoll","highanchor",5000
"291",2457212,"conncoll","highanchor",5000
"293",2457219,"conncoll","lowanchor",2400
"294",2457222,"conncoll","lowanchor",3000
"295",2457223,"conncoll","lowanchor",4000
"296",2457225,"conncoll","highanchor",4000
"297",2457226,"conncoll","highanchor",4000
"298",2457230,"conncoll","lowanchor",3600
"300",2457233,"conncoll","lowanchor",3500
"302",2457239,"conncoll","lowanchor",2600
"303",2457241,"conncoll","lowanchor",3000
"304",2457242,"conncoll","highanchor",5000
"306",2457266,"conncoll","highanchor",5000
"307",2457376,"conncoll","lowanchor",2000
"310",2457410,"conncoll","highanchor",5500
"311",2457483,"conncoll","lowanchor",3000
"312",2457484,"conncoll","lowanchor",3500
"313",2457485,"conncoll","highanchor",5000
"314",2457486,"conncoll","highanchor",3650
"315",2457487,"conncoll","lowanchor",3000
"316",2457489,"conncoll","highanchor",3000
"317",2457490,"conncoll","lowanchor",2000
"318",2457492,"conncoll","highanchor",5500
"319",2457497,"conncoll","highanchor",3000
"320",2457498,"conncoll","highanchor",5000
"321",2457706,"conncoll","highanchor",3000
"322",2457712,"conncoll","lowanchor",2500
"323",2457722,"conncoll","lowanchor",3000
"324",2457723,"conncoll","highanchor",5890
"325",2457724,"conncoll","highanchor",5000
"326",2457725,"conncoll","lowanchor",3000
"328",2457727,"conncoll","lowanchor",3000
"329",2457728,"conncoll","highanchor",4000
"330",2457730,"conncoll","highanchor",5000
"332",2457732,"conncoll","highanchor",3700
"333",2457733,"conncoll","highanchor",3000
"334",2457734,"conncoll","lowanchor",1700
"335",2457735,"conncoll","highanchor",4000
"336",2457736,"conncoll","highanchor",4000
"338",2457738,"conncoll","lowanchor",3000
"339",2459368,"conncoll","highanchor",5000
"341",2459417,"conncoll","lowanchor",3000
"342",2459418,"conncoll","lowanchor",2500
"343",2459420,"conncoll","highanchor",4500
"345",2459422,"conncoll","highanchor",5700
"346",2459423,"conncoll","highanchor",5000
"347",2459425,"conncoll","lowanchor",1750
"348",2459427,"conncoll","highanchor",5000
"349",2459429,"conncoll","highanchor",2500
"350",2459430,"conncoll","highanchor",3500
"351",2459434,"conncoll","highanchor",5000
"352",2459436,"conncoll","lowanchor",2500
"353",2459439,"conncoll","highanchor",5850
"354",2459458,"conncoll","highanchor",5000
"355",2459547,"conncoll","highanchor",3500
"356",2459550,"conncoll","highanchor",3000
"357",2459551,"conncoll","lowanchor",1515
"358",2459553,"conncoll","lowanchor",2500
"359",2459554,"conncoll","highanchor",5000
"360",2459555,"conncoll","highanchor",5050
"361",2459556,"conncoll","highanchor",3600
"362",2459557,"conncoll","highanchor",5000
"363",2459558,"conncoll","lowanchor",2000
"364",2459560,"conncoll","highanchor",5500
"365",2459562,"conncoll","highanchor",3000
"366",2459567,"conncoll","lowanchor",2000
"367",2459568,"conncoll","highanchor",5000
"368",2459575,"conncoll","highanchor",2000
"369",2459709,"conncoll","highanchor",5000
"370",2459710,"conncoll","lowanchor",1900
"372",2459712,"conncoll","highanchor",4000
"373",2459714,"conncoll","lowanchor",2000
"374",2459715,"conncoll","lowanchor",3000
"375",2459716,"conncoll","highanchor",3000
"376",2459718,"conncoll","lowanchor",3000
"377",2459720,"conncoll","highanchor",5000
"378",2459721,"conncoll","highanchor",5000
"379",2459722,"conncoll","lowanchor",2000
"380",2459723,"conncoll","lowanchor",3000
"381",2459724,"conncoll","highanchor",4250
"382",2459727,"conncoll","lowanchor",3000
"383",2459730,"conncoll","highanchor",2000
