"","session_id","referrer","ContactGroup","Imagineddv"
"6258",2454344,"wpi","Control group",6.5
"6259",2454353,"wpi","Control group",3.25
"6260",2454385,"wpi","Control group",2.75
"6261",2456569,"wpi","Contact group",5.5
"6262",2456576,"wpi","Control group",4
"6263",2458809,"wpi","Contact group",2.75
"6264",2458813,"wpi","Control group",5.75
"6265",2458816,"wpi","Control group",5
"6266",2458872,"wpi","Control group",1.5
"6267",2458893,"wpi","Control group",5.25
"6268",2458967,"wpi","Control group",6.5
"6269",2458970,"wpi","Contact group",5.5
"6270",2458987,"wpi","Contact group",4
"6271",2459014,"wpi","Contact group",9
"6272",2461595,"wpi","Control group",6
"6273",2467812,"wpi","Control group",3.5
"6274",2472292,"wpi","Contact group",5.25
"6275",2472304,"wpi","Contact group",2.5
"6276",2472376,"wpi","Contact group",3.75
"6277",2472395,"wpi","Contact group",2.75
"6278",2474017,"wpi","Control group",2
"6279",2474025,"wpi","Control group",1
"6280",2474095,"wpi","Control group",5
"6281",2474102,"wpi","Control group",3.25
"6282",2477627,"wpi","Contact group",2.25
"6283",2477634,"wpi","Contact group",3.25
"6284",2477719,"wpi","Control group",3.5
"6285",2477729,"wpi","Control group",2
"6286",2477731,"wpi","Control group",5.25
"6287",2477736,"wpi","Control group",4.5
"6288",2477756,"wpi","Contact group",6.5
"6289",2477766,"wpi","Contact group",8.5
"6290",2477773,"wpi","Control group",6.75
"6291",2477776,"wpi","Contact group",2.75
"6292",2481938,"wpi","Contact group",5.5
"6293",2481944,"wpi","Contact group",4.5
"6294",2482004,"wpi","Control group",5
"6295",2482043,"wpi","Control group",5.5
"6296",2482055,"wpi","Control group",6
"6297",2482067,"wpi","Contact group",5.5
"6298",2482078,"wpi","Control group",2
"6299",2484324,"wpi","Contact group",3.5
"6300",2484327,"wpi","Contact group",3.75
"6301",2484328,"wpi","Contact group",9
"6302",2484570,"wpi","Control group",6.25
"6303",2484574,"wpi","Contact group",3
"6304",2484654,"wpi","Control group",3.25
"6305",2484679,"wpi","Contact group",6.75
"6306",2484690,"wpi","Contact group",5
"6307",2484696,"wpi","Contact group",2.75
"6308",2484748,"wpi","Control group",3.5
"6309",2484783,"wpi","Contact group",6.5
"6310",2484805,"wpi","Control group",3.75
"6311",2484862,"wpi","Control group",5.75
"6312",2484863,"wpi","Control group",6.25
"6313",2484876,"wpi","Control group",2.5
"6314",2484887,"wpi","Contact group",8
"6315",2484890,"wpi","Contact group",4
"6316",2484896,"wpi","Control group",4.25
"6317",2484969,"wpi","Control group",6
"6318",2484972,"wpi","Control group",5
"6319",2484973,"wpi","Control group",6
"6320",2486492,"wpi","Contact group",3
"6321",2490381,"wpi","Contact group",4.25
"6322",2490384,"wpi","Control group",3.5
"6323",2492391,"wpi","Control group",4.25
"6324",2492394,"wpi","Contact group",6.25
"6325",2493944,"wpi","Contact group",2.75
"6326",2493955,"wpi","Control group",6.75
"6327",2493959,"wpi","Control group",4.75
"6328",2493964,"wpi","Control group",4.25
"6329",2493970,"wpi","Contact group",5.75
"6330",2493974,"wpi","Control group",2.25
"6331",2494028,"wpi","Control group",6
"6332",2494032,"wpi","Contact group",2.75
"6333",2494074,"wpi","Control group",6.75
"6334",2494078,"wpi","Contact group",6.25
"6335",2494402,"wpi","Control group",2.5
"6336",2494404,"wpi","Control group",4.75
"6337",2494405,"wpi","Control group",7
"6338",2494407,"wpi","Contact group",6.25
"6339",2495930,"wpi","Control group",2.75
"6340",2495934,"wpi","Control group",6
"6341",2496017,"wpi","Control group",5.75
"6342",2496023,"wpi","Control group",4.75
"6343",2496026,"wpi","Control group",4.25
"6344",2496226,"wpi","Control group",7.75
