"","session_id","referrer","anch3group","anchoring3"
"5969",2451755,"wisc","highanchor",35000
"5971",2451762,"wisc","lowanchor",5000
"5972",2451763,"wisc","lowanchor",5000
"5973",2451765,"wisc","lowanchor",30000
"5974",2451768,"wisc","highanchor",40000
"5975",2451769,"wisc","highanchor",34000
"5976",2451773,"wisc","highanchor",42000
"5977",2451775,"wisc","highanchor",15000
"5978",2451782,"wisc","lowanchor",10000
"5979",2451811,"wisc","highanchor",25000
"5980",2451854,"wisc","highanchor",40000
"5981",2451914,"wisc","lowanchor",7500
"5982",2451915,"wisc","highanchor",45000
"5983",2451917,"wisc","highanchor",44470
"5984",2451918,"wisc","lowanchor",3000
"5985",2451920,"wisc","highanchor",32000
"5987",2451924,"wisc","lowanchor",10000
"5988",2451926,"wisc","highanchor",7222
"5989",2451927,"wisc","lowanchor",10000
"5990",2451929,"wisc","highanchor",41000
"5991",2451942,"wisc","lowanchor",2650
"5992",2451979,"wisc","lowanchor",29000
"5993",2451983,"wisc","lowanchor",6000
"5994",2461615,"wisc","lowanchor",6000
"5995",2461618,"wisc","highanchor",45000
"5996",2461619,"wisc","highanchor",40500
"5997",2461623,"wisc","lowanchor",4000
"5998",2461641,"wisc","highanchor",45000
"5999",2461643,"wisc","highanchor",40000
"6000",2461658,"wisc","lowanchor",4500
"6001",2461749,"wisc","lowanchor",6000
"6002",2461756,"wisc","highanchor",12000
"6003",2461765,"wisc","highanchor",40000
"6005",2461788,"wisc","lowanchor",3860
"6006",2461790,"wisc","lowanchor",5600
"6007",2461792,"wisc","highanchor",42000
"6008",2461806,"wisc","highanchor",38000
"6009",2461810,"wisc","lowanchor",12000
"6010",2461899,"wisc","highanchor",41000
"6011",2461906,"wisc","lowanchor",3680
"6012",2461911,"wisc","highanchor",45000
"6013",2461913,"wisc","lowanchor",13500
"6014",2461915,"wisc","highanchor",35000
"6015",2461918,"wisc","highanchor",45000
"6016",2461920,"wisc","highanchor",44995
"6017",2461921,"wisc","highanchor",45000
"6018",2461924,"wisc","lowanchor",3000
"6019",2461974,"wisc","highanchor",40000
"6020",2461982,"wisc","lowanchor",40000
"6021",2461986,"wisc","highanchor",40000
"6022",2461988,"wisc","lowanchor",20000
"6023",2461994,"wisc","lowanchor",4000
"6024",2462000,"wisc","highanchor",45000
"6025",2462005,"wisc","lowanchor",25000
"6026",2462007,"wisc","lowanchor",33000
"6027",2462009,"wisc","highanchor",4500
"6028",2462013,"wisc","highanchor",39000
"6029",2462014,"wisc","highanchor",40000
"6030",2462063,"wisc","lowanchor",7000
"6031",2462080,"wisc","lowanchor",3500
"6033",2462094,"wisc","highanchor",43000
"6034",2462102,"wisc","highanchor",20000
"6035",2462104,"wisc","highanchor",42000
"6036",2462128,"wisc","highanchor",42000
"6037",2462132,"wisc","lowanchor",3000
"6038",2462133,"wisc","highanchor",43000
"6039",2462137,"wisc","lowanchor",2222
"6040",2462152,"wisc","lowanchor",2448
"6041",2462184,"wisc","lowanchor",4000
"6042",2462186,"wisc","lowanchor",12000
"6043",2462187,"wisc","lowanchor",5000
"6044",2462188,"wisc","lowanchor",10000
"6045",2462194,"wisc","lowanchor",2933
"6046",2465656,"wisc","lowanchor",5000
"6047",2465659,"wisc","highanchor",40250
"6048",2465663,"wisc","lowanchor",10000
"6049",2465664,"wisc","lowanchor",2500
"6050",2465666,"wisc","lowanchor",25000
"6051",2465667,"wisc","lowanchor",7000
"6052",2465671,"wisc","lowanchor",7000
"6053",2465672,"wisc","lowanchor",4000
"6054",2465677,"wisc","highanchor",40000
"6055",2465714,"wisc","lowanchor",4000
"6056",2465716,"wisc","highanchor",43000
"6058",2477363,"wisc","highanchor",40000
"6059",2477365,"wisc","lowanchor",12000
"6060",2477368,"wisc","highanchor",30000
"6061",2477371,"wisc","highanchor",35500
"6062",2477374,"wisc","lowanchor",25000
"6063",2477375,"wisc","lowanchor",18000
"6064",2477418,"wisc","highanchor",35000
