"","session_id","referrer","anch3group","anchoring3"
"6258",2454344,"wpi","lowanchor",6785
"6259",2454353,"wpi","lowanchor",2500
"6260",2454385,"wpi","highanchor",40000
"6261",2456569,"wpi","lowanchor",6000
"6262",2456576,"wpi","lowanchor",29098
"6263",2458809,"wpi","lowanchor",22000
"6264",2458813,"wpi","lowanchor",3150
"6265",2458816,"wpi","highanchor",25000
"6266",2458872,"wpi","lowanchor",2689
"6267",2458893,"wpi","lowanchor",10000
"6268",2458967,"wpi","highanchor",30000
"6269",2458970,"wpi","lowanchor",30000
"6270",2458987,"wpi","highanchor",42500
"6271",2459014,"wpi","lowanchor",3500
"6272",2461595,"wpi","highanchor",25000
"6273",2467812,"wpi","lowanchor",5000
"6274",2472292,"wpi","lowanchor",3000
"6275",2472304,"wpi","lowanchor",30000
"6276",2472376,"wpi","lowanchor",25000
"6277",2472395,"wpi","lowanchor",2500
"6278",2474017,"wpi","lowanchor",18000
"6279",2474025,"wpi","highanchor",40000
"6280",2474095,"wpi","lowanchor",20000
"6281",2474102,"wpi","highanchor",38000
"6282",2477627,"wpi","lowanchor",20000
"6283",2477634,"wpi","lowanchor",4000
"6284",2477719,"wpi","highanchor",40000
"6285",2477729,"wpi","highanchor",43000
"6286",2477731,"wpi","lowanchor",5000
"6287",2477736,"wpi","highanchor",32000
"6288",2477756,"wpi","lowanchor",5000
"6289",2477766,"wpi","lowanchor",2547
"6290",2477773,"wpi","lowanchor",35000
"6291",2477776,"wpi","lowanchor",27000
"6293",2481944,"wpi","highanchor",42000
"6294",2482004,"wpi","highanchor",45000
"6295",2482043,"wpi","highanchor",39000
"6296",2482055,"wpi","highanchor",42000
"6297",2482067,"wpi","lowanchor",20000
"6298",2482078,"wpi","highanchor",42000
"6299",2484324,"wpi","lowanchor",10000
"6300",2484327,"wpi","lowanchor",6000
"6301",2484328,"wpi","lowanchor",5000
"6302",2484570,"wpi","highanchor",29108
"6303",2484574,"wpi","highanchor",37300
"6304",2484654,"wpi","lowanchor",2960
"6305",2484679,"wpi","lowanchor",6000
"6307",2484696,"wpi","highanchor",37000
"6308",2484748,"wpi","lowanchor",13000
"6309",2484783,"wpi","highanchor",10000
"6310",2484805,"wpi","lowanchor",8300
"6311",2484862,"wpi","highanchor",40000
"6313",2484876,"wpi","lowanchor",7000
"6314",2484887,"wpi","highanchor",20000
"6315",2484890,"wpi","lowanchor",29000
"6316",2484896,"wpi","lowanchor",10000
"6317",2484969,"wpi","lowanchor",2876
"6318",2484972,"wpi","highanchor",30000
"6319",2484973,"wpi","lowanchor",6800
"6320",2486492,"wpi","lowanchor",5500
"6321",2490381,"wpi","highanchor",35000
"6322",2490384,"wpi","highanchor",35000
"6323",2492391,"wpi","lowanchor",4000
"6324",2492394,"wpi","lowanchor",28000
"6325",2493944,"wpi","lowanchor",2100
"6326",2493955,"wpi","lowanchor",15000
"6327",2493959,"wpi","lowanchor",4000
"6328",2493964,"wpi","highanchor",8000
"6329",2493970,"wpi","highanchor",30000
"6330",2493974,"wpi","highanchor",35000
"6331",2494028,"wpi","lowanchor",15000
"6332",2494032,"wpi","lowanchor",8000
"6333",2494074,"wpi","highanchor",32000
"6334",2494078,"wpi","highanchor",36000
"6335",2494402,"wpi","highanchor",40000
"6336",2494404,"wpi","lowanchor",5000
"6337",2494405,"wpi","lowanchor",30000
"6339",2495930,"wpi","lowanchor",29028
"6340",2495934,"wpi","highanchor",35000
"6341",2496017,"wpi","lowanchor",2100
"6342",2496023,"wpi","highanchor",29990
"6343",2496026,"wpi","highanchor",35000
"6344",2496226,"wpi","highanchor",40000
