"","session_id","referrer","anch3group","anchoring3"
"2907",2374915,"pi","lowanchor",12520
"2908",2374924,"pi","highanchor",28000
"2909",2374971,"pi","lowanchor",32000
"2910",2375038,"pi","lowanchor",2500
"2911",2375052,"pi","lowanchor",10500
"2912",2375054,"pi","lowanchor",2300
"2913",2375070,"pi","highanchor",30000
"2915",2375142,"pi","highanchor",37809
"2916",2375144,"pi","highanchor",18000
"2917",2375157,"pi","lowanchor",10000
"2918",2375168,"pi","highanchor",12000
"2919",2375176,"pi","lowanchor",12900
"2920",2375182,"pi","lowanchor",28000
"2921",2375215,"pi","lowanchor",18000
"2922",2375225,"pi","highanchor",45000
"2924",2375320,"pi","lowanchor",25000
"2925",2375322,"pi","highanchor",25000
"2926",2375383,"pi","lowanchor",2500
"2927",2375443,"pi","highanchor",30000
"2928",2375461,"pi","lowanchor",13000
"2929",2375465,"pi","highanchor",44500
"2930",2375473,"pi","lowanchor",15000
"2931",2375480,"pi","highanchor",25000
"2932",2375482,"pi","highanchor",39000
"2934",2375682,"pi","lowanchor",6000
"2935",2375747,"pi","highanchor",28000
"2936",2375751,"pi","highanchor",34520
"2937",2375759,"pi","lowanchor",2200
"2938",2375787,"pi","lowanchor",2500
"2939",2375799,"pi","highanchor",20000
"2940",2375811,"pi","lowanchor",29000
"2942",2375851,"pi","highanchor",40000
"2943",2375858,"pi","lowanchor",25000
"2944",2375902,"pi","lowanchor",2500
"2945",2375912,"pi","lowanchor",10000
"2946",2375933,"pi","highanchor",30000
"2947",2375936,"pi","highanchor",35000
"2948",2375942,"pi","highanchor",39000
"2949",2375978,"pi","highanchor",37250
"2950",2375984,"pi","highanchor",40000
"2951",2376014,"pi","lowanchor",26500
"2952",2376133,"pi","highanchor",45000
"2953",2376147,"pi","highanchor",45000
"2954",2376170,"pi","lowanchor",5000
"2956",2376237,"pi","lowanchor",10000
"2957",2376261,"pi","highanchor",42000
"2958",2376264,"pi","highanchor",20000
"2959",2376348,"pi","lowanchor",2500
"2960",2376351,"pi","lowanchor",10000
"2961",2376367,"pi","lowanchor",30000
"2962",2376368,"pi","highanchor",43000
"2963",2376377,"pi","lowanchor",20000
"2964",2376383,"pi","highanchor",18000
"2965",2376385,"pi","highanchor",40000
"2967",2376471,"pi","lowanchor",2050
"2968",2376485,"pi","highanchor",28000
"2969",2376497,"pi","highanchor",29000
"2970",2376498,"pi","lowanchor",5760
"2971",2376509,"pi","highanchor",44999
"2972",2376533,"pi","lowanchor",29000
"2973",2376548,"pi","lowanchor",30000
"2974",2376570,"pi","lowanchor",5000
"2975",2376586,"pi","highanchor",35000
"2976",2376661,"pi","highanchor",43000
"2977",2376686,"pi","lowanchor",8000
"2978",2376712,"pi","highanchor",35000
"2979",2376752,"pi","lowanchor",14000
"2980",2376766,"pi","highanchor",29000
"2981",2376818,"pi","highanchor",30000
"2983",2376821,"pi","lowanchor",5500
"2984",2376845,"pi","highanchor",40500
"2985",2376861,"pi","lowanchor",22000
"2986",2376874,"pi","highanchor",45000
"2987",2376893,"pi","lowanchor",6000
"2990",2376948,"pi","lowanchor",10000
"2991",2376962,"pi","lowanchor",2600
"2992",2376971,"pi","highanchor",40000
"2993",2376973,"pi","highanchor",45000
"2994",2376988,"pi","lowanchor",19864
"2995",2377002,"pi","highanchor",29382
"2996",2377008,"pi","lowanchor",5000
"2997",2377060,"pi","highanchor",37000
"2998",2377064,"pi","lowanchor",4000
"2999",2377090,"pi","lowanchor",21960
"3000",2377110,"pi","lowanchor",40000
"3001",2377134,"pi","highanchor",42000
"3002",2377163,"pi","lowanchor",40000
"3003",2377180,"pi","lowanchor",2500
"3004",2377193,"pi","highanchor",42816
"3005",2377213,"pi","lowanchor",20000
"3006",2377216,"pi","lowanchor",15000
"3007",2377227,"pi","lowanchor",37000
"3008",2377235,"pi","highanchor",30000
"3009",2377260,"pi","highanchor",45200
"3010",2377266,"pi","lowanchor",5000
"3011",2377338,"pi","lowanchor",28000
"3012",2377354,"pi","highanchor",27000
"3013",2377407,"pi","lowanchor",2050
"3014",2377553,"pi","highanchor",29000
"3015",2377754,"pi","highanchor",35000
"3016",2377933,"pi","highanchor",33000
"3017",2377957,"pi","highanchor",42000
"3018",2377970,"pi","highanchor",41350
"3019",2377989,"pi","lowanchor",12586
"3020",2377997,"pi","lowanchor",16000
"3021",2378031,"pi","highanchor",30000
"3022",2378061,"pi","highanchor",31000
"3023",2378071,"pi","lowanchor",2715
"3025",2378091,"pi","lowanchor",10000
"3026",2378098,"pi","lowanchor",28000
"3027",2378104,"pi","lowanchor",20000
"3028",2378107,"pi","highanchor",25000
"3029",2378118,"pi","lowanchor",16000
"3030",2378148,"pi","highanchor",30000
"3031",2378165,"pi","lowanchor",2435
"3032",2378174,"pi","highanchor",45000
"3033",2378182,"pi","lowanchor",8500
"3034",2378202,"pi","lowanchor",16450
"3035",2378213,"pi","highanchor",43000
"3036",2378257,"pi","lowanchor",29000
"3037",2378277,"pi","lowanchor",20000
"3038",2378291,"pi","lowanchor",10000
"3040",2378337,"pi","lowanchor",2700
"3043",2378525,"pi","lowanchor",10000
"3044",2378601,"pi","highanchor",44000
"3045",2378622,"pi","highanchor",38600
"3046",2378660,"pi","highanchor",26000
"3047",2378696,"pi","lowanchor",6800
"3048",2378706,"pi","lowanchor",30000
"3050",2378743,"pi","highanchor",30000
"3053",2378805,"pi","highanchor",20000
"3055",2378814,"pi","highanchor",40000
"3056",2378846,"pi","highanchor",40000
"3057",2378861,"pi","highanchor",25000
"3058",2378868,"pi","lowanchor",7000
"3059",2378920,"pi","highanchor",20000
"3060",2378931,"pi","highanchor",3000
"3061",2378957,"pi","lowanchor",28000
"3062",2378972,"pi","lowanchor",10000
"3063",2378991,"pi","highanchor",28500
"3064",2378998,"pi","lowanchor",28000
"3065",2379007,"pi","highanchor",39000
"3066",2379029,"pi","lowanchor",30000
"3067",2379037,"pi","highanchor",38000
"3068",2379044,"pi","lowanchor",10000
"3069",2379085,"pi","highanchor",24500
"3070",2379090,"pi","lowanchor",10000
"3071",2379116,"pi","lowanchor",30000
"3072",2379135,"pi","highanchor",40000
"3073",2379156,"pi","highanchor",38000
"3075",2379190,"pi","lowanchor",28000
"3076",2379222,"pi","highanchor",38000
"3077",2379227,"pi","highanchor",39000
"3078",2379299,"pi","lowanchor",2500
