"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"4761",2435230,"swpson","allowed","does not support banning anti-democratic speeches"
"4762",2435236,"swpson","forbidden","does not support banning anti-democratic speeches"
"4763",2435237,"swpson","allowed","does not support banning anti-democratic speeches"
"4764",2435239,"swpson","allowed","does not support banning anti-democratic speeches"
"4765",2435240,"swpson","forbidden","does not support banning anti-democratic speeches"
"4766",2435243,"swpson","allowed","does not support banning anti-democratic speeches"
"4767",2435245,"swpson","forbidden","does not support banning anti-democratic speeches"
"4768",2435247,"swpson","forbidden","does not support banning anti-democratic speeches"
"4769",2435249,"swpson","forbidden","does not support banning anti-democratic speeches"
"4770",2435256,"swpson","allowed","does not support banning anti-democratic speeches"
"4771",2435258,"swpson","forbidden","does not support banning anti-democratic speeches"
"4772",2435262,"swpson","allowed","support banning anti-democratic speeches"
"4773",2435274,"swpson","allowed","does not support banning anti-democratic speeches"
"4774",2435279,"swpson","allowed","does not support banning anti-democratic speeches"
"4775",2435283,"swpson","allowed","does not support banning anti-democratic speeches"
"4776",2435301,"swpson","forbidden","does not support banning anti-democratic speeches"
"4777",2435303,"swpson","forbidden","does not support banning anti-democratic speeches"
"4778",2435307,"swpson","forbidden","does not support banning anti-democratic speeches"
"4779",2435319,"swpson","forbidden","does not support banning anti-democratic speeches"
"4780",2435320,"swpson","forbidden","does not support banning anti-democratic speeches"
"4781",2435371,"swpson","forbidden","does not support banning anti-democratic speeches"
"4782",2435417,"swpson","allowed","does not support banning anti-democratic speeches"
"4783",2435424,"swpson","forbidden","does not support banning anti-democratic speeches"
"4784",2435430,"swpson","allowed","does not support banning anti-democratic speeches"
"4785",2435433,"swpson","allowed","does not support banning anti-democratic speeches"
"4786",2435435,"swpson","forbidden","does not support banning anti-democratic speeches"
"4787",2435464,"swpson","allowed","does not support banning anti-democratic speeches"
"4788",2435472,"swpson","forbidden","does not support banning anti-democratic speeches"
"4789",2435540,"swpson","forbidden","does not support banning anti-democratic speeches"
"4790",2435554,"swpson","forbidden","does not support banning anti-democratic speeches"
"4791",2435619,"swpson","allowed","does not support banning anti-democratic speeches"
"4792",2435653,"swpson","allowed","support banning anti-democratic speeches"
"4793",2435695,"swpson","allowed","support banning anti-democratic speeches"
"4794",2435842,"swpson","allowed","does not support banning anti-democratic speeches"
"4795",2435851,"swpson","forbidden","does not support banning anti-democratic speeches"
"4796",2435854,"swpson","allowed","support banning anti-democratic speeches"
"4797",2435895,"swpson","forbidden","does not support banning anti-democratic speeches"
"4798",2435947,"swpson","forbidden","does not support banning anti-democratic speeches"
"4799",2435961,"swpson","forbidden","does not support banning anti-democratic speeches"
"4800",2435964,"swpson","forbidden","support banning anti-democratic speeches"
"4801",2436064,"swpson","allowed","does not support banning anti-democratic speeches"
"4802",2436403,"swpson","forbidden","support banning anti-democratic speeches"
"4803",2436426,"swpson","allowed","does not support banning anti-democratic speeches"
"4804",2436504,"swpson","forbidden","support banning anti-democratic speeches"
"4805",2436551,"swpson","forbidden","support banning anti-democratic speeches"
"4806",2438531,"swpson","forbidden","does not support banning anti-democratic speeches"
"4807",2438839,"swpson","forbidden","does not support banning anti-democratic speeches"
"4808",2438844,"swpson","allowed","does not support banning anti-democratic speeches"
"4809",2438847,"swpson","allowed","does not support banning anti-democratic speeches"
"4810",2439394,"swpson","forbidden","does not support banning anti-democratic speeches"
"4811",2439453,"swpson","forbidden","does not support banning anti-democratic speeches"
"4812",2439491,"swpson","allowed","does not support banning anti-democratic speeches"
"4813",2439602,"swpson","allowed","does not support banning anti-democratic speeches"
"4814",2439734,"swpson","allowed","does not support banning anti-democratic speeches"
"4815",2439750,"swpson","allowed","support banning anti-democratic speeches"
"4816",2439756,"swpson","forbidden","does not support banning anti-democratic speeches"
"4817",2439810,"swpson","forbidden","does not support banning anti-democratic speeches"
"4818",2439812,"swpson","forbidden","does not support banning anti-democratic speeches"
"4819",2440011,"swpson","allowed","does not support banning anti-democratic speeches"
"4820",2440042,"swpson","forbidden","does not support banning anti-democratic speeches"
"4821",2440045,"swpson","forbidden","does not support banning anti-democratic speeches"
"4822",2440083,"swpson","forbidden","does not support banning anti-democratic speeches"
"4823",2440139,"swpson","allowed","does not support banning anti-democratic speeches"
"4824",2440298,"swpson","forbidden","does not support banning anti-democratic speeches"
"4825",2440371,"swpson","allowed","does not support banning anti-democratic speeches"
"4827",2441985,"swpson","forbidden","does not support banning anti-democratic speeches"
"4828",2442005,"swpson","allowed","support banning anti-democratic speeches"
"4829",2442014,"swpson","forbidden","does not support banning anti-democratic speeches"
"4830",2442029,"swpson","allowed","support banning anti-democratic speeches"
"4831",2442034,"swpson","allowed","does not support banning anti-democratic speeches"
"4832",2442091,"swpson","forbidden","does not support banning anti-democratic speeches"
"4833",2442112,"swpson","allowed","does not support banning anti-democratic speeches"
"4834",2442170,"swpson","allowed","does not support banning anti-democratic speeches"
"4835",2442182,"swpson","forbidden","does not support banning anti-democratic speeches"
"4836",2442192,"swpson","forbidden","support banning anti-democratic speeches"
"4837",2442193,"swpson","forbidden","does not support banning anti-democratic speeches"
"4838",2442197,"swpson","forbidden","does not support banning anti-democratic speeches"
"4839",2442205,"swpson","allowed","support banning anti-democratic speeches"
"4840",2442973,"swpson","forbidden","does not support banning anti-democratic speeches"
"4841",2443181,"swpson","forbidden","does not support banning anti-democratic speeches"
"4842",2443337,"swpson","allowed","does not support banning anti-democratic speeches"
"4843",2443603,"swpson","forbidden","does not support banning anti-democratic speeches"
"4844",2443849,"swpson","allowed","support banning anti-democratic speeches"
"4845",2445068,"swpson","forbidden","does not support banning anti-democratic speeches"
"4846",2445072,"swpson","forbidden","does not support banning anti-democratic speeches"
"4847",2445074,"swpson","allowed","support banning anti-democratic speeches"
"4848",2445081,"swpson","allowed","support banning anti-democratic speeches"
"4849",2445082,"swpson","forbidden","support banning anti-democratic speeches"
"4850",2445092,"swpson","forbidden","does not support banning anti-democratic speeches"
