"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"6168",619630,"wl","allowed","does not support banning anti-democratic speeches"
"6169",619631,"wl","forbidden","does not support banning anti-democratic speeches"
"6170",619674,"wl","allowed","does not support banning anti-democratic speeches"
"6171",619812,"wl","forbidden","does not support banning anti-democratic speeches"
"6172",619813,"wl","forbidden","does not support banning anti-democratic speeches"
"6173",619814,"wl","forbidden","does not support banning anti-democratic speeches"
"6174",619815,"wl","allowed","does not support banning anti-democratic speeches"
"6175",619816,"wl","forbidden","does not support banning anti-democratic speeches"
"6176",619817,"wl","forbidden","does not support banning anti-democratic speeches"
"6177",619818,"wl","forbidden","does not support banning anti-democratic speeches"
"6178",619819,"wl","forbidden","does not support banning anti-democratic speeches"
"6179",619820,"wl","allowed","support banning anti-democratic speeches"
"6180",619821,"wl","allowed","does not support banning anti-democratic speeches"
"6181",619823,"wl","allowed","does not support banning anti-democratic speeches"
"6182",620180,"wl","allowed","does not support banning anti-democratic speeches"
"6183",2402361,"wl","allowed","does not support banning anti-democratic speeches"
"6184",2402364,"wl","forbidden","does not support banning anti-democratic speeches"
"6185",2402367,"wl","allowed","does not support banning anti-democratic speeches"
"6186",2402609,"wl","allowed","does not support banning anti-democratic speeches"
"6187",2407256,"wl","allowed","does not support banning anti-democratic speeches"
"6188",2423119,"wl","allowed","support banning anti-democratic speeches"
"6189",2423124,"wl","forbidden","does not support banning anti-democratic speeches"
"6190",2423129,"wl","allowed","does not support banning anti-democratic speeches"
"6191",2423140,"wl","forbidden","does not support banning anti-democratic speeches"
"6192",2423146,"wl","allowed","does not support banning anti-democratic speeches"
"6193",2423150,"wl","forbidden","does not support banning anti-democratic speeches"
"6194",2423158,"wl","forbidden","does not support banning anti-democratic speeches"
"6195",2423161,"wl","allowed","support banning anti-democratic speeches"
"6196",2423162,"wl","allowed","does not support banning anti-democratic speeches"
"6197",2423166,"wl","forbidden","does not support banning anti-democratic speeches"
"6198",2423175,"wl","allowed","does not support banning anti-democratic speeches"
"6199",2423178,"wl","allowed","does not support banning anti-democratic speeches"
"6200",2423187,"wl","allowed","does not support banning anti-democratic speeches"
"6201",2423190,"wl","allowed","support banning anti-democratic speeches"
"6202",2427277,"wl","forbidden","does not support banning anti-democratic speeches"
"6203",2427306,"wl","allowed","support banning anti-democratic speeches"
"6204",2427312,"wl","forbidden","does not support banning anti-democratic speeches"
"6205",2427315,"wl","forbidden","does not support banning anti-democratic speeches"
"6206",2427318,"wl","allowed","does not support banning anti-democratic speeches"
"6207",2427319,"wl","allowed","support banning anti-democratic speeches"
"6208",2427320,"wl","allowed","does not support banning anti-democratic speeches"
"6209",2427321,"wl","forbidden","does not support banning anti-democratic speeches"
"6210",2429800,"wl","allowed","support banning anti-democratic speeches"
"6211",2429801,"wl","forbidden","does not support banning anti-democratic speeches"
"6212",2429807,"wl","forbidden","does not support banning anti-democratic speeches"
"6213",2429809,"wl","forbidden","does not support banning anti-democratic speeches"
"6214",2429812,"wl","forbidden","does not support banning anti-democratic speeches"
"6215",2429813,"wl","forbidden","does not support banning anti-democratic speeches"
"6216",2429816,"wl","forbidden","does not support banning anti-democratic speeches"
"6217",2429817,"wl","allowed","does not support banning anti-democratic speeches"
"6218",2429818,"wl","forbidden","does not support banning anti-democratic speeches"
"6219",2429820,"wl","forbidden","does not support banning anti-democratic speeches"
"6220",2429823,"wl","allowed","does not support banning anti-democratic speeches"
"6221",2429824,"wl","forbidden","does not support banning anti-democratic speeches"
"6222",2429826,"wl","forbidden","does not support banning anti-democratic speeches"
"6223",2429827,"wl","forbidden","does not support banning anti-democratic speeches"
"6224",2429830,"wl","allowed","does not support banning anti-democratic speeches"
"6225",2431590,"wl","allowed","support banning anti-democratic speeches"
"6226",2431595,"wl","forbidden","does not support banning anti-democratic speeches"
"6227",2431601,"wl","allowed","support banning anti-democratic speeches"
"6228",2431607,"wl","forbidden","does not support banning anti-democratic speeches"
"6229",2431662,"wl","allowed","does not support banning anti-democratic speeches"
"6230",2443981,"wl","forbidden","does not support banning anti-democratic speeches"
"6231",2447928,"wl","forbidden","does not support banning anti-democratic speeches"
"6232",2447956,"wl","forbidden","does not support banning anti-democratic speeches"
"6233",2454317,"wl","allowed","does not support banning anti-democratic speeches"
"6234",2458555,"wl","allowed","does not support banning anti-democratic speeches"
"6235",2459510,"wl","allowed","support banning anti-democratic speeches"
"6236",2459512,"wl","forbidden","does not support banning anti-democratic speeches"
"6237",2459514,"wl","allowed","does not support banning anti-democratic speeches"
"6238",2459517,"wl","allowed","does not support banning anti-democratic speeches"
"6239",2459520,"wl","allowed","does not support banning anti-democratic speeches"
"6240",2459588,"wl","allowed","support banning anti-democratic speeches"
"6241",2462162,"wl","forbidden","does not support banning anti-democratic speeches"
"6242",2462166,"wl","forbidden","does not support banning anti-democratic speeches"
"6243",2466078,"wl","forbidden","does not support banning anti-democratic speeches"
"6244",2479546,"wl","allowed","does not support banning anti-democratic speeches"
"6245",2479565,"wl","allowed","does not support banning anti-democratic speeches"
"6246",2479845,"wl","forbidden","does not support banning anti-democratic speeches"
"6247",2479851,"wl","allowed","does not support banning anti-democratic speeches"
"6248",2479861,"wl","forbidden","does not support banning anti-democratic speeches"
"6249",2479943,"wl","allowed","does not support banning anti-democratic speeches"
"6250",2480471,"wl","allowed","support banning anti-democratic speeches"
"6251",2480476,"wl","forbidden","does not support banning anti-democratic speeches"
"6252",2480478,"wl","allowed","does not support banning anti-democratic speeches"
