"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"4236",2484525,"psu","allowed","does not support banning anti-democratic speeches"
"4237",2484526,"psu","forbidden","does not support banning anti-democratic speeches"
"4238",2484535,"psu","allowed","does not support banning anti-democratic speeches"
"4239",2484537,"psu","allowed","does not support banning anti-democratic speeches"
"4240",2484538,"psu","forbidden","does not support banning anti-democratic speeches"
"4241",2484548,"psu","allowed","does not support banning anti-democratic speeches"
"4242",2484626,"psu","forbidden","support banning anti-democratic speeches"
"4243",2484631,"psu","forbidden","does not support banning anti-democratic speeches"
"4244",2484633,"psu","allowed","does not support banning anti-democratic speeches"
"4245",2484635,"psu","forbidden","does not support banning anti-democratic speeches"
"4246",2484650,"psu","forbidden","does not support banning anti-democratic speeches"
"4247",2484652,"psu","forbidden","does not support banning anti-democratic speeches"
"4248",2484726,"psu","allowed","does not support banning anti-democratic speeches"
"4249",2484730,"psu","allowed","support banning anti-democratic speeches"
"4250",2484746,"psu","allowed","does not support banning anti-democratic speeches"
"4251",2484761,"psu","forbidden","does not support banning anti-democratic speeches"
"4252",2484762,"psu","allowed","does not support banning anti-democratic speeches"
"4253",2484765,"psu","forbidden","does not support banning anti-democratic speeches"
"4254",2484829,"psu","forbidden","does not support banning anti-democratic speeches"
"4255",2484831,"psu","allowed","does not support banning anti-democratic speeches"
"4256",2484832,"psu","allowed","does not support banning anti-democratic speeches"
"4258",2484835,"psu","forbidden","does not support banning anti-democratic speeches"
"4259",2484850,"psu","allowed","support banning anti-democratic speeches"
"4260",2484921,"psu","allowed","support banning anti-democratic speeches"
"4261",2484923,"psu","forbidden","does not support banning anti-democratic speeches"
"4262",2484927,"psu","allowed","support banning anti-democratic speeches"
"4263",2484936,"psu","forbidden","does not support banning anti-democratic speeches"
"4264",2484944,"psu","allowed","does not support banning anti-democratic speeches"
"4265",2490490,"psu","forbidden","does not support banning anti-democratic speeches"
"4266",2490493,"psu","forbidden","does not support banning anti-democratic speeches"
"4267",2490496,"psu","allowed","does not support banning anti-democratic speeches"
"4268",2490499,"psu","allowed","does not support banning anti-democratic speeches"
"4269",2490501,"psu","allowed","does not support banning anti-democratic speeches"
"4270",2490558,"psu","forbidden","does not support banning anti-democratic speeches"
"4271",2490564,"psu","allowed","does not support banning anti-democratic speeches"
"4272",2490571,"psu","allowed","does not support banning anti-democratic speeches"
"4273",2490574,"psu","forbidden","does not support banning anti-democratic speeches"
"4274",2490582,"psu","allowed","does not support banning anti-democratic speeches"
"4275",2490586,"psu","allowed","does not support banning anti-democratic speeches"
"4276",2490596,"psu","allowed","does not support banning anti-democratic speeches"
"4277",2490616,"psu","forbidden","does not support banning anti-democratic speeches"
"4278",2490617,"psu","forbidden","support banning anti-democratic speeches"
"4279",2490624,"psu","allowed","support banning anti-democratic speeches"
"4280",2490644,"psu","allowed","does not support banning anti-democratic speeches"
"4281",2490651,"psu","forbidden","does not support banning anti-democratic speeches"
"4282",2490658,"psu","allowed","does not support banning anti-democratic speeches"
"4283",2490661,"psu","allowed","does not support banning anti-democratic speeches"
"4284",2490664,"psu","allowed","does not support banning anti-democratic speeches"
"4285",2490682,"psu","forbidden","does not support banning anti-democratic speeches"
"4286",2490703,"psu","allowed","does not support banning anti-democratic speeches"
"4287",2490714,"psu","forbidden","does not support banning anti-democratic speeches"
"4288",2490730,"psu","allowed","does not support banning anti-democratic speeches"
"4289",2490736,"psu","forbidden","does not support banning anti-democratic speeches"
"4290",2490738,"psu","allowed","support banning anti-democratic speeches"
"4291",2490741,"psu","forbidden","does not support banning anti-democratic speeches"
"4292",2490743,"psu","allowed","does not support banning anti-democratic speeches"
"4293",2490756,"psu","forbidden","does not support banning anti-democratic speeches"
"4294",2490791,"psu","allowed","support banning anti-democratic speeches"
"4295",2490804,"psu","forbidden","does not support banning anti-democratic speeches"
"4296",2492277,"psu","forbidden","does not support banning anti-democratic speeches"
"4297",2492280,"psu","allowed","does not support banning anti-democratic speeches"
"4298",2492283,"psu","allowed","does not support banning anti-democratic speeches"
"4299",2492337,"psu","allowed","support banning anti-democratic speeches"
"4300",2492339,"psu","allowed","does not support banning anti-democratic speeches"
"4301",2492340,"psu","allowed","does not support banning anti-democratic speeches"
"4302",2492360,"psu","forbidden","does not support banning anti-democratic speeches"
"4303",2492363,"psu","allowed","support banning anti-democratic speeches"
"4304",2492365,"psu","allowed","does not support banning anti-democratic speeches"
"4305",2492377,"psu","allowed","does not support banning anti-democratic speeches"
"4306",2492422,"psu","forbidden","does not support banning anti-democratic speeches"
"4307",2492424,"psu","allowed","does not support banning anti-democratic speeches"
"4308",2492428,"psu","allowed","does not support banning anti-democratic speeches"
"4309",2492477,"psu","allowed","does not support banning anti-democratic speeches"
"4310",2492480,"psu","forbidden","does not support banning anti-democratic speeches"
"4311",2492498,"psu","forbidden","does not support banning anti-democratic speeches"
"4312",2492499,"psu","allowed","does not support banning anti-democratic speeches"
"4313",2493991,"psu","allowed","support banning anti-democratic speeches"
"4314",2493995,"psu","forbidden","does not support banning anti-democratic speeches"
"4315",2493998,"psu","allowed","does not support banning anti-democratic speeches"
"4316",2493999,"psu","allowed","does not support banning anti-democratic speeches"
"4317",2494001,"psu","allowed","does not support banning anti-democratic speeches"
"4318",2494004,"psu","allowed","support banning anti-democratic speeches"
"4319",2494055,"psu","forbidden","does not support banning anti-democratic speeches"
"4320",2494062,"psu","allowed","does not support banning anti-democratic speeches"
"4321",2494064,"psu","allowed","does not support banning anti-democratic speeches"
"4322",2494069,"psu","allowed","does not support banning anti-democratic speeches"
"4323",2494070,"psu","allowed","support banning anti-democratic speeches"
"4324",2494092,"psu","forbidden","does not support banning anti-democratic speeches"
"4325",2494117,"psu","forbidden","does not support banning anti-democratic speeches"
"4326",2494131,"psu","forbidden","does not support banning anti-democratic speeches"
"4327",2494134,"psu","allowed","does not support banning anti-democratic speeches"
"4328",2494135,"psu","forbidden","does not support banning anti-democratic speeches"
"4329",2494139,"psu","forbidden","does not support banning anti-democratic speeches"
"4330",2494171,"psu","forbidden","does not support banning anti-democratic speeches"
