"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"2944",2375902,"pi","forbidden","does not support banning anti-democratic speeches"
"2945",2375912,"pi","forbidden","does not support banning anti-democratic speeches"
"2946",2375933,"pi","allowed","does not support banning anti-democratic speeches"
"2947",2375936,"pi","allowed","does not support banning anti-democratic speeches"
"2948",2375942,"pi","allowed","does not support banning anti-democratic speeches"
"2949",2375978,"pi","forbidden","does not support banning anti-democratic speeches"
"2950",2375984,"pi","forbidden","does not support banning anti-democratic speeches"
"2951",2376014,"pi","allowed","does not support banning anti-democratic speeches"
"2952",2376133,"pi","forbidden","does not support banning anti-democratic speeches"
"2953",2376147,"pi","forbidden","does not support banning anti-democratic speeches"
"2954",2376170,"pi","forbidden","does not support banning anti-democratic speeches"
"2955",2376191,"pi","allowed","does not support banning anti-democratic speeches"
"2956",2376237,"pi","forbidden","does not support banning anti-democratic speeches"
"2957",2376261,"pi","allowed","does not support banning anti-democratic speeches"
"2958",2376264,"pi","allowed","does not support banning anti-democratic speeches"
"2959",2376348,"pi","forbidden","does not support banning anti-democratic speeches"
"2960",2376351,"pi","forbidden","does not support banning anti-democratic speeches"
"2961",2376367,"pi","forbidden","does not support banning anti-democratic speeches"
"2962",2376368,"pi","allowed","support banning anti-democratic speeches"
"2963",2376377,"pi","forbidden","does not support banning anti-democratic speeches"
"2964",2376383,"pi","forbidden","does not support banning anti-democratic speeches"
"2965",2376385,"pi","allowed","does not support banning anti-democratic speeches"
"2966",2376436,"pi","allowed","does not support banning anti-democratic speeches"
"2967",2376471,"pi","allowed","does not support banning anti-democratic speeches"
"2968",2376485,"pi","allowed","does not support banning anti-democratic speeches"
"2969",2376497,"pi","forbidden","does not support banning anti-democratic speeches"
"2970",2376498,"pi","forbidden","does not support banning anti-democratic speeches"
"2971",2376509,"pi","forbidden","does not support banning anti-democratic speeches"
"2972",2376533,"pi","forbidden","does not support banning anti-democratic speeches"
"2973",2376548,"pi","allowed","does not support banning anti-democratic speeches"
"2974",2376570,"pi","allowed","does not support banning anti-democratic speeches"
"2975",2376586,"pi","forbidden","does not support banning anti-democratic speeches"
"2976",2376661,"pi","forbidden","does not support banning anti-democratic speeches"
"2977",2376686,"pi","allowed","does not support banning anti-democratic speeches"
"2978",2376712,"pi","allowed","support banning anti-democratic speeches"
"2979",2376752,"pi","allowed","does not support banning anti-democratic speeches"
"2980",2376766,"pi","forbidden","does not support banning anti-democratic speeches"
"2981",2376818,"pi","allowed","does not support banning anti-democratic speeches"
"2982",2376819,"pi","allowed","support banning anti-democratic speeches"
"2983",2376821,"pi","allowed","support banning anti-democratic speeches"
"2984",2376845,"pi","allowed","does not support banning anti-democratic speeches"
"2985",2376861,"pi","allowed","does not support banning anti-democratic speeches"
"2986",2376874,"pi","allowed","does not support banning anti-democratic speeches"
"2987",2376893,"pi","forbidden","does not support banning anti-democratic speeches"
"2988",2376918,"pi","forbidden","does not support banning anti-democratic speeches"
"2989",2376933,"pi","forbidden","does not support banning anti-democratic speeches"
"2990",2376948,"pi","forbidden","does not support banning anti-democratic speeches"
"2991",2376962,"pi","forbidden","does not support banning anti-democratic speeches"
"2992",2376971,"pi","forbidden","does not support banning anti-democratic speeches"
"2993",2376973,"pi","forbidden","does not support banning anti-democratic speeches"
"2994",2376988,"pi","allowed","does not support banning anti-democratic speeches"
"2995",2377002,"pi","forbidden","does not support banning anti-democratic speeches"
"2996",2377008,"pi","allowed","does not support banning anti-democratic speeches"
"2997",2377060,"pi","allowed","support banning anti-democratic speeches"
"2998",2377064,"pi","allowed","does not support banning anti-democratic speeches"
"2999",2377090,"pi","forbidden","does not support banning anti-democratic speeches"
"3000",2377110,"pi","forbidden","does not support banning anti-democratic speeches"
"3001",2377134,"pi","forbidden","does not support banning anti-democratic speeches"
"3002",2377163,"pi","allowed","support banning anti-democratic speeches"
"3003",2377180,"pi","forbidden","does not support banning anti-democratic speeches"
"3004",2377193,"pi","forbidden","does not support banning anti-democratic speeches"
"3005",2377213,"pi","forbidden","does not support banning anti-democratic speeches"
"3006",2377216,"pi","forbidden","does not support banning anti-democratic speeches"
"3007",2377227,"pi","allowed","does not support banning anti-democratic speeches"
"3008",2377235,"pi","allowed","does not support banning anti-democratic speeches"
"3009",2377260,"pi","allowed","support banning anti-democratic speeches"
"3010",2377266,"pi","forbidden","does not support banning anti-democratic speeches"
"3012",2377354,"pi","forbidden","does not support banning anti-democratic speeches"
"3013",2377407,"pi","forbidden","does not support banning anti-democratic speeches"
"3014",2377553,"pi","forbidden","does not support banning anti-democratic speeches"
"3015",2377754,"pi","forbidden","does not support banning anti-democratic speeches"
"3016",2377933,"pi","allowed","support banning anti-democratic speeches"
"3017",2377957,"pi","allowed","does not support banning anti-democratic speeches"
"3018",2377970,"pi","forbidden","does not support banning anti-democratic speeches"
"3019",2377989,"pi","forbidden","does not support banning anti-democratic speeches"
"3020",2377997,"pi","allowed","does not support banning anti-democratic speeches"
"3021",2378031,"pi","allowed","does not support banning anti-democratic speeches"
"3022",2378061,"pi","forbidden","does not support banning anti-democratic speeches"
"3023",2378071,"pi","allowed","does not support banning anti-democratic speeches"
"3024",2378073,"pi","allowed","does not support banning anti-democratic speeches"
"3025",2378091,"pi","forbidden","does not support banning anti-democratic speeches"
"3026",2378098,"pi","forbidden","does not support banning anti-democratic speeches"
"3027",2378104,"pi","forbidden","does not support banning anti-democratic speeches"
"3028",2378107,"pi","forbidden","does not support banning anti-democratic speeches"
"3029",2378118,"pi","forbidden","does not support banning anti-democratic speeches"
"3030",2378148,"pi","forbidden","does not support banning anti-democratic speeches"
"3031",2378165,"pi","allowed","does not support banning anti-democratic speeches"
"3032",2378174,"pi","allowed","does not support banning anti-democratic speeches"
"3033",2378182,"pi","forbidden","does not support banning anti-democratic speeches"
"3034",2378202,"pi","allowed","does not support banning anti-democratic speeches"
"3035",2378213,"pi","forbidden","does not support banning anti-democratic speeches"
"3036",2378257,"pi","forbidden","does not support banning anti-democratic speeches"
"3037",2378277,"pi","allowed","does not support banning anti-democratic speeches"
"3038",2378291,"pi","allowed","does not support banning anti-democratic speeches"
"3039",2378321,"pi","forbidden","does not support banning anti-democratic speeches"
"3040",2378337,"pi","allowed","does not support banning anti-democratic speeches"
"3041",2378340,"pi","forbidden","does not support banning anti-democratic speeches"
"3042",2378511,"pi","forbidden","does not support banning anti-democratic speeches"
"3043",2378525,"pi","forbidden","does not support banning anti-democratic speeches"
"3044",2378601,"pi","allowed","does not support banning anti-democratic speeches"
"3045",2378622,"pi","allowed","does not support banning anti-democratic speeches"
"3046",2378660,"pi","allowed","does not support banning anti-democratic speeches"
"3047",2378696,"pi","allowed","does not support banning anti-democratic speeches"
"3048",2378706,"pi","allowed","does not support banning anti-democratic speeches"
"3049",2378727,"pi","forbidden","does not support banning anti-democratic speeches"
"3050",2378743,"pi","forbidden","does not support banning anti-democratic speeches"
"3051",2378781,"pi","forbidden","does not support banning anti-democratic speeches"
"3052",2378786,"pi","allowed","does not support banning anti-democratic speeches"
"3053",2378805,"pi","allowed","does not support banning anti-democratic speeches"
"3054",2378811,"pi","forbidden","does not support banning anti-democratic speeches"
"3055",2378814,"pi","allowed","does not support banning anti-democratic speeches"
"3056",2378846,"pi","allowed","support banning anti-democratic speeches"
"3057",2378861,"pi","allowed","does not support banning anti-democratic speeches"
"3058",2378868,"pi","forbidden","does not support banning anti-democratic speeches"
"3059",2378920,"pi","allowed","does not support banning anti-democratic speeches"
"3060",2378931,"pi","forbidden","does not support banning anti-democratic speeches"
"3061",2378957,"pi","forbidden","does not support banning anti-democratic speeches"
"3062",2378972,"pi","forbidden","does not support banning anti-democratic speeches"
"3063",2378991,"pi","allowed","does not support banning anti-democratic speeches"
"3064",2378998,"pi","forbidden","does not support banning anti-democratic speeches"
"3065",2379007,"pi","allowed","does not support banning anti-democratic speeches"
"3066",2379029,"pi","forbidden","does not support banning anti-democratic speeches"
"3067",2379037,"pi","forbidden","does not support banning anti-democratic speeches"
"3068",2379044,"pi","allowed","does not support banning anti-democratic speeches"
"3069",2379085,"pi","forbidden","does not support banning anti-democratic speeches"
"3070",2379090,"pi","forbidden","does not support banning anti-democratic speeches"
"3071",2379116,"pi","allowed","does not support banning anti-democratic speeches"
"3072",2379135,"pi","allowed","does not support banning anti-democratic speeches"
"3073",2379156,"pi","forbidden","does not support banning anti-democratic speeches"
"3074",2379183,"pi","forbidden","does not support banning anti-democratic speeches"
"3075",2379190,"pi","forbidden","does not support banning anti-democratic speeches"
"3076",2379222,"pi","allowed","does not support banning anti-democratic speeches"
"3077",2379227,"pi","allowed","support banning anti-democratic speeches"
"3078",2379299,"pi","allowed","does not support banning anti-democratic speeches"
"3079",2379333,"pi","forbidden","does not support banning anti-democratic speeches"
"3080",2379335,"pi","allowed","does not support banning anti-democratic speeches"
"3081",2379337,"pi","forbidden","does not support banning anti-democratic speeches"
"3082",2379342,"pi","allowed","does not support banning anti-democratic speeches"
"3083",2379343,"pi","allowed","does not support banning anti-democratic speeches"
"3084",2379349,"pi","forbidden","does not support banning anti-democratic speeches"
"3085",2379353,"pi","forbidden","does not support banning anti-democratic speeches"
"3086",2379369,"pi","forbidden","does not support banning anti-democratic speeches"
"3087",2379377,"pi","allowed","does not support banning anti-democratic speeches"
"3088",2379416,"pi","forbidden","does not support banning anti-democratic speeches"
"3089",2379417,"pi","forbidden","does not support banning anti-democratic speeches"
"3090",2379427,"pi","allowed","support banning anti-democratic speeches"
"3091",2379471,"pi","forbidden","does not support banning anti-democratic speeches"
"3092",2379483,"pi","forbidden","does not support banning anti-democratic speeches"
"3093",2379551,"pi","allowed","does not support banning anti-democratic speeches"
"3094",2379593,"pi","allowed","does not support banning anti-democratic speeches"
"3095",2379625,"pi","forbidden","support banning anti-democratic speeches"
"3096",2379633,"pi","allowed","does not support banning anti-democratic speeches"
"3097",2379845,"pi","forbidden","does not support banning anti-democratic speeches"
"3098",2379848,"pi","allowed","does not support banning anti-democratic speeches"
"3099",2379876,"pi","forbidden","does not support banning anti-democratic speeches"
"3100",2379898,"pi","forbidden","does not support banning anti-democratic speeches"
"3101",2379952,"pi","forbidden","does not support banning anti-democratic speeches"
"3102",2379972,"pi","forbidden","does not support banning anti-democratic speeches"
"3103",2379979,"pi","allowed","does not support banning anti-democratic speeches"
"3104",2379991,"pi","allowed","does not support banning anti-democratic speeches"
"3105",2379994,"pi","forbidden","does not support banning anti-democratic speeches"
"3106",2380006,"pi","forbidden","does not support banning anti-democratic speeches"
"3107",2380054,"pi","allowed","does not support banning anti-democratic speeches"
"3108",2380094,"pi","forbidden","does not support banning anti-democratic speeches"
"3109",2380160,"pi","allowed","does not support banning anti-democratic speeches"
"3110",2380175,"pi","forbidden","does not support banning anti-democratic speeches"
"3111",2380176,"pi","allowed","does not support banning anti-democratic speeches"
"3112",2380183,"pi","forbidden","does not support banning anti-democratic speeches"
"3113",2380194,"pi","forbidden","does not support banning anti-democratic speeches"
"3114",2380203,"pi","forbidden","does not support banning anti-democratic speeches"
"3115",2380313,"pi","forbidden","does not support banning anti-democratic speeches"
"3116",2380324,"pi","allowed","does not support banning anti-democratic speeches"
"3117",2380325,"pi","forbidden","does not support banning anti-democratic speeches"
"3118",2380327,"pi","forbidden","support banning anti-democratic speeches"
"3119",2380341,"pi","forbidden","does not support banning anti-democratic speeches"
"3120",2380346,"pi","forbidden","does not support banning anti-democratic speeches"
"3121",2380348,"pi","forbidden","does not support banning anti-democratic speeches"
"3122",2380355,"pi","forbidden","support banning anti-democratic speeches"
"3123",2380360,"pi","forbidden","does not support banning anti-democratic speeches"
"3124",2380372,"pi","forbidden","does not support banning anti-democratic speeches"
"3125",2380381,"pi","allowed","does not support banning anti-democratic speeches"
"3126",2380415,"pi","forbidden","does not support banning anti-democratic speeches"
"3127",2380418,"pi","allowed","does not support banning anti-democratic speeches"
"3128",2380433,"pi","allowed","does not support banning anti-democratic speeches"
"3129",2380456,"pi","allowed","does not support banning anti-democratic speeches"
"3131",2380530,"pi","allowed","does not support banning anti-democratic speeches"
"3132",2380629,"pi","forbidden","does not support banning anti-democratic speeches"
"3133",2380643,"pi","allowed","support banning anti-democratic speeches"
"3134",2380654,"pi","allowed","does not support banning anti-democratic speeches"
"3135",2380660,"pi","forbidden","support banning anti-democratic speeches"
"3136",2380739,"pi","allowed","does not support banning anti-democratic speeches"
"3137",2380789,"pi","forbidden","does not support banning anti-democratic speeches"
"3138",2380841,"pi","allowed","does not support banning anti-democratic speeches"
"3139",2380842,"pi","allowed","does not support banning anti-democratic speeches"
"3140",2380944,"pi","allowed","does not support banning anti-democratic speeches"
"3141",2380954,"pi","allowed","does not support banning anti-democratic speeches"
"3142",2380960,"pi","forbidden","does not support banning anti-democratic speeches"
"3143",2381016,"pi","forbidden","does not support banning anti-democratic speeches"
"3144",2381037,"pi","forbidden","does not support banning anti-democratic speeches"
"3145",2381170,"pi","allowed","does not support banning anti-democratic speeches"
"3146",2381173,"pi","allowed","does not support banning anti-democratic speeches"
"3147",2381178,"pi","allowed","does not support banning anti-democratic speeches"
"3148",2381367,"pi","forbidden","does not support banning anti-democratic speeches"
"3149",2381380,"pi","forbidden","does not support banning anti-democratic speeches"
"3150",2381436,"pi","allowed","support banning anti-democratic speeches"
"3151",2381440,"pi","forbidden","support banning anti-democratic speeches"
"3152",2381441,"pi","forbidden","does not support banning anti-democratic speeches"
"3153",2381442,"pi","allowed","does not support banning anti-democratic speeches"
"3154",2381489,"pi","forbidden","does not support banning anti-democratic speeches"
"3155",2381510,"pi","forbidden","does not support banning anti-democratic speeches"
"3156",2381596,"pi","forbidden","does not support banning anti-democratic speeches"
"3157",2381626,"pi","allowed","does not support banning anti-democratic speeches"
"3158",2381651,"pi","allowed","does not support banning anti-democratic speeches"
"3159",2381746,"pi","allowed","does not support banning anti-democratic speeches"
"3160",2381759,"pi","forbidden","does not support banning anti-democratic speeches"
"3161",2381767,"pi","forbidden","does not support banning anti-democratic speeches"
"3162",2381811,"pi","forbidden","does not support banning anti-democratic speeches"
"3163",2381855,"pi","forbidden","does not support banning anti-democratic speeches"
"3164",2381869,"pi","allowed","does not support banning anti-democratic speeches"
"3165",2381886,"pi","allowed","does not support banning anti-democratic speeches"
"3166",2381891,"pi","allowed","does not support banning anti-democratic speeches"
"3167",2381927,"pi","allowed","support banning anti-democratic speeches"
"3168",2382000,"pi","forbidden","does not support banning anti-democratic speeches"
"3169",2382016,"pi","allowed","does not support banning anti-democratic speeches"
"3170",2382020,"pi","forbidden","does not support banning anti-democratic speeches"
"3171",2382025,"pi","allowed","does not support banning anti-democratic speeches"
"3172",2382143,"pi","allowed","support banning anti-democratic speeches"
"3173",2382197,"pi","forbidden","does not support banning anti-democratic speeches"
"3174",2382210,"pi","forbidden","does not support banning anti-democratic speeches"
"3175",2382234,"pi","allowed","does not support banning anti-democratic speeches"
"3176",2382261,"pi","allowed","does not support banning anti-democratic speeches"
"3177",2382280,"pi","allowed","does not support banning anti-democratic speeches"
"3178",2382284,"pi","forbidden","does not support banning anti-democratic speeches"
"3179",2382294,"pi","forbidden","does not support banning anti-democratic speeches"
"3180",2382296,"pi","forbidden","does not support banning anti-democratic speeches"
"3181",2382352,"pi","forbidden","does not support banning anti-democratic speeches"
"3182",2382381,"pi","forbidden","does not support banning anti-democratic speeches"
"3183",2382387,"pi","forbidden","does not support banning anti-democratic speeches"
"3184",2382398,"pi","forbidden","does not support banning anti-democratic speeches"
"3185",2382435,"pi","allowed","support banning anti-democratic speeches"
"3186",2382466,"pi","allowed","does not support banning anti-democratic speeches"
"3187",2382475,"pi","forbidden","does not support banning anti-democratic speeches"
"3188",2382478,"pi","forbidden","does not support banning anti-democratic speeches"
"3189",2382484,"pi","forbidden","does not support banning anti-democratic speeches"
"3190",2382539,"pi","allowed","does not support banning anti-democratic speeches"
"3191",2382554,"pi","allowed","does not support banning anti-democratic speeches"
"3192",2382570,"pi","allowed","does not support banning anti-democratic speeches"
"3193",2382575,"pi","forbidden","does not support banning anti-democratic speeches"
"3194",2382607,"pi","allowed","does not support banning anti-democratic speeches"
"3195",2382611,"pi","allowed","does not support banning anti-democratic speeches"
"3196",2382623,"pi","allowed","does not support banning anti-democratic speeches"
"3197",2382630,"pi","forbidden","does not support banning anti-democratic speeches"
"3198",2382639,"pi","allowed","does not support banning anti-democratic speeches"
"3199",2382662,"pi","forbidden","does not support banning anti-democratic speeches"
"3200",2382713,"pi","allowed","does not support banning anti-democratic speeches"
"3201",2382745,"pi","forbidden","does not support banning anti-democratic speeches"
"3202",2382797,"pi","forbidden","does not support banning anti-democratic speeches"
"3203",2382798,"pi","allowed","does not support banning anti-democratic speeches"
"3204",2382809,"pi","forbidden","does not support banning anti-democratic speeches"
"3205",2382891,"pi","allowed","does not support banning anti-democratic speeches"
"3206",2382896,"pi","allowed","does not support banning anti-democratic speeches"
"3207",2382938,"pi","allowed","does not support banning anti-democratic speeches"
"3208",2382943,"pi","forbidden","does not support banning anti-democratic speeches"
"3209",2383131,"pi","forbidden","does not support banning anti-democratic speeches"
"3210",2383194,"pi","allowed","does not support banning anti-democratic speeches"
"3211",2383314,"pi","forbidden","does not support banning anti-democratic speeches"
"3212",2383453,"pi","forbidden","does not support banning anti-democratic speeches"
"3213",2383507,"pi","allowed","does not support banning anti-democratic speeches"
"3214",2383612,"pi","forbidden","does not support banning anti-democratic speeches"
"3215",2383645,"pi","allowed","does not support banning anti-democratic speeches"
"3216",2383647,"pi","forbidden","does not support banning anti-democratic speeches"
"3217",2383776,"pi","allowed","does not support banning anti-democratic speeches"
"3218",2383825,"pi","forbidden","support banning anti-democratic speeches"
"3219",2383950,"pi","allowed","does not support banning anti-democratic speeches"
"3220",2384078,"pi","forbidden","does not support banning anti-democratic speeches"
"3221",2384108,"pi","forbidden","does not support banning anti-democratic speeches"
"3222",2384122,"pi","forbidden","does not support banning anti-democratic speeches"
"3223",2384151,"pi","allowed","does not support banning anti-democratic speeches"
"3224",2384204,"pi","forbidden","does not support banning anti-democratic speeches"
"3225",2384239,"pi","allowed","does not support banning anti-democratic speeches"
"3226",2384288,"pi","allowed","support banning anti-democratic speeches"
"3227",2384329,"pi","forbidden","does not support banning anti-democratic speeches"
"3228",2384367,"pi","forbidden","does not support banning anti-democratic speeches"
"3229",2384730,"pi","allowed","does not support banning anti-democratic speeches"
"3230",2384795,"pi","forbidden","does not support banning anti-democratic speeches"
"3231",2384897,"pi","forbidden","does not support banning anti-democratic speeches"
"3232",2384908,"pi","forbidden","does not support banning anti-democratic speeches"
"3233",2385056,"pi","forbidden","does not support banning anti-democratic speeches"
"3234",2385090,"pi","forbidden","does not support banning anti-democratic speeches"
"3235",2385388,"pi","allowed","does not support banning anti-democratic speeches"
"3236",2385428,"pi","allowed","does not support banning anti-democratic speeches"
"3237",2385467,"pi","allowed","does not support banning anti-democratic speeches"
"3238",2385542,"pi","allowed","does not support banning anti-democratic speeches"
"3239",2385979,"pi","forbidden","does not support banning anti-democratic speeches"
"3240",2386016,"pi","forbidden","does not support banning anti-democratic speeches"
"3241",2386055,"pi","allowed","does not support banning anti-democratic speeches"
"3242",2386067,"pi","allowed","does not support banning anti-democratic speeches"
"3243",2386106,"pi","allowed","support banning anti-democratic speeches"
"3244",2386214,"pi","forbidden","does not support banning anti-democratic speeches"
"3245",2386239,"pi","allowed","does not support banning anti-democratic speeches"
"3246",2386263,"pi","allowed","does not support banning anti-democratic speeches"
"3247",2386286,"pi","forbidden","does not support banning anti-democratic speeches"
"3248",2386419,"pi","forbidden","does not support banning anti-democratic speeches"
"3249",2386735,"pi","allowed","does not support banning anti-democratic speeches"
"3250",2387031,"pi","forbidden","does not support banning anti-democratic speeches"
"3251",2387346,"pi","allowed","does not support banning anti-democratic speeches"
"3252",2387488,"pi","allowed","does not support banning anti-democratic speeches"
"3253",2387534,"pi","allowed","does not support banning anti-democratic speeches"
"3254",2387635,"pi","forbidden","does not support banning anti-democratic speeches"
"3255",2387683,"pi","allowed","support banning anti-democratic speeches"
"3256",2387690,"pi","forbidden","does not support banning anti-democratic speeches"
"3257",2387709,"pi","forbidden","does not support banning anti-democratic speeches"
"3258",2387718,"pi","allowed","does not support banning anti-democratic speeches"
"3259",2387731,"pi","allowed","support banning anti-democratic speeches"
"3260",2387759,"pi","forbidden","does not support banning anti-democratic speeches"
"3261",2387774,"pi","allowed","does not support banning anti-democratic speeches"
"3262",2387807,"pi","allowed","does not support banning anti-democratic speeches"
"3263",2387809,"pi","forbidden","does not support banning anti-democratic speeches"
"3264",2387830,"pi","forbidden","does not support banning anti-democratic speeches"
"3265",2387965,"pi","allowed","does not support banning anti-democratic speeches"
"3266",2388005,"pi","allowed","does not support banning anti-democratic speeches"
"3267",2388006,"pi","forbidden","does not support banning anti-democratic speeches"
"3268",2388013,"pi","allowed","does not support banning anti-democratic speeches"
"3269",2388024,"pi","forbidden","does not support banning anti-democratic speeches"
"3270",2388040,"pi","allowed","does not support banning anti-democratic speeches"
"3271",2388127,"pi","forbidden","does not support banning anti-democratic speeches"
"3272",2388169,"pi","forbidden","support banning anti-democratic speeches"
"3273",2388172,"pi","allowed","does not support banning anti-democratic speeches"
"3274",2388224,"pi","forbidden","does not support banning anti-democratic speeches"
"3275",2388292,"pi","forbidden","does not support banning anti-democratic speeches"
"3276",2388344,"pi","forbidden","does not support banning anti-democratic speeches"
"3277",2388456,"pi","forbidden","does not support banning anti-democratic speeches"
"3278",2388474,"pi","allowed","does not support banning anti-democratic speeches"
"3279",2388551,"pi","allowed","does not support banning anti-democratic speeches"
"3280",2388565,"pi","forbidden","does not support banning anti-democratic speeches"
"3281",2388600,"pi","allowed","does not support banning anti-democratic speeches"
"3282",2389116,"pi","forbidden","does not support banning anti-democratic speeches"
"3283",2389142,"pi","allowed","does not support banning anti-democratic speeches"
"3284",2389213,"pi","forbidden","does not support banning anti-democratic speeches"
"3285",2389216,"pi","forbidden","does not support banning anti-democratic speeches"
"3286",2389221,"pi","allowed","does not support banning anti-democratic speeches"
"3287",2389230,"pi","allowed","support banning anti-democratic speeches"
"3288",2389376,"pi","forbidden","does not support banning anti-democratic speeches"
"3289",2389466,"pi","allowed","support banning anti-democratic speeches"
"3290",2389500,"pi","allowed","does not support banning anti-democratic speeches"
"3291",2389592,"pi","forbidden","does not support banning anti-democratic speeches"
"3292",2389614,"pi","forbidden","does not support banning anti-democratic speeches"
"3293",2389630,"pi","forbidden","does not support banning anti-democratic speeches"
"3295",2389709,"pi","forbidden","does not support banning anti-democratic speeches"
"3296",2389807,"pi","allowed","does not support banning anti-democratic speeches"
"3297",2389954,"pi","forbidden","does not support banning anti-democratic speeches"
"3298",2389959,"pi","forbidden","does not support banning anti-democratic speeches"
"3299",2390029,"pi","forbidden","does not support banning anti-democratic speeches"
"3300",2390034,"pi","forbidden","does not support banning anti-democratic speeches"
"3301",2390077,"pi","allowed","does not support banning anti-democratic speeches"
"3302",2390134,"pi","forbidden","does not support banning anti-democratic speeches"
"3303",2390158,"pi","allowed","does not support banning anti-democratic speeches"
"3304",2390161,"pi","forbidden","does not support banning anti-democratic speeches"
"3305",2390252,"pi","allowed","does not support banning anti-democratic speeches"
"3306",2390260,"pi","forbidden","does not support banning anti-democratic speeches"
"3307",2390270,"pi","forbidden","does not support banning anti-democratic speeches"
"3308",2390297,"pi","forbidden","does not support banning anti-democratic speeches"
"3309",2390347,"pi","forbidden","does not support banning anti-democratic speeches"
"3310",2390360,"pi","forbidden","does not support banning anti-democratic speeches"
"3311",2390374,"pi","allowed","does not support banning anti-democratic speeches"
"3312",2390427,"pi","allowed","does not support banning anti-democratic speeches"
"3313",2390445,"pi","allowed","does not support banning anti-democratic speeches"
"3314",2390466,"pi","allowed","does not support banning anti-democratic speeches"
"3315",2390484,"pi","allowed","does not support banning anti-democratic speeches"
"3316",2390499,"pi","forbidden","does not support banning anti-democratic speeches"
"3317",2390525,"pi","forbidden","does not support banning anti-democratic speeches"
"3318",2390549,"pi","forbidden","does not support banning anti-democratic speeches"
"3319",2390552,"pi","allowed","does not support banning anti-democratic speeches"
"3320",2390576,"pi","forbidden","does not support banning anti-democratic speeches"
"3321",2390588,"pi","allowed","does not support banning anti-democratic speeches"
"3322",2390617,"pi","forbidden","does not support banning anti-democratic speeches"
"3323",2390630,"pi","allowed","does not support banning anti-democratic speeches"
"3324",2390643,"pi","allowed","does not support banning anti-democratic speeches"
"3325",2390740,"pi","forbidden","support banning anti-democratic speeches"
"3326",2390954,"pi","forbidden","does not support banning anti-democratic speeches"
"3327",2390960,"pi","forbidden","does not support banning anti-democratic speeches"
"3328",2390978,"pi","allowed","does not support banning anti-democratic speeches"
"3329",2391000,"pi","allowed","does not support banning anti-democratic speeches"
"3330",2391007,"pi","forbidden","does not support banning anti-democratic speeches"
"3331",2391027,"pi","forbidden","support banning anti-democratic speeches"
"3332",2391055,"pi","forbidden","does not support banning anti-democratic speeches"
"3333",2391119,"pi","forbidden","does not support banning anti-democratic speeches"
"3334",2391144,"pi","allowed","does not support banning anti-democratic speeches"
"3335",2391155,"pi","allowed","does not support banning anti-democratic speeches"
"3336",2391173,"pi","allowed","support banning anti-democratic speeches"
"3337",2391185,"pi","forbidden","does not support banning anti-democratic speeches"
"3338",2391205,"pi","forbidden","does not support banning anti-democratic speeches"
"3339",2391275,"pi","forbidden","does not support banning anti-democratic speeches"
"3340",2391280,"pi","forbidden","does not support banning anti-democratic speeches"
